cadence,calories,power,timestamp,battery_soc,heart_rate,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
102,241,257,2022-11-19 21:16:05,,130.0,69.0,4.0,24.0,80.5,19.5,68.0,7603.28,7.676,2.0,50.5299176,-84.8375655,7.676,6.399999999999977,18.0,25.0,6.399999999999977,2.55,2022,11,19,21,4.75,139.0
102,241,426,2022-11-19 21:16:06,,131.0,59.0,4.0,29.5,92.0,19.5,68.5,7610.93,7.75,2.0,50.5298985,-84.8374566,7.75,6.800000000000011,18.0,25.0,6.800000000000011,2.26,2022,11,19,21,4.75,139.0
102,242,496,2022-11-19 21:16:07,,131.0,51.0,4.0,34.0,100.0,22.5,75.5,7618.55,7.77,2.0,50.5298758,-84.8373475,7.77,7.0,18.0,25.0,7.0,2.06,2022,11,19,21,4.75,139.0
102,242,512,2022-11-19 21:16:08,,130.0,49.0,4.0,37.0,99.5,32.0,99.0,7626.39,7.841,2.0,50.5298531,-84.8372389,7.841,7.199999999999989,18.0,25.0,7.199999999999989,1.96,2022,11,19,21,4.75,139.0
101,243,493,2022-11-19 21:16:09,,129.0,50.0,4.0,36.5,100.0,32.0,99.0,7634.33,7.854,2.0,50.5298314,-84.8371298,7.854,7.600000000000023,18.0,25.0,7.600000000000023,2.02,2022,11,19,21,4.75,139.0
101,243,479,2022-11-19 21:16:10,,127.0,48.0,4.0,33.0,99.5,32.0,97.0,7642.29,7.915,2.0,50.529813,-84.8370197,7.915,7.800000000000011,19.0,25.0,7.800000000000011,2.24,2022,11,19,21,4.75,139.0
102,243,438,2022-11-19 21:16:11,,125.0,49.0,4.0,33.0,98.5,32.0,97.0,7650.16,7.845,2.0,50.5297958,-84.8369087,7.845,8.199999999999989,19.0,25.0,8.199999999999989,2.57,2022,11,19,21,4.75,139.0
102,244,401,2022-11-19 21:16:12,,127.0,50.0,4.0,35.5,98.0,31.5,98.0,7658.18,8.13,2.0,50.5297802,-84.8367923,8.13,8.399999999999977,19.0,25.0,8.399999999999977,2.92,2022,11,19,21,4.75,139.0
104,244,412,2022-11-19 21:16:13,,126.0,51.0,4.0,34.5,99.0,31.0,96.0,7666.41,8.272,2.0,50.5297574,-84.8366809,8.272,8.600000000000023,20.0,25.0,8.600000000000023,3.12,2022,11,19,21,4.75,139.0
105,245,424,2022-11-19 21:16:14,,125.0,48.0,4.0,35.0,98.5,31.5,97.0,7674.82,8.278,2.0,50.5297334,-84.8365616,8.278,8.800000000000011,20.0,25.0,8.800000000000011,3.2,2022,11,19,21,4.75,139.0
106,245,418,2022-11-19 21:16:15,,125.0,45.0,4.0,27.5,90.0,31.5,97.0,7683.08,8.308,2.0,50.5297063,-84.8364462,8.308,9.0,20.0,25.0,9.0,3.06,2022,11,19,21,4.75,139.0
105,245,331,2022-11-19 21:16:16,,126.0,49.0,4.0,24.0,83.5,29.0,93.0,7691.39,8.5,2.0,50.5296793,-84.8363363,8.5,9.199999999999989,20.0,25.0,9.199999999999989,2.82,2022,11,19,21,4.75,139.0
103,246,325,2022-11-19 21:16:17,,125.0,51.0,4.0,25.5,83.5,25.5,88.5,7699.99,8.7,2.0,50.529653,-84.8362161,8.7,9.199999999999989,20.0,25.0,9.199999999999989,2.54,2022,11,19,21,4.75,139.0
105,246,328,2022-11-19 21:16:18,,125.0,49.0,4.0,28.0,87.0,24.5,91.5,7709.11,9.035,2.0,50.529632,-84.8360851,9.035,9.199999999999989,21.0,25.0,9.199999999999989,2.21,2022,11,19,21,4.75,139.0
88,246,306,2022-11-19 21:16:19,,124.0,47.0,4.0,18.5,75.5,26.5,91.0,7718.36,9.297,2.0,50.5296213,-84.8359492,9.297,9.199999999999989,21.0,25.0,9.199999999999989,1.83,2022,11,19,21,4.75,139.0
80,247,277,2022-11-19 21:16:20,,124.0,45.0,4.0,19.0,78.0,26.5,87.0,7727.97,9.708,2.0,50.5296213,-84.8358131,9.708,9.0,21.0,25.0,9.0,1.39,2022,11,19,21,4.75,139.0
89,247,298,2022-11-19 21:16:21,,122.0,46.0,4.0,20.5,82.0,27.0,86.5,7737.97,10.185,2.0,50.5296204,-84.8356663,10.185,8.800000000000011,21.0,25.0,8.800000000000011,0.22,2022,11,19,21,4.75,139.0
99,247,347,2022-11-19 21:16:22,,122.0,43.0,4.0,21.0,84.0,28.5,90.0,7748.24,10.759,3.0,50.5296178,-84.835517,10.759,8.600000000000023,21.0,25.0,8.600000000000023,0.22,2022,11,19,21,4.75,139.0
94,248,343,2022-11-19 21:16:23,,120.0,40.0,4.0,22.0,86.5,29.5,93.5,7759.04,11.559,3.0,50.5296213,-84.8353594,11.559,8.199999999999989,21.0,25.0,8.199999999999989,-0.28,2022,11,19,21,4.75,139.0
98,248,348,2022-11-19 21:16:24,,121.0,48.0,4.0,24.5,90.5,30.0,91.5,7770.94,11.8,3.0,50.5296194,-84.8351876,11.8,7.800000000000011,21.0,26.0,7.800000000000011,-0.95,2022,11,19,21,4.75,139.0
100,248,333,2022-11-19 21:16:25,,123.0,46.0,4.0,22.5,80.0,29.5,92.0,7782.48,11.776,3.0,50.5296102,-84.8350232,11.776,7.199999999999989,21.0,26.0,7.199999999999989,-1.68,2022,11,19,21,4.75,139.0
102,249,294,2022-11-19 21:16:26,,126.0,50.0,4.0,23.5,78.0,29.5,92.5,7794.28,11.804,3.0,50.5296031,-84.8348549,11.804,6.800000000000011,21.0,26.0,6.800000000000011,-2.36,2022,11,19,21,4.75,139.0
103,249,281,2022-11-19 21:16:27,,128.0,54.0,4.0,26.0,83.5,28.0,89.5,7806.37,11.902,3.0,50.5296011,-84.8346753,11.902,6.199999999999989,21.0,27.0,6.199999999999989,-2.92,2022,11,19,21,4.75,139.0
104,249,290,2022-11-19 21:16:28,,128.0,55.0,4.0,25.0,86.0,24.0,80.0,7818.65,12.21,3.0,50.529593,-84.8345011,12.21,5.600000000000023,21.0,28.0,5.600000000000023,-3.2,2022,11,19,21,4.75,139.0
105,249,294,2022-11-19 21:16:29,,127.0,53.0,4.0,22.5,78.5,24.5,81.0,7831.26,12.464,3.0,50.5295895,-84.83432,12.464,5.199999999999989,21.0,28.0,5.199999999999989,-3.35,2022,11,19,21,4.75,139.0
107,250,291,2022-11-19 21:16:30,,127.0,53.0,4.0,22.5,76.5,23.5,79.0,7844.1,12.533,3.0,50.5295895,-84.8341354,12.533,4.800000000000011,21.0,28.0,4.800000000000011,-3.38,2022,11,19,21,4.75,139.0
108,250,290,2022-11-19 21:16:31,,126.0,53.0,4.0,24.0,79.5,23.0,78.0,7856.91,12.431,3.0,50.5295895,-84.8339468,12.431,4.399999999999977,21.0,29.0,4.399999999999977,-3.3,2022,11,19,21,4.75,139.0
108,250,297,2022-11-19 21:16:32,,125.0,53.0,4.0,25.0,83.0,24.0,79.0,7869.69,12.541,3.0,50.5295885,-84.8337631,12.541,4.0,21.0,29.0,4.0,-3.17,2022,11,19,21,4.75,139.0
108,251,283,2022-11-19 21:16:33,,124.0,53.0,4.0,24.0,81.0,26.0,82.0,7882.4,12.282,2.0,50.5295859,-84.8335811,12.282,3.6000000000000227,21.0,29.0,3.6000000000000227,-3.06,2022,11,19,21,4.75,139.0
104,251,280,2022-11-19 21:16:34,,125.0,52.0,4.0,24.5,75.5,22.0,76.0,7894.82,12.251,2.0,50.5295905,-84.8333993,12.251,3.3999999999999773,21.0,30.0,3.3999999999999773,-2.94,2022,11,19,21,4.75,139.0
99,251,296,2022-11-19 21:16:35,,125.0,51.0,4.0,29.0,84.0,23.0,79.5,7906.99,12.185,2.0,50.529596,-84.8332202,12.185,3.6000000000000227,21.0,30.0,3.6000000000000227,-2.74,2022,11,19,21,4.75,139.0
98,252,335,2022-11-19 21:16:36,,124.0,51.0,4.0,34.0,93.5,26.0,86.5,7919.18,12.203,2.0,50.5296041,-84.8330476,12.203,3.8000000000000114,21.0,31.0,3.8000000000000114,-2.41,2022,11,19,21,4.75,139.0
97,252,344,2022-11-19 21:16:37,,123.0,51.0,4.0,37.0,98.0,30.5,94.0,7931.35,12.143,2.0,50.5296097,-84.8328716,12.143,3.8000000000000114,21.0,31.0,3.8000000000000114,-2.01,2022,11,19,21,4.75,139.0
96,252,325,2022-11-19 21:16:38,,123.0,51.0,4.0,33.0,94.5,29.5,88.5,7943.35,11.968,2.0,50.5296187,-84.8326933,11.968,4.199999999999989,21.0,31.0,4.199999999999989,-0.33,2022,11,19,21,4.75,139.0
96,252,298,2022-11-19 21:16:39,,123.0,51.0,4.0,30.5,93.0,27.0,83.5,7955.33,11.843,2.0,50.5296286,-84.8325214,11.843,4.199999999999989,21.0,31.0,4.199999999999989,-0.48,2022,11,19,21,4.75,139.0
95,253,325,2022-11-19 21:16:40,,122.0,49.0,4.0,30.5,93.0,28.0,87.0,7966.97,11.782,2.0,50.529642,-84.8323521,11.782,4.199999999999989,21.0,31.0,4.199999999999989,-0.1,2022,11,19,21,4.75,139.0
94,253,319,2022-11-19 21:16:41,,121.0,47.0,4.0,28.5,90.0,30.0,92.5,7979.36,11.799,2.0,50.5296562,-84.8321746,11.799,3.8000000000000114,22.0,31.0,3.8000000000000114,0.36,2022,11,19,21,4.75,139.0
94,253,308,2022-11-19 21:16:42,,121.0,44.0,4.0,21.5,78.0,29.5,90.5,7990.72,11.388,2.0,50.5296687,-84.8320129,11.388,3.3999999999999773,22.0,31.0,3.3999999999999773,0.45,2022,11,19,21,4.75,139.0
93,254,268,2022-11-19 21:16:43,,120.0,42.0,4.0,17.0,64.5,26.5,89.0,8002.01,11.118,2.0,50.5296788,-84.8318487,11.118,3.0,22.0,31.0,3.0,0.18,2022,11,19,21,4.75,139.0
96,254,302,2022-11-19 21:16:44,,121.0,55.0,4.0,23.0,83.0,22.0,80.0,8013.7,11.381,2.0,50.5296916,-84.8316817,11.381,2.8000000000000114,22.0,31.0,2.8000000000000114,-0.37,2022,11,19,21,4.75,139.0
99,254,360,2022-11-19 21:16:45,,121.0,56.0,4.0,27.5,93.5,21.5,79.0,8025.5,11.495,2.0,50.5297027,-84.8315101,11.495,3.0,22.0,32.0,3.0,-0.9,2022,11,19,21,4.75,139.0
99,255,373,2022-11-19 21:16:46,,121.0,54.0,4.0,29.5,92.5,25.0,86.0,8037.26,11.467,2.0,50.5297198,-84.8313455,11.467,3.1999999999999886,22.0,32.0,3.1999999999999886,-1.19,2022,11,19,21,4.75,139.0
99,255,366,2022-11-19 21:16:47,,121.0,51.0,4.0,30.5,92.0,28.0,92.0,8049.12,11.452,2.0,50.5297335,-84.8311702,11.452,3.3999999999999773,22.0,32.0,3.3999999999999773,-0.21,2022,11,19,21,4.75,139.0
99,255,357,2022-11-19 21:16:48,,121.0,49.0,4.0,27.5,90.5,29.0,91.0,8061.46,11.461,3.0,50.5297491,-84.8309917,11.461,3.6000000000000227,22.0,32.0,3.6000000000000227,0.0,2022,11,19,21,4.75,139.0
99,256,333,2022-11-19 21:16:49,,122.0,52.0,4.0,28.5,95.0,27.0,87.0,8072.77,11.527,3.0,50.5297745,-84.8308313,11.527,3.8000000000000114,22.0,32.0,3.8000000000000114,-0.3,2022,11,19,21,4.75,139.0
99,256,336,2022-11-19 21:16:50,,120.0,53.0,4.0,28.0,91.5,26.5,85.0,8084.28,11.363,3.0,50.5298103,-84.8306731,11.363,3.8000000000000114,22.0,32.0,3.8000000000000114,0.07,2022,11,19,21,4.75,139.0
98,256,334,2022-11-19 21:16:51,,119.0,53.0,4.0,28.5,89.0,26.5,84.5,8096.21,11.266,3.0,50.5298412,-84.8305091,11.266,3.8000000000000114,22.0,32.0,3.8000000000000114,0.57,2022,11,19,21,4.75,139.0
98,257,341,2022-11-19 21:16:52,,122.0,53.0,4.0,33.5,98.5,26.0,83.0,8107.56,11.252,4.0,50.5298692,-84.8303466,11.252,3.8000000000000114,22.0,32.0,3.8000000000000114,0.82,2022,11,19,21,4.75,139.0
97,257,355,2022-11-19 21:16:53,,125.0,52.0,4.0,33.5,96.5,30.5,94.5,8119.17,11.218,4.0,50.5299024,-84.8301832,11.218,3.8000000000000114,22.0,32.0,3.8000000000000114,0.86,2022,11,19,21,4.75,139.0
97,257,343,2022-11-19 21:16:54,,125.0,51.0,4.0,30.5,94.0,29.5,90.5,8130.91,11.18,3.0,50.5299388,-84.8300266,11.18,3.8000000000000114,22.0,32.0,3.8000000000000114,0.71,2022,11,19,21,4.75,139.0
97,258,331,2022-11-19 21:16:55,,125.0,48.0,4.0,27.0,89.0,29.0,86.5,8142.59,11.283,3.0,50.5299732,-84.8298607,11.283,3.8000000000000114,22.0,32.0,3.8000000000000114,0.12,2022,11,19,21,4.75,139.0
97,258,327,2022-11-19 21:16:56,,125.0,46.0,4.0,25.0,80.5,29.5,87.5,8154.76,11.264,3.0,50.5300047,-84.829691,11.264,3.8000000000000114,22.0,32.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
97,258,336,2022-11-19 21:16:57,,125.0,50.0,4.0,32.0,93.5,23.0,78.5,8166.46,11.309,3.0,50.5300511,-84.8295366,11.309,3.8000000000000114,22.0,32.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
98,259,365,2022-11-19 21:16:58,,126.0,46.0,4.0,31.5,95.5,27.0,88.5,8177.94,11.488,3.0,50.5301031,-84.829382,11.488,3.8000000000000114,22.0,32.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
99,259,371,2022-11-19 21:16:59,,128.0,47.0,4.0,33.0,95.5,30.0,95.5,8190.17,11.644,4.0,50.5301623,-84.8292252,11.644,4.0,22.0,32.0,4.0,0.0,2022,11,19,21,4.75,139.0
99,260,378,2022-11-19 21:17:00,,130.0,49.0,4.0,32.5,94.0,31.0,96.5,8202.35,11.618,4.0,50.5302204,-84.8290635,11.618,4.0,22.0,32.0,4.0,0.0,2022,11,19,21,4.75,139.0
100,260,380,2022-11-19 21:17:01,,131.0,50.0,4.0,26.5,90.0,32.0,94.5,8214.38,11.663,4.0,50.5302743,-84.8289101,11.663,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
100,260,380,2022-11-19 21:17:02,,132.0,49.0,4.0,29.5,92.5,30.0,93.5,8225.52,11.854,4.0,50.5303252,-84.8287649,11.854,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
100,261,379,2022-11-19 21:17:03,,133.0,48.0,4.0,30.5,93.5,30.5,94.0,8236.38,11.672,4.0,50.5303783,-84.8286208,11.672,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
101,261,369,2022-11-19 21:17:04,,136.0,48.0,4.0,30.5,94.5,31.5,94.0,8247.83,11.679,4.0,50.5304289,-84.8284714,11.679,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
101,261,360,2022-11-19 21:17:05,,136.0,48.0,4.0,31.5,95.5,32.0,93.5,8259.7,11.72,4.0,50.53048,-84.8283147,11.72,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
101,262,365,2022-11-19 21:17:06,,137.0,49.0,4.0,32.5,96.0,30.0,91.0,8271.58,11.803,3.0,50.5305337,-84.8281547,11.803,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
101,262,385,2022-11-19 21:17:07,,138.0,50.0,4.0,35.5,98.0,31.0,96.5,8282.97,11.768,3.0,50.5305837,-84.8280092,11.768,4.600000000000023,22.0,32.0,4.600000000000023,0.0,2022,11,19,21,4.75,139.0
101,263,385,2022-11-19 21:17:08,,141.0,49.0,4.0,30.5,92.0,32.5,96.5,8293.84,11.718,3.0,50.5306333,-84.8278628,11.718,4.600000000000023,22.0,32.0,4.600000000000023,0.0,2022,11,19,21,4.75,139.0
101,263,378,2022-11-19 21:17:09,,141.0,49.0,4.0,28.0,88.5,30.5,94.0,8305.27,11.656,3.0,50.5306841,-84.8277107,11.656,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
102,263,386,2022-11-19 21:17:10,,142.0,49.0,4.0,28.0,88.0,28.5,91.5,8317.05,11.852,3.0,50.5307369,-84.8275608,11.852,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
102,264,374,2022-11-19 21:17:11,,138.0,49.0,4.0,28.0,89.0,29.5,92.0,8329.19,11.835,3.0,50.5307849,-84.8273953,11.835,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
102,264,374,2022-11-19 21:17:12,,138.0,51.0,4.0,33.0,93.5,29.5,90.5,8341.25,11.874,3.0,50.5308365,-84.8272316,11.874,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
102,264,382,2022-11-19 21:17:13,,139.0,53.0,4.0,31.5,94.5,30.0,93.0,8353.25,12.005,3.0,50.5308813,-84.8270702,12.005,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
102,265,366,2022-11-19 21:17:14,,139.0,53.0,4.0,30.0,94.0,29.5,92.5,8365.56,11.924,3.0,50.5309417,-84.826917,11.924,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
102,265,339,2022-11-19 21:17:15,,139.0,53.0,4.0,29.5,92.0,26.0,86.0,8377.39,11.936,3.0,50.5310024,-84.8267671,11.936,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
102,265,320,2022-11-19 21:17:16,,141.0,54.0,4.0,29.0,90.0,23.0,80.0,8389.48,11.886,3.0,50.5310513,-84.8266039,11.886,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
102,266,309,2022-11-19 21:17:17,,141.0,53.0,4.0,29.5,89.5,25.0,85.0,8401.48,11.813,3.0,50.5310985,-84.8264429,11.813,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
102,266,326,2022-11-19 21:17:18,,142.0,51.0,4.0,28.0,86.5,27.5,89.0,8413.12,11.932,3.0,50.5311535,-84.8262871,11.932,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
102,266,343,2022-11-19 21:17:19,,142.0,52.0,4.0,25.0,80.0,27.0,87.0,8425.15,11.68,3.0,50.5312081,-84.8261304,11.68,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
102,267,316,2022-11-19 21:17:20,,142.0,56.0,4.0,22.0,72.5,23.0,78.0,8437.22,11.634,4.0,50.5312613,-84.8259719,11.634,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
101,267,288,2022-11-19 21:17:21,,142.0,58.0,4.0,23.5,81.5,21.5,76.0,8448.61,11.534,4.0,50.5313093,-84.8258225,11.534,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
100,267,290,2022-11-19 21:17:22,,143.0,53.0,4.0,23.5,81.0,21.5,75.5,8460.26,11.578,4.0,50.5313496,-84.8256596,11.578,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
100,268,308,2022-11-19 21:17:23,,145.0,51.0,4.0,26.5,85.5,20.5,74.5,8471.86,11.776,4.0,50.5313838,-84.825504,11.776,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
101,268,369,2022-11-19 21:17:24,,146.0,51.0,4.0,28.0,89.5,20.5,76.5,8483.41,11.788,4.0,50.5314092,-84.8253383,11.788,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
101,268,375,2022-11-19 21:17:25,,145.0,51.0,4.0,25.5,86.5,24.0,83.5,8495.4,11.824,4.0,50.5314276,-84.8251639,11.824,4.600000000000023,22.0,32.0,4.600000000000023,0.0,2022,11,19,21,4.75,139.0
102,269,369,2022-11-19 21:17:26,,146.0,51.0,4.0,23.5,83.0,27.0,90.5,8507.27,11.723,4.0,50.5314477,-84.8249951,11.723,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
101,269,354,2022-11-19 21:17:27,,145.0,51.0,4.0,25.0,84.5,27.5,89.5,8518.64,11.769,3.0,50.5314731,-84.8248356,11.769,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
101,269,342,2022-11-19 21:17:28,,146.0,50.0,4.0,27.0,87.0,27.0,87.5,8530.22,11.824,3.0,50.5314932,-84.8246657,11.824,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
101,270,344,2022-11-19 21:17:29,,146.0,50.0,4.0,27.5,87.0,27.0,86.0,8542.19,11.732,3.0,50.5315185,-84.8244999,11.732,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
101,270,345,2022-11-19 21:17:30,,144.0,50.0,4.0,26.5,85.0,27.0,86.0,8554.11,11.668,3.0,50.5315378,-84.8243261,11.668,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
101,271,351,2022-11-19 21:17:31,,144.0,50.0,4.0,32.0,92.0,26.5,84.0,8566.03,11.545,4.0,50.5315605,-84.824156,11.545,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
100,271,365,2022-11-19 21:17:32,,145.0,52.0,4.0,32.0,94.5,26.5,84.0,8577.72,11.561,4.0,50.5315859,-84.8239936,11.561,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
100,271,368,2022-11-19 21:17:33,,144.0,51.0,4.0,30.5,93.5,26.0,84.5,8589.2,11.542,4.0,50.5316221,-84.8238324,11.542,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
99,272,341,2022-11-19 21:17:34,,144.0,52.0,4.0,28.5,89.5,25.5,86.5,8600.7,11.516,4.0,50.5316622,-84.8236747,11.516,4.199999999999989,22.0,32.0,4.199999999999989,0.0,2022,11,19,21,4.75,139.0
98,272,330,2022-11-19 21:17:35,,144.0,54.0,4.0,29.5,92.0,27.5,89.0,8612.12,11.515,4.0,50.5317128,-84.8235234,11.515,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
98,272,324,2022-11-19 21:17:36,,143.0,50.0,4.0,30.5,95.0,29.0,91.5,8623.72,11.455,4.0,50.5317679,-84.8233763,11.455,4.600000000000023,22.0,32.0,4.600000000000023,0.0,2022,11,19,21,4.75,139.0
97,273,310,2022-11-19 21:17:37,,143.0,49.0,4.0,29.5,91.0,27.5,89.5,8635.11,11.308,4.0,50.5318216,-84.8232285,11.308,4.800000000000011,22.0,32.0,4.800000000000011,0.0,2022,11,19,21,4.75,139.0
97,273,302,2022-11-19 21:17:38,,144.0,45.0,4.0,31.0,89.5,25.5,87.0,8646.32,11.238,3.0,50.5318715,-84.8230762,11.238,4.800000000000011,22.0,32.0,4.800000000000011,0.0,2022,11,19,21,4.75,139.0
97,273,305,2022-11-19 21:17:39,,143.0,46.0,4.0,35.0,94.5,25.0,89.0,8657.61,11.241,3.0,50.5319212,-84.8229317,11.241,4.800000000000011,22.0,32.0,4.800000000000011,0.0,2022,11,19,21,4.75,139.0
96,273,303,2022-11-19 21:17:40,,142.0,52.0,4.0,26.0,86.5,30.0,92.5,8668.68,11.169,4.0,50.5319711,-84.8227847,11.169,4.800000000000011,22.0,32.0,4.800000000000011,0.0,2022,11,19,21,4.75,139.0
96,274,290,2022-11-19 21:17:41,,141.0,52.0,4.0,25.0,83.5,29.0,90.0,8680.0,11.125,3.0,50.5320183,-84.8226337,11.125,4.800000000000011,22.0,32.0,4.800000000000011,0.0,2022,11,19,21,4.75,139.0
86,274,275,2022-11-19 21:17:42,,141.0,48.0,4.0,24.5,81.0,27.0,86.5,8689.79,10.853,3.0,50.5320546,-84.8225007,10.853,4.600000000000023,22.0,32.0,4.600000000000023,0.0,2022,11,19,21,4.75,139.0
60,274,266,2022-11-19 21:17:43,,141.0,47.0,4.0,24.5,80.0,25.5,82.5,8700.17,10.265,3.0,50.5320967,-84.8223631,10.265,4.399999999999977,22.0,32.0,4.399999999999977,0.0,2022,11,19,21,4.75,139.0
34,274,257,2022-11-19 21:17:44,,142.0,49.0,4.0,25.0,81.0,23.5,78.0,8710.34,9.946,3.0,50.5321416,-84.8222244,9.946,4.0,22.0,32.0,4.0,0.0,2022,11,19,21,4.75,139.0
9,274,248,2022-11-19 21:17:45,,142.0,50.0,4.0,25.0,82.0,22.0,73.0,8719.76,9.673,3.0,50.532179,-84.822099,9.673,3.8000000000000114,22.0,32.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
0,274,0,2022-11-19 21:17:46,,140.0,52.0,4.0,25.0,83.5,20.5,68.0,8729.17,9.418,3.0,50.53222,-84.8219786,9.418,3.6000000000000227,22.0,32.0,3.6000000000000227,0.0,2022,11,19,21,4.75,139.0
0,274,0,2022-11-19 21:17:47,,140.0,54.0,4.0,25.5,84.5,19.0,63.5,8738.23,9.086,3.0,50.532261,-84.8218552,9.086,3.6000000000000227,22.0,32.0,3.6000000000000227,0.0,2022,11,19,21,4.75,139.0
0,274,0,2022-11-19 21:17:48,,139.0,55.0,4.0,25.5,85.5,17.0,58.5,8746.86,8.833,3.0,50.5323006,-84.8217449,8.833,3.3999999999999773,22.0,32.0,3.3999999999999773,0.0,2022,11,19,21,4.75,139.0
0,274,0,2022-11-19 21:17:49,,139.0,57.0,4.0,25.5,86.5,15.5,54.0,8755.27,7.869,2.0,50.5323373,-84.8216317,7.869,3.3999999999999773,22.0,32.0,3.3999999999999773,0.0,2022,11,19,21,4.75,139.0
0,274,0,2022-11-19 21:17:50,,139.0,59.0,4.0,26.0,87.5,14.0,49.0,8762.16,6.26,2.0,50.5323707,-84.8215448,6.26,3.6000000000000227,22.0,32.0,3.6000000000000227,0.0,2022,11,19,21,4.75,139.0
0,274,0,2022-11-19 21:17:51,,138.0,60.0,4.0,26.0,89.0,12.0,44.0,8767.25,4.502,2.0,50.5323874,-84.8214762,4.502,3.6000000000000227,22.0,32.0,3.6000000000000227,0.0,2022,11,19,21,4.75,139.0
0,274,0,2022-11-19 21:17:52,,138.0,62.0,4.0,26.0,90.0,10.5,39.5,8770.64,3.099,2.0,50.532383,-84.8214263,3.099,3.8000000000000114,22.0,32.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
0,274,0,2022-11-19 21:17:53,,138.0,64.0,4.0,26.5,91.0,9.0,34.5,8773.64,3.185,2.0,50.5323802,-84.8213865,3.185,3.8000000000000114,22.0,32.0,3.8000000000000114,0.0,2022,11,19,21,4.75,139.0
0,274,0,2022-11-19 21:17:54,,137.0,65.0,4.0,26.5,92.0,7.0,30.0,8777.16,3.522,2.0,50.5323868,-84.8213325,3.522,4.0,22.0,32.0,4.0,0.0,2022,11,19,21,4.75,139.0
7,274,5,2022-11-19 21:17:55,,137.0,67.0,4.0,26.5,93.0,5.5,25.0,8780.87,3.93,2.0,50.5324009,-84.821285,3.93,4.0,22.0,32.0,4.0,0.0,2022,11,19,21,4.75,139.0
39,274,32,2022-11-19 21:17:56,,135.0,68.0,4.0,27.0,94.5,4.0,20.5,8785.29,4.368,2.0,50.5324197,-84.8212212,4.368,4.0,22.0,32.0,4.0,0.0,2022,11,19,21,4.75,139.0
