heart_rate,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,2023-03-15 23:02:38,,0.0,91.0,35.0,58.0,85.5,0.0,17.5,62.5,15.0,4046.95,6.446,2.0,50.5142956,-84.8118468,6.446,13.0,29.0,30.0,13.0,0.6,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:39,,0.0,91.0,35.5,66.0,86.5,0.0,17.5,62.5,15.0,4053.6,6.401,2.0,50.5142709,-84.8119379,6.401,13.0,29.0,30.0,13.0,0.48,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:40,,0.0,91.0,35.5,73.0,87.5,0.0,17.5,62.5,15.0,4060.15,6.104,2.0,50.5142424,-84.812025,6.104,13.0,29.0,30.0,13.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:41,,0.0,91.0,36.0,80.0,88.0,0.0,17.5,62.5,15.0,4066.3,5.819,2.0,50.5142135,-84.8121009,5.819,12.799999999999955,29.0,30.0,12.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:42,,0.0,91.0,36.5,87.0,89.0,0.0,17.5,62.5,15.0,4071.89,4.879,2.0,50.514186,-84.812174,4.879,12.799999999999955,29.0,30.0,12.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:43,,0.0,91.0,37.0,95.0,89.5,0.0,17.5,62.5,15.0,4076.48,4.397,2.0,50.514156,-84.8122254,4.397,12.799999999999955,29.0,30.0,12.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:44,,13.0,91.0,37.5,95.0,90.5,2.0,17.5,62.5,15.0,4079.62,3.568,2.0,50.5141376,-84.8122619,3.568,12.799999999999955,29.0,30.0,12.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:50,,0.0,91.0,18.0,43.0,88.0,0.0,19.0,70.0,14.0,4080.61,1.957,2.0,50.5141392,-84.8123502,1.957,12.600000000000023,29.0,30.0,12.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:51,,2.0,91.0,19.0,47.0,93.5,0.0,19.0,70.0,14.0,4082.39,3.234,2.0,50.5141378,-84.8124027,3.234,12.600000000000023,29.0,30.0,12.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:52,,41.0,91.0,22.0,51.0,97.5,72.0,21.0,76.5,14.0,4086.04,3.525,2.0,50.514121,-84.812448,3.525,12.399999999999977,29.0,30.0,12.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:53,,60.0,91.0,27.5,54.0,96.5,171.0,28.0,97.5,14.0,4090.62,4.3,2.0,50.5140951,-84.8125052,4.3,12.399999999999977,29.0,30.0,12.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:54,,75.0,92.0,29.0,53.0,95.5,277.0,34.0,96.5,14.0,4095.84,4.999,2.0,50.5140675,-84.8125696,4.999,12.200000000000045,29.0,30.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:55,,84.0,92.0,27.5,53.0,93.0,353.0,31.0,97.0,14.0,4101.63,5.601,2.0,50.5140375,-84.8126443,5.601,12.0,29.0,30.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:56,,85.0,92.0,27.5,47.0,94.0,382.0,26.0,97.5,14.0,4107.68,5.943,2.0,50.5140084,-84.8127206,5.943,12.0,29.0,30.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:57,,84.0,93.0,30.5,40.0,97.0,333.0,22.0,98.0,14.0,4113.88,6.132,2.0,50.5139783,-84.8127989,6.132,11.800000000000011,29.0,30.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:58,,84.0,93.0,31.5,40.0,94.5,303.0,22.0,97.5,14.0,4120.51,6.498,2.0,50.5139438,-84.8128862,6.498,11.800000000000011,29.0,30.0,11.800000000000011,-0.36,2023,3,15,23,2.31,288.0
,2023-03-15 23:02:59,,88.0,93.0,27.5,54.0,96.5,337.0,22.5,90.0,14.0,4127.55,6.921,2.0,50.5139101,-84.812977,6.921,11.800000000000011,29.0,31.0,11.800000000000011,-1.7,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:00,,92.0,94.0,26.0,50.0,90.0,366.0,22.5,88.5,14.0,4134.93,7.253,2.0,50.5138728,-84.8130683,7.253,12.0,29.0,31.0,12.0,-1.17,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:01,,96.0,94.0,27.5,50.0,90.0,359.0,24.5,92.0,14.0,4142.56,7.593,2.0,50.5138322,-84.8131638,7.593,12.0,29.0,31.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:02,,101.0,94.0,30.0,50.0,94.5,343.0,27.5,96.5,14.0,4150.32,7.781,2.0,50.5137917,-84.8132627,7.781,12.0,29.0,31.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:03,,103.0,95.0,29.0,53.0,94.0,390.0,28.5,96.0,14.0,4158.31,7.857,2.0,50.5137558,-84.813369,7.857,12.0,29.0,31.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:04,,100.0,95.0,29.0,60.0,94.0,332.0,22.5,82.5,14.0,4166.65,8.134,2.0,50.5137153,-84.8134797,8.134,11.800000000000011,29.0,31.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:05,,102.0,95.0,29.0,52.0,93.5,291.0,16.5,69.0,14.0,4175.24,8.47,2.0,50.5136725,-84.8135889,8.47,11.800000000000011,29.0,31.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:06,,103.0,96.0,26.0,57.0,85.5,343.0,19.5,77.5,13.0,4183.96,8.767,2.0,50.5136319,-84.8137026,8.767,11.800000000000011,29.0,31.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:07,,96.0,96.0,21.5,65.0,71.5,271.0,27.0,94.5,13.0,4192.8,8.592,2.0,50.5135908,-84.813816,8.592,11.800000000000011,29.0,31.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:08,,82.0,96.0,17.5,61.0,57.0,203.0,28.5,92.0,13.0,4201.46,8.4,2.0,50.5135497,-84.8139256,8.4,11.800000000000011,29.0,31.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:09,,74.0,96.0,13.5,29.0,41.5,133.0,10.0,97.0,13.0,4210.06,8.418,2.0,50.5135089,-84.8140397,8.418,12.0,29.0,31.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:10,,72.0,96.0,20.0,43.0,60.0,100.0,5.5,73.0,13.0,4218.84,8.586,2.0,50.5134652,-84.8141527,8.586,12.0,29.0,31.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:11,,78.0,97.0,29.0,51.0,88.5,232.0,14.5,46.5,13.0,4227.46,8.398,2.0,50.5134176,-84.8142607,8.398,11.800000000000011,29.0,31.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:12,,84.0,97.0,26.5,49.0,83.0,218.0,20.0,63.0,13.0,4236.15,8.233,2.0,50.5133541,-84.8143489,8.233,11.800000000000011,29.0,31.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:13,,83.0,97.0,24.5,52.0,77.5,190.0,25.5,80.0,13.0,4244.35,7.978,2.0,50.5132777,-84.8144009,7.978,11.800000000000011,29.0,31.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:14,,71.0,97.0,28.0,39.0,82.0,162.0,26.5,83.0,13.0,4252.15,7.938,2.0,50.5131946,-84.8144047,7.938,12.0,29.0,31.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:15,,51.0,97.0,32.5,27.0,88.0,147.0,26.5,83.0,13.0,4259.66,7.601,2.0,50.513118,-84.8143765,7.601,12.200000000000045,29.0,31.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:16,,64.0,98.0,32.0,44.0,90.5,211.0,25.5,81.5,13.0,4267.08,7.377,2.0,50.5130481,-84.8143298,7.377,12.200000000000045,29.0,31.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:17,,86.0,98.0,22.5,66.0,84.0,245.0,23.5,79.0,13.0,4274.62,7.512,2.0,50.5129757,-84.8142795,7.512,12.399999999999977,29.0,31.0,12.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:18,,91.0,98.0,22.0,52.0,85.5,247.0,24.5,90.5,13.0,4282.19,7.827,2.0,50.5129018,-84.8142349,7.827,12.399999999999977,29.0,31.0,12.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:19,,92.0,98.0,24.5,58.0,87.5,240.0,24.0,90.0,13.0,4290.19,8.334,2.0,50.5128239,-84.814189,8.334,12.600000000000023,29.0,31.0,12.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:20,,92.0,98.0,27.0,59.0,90.0,232.0,24.0,87.0,13.0,4298.32,8.419,2.0,50.5127429,-84.814143,8.419,12.799999999999955,29.0,31.0,12.799999999999955,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:21,,90.0,99.0,28.0,58.0,88.5,172.0,22.0,80.5,13.0,4306.29,8.191,2.0,50.5126618,-84.8141032,8.191,12.600000000000023,29.0,31.0,12.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:22,,82.0,99.0,24.5,58.0,79.0,119.0,18.5,67.0,13.0,4314.44,8.101,2.0,50.5125797,-84.8140667,8.101,12.399999999999977,29.0,31.0,12.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:23,,80.0,99.0,21.5,58.0,70.0,102.0,14.5,53.0,13.0,4322.46,7.835,2.0,50.5124997,-84.8140246,7.835,12.399999999999977,29.0,31.0,12.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:24,,79.0,99.0,22.5,56.0,67.0,103.0,18.0,61.5,13.0,4329.98,7.523,2.0,50.5124247,-84.8139843,7.523,12.399999999999977,29.0,31.0,12.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:25,,78.0,99.0,23.0,56.0,68.5,112.0,19.5,66.0,13.0,4337.15,7.298,2.0,50.5123547,-84.8139371,7.298,12.200000000000045,29.0,31.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:26,,76.0,99.0,23.5,57.0,72.0,121.0,18.5,63.5,13.0,4344.37,7.142,2.0,50.5122863,-84.8138878,7.142,12.200000000000045,29.0,31.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:27,,60.0,99.0,24.0,53.0,76.0,111.0,17.5,61.5,13.0,4351.48,6.944,2.0,50.5122179,-84.8138422,6.944,12.200000000000045,29.0,31.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:28,,45.0,99.0,24.5,43.0,80.0,102.0,16.5,59.5,13.0,4357.89,6.598,2.0,50.5121581,-84.8137969,6.598,12.200000000000045,29.0,31.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:29,,32.0,99.0,27.0,32.0,83.0,89.0,12.0,61.0,12.0,4363.69,6.12,2.0,50.5121015,-84.8137573,6.12,12.0,29.0,31.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:30,,22.0,99.0,31.0,31.0,85.5,87.0,6.0,65.0,12.0,4369.22,5.437,2.0,50.5120473,-84.8137314,5.437,11.800000000000011,29.0,31.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:31,,13.0,99.0,34.5,37.0,88.0,85.0,0.5,69.0,12.0,4371.91,2.961,2.0,50.5120214,-84.8137292,2.961,11.600000000000023,29.0,31.0,11.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:32,,4.0,99.0,33.5,43.0,90.0,0.0,5.0,73.0,12.0,4374.69,3.121,3.0,50.5119991,-84.8137542,3.121,11.399999999999977,29.0,31.0,11.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:33,,0.0,99.0,32.0,49.0,92.0,0.0,10.0,77.0,12.0,4379.79,5.052,3.0,50.5119667,-84.813813,5.052,11.199999999999989,29.0,31.0,11.199999999999989,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:34,,0.0,99.0,31.0,56.0,94.0,0.0,14.5,81.5,12.0,4384.94,4.836,3.0,50.511943,-84.8138804,4.836,11.199999999999989,29.0,31.0,11.199999999999989,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:35,,60.0,100.0,30.0,62.0,96.0,69.0,19.5,85.5,12.0,4389.71,4.296,3.0,50.5119167,-84.8139385,4.296,11.199999999999989,29.0,31.0,11.199999999999989,-0.49,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:36,,73.0,100.0,28.5,61.0,97.0,193.0,23.5,89.5,12.0,4395.5,5.108,3.0,50.5118773,-84.814003,5.108,11.399999999999977,29.0,32.0,11.399999999999977,-2.39,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:37,,77.0,100.0,25.5,49.0,91.5,246.0,25.5,92.5,12.0,4401.46,5.169,3.0,50.5118396,-84.8140708,5.169,11.600000000000023,29.0,32.0,11.600000000000023,-1.68,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:38,,79.0,100.0,28.5,51.0,93.5,270.0,26.5,95.5,12.0,4407.47,5.377,3.0,50.5118047,-84.8141462,5.377,11.600000000000023,29.0,32.0,11.600000000000023,-0.1,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:39,,80.0,101.0,31.0,53.0,94.5,272.0,27.0,95.5,12.0,4413.38,6.188,3.0,50.5117819,-84.8142226,6.188,11.800000000000011,29.0,32.0,11.800000000000011,-0.28,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:40,,76.0,101.0,30.5,58.0,92.0,229.0,27.0,91.5,12.0,4419.16,6.156,3.0,50.5117844,-84.814305,6.156,12.200000000000045,29.0,32.0,12.200000000000045,0.73,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:41,,72.0,101.0,28.0,65.0,88.0,174.0,26.0,84.5,12.0,4425.18,5.871,3.0,50.5117979,-84.8143896,5.871,12.200000000000045,30.0,32.0,12.200000000000045,1.57,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:42,,83.0,101.0,27.5,70.0,85.0,149.0,26.5,86.5,12.0,4431.6,6.047,3.0,50.5118144,-84.8144779,6.047,12.200000000000045,30.0,32.0,12.200000000000045,2.2,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:43,,81.0,101.0,27.0,53.0,81.5,164.0,27.0,88.0,12.0,4438.68,6.466,3.0,50.5118517,-84.8145644,6.466,12.200000000000045,30.0,32.0,12.200000000000045,1.89,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:44,,75.0,102.0,26.5,50.0,81.0,198.0,27.0,89.0,12.0,4445.72,6.32,3.0,50.511896,-84.8146457,6.32,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:45,,57.0,102.0,26.5,40.0,82.5,221.0,26.5,89.0,12.0,4452.44,5.994,3.0,50.5119237,-84.8147386,5.994,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:46,,56.0,102.0,26.5,39.0,84.5,165.0,26.5,89.0,12.0,4458.47,5.646,3.0,50.5119473,-84.8148227,5.646,11.399999999999977,30.0,32.0,11.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:47,,84.0,102.0,26.5,65.0,86.0,132.0,26.5,88.5,12.0,4464.13,5.158,3.0,50.5119638,-84.8149007,5.158,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:48,,83.0,102.0,26.5,63.0,88.0,178.0,26.0,88.5,12.0,4469.84,5.392,3.0,50.5119756,-84.8149775,5.392,11.600000000000023,30.0,32.0,11.600000000000023,-0.23,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:49,,84.0,102.0,26.5,60.0,90.0,244.0,25.5,88.0,11.0,4475.0,5.29,3.0,50.511992,-84.8150451,5.29,11.600000000000023,30.0,32.0,11.600000000000023,-1.2,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:50,,85.0,103.0,27.0,60.0,92.0,237.0,25.0,88.0,11.0,4480.79,5.672,3.0,50.5120237,-84.8151195,5.672,11.800000000000011,30.0,32.0,11.800000000000011,-1.03,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:51,,85.0,103.0,29.0,62.0,90.0,233.0,27.0,92.5,11.0,4487.07,6.167,3.0,50.5120617,-84.8151955,6.167,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:52,,84.0,103.0,28.5,58.0,90.0,229.0,25.5,87.5,11.0,4493.4,6.269,3.0,50.5121008,-84.8152685,6.269,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:53,,83.0,103.0,27.5,58.0,90.0,224.0,24.0,84.5,11.0,4499.58,6.177,3.0,50.5121364,-84.8153466,6.177,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:54,,83.0,104.0,27.0,57.0,89.5,203.0,23.5,83.5,11.0,4505.81,6.215,3.0,50.5121631,-84.8154289,6.215,11.600000000000023,30.0,32.0,11.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:55,,83.0,104.0,26.5,57.0,89.0,199.0,23.0,82.0,11.0,4511.85,6.151,3.0,50.5121802,-84.8155097,6.151,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:56,,83.0,104.0,26.0,58.0,88.5,199.0,22.5,81.0,11.0,4518.22,6.308,3.0,50.5121834,-84.8156023,6.308,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:57,,83.0,104.0,28.0,54.0,87.5,200.0,22.5,81.0,11.0,4524.17,6.013,3.0,50.5121681,-84.8156872,6.013,12.0,30.0,32.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:58,,78.0,104.0,24.0,50.0,78.0,192.0,24.0,83.0,11.0,4529.58,5.541,3.0,50.5121346,-84.8157495,5.541,12.200000000000045,30.0,32.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:03:59,,70.0,104.0,19.5,70.0,70.0,102.0,25.5,85.5,11.0,4534.95,5.419,3.0,50.5120882,-84.8157987,5.419,12.200000000000045,30.0,32.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:00,,85.0,105.0,20.5,92.0,71.5,102.0,25.0,85.5,11.0,4540.71,5.673,3.0,50.5120353,-84.8158444,5.673,12.399999999999977,30.0,32.0,12.399999999999977,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:01,,86.0,105.0,19.5,94.0,71.5,107.0,20.0,83.5,11.0,4546.33,5.674,3.0,50.5119869,-84.8158891,5.674,12.200000000000045,30.0,32.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:02,,60.0,105.0,19.0,97.0,71.5,99.0,14.5,81.5,11.0,4551.85,5.576,3.0,50.5119389,-84.8159345,5.576,12.0,30.0,32.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:03,,40.0,105.0,18.0,99.0,71.0,84.0,9.5,79.5,11.0,4557.42,5.513,3.0,50.5118986,-84.8159917,5.513,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:04,,55.0,105.0,17.0,89.0,71.0,69.0,4.5,77.5,11.0,4562.77,5.385,3.0,50.5118694,-84.816061,5.385,11.600000000000023,30.0,32.0,11.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:05,,70.0,105.0,17.0,73.0,71.5,55.0,2.0,75.5,11.0,4567.36,4.799,3.0,50.5118448,-84.8161176,4.799,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:06,,71.0,105.0,22.5,59.0,76.5,69.0,17.0,73.5,11.0,4571.99,4.664,3.0,50.5118085,-84.816163,4.664,12.0,30.0,32.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:07,,71.0,105.0,21.5,56.0,70.5,118.0,21.5,72.0,11.0,4577.21,5.082,3.0,50.5117605,-84.8161976,5.082,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:08,,68.0,105.0,17.0,52.0,59.0,109.0,20.0,70.0,11.0,4582.1,4.935,3.0,50.511713,-84.816225,4.935,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:09,,54.0,105.0,12.5,52.0,48.5,82.0,18.5,,11.0,4586.61,4.617,3.0,50.5116728,-84.8162632,4.617,11.600000000000023,30.0,32.0,11.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:10,,40.0,105.0,9.0,58.0,46.0,55.0,13.0,,10.0,4591.58,4.882,3.0,50.511631,-84.8163033,4.882,11.600000000000023,30.0,32.0,11.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:11,,37.0,105.0,5.5,63.0,43.5,0.0,8.0,,10.0,4596.27,4.718,3.0,50.5115934,-84.8163454,4.718,11.600000000000023,30.0,32.0,11.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:12,,49.0,105.0,2.0,69.0,41.0,1.0,3.0,,10.0,4599.75,3.799,3.0,50.5115644,-84.8163799,3.799,11.600000000000023,30.0,32.0,11.600000000000023,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:13,,53.0,105.0,3.5,75.0,38.5,13.0,0.0,,10.0,4600.95,1.355,3.0,50.5115426,-84.8163908,1.355,11.800000000000011,30.0,32.0,11.800000000000011,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:14,,38.0,105.0,,,,10.0,,,10.0,4600.95,0.0,3.0,50.5115243,-84.8163963,0.0,12.0,30.0,32.0,12.0,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:15,,24.0,105.0,,,,7.0,,,10.0,4600.95,0.0,3.0,50.5115089,-84.8163999,0.0,12.200000000000045,30.0,32.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:16,,9.0,105.0,,,,3.0,,,10.0,4600.95,0.0,3.0,50.5115034,-84.8163999,0.0,12.200000000000045,30.0,32.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
,2023-03-15 23:04:17,,0.0,105.0,,,,0.0,,,10.0,4600.95,0.0,3.0,50.5115034,-84.8163999,0.0,12.200000000000045,30.0,32.0,12.200000000000045,0.0,2023,3,15,23,2.31,288.0
