cadence,calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
103,773,29550.83,8.511,2,134,50.5361565,-84.8179065,229,8.511,2022-09-15 22:40:09,5.0,103.0,,125.0,5.0,0.0,18.5,51.0,73.5,21.0,74.5,17.0,2022,9,15,22,2.6,2.0
103,774,29559.79,8.493,2,134,50.5360697,-84.8178516,216,8.493,2022-09-15 22:40:10,5.0,103.0,,125.0,5.0,0.0,17.0,51.0,73.5,21.0,75.0,17.0,2022,9,15,22,2.6,2.0
104,774,29568.73,8.536,2,134,50.5359807,-84.8178024,212,8.536,2022-09-15 22:40:11,5.0,103.0,,125.0,5.0,0.0,17.0,51.0,78.0,21.0,75.0,17.0,2022,9,15,22,2.6,2.0
104,774,29577.82,8.598,2,133,50.5358899,-84.8177517,228,8.598,2022-09-15 22:40:12,5.0,103.0,,125.0,5.0,0.0,19.0,51.0,75.5,21.0,74.0,17.0,2022,9,15,22,2.6,2.0
105,774,29586.72,8.48,2,134,50.5358014,-84.8177023,241,8.48,2022-09-15 22:40:13,5.0,103.0,,125.0,5.0,0.0,20.5,45.0,73.0,20.5,73.5,17.0,2022,9,15,22,2.6,2.0
105,775,29595.3,8.483,2,134,50.5357165,-84.8176576,249,8.483,2022-09-15 22:40:14,5.0,103.0,,125.0,5.0,0.0,23.5,45.0,76.0,23.5,78.0,17.0,2022,9,15,22,2.6,2.0
105,775,29604.07,8.733,2,134,50.5356298,-84.817612,259,8.733,2022-09-15 22:40:15,5.0,103.0,,125.0,5.0,0.0,25.0,44.0,80.0,26.5,83.0,17.0,2022,9,15,22,2.6,2.0
106,775,29613.12,8.856,2,134,50.5355394,-84.8175658,265,8.856,2022-09-15 22:40:16,5.0,103.0,,125.0,5.0,0.0,19.0,42.0,75.5,22.0,77.0,17.0,2022,9,15,22,2.6,2.0
106,775,29622.09,8.827,2,133,50.535448,-84.8175201,246,8.827,2022-09-15 22:40:17,5.0,103.0,,125.0,5.0,0.0,19.5,39.0,70.5,22.5,78.5,17.0,2022,9,15,22,2.6,2.0
100,776,29630.81,8.579,2,137,50.53536,-84.8174748,208,8.579,2022-09-15 22:40:18,5.0,103.0,,125.0,5.0,0.0,15.5,34.0,64.5,21.5,75.5,17.0,2022,9,15,22,2.6,2.0
69,776,29639.47,8.408,2,136,50.5352738,-84.8174295,168,8.408,2022-09-15 22:40:19,5.0,103.0,,125.0,5.0,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
38,776,29648.02,8.211,2,137,50.535187,-84.8173838,128,8.211,2022-09-15 22:40:20,5.199999999999989,103.0,,125.0,5.199999999999989,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
6,776,29656.07,7.75,2,137,50.535106,-84.8173436,88,7.75,2022-09-15 22:40:21,5.399999999999977,103.0,,125.0,5.399999999999977,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29663.66,7.383,2,134,50.5350314,-84.817302,0,7.383,2022-09-15 22:40:22,5.399999999999977,103.0,,125.0,5.399999999999977,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29671.18,7.294,2,132,50.5349583,-84.8172563,0,7.294,2022-09-15 22:40:23,5.399999999999977,103.0,,125.0,5.399999999999977,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29678.77,7.306,2,131,50.534883,-84.8172109,0,7.306,2022-09-15 22:40:24,5.600000000000023,103.0,,125.0,5.600000000000023,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29686.14,7.156,2,128,50.5348099,-84.8171715,0,7.156,2022-09-15 22:40:25,5.600000000000023,103.0,,125.0,5.600000000000023,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29693.46,6.712,2,124,50.5347365,-84.8171348,0,6.712,2022-09-15 22:40:26,5.600000000000023,103.0,,125.0,5.600000000000023,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29700.29,6.23,2,119,50.5346661,-84.8171035,0,6.23,2022-09-15 22:40:27,5.600000000000023,103.0,,125.0,5.600000000000023,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29706.5,5.382,2,119,50.5346028,-84.8170761,0,5.382,2022-09-15 22:40:28,5.600000000000023,103.0,,125.0,5.600000000000023,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29711.68,3.994,2,120,50.5345484,-84.8170591,0,3.994,2022-09-15 22:40:29,5.800000000000011,103.0,,125.0,5.800000000000011,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29715.18,3.333,2,120,50.5345118,-84.8170553,0,3.333,2022-09-15 22:40:30,6.0,103.0,,125.0,6.0,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29717.33,2.634,2,119,50.5344899,-84.8170553,0,2.634,2022-09-15 22:40:31,6.0,103.0,,125.0,6.0,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29719.17,2.024,2,118,50.5344715,-84.8170605,0,2.024,2022-09-15 22:40:32,6.0,103.0,,125.0,6.0,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29721.81,2.487,2,120,50.5344426,-84.8170644,0,2.487,2022-09-15 22:40:33,6.199999999999989,103.0,,125.0,6.199999999999989,0.0,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29725.03,3.032,2,119,50.5344088,-84.8170538,0,3.032,2022-09-15 22:40:34,6.199999999999989,104.0,,125.0,6.199999999999989,0.99,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29728.62,3.45,2,119,50.5343716,-84.8170409,0,3.45,2022-09-15 22:40:35,6.199999999999989,104.0,,125.0,6.199999999999989,1.46,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29732.1,3.479,2,120,50.5343361,-84.8170266,0,3.479,2022-09-15 22:40:36,6.199999999999989,104.0,,125.0,6.199999999999989,1.61,,,,,,17.0,2022,9,15,22,2.6,2.0
0,776,29735.07,3.225,2,120,50.5343059,-84.8170141,0,3.225,2022-09-15 22:40:37,6.399999999999977,104.0,,125.0,6.399999999999977,1.64,,,,,,17.0,2022,9,15,22,2.6,2.0
1,776,29737.9,2.917,2,120,50.534274,-84.817005,0,2.917,2022-09-15 22:40:38,6.399999999999977,104.0,,125.0,6.399999999999977,1.65,,,,,,17.0,2022,9,15,22,2.6,2.0
17,776,29740.54,2.708,2,119,50.5342447,-84.8170007,17,2.708,2022-09-15 22:40:39,6.399999999999977,104.0,,125.0,6.399999999999977,1.69,,20.0,,,,17.0,2022,9,15,22,2.6,2.0
22,776,29743.2,2.661,2,119,50.5342171,-84.8169958,25,2.661,2022-09-15 22:40:40,6.600000000000023,104.0,,125.0,6.600000000000023,1.85,14.5,30.0,68.5,24.5,84.0,17.0,2022,9,15,22,2.6,2.0
27,776,29745.68,2.469,2,118,50.5341915,-84.8169916,33,2.469,2022-09-15 22:40:41,6.600000000000023,104.0,,125.0,6.600000000000023,1.96,11.5,39.0,51.5,23.0,83.5,17.0,2022,9,15,22,2.6,2.0
27,776,29747.83,2.229,2,118,50.5341687,-84.8169864,39,2.229,2022-09-15 22:40:42,6.600000000000023,104.0,,125.0,6.600000000000023,2.01,8.5,49.0,34.0,21.5,83.0,17.0,2022,9,15,22,2.6,2.0
24,776,29749.93,2.121,2,118,50.5341456,-84.8169772,39,2.121,2022-09-15 22:40:43,6.600000000000023,104.0,,125.0,6.600000000000023,2.01,10.5,58.0,40.0,17.0,66.0,17.0,2022,9,15,22,2.6,2.0
21,776,29751.91,2.023,2,118,50.5341257,-84.8169682,25,2.023,2022-09-15 22:40:44,6.600000000000023,104.0,,125.0,6.600000000000023,1.91,14.0,68.0,50.5,12.0,45.5,17.0,2022,9,15,22,2.6,2.0
22,776,29753.88,1.974,2,117,50.5341074,-84.816959,32,1.974,2022-09-15 22:40:45,6.600000000000023,104.0,,125.0,6.600000000000023,1.69,17.0,64.0,60.0,9.0,32.5,17.0,2022,9,15,22,2.6,2.0
24,776,29756.04,2.154,2,117,50.5340847,-84.8169502,38,2.154,2022-09-15 22:40:46,6.600000000000023,104.0,,125.0,6.600000000000023,1.42,19.5,51.0,67.0,11.0,36.5,17.0,2022,9,15,22,2.6,2.0
29,776,29758.81,2.604,2,116,50.5340573,-84.816936,53,2.604,2022-09-15 22:40:47,6.600000000000023,104.0,,125.0,6.600000000000023,1.12,22.0,38.0,73.5,13.0,40.5,17.0,2022,9,15,22,2.6,2.0
36,776,29762.33,3.227,2,118,50.5340239,-84.816912,66,3.227,2022-09-15 22:40:48,6.800000000000011,104.0,,125.0,6.800000000000011,0.86,31.0,43.0,88.5,24.5,70.5,17.0,2022,9,15,22,2.6,2.0
45,776,29766.4,3.914,2,118,50.5339855,-84.81688,153,3.914,2022-09-15 22:40:49,6.800000000000011,104.0,,125.0,6.800000000000011,0.7,41.0,44.0,100.0,34.5,96.0,17.0,2022,9,15,22,2.6,2.0
66,777,29771.34,4.589,2,117,50.5339419,-84.8168436,211,4.589,2022-09-15 22:40:50,6.800000000000011,104.0,,125.0,6.800000000000011,0.71,47.0,42.0,99.5,37.5,100.0,17.0,2022,9,15,22,2.6,2.0
73,777,29776.52,4.973,2,117,50.5338934,-84.8168069,241,4.973,2022-09-15 22:40:51,6.800000000000011,104.0,,125.0,6.800000000000011,0.75,27.5,40.0,92.5,40.0,100.0,17.0,2022,9,15,22,2.6,2.0
63,777,29781.2,4.331,2,118,50.5338487,-84.8167757,241,4.331,2022-09-15 22:40:52,6.800000000000011,105.0,,125.0,6.800000000000011,0.7,20.0,28.0,68.0,20.0,56.5,17.0,2022,9,15,22,2.6,2.0
44,777,29785.24,3.763,2,118,50.533808,-84.8167537,222,3.763,2022-09-15 22:40:53,6.800000000000011,105.0,,125.0,6.800000000000011,0.19,20.5,36.0,60.0,7.0,49.0,17.0,2022,9,15,22,2.6,2.0
28,777,29789.22,4.141,2,118,50.533767,-84.8167355,75,4.141,2022-09-15 22:40:54,7.0,105.0,,125.0,7.0,0.52,24.5,48.0,67.5,3.5,75.5,17.0,2022,9,15,22,2.6,2.0
54,777,29793.67,4.443,2,117,50.5337229,-84.8167119,84,4.443,2022-09-15 22:40:55,7.0,105.0,,125.0,7.0,0.76,27.5,52.0,73.5,1.0,97.0,17.0,2022,9,15,22,2.6,2.0
68,777,29798.23,4.441,2,116,50.53368,-84.8166845,98,4.441,2022-09-15 22:40:56,7.0,105.0,,125.0,7.0,0.84,18.0,40.0,59.5,13.0,62.0,17.0,2022,9,15,22,2.6,2.0
72,777,29802.62,4.447,2,115,50.5336382,-84.8166534,180,4.447,2022-09-15 22:40:57,7.199999999999989,105.0,,125.0,7.199999999999989,0.93,17.0,28.0,56.0,9.5,37.0,17.0,2022,9,15,22,2.6,2.0
72,778,29807.25,4.579,2,115,50.5335927,-84.8166268,151,4.579,2022-09-15 22:40:58,7.199999999999989,105.0,,125.0,7.199999999999989,1.0,24.0,50.0,71.5,11.0,37.5,17.0,2022,9,15,22,2.6,2.0
73,778,29812.18,4.969,2,115,50.533543,-84.8165975,146,4.969,2022-09-15 22:40:59,7.199999999999989,105.0,,125.0,7.199999999999989,1.04,36.0,68.0,94.0,18.0,58.0,17.0,2022,9,15,22,2.6,2.0
79,778,29817.46,5.561,2,114,50.5334904,-84.8165663,186,5.561,2022-09-15 22:41:00,7.199999999999989,105.0,,125.0,7.199999999999989,1.09,41.5,66.0,100.0,23.0,73.0,17.0,2022,9,15,22,2.6,2.0
92,778,29823.19,6.096,2,116,50.5334346,-84.8165397,350,6.096,2022-09-15 22:41:01,7.399999999999977,105.0,,125.0,7.399999999999977,1.08,39.0,41.0,99.5,31.0,96.5,17.0,2022,9,15,22,2.6,2.0
95,779,29829.44,6.47,2,115,50.5333723,-84.8165071,381,6.47,2022-09-15 22:41:02,7.399999999999977,105.0,,125.0,7.399999999999977,1.06,38.5,42.0,100.0,36.0,100.0,17.0,2022,9,15,22,2.6,2.0
95,779,29836.07,6.767,2,115,50.5333028,-84.8164755,340,6.767,2022-09-15 22:41:03,7.600000000000023,105.0,,125.0,7.600000000000023,1.08,36.0,43.0,97.5,36.5,98.5,17.0,2022,9,15,22,2.6,2.0
98,779,29843.13,7.086,2,116,50.5332299,-84.8164429,335,7.086,2022-09-15 22:41:04,7.600000000000023,105.0,,125.0,7.600000000000023,1.16,31.5,43.0,93.5,34.5,96.5,17.0,2022,9,15,22,2.6,2.0
100,780,29850.48,7.3,2,117,50.5331565,-84.8164115,325,7.3,2022-09-15 22:41:05,7.600000000000023,105.0,,125.0,7.600000000000023,1.2,27.5,42.0,89.5,32.5,94.5,17.0,2022,9,15,22,2.6,2.0
98,780,29857.9,7.476,2,118,50.5330812,-84.8163842,312,7.476,2022-09-15 22:41:06,7.800000000000011,105.0,,125.0,7.800000000000011,1.22,25.5,41.0,92.0,32.5,96.0,17.0,2022,9,15,22,2.6,2.0
95,780,29865.52,7.591,2,118,50.5330014,-84.8163518,292,7.591,2022-09-15 22:41:07,7.800000000000011,105.0,,125.0,7.800000000000011,1.18,29.5,45.0,93.0,29.0,86.5,17.0,2022,9,15,22,2.6,2.0
97,781,29873.28,7.781,2,119,50.5329219,-84.8163205,294,7.781,2022-09-15 22:41:08,8.0,106.0,,125.0,8.0,1.13,33.5,49.0,94.5,28.0,83.0,17.0,2022,9,15,22,2.6,2.0
99,781,29881.21,7.899,2,119,50.5328415,-84.8162878,298,7.899,2022-09-15 22:41:09,8.199999999999989,106.0,,125.0,8.199999999999989,1.08,35.0,50.0,98.0,32.5,93.0,17.0,2022,9,15,22,2.6,2.0
101,781,29889.18,7.992,2,119,50.53276,-84.8162515,290,7.992,2022-09-15 22:41:10,8.199999999999989,106.0,,125.0,8.199999999999989,1.1,26.0,49.0,90.0,30.5,91.5,17.0,2022,9,15,22,2.6,2.0
100,782,29897.44,8.185,2,120,50.5326754,-84.8162099,293,8.185,2022-09-15 22:41:11,8.399999999999977,106.0,,125.0,8.399999999999977,1.14,27.5,44.0,92.5,29.5,91.0,17.0,2022,9,15,22,2.6,2.0
99,782,29905.89,8.291,2,121,50.5325889,-84.8161696,326,8.291,2022-09-15 22:41:12,8.600000000000023,106.0,,125.0,8.600000000000023,1.21,31.0,47.0,96.5,28.5,90.0,17.0,2022,9,15,22,2.6,2.0
99,782,29914.42,8.564,2,123,50.5325023,-84.8161279,349,8.564,2022-09-15 22:41:13,8.600000000000023,106.0,,125.0,8.600000000000023,1.31,33.0,49.0,99.0,29.5,92.0,17.0,2022,9,15,22,2.6,2.0
102,783,29923.01,8.856,2,124,50.5324173,-84.8160831,355,8.856,2022-09-15 22:41:14,8.800000000000011,106.0,,125.0,8.800000000000011,1.39,31.5,50.0,98.5,33.5,98.5,17.0,2022,9,15,22,2.6,2.0
104,783,29931.95,8.92,2,121,50.5323288,-84.8160379,349,8.92,2022-09-15 22:41:15,8.800000000000011,106.0,,125.0,8.800000000000011,1.44,30.0,49.0,96.5,31.5,95.0,17.0,2022,9,15,22,2.6,2.0
105,783,29941.2,8.956,2,122,50.5322361,-84.8159915,335,8.956,2022-09-15 22:41:16,9.0,106.0,,125.0,9.0,1.47,26.0,43.0,86.0,29.0,94.0,17.0,2022,9,15,22,2.6,2.0
105,784,29950.24,9.016,2,122,50.5321426,-84.8159461,305,9.016,2022-09-15 22:41:17,9.0,107.0,,125.0,9.0,1.42,24.0,49.0,80.0,24.0,91.0,17.0,2022,9,15,22,2.6,2.0
101,784,29959.52,9.222,2,124,50.5320468,-84.8159005,287,9.222,2022-09-15 22:41:18,9.199999999999989,107.0,,125.0,9.199999999999989,1.36,26.5,54.0,84.0,21.0,85.0,17.0,2022,9,15,22,2.6,2.0
102,784,29969.13,9.614,2,123,50.5319507,-84.8158547,319,9.614,2022-09-15 22:41:19,9.399999999999977,107.0,,125.0,9.399999999999977,1.27,35.0,55.0,98.0,23.5,80.0,17.0,2022,9,15,22,2.6,2.0
105,785,29978.97,9.952,2,122,50.5318528,-84.8158041,364,9.952,2022-09-15 22:41:20,9.399999999999977,107.0,,125.0,9.399999999999977,1.18,29.5,52.0,97.5,29.5,93.0,17.0,2022,9,15,22,2.6,2.0
110,785,29989.58,10.494,2,122,50.531748,-84.8157394,479,10.494,2022-09-15 22:41:21,9.399999999999977,107.0,,125.0,9.399999999999977,1.06,32.0,48.0,99.0,28.0,90.0,17.0,2022,9,15,22,2.6,2.0
117,786,30001.48,10.891,3,123,50.5316313,-84.8156719,631,10.891,2022-09-15 22:41:22,9.399999999999977,107.0,,125.0,9.399999999999977,0.91,29.0,33.0,96.5,29.0,93.5,17.0,2022,9,15,22,2.6,2.0
115,786,30013.63,11.167,3,124,50.5315076,-84.815613,599,11.167,2022-09-15 22:41:23,9.199999999999989,107.0,,125.0,9.199999999999989,0.24,27.0,35.0,95.0,32.0,99.5,17.0,2022,9,15,22,2.6,2.0
115,787,30025.58,11.428,3,125,50.5313851,-84.8155586,567,11.428,2022-09-15 22:41:24,9.199999999999989,107.0,,125.0,9.199999999999989,0.0,31.5,44.0,99.5,32.5,99.5,17.0,2022,9,15,22,2.6,2.0
117,787,30037.9,11.63,3,126,50.531262,-84.8154987,538,11.63,2022-09-15 22:41:25,9.199999999999989,107.0,,125.0,9.199999999999989,0.0,30.0,45.0,98.5,31.0,98.0,17.0,2022,9,15,22,2.6,2.0
119,788,30050.06,11.815,3,125,50.5311412,-84.8154346,442,11.815,2022-09-15 22:41:26,9.199999999999989,107.0,,125.0,9.199999999999989,0.0,28.0,59.0,95.0,28.0,92.5,17.0,2022,9,15,22,2.6,2.0
106,788,30060.71,11.762,3,125,50.531034,-84.8153803,314,11.762,2022-09-15 22:41:27,9.199999999999989,107.0,,125.0,9.199999999999989,0.0,26.5,62.0,88.0,26.0,88.5,17.0,2022,9,15,22,2.6,2.0
86,788,30072.36,11.814,3,125,50.5309151,-84.8153208,256,11.814,2022-09-15 22:41:28,9.399999999999977,107.0,,125.0,9.399999999999977,0.0,25.5,56.0,79.5,25.5,87.0,17.0,2022,9,15,22,2.6,2.0
88,789,30085.48,11.969,3,127,50.5307834,-84.8152578,259,11.969,2022-09-15 22:41:29,9.399999999999977,107.0,,125.0,9.399999999999977,0.0,28.0,51.0,90.5,20.5,76.0,17.0,2022,9,15,22,2.6,2.0
90,789,30097.75,12.138,3,127,50.5306586,-84.8151982,346,12.138,2022-09-15 22:41:30,9.399999999999977,107.0,,125.0,9.399999999999977,0.0,29.0,47.0,97.5,26.5,90.5,17.0,2022,9,15,22,2.6,2.0
91,789,30109.98,12.284,3,127,50.5305357,-84.8151342,419,12.284,2022-09-15 22:41:31,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,29.0,43.0,98.5,29.0,97.0,17.0,2022,9,15,22,2.6,2.0
92,790,30121.88,12.427,3,124,50.5304166,-84.8150777,382,12.427,2022-09-15 22:41:32,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,28.0,44.0,95.5,29.0,98.0,17.0,2022,9,15,22,2.6,2.0
93,790,30134.44,12.593,3,124,50.5302886,-84.8150228,362,12.593,2022-09-15 22:41:33,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,26.5,46.0,90.0,29.5,99.0,17.0,2022,9,15,22,2.6,2.0
96,790,30147.44,12.631,3,124,50.5301542,-84.814961,335,12.631,2022-09-15 22:41:34,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,28.5,44.0,93.0,28.5,93.5,17.0,2022,9,15,22,2.6,2.0
99,791,30160.03,12.629,3,124,50.5300285,-84.8148978,313,12.629,2022-09-15 22:41:35,9.399999999999977,107.0,,125.0,9.399999999999977,0.0,25.0,38.0,86.0,27.5,90.0,17.0,2022,9,15,22,2.6,2.0
100,791,30172.22,12.579,3,124,50.5299067,-84.814836,273,12.579,2022-09-15 22:41:36,9.399999999999977,107.0,,125.0,9.399999999999977,0.0,21.0,45.0,77.5,26.0,86.5,17.0,2022,9,15,22,2.6,2.0
95,791,30184.74,12.457,3,124,50.5297779,-84.8147766,256,12.457,2022-09-15 22:41:37,9.399999999999977,107.0,,125.0,9.399999999999977,0.0,16.5,31.0,61.0,25.5,85.0,17.0,2022,9,15,22,2.6,2.0
94,791,30196.84,12.375,3,124,50.5296554,-84.8147169,205,12.375,2022-09-15 22:41:38,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,12.5,28.0,40.0,26.0,86.0,17.0,2022,9,15,22,2.6,2.0
98,792,30209.01,12.289,3,124,50.5295332,-84.8146576,146,12.289,2022-09-15 22:41:39,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,17.5,62.0,60.5,26.0,86.0,17.0,2022,9,15,22,2.6,2.0
98,792,30221.21,12.222,3,125,50.5294104,-84.8145965,162,12.222,2022-09-15 22:41:40,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,17.5,44.0,62.0,22.5,78.5,17.0,2022,9,15,22,2.6,2.0
97,792,30233.23,12.114,3,125,50.5292895,-84.8145382,191,12.114,2022-09-15 22:41:41,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,11.5,16.0,41.0,20.5,71.5,17.0,2022,9,15,22,2.6,2.0
95,792,30244.96,11.962,3,125,50.5291713,-84.8144807,181,11.962,2022-09-15 22:41:42,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,9.5,6.0,34.5,20.5,67.5,17.0,2022,9,15,22,2.6,2.0
96,792,30256.32,11.887,3,125,50.5290579,-84.8144207,159,11.887,2022-09-15 22:41:43,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,16.5,6.0,61.5,20.5,67.5,17.0,2022,9,15,22,2.6,2.0
95,792,30268.37,11.831,3,124,50.5289374,-84.8143593,145,11.831,2022-09-15 22:41:44,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,14.0,7.0,52.5,19.5,68.0,17.0,2022,9,15,22,2.6,2.0
95,793,30280.4,11.738,3,123,50.5288141,-84.8143014,167,11.738,2022-09-15 22:41:45,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,14.5,7.0,57.0,19.5,68.0,17.0,2022,9,15,22,2.6,2.0
83,793,30291.66,11.612,3,125,50.5286992,-84.8142472,147,11.612,2022-09-15 22:41:46,9.600000000000023,107.0,,125.0,9.600000000000023,0.0,14.0,7.0,52.5,19.5,68.0,17.0,2022,9,15,22,2.6,2.0
86,793,30303.22,11.452,3,127,50.5285858,-84.8141822,100,11.452,2022-09-15 22:41:47,9.199999999999989,107.0,,125.0,9.199999999999989,0.0,11.5,21.0,39.0,18.5,64.0,17.0,2022,9,15,22,2.6,2.0
97,793,30314.75,11.384,3,128,50.5284694,-84.8141252,140,11.384,2022-09-15 22:41:48,9.0,107.0,,125.0,9.0,0.0,17.0,50.0,65.0,9.5,36.5,17.0,2022,9,15,22,2.6,2.0
98,793,30326.1,11.397,3,128,50.5283554,-84.8140701,214,11.397,2022-09-15 22:41:49,9.0,107.0,,125.0,9.0,0.0,18.0,44.0,69.5,18.5,62.5,17.0,2022,9,15,22,2.6,2.0
98,793,30337.69,11.413,3,128,50.5282391,-84.8140115,247,11.413,2022-09-15 22:41:50,8.800000000000011,107.0,,125.0,8.800000000000011,0.0,17.5,42.0,69.5,23.0,77.5,17.0,2022,9,15,22,2.6,2.0
99,794,30349.45,11.435,3,127,50.528119,-84.8139561,227,11.435,2022-09-15 22:41:51,8.800000000000011,107.0,,125.0,8.800000000000011,0.0,17.0,35.0,67.0,22.5,78.0,17.0,2022,9,15,22,2.6,2.0
75,794,30360.78,11.372,3,127,50.5280032,-84.8139014,188,11.372,2022-09-15 22:41:52,8.600000000000023,107.0,,125.0,8.600000000000023,0.0,16.0,24.0,59.0,20.5,71.0,17.0,2022,9,15,22,2.6,2.0
52,794,30371.78,11.339,3,127,50.5278921,-84.8138416,130,11.339,2022-09-15 22:41:53,8.399999999999977,107.0,,125.0,8.399999999999977,0.0,13.0,25.0,44.0,21.5,69.5,17.0,2022,9,15,22,2.6,2.0
63,794,30383.1,11.234,3,127,50.5277803,-84.8137779,59,11.234,2022-09-15 22:41:54,8.199999999999989,107.0,,125.0,8.199999999999989,0.0,3.5,94.0,15.5,7.5,31.0,17.0,2022,9,15,22,2.6,2.0
87,794,30393.93,10.878,3,128,50.5276733,-84.8137254,75,10.878,2022-09-15 22:41:55,8.199999999999989,107.0,,125.0,8.199999999999989,0.0,7.0,57.0,31.5,1.0,22.0,17.0,2022,9,15,22,2.6,2.0
65,794,30405.02,10.562,3,127,50.527561,-84.8136748,57,10.562,2022-09-15 22:41:56,8.0,107.0,,125.0,8.0,0.0,12.5,49.0,53.0,1.5,30.0,17.0,2022,9,15,22,2.6,2.0
42,794,30415.88,9.58,3,126,50.5274492,-84.81363,39,9.58,2022-09-15 22:41:57,7.800000000000011,107.0,,125.0,7.800000000000011,0.0,11.5,61.0,50.0,5.0,38.0,17.0,2022,9,15,22,2.6,2.0
19,794,30424.59,8.401,3,127,50.5273599,-84.8135935,21,8.401,2022-09-15 22:41:58,7.600000000000023,107.0,,125.0,7.600000000000023,0.0,10.0,72.0,46.5,8.5,46.0,17.0,2022,9,15,22,2.6,2.0
2,794,30432.38,8.231,3,126,50.52728,-84.8135571,0,8.231,2022-09-15 22:41:59,7.399999999999977,107.0,,125.0,7.399999999999977,0.0,9.0,84.0,43.0,12.0,54.0,17.0,2022,9,15,22,2.6,2.0
10,794,30440.64,8.543,3,125,50.5271955,-84.8135207,1,8.543,2022-09-15 22:42:00,7.199999999999989,107.0,,125.0,7.199999999999989,-0.96,7.5,96.0,40.0,15.5,62.5,17.0,2022,9,15,22,2.6,2.0
7,794,30449.38,8.66,3,126,50.527106,-84.8134788,0,8.66,2022-09-15 22:42:01,7.0,107.0,,125.0,7.0,-1.41,7.0,97.0,38.0,16.5,66.0,17.0,2022,9,15,22,2.6,2.0
4,794,30458.04,8.745,3,125,50.5270176,-84.8134386,0,8.745,2022-09-15 22:42:02,6.800000000000011,107.0,,126.0,6.800000000000011,-1.54,8.0,91.0,39.0,14.5,64.0,17.0,2022,9,15,22,2.6,2.0
1,794,30466.35,8.29,3,123,50.5269342,-84.8134024,0,8.29,2022-09-15 22:42:03,6.600000000000023,107.0,,126.0,6.600000000000023,-1.73,8.5,86.0,39.5,12.0,62.0,17.0,2022,9,15,22,2.6,2.0
0,794,30473.88,7.173,3,124,50.5268577,-84.813366,0,7.173,2022-09-15 22:42:04,6.399999999999977,107.0,,126.0,6.399999999999977,-1.93,9.0,81.0,40.0,10.0,60.0,17.0,2022,9,15,22,2.6,2.0
0,794,30480.01,5.595,3,125,50.5267953,-84.8133348,0,5.595,2022-09-15 22:42:05,6.199999999999989,107.0,,126.0,6.199999999999989,-2.09,9.5,76.0,40.5,7.5,58.0,17.0,2022,9,15,22,2.6,2.0
0,794,30484.74,4.627,3,126,50.5267486,-84.8133076,0,4.627,2022-09-15 22:42:06,6.199999999999989,107.0,,127.0,6.199999999999989,-2.11,10.0,71.0,41.0,5.0,56.0,17.0,2022,9,15,22,2.6,2.0
41,794,30488.69,3.947,3,127,50.5267103,-84.8132855,7,3.947,2022-09-15 22:42:07,6.0,107.0,,127.0,6.0,-2.04,10.5,66.0,41.5,3.0,54.0,17.0,2022,9,15,22,2.6,2.0
54,794,30491.9,2.606,2,127,50.5266764,-84.8132673,16,2.606,2022-09-15 22:42:08,6.0,107.0,,127.0,6.0,-1.92,11.5,60.0,42.5,0.5,52.0,17.0,2022,9,15,22,2.6,2.0
