heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,battery_soc,cadence,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
166,24.5,58.0,84.0,347,26.0,85.0,2022-04-04 19:56:49,,99.0,16.0,14911.41,10.607,3.0,50.5695122,-84.9301522,10.607,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
166,27.5,57.0,85.5,391,24.5,80.5,2022-04-04 19:56:50,,95.0,16.0,14921.3,10.984,3.0,50.5694755,-84.9300176,10.984,14.200000000000045,14.200000000000045,-0.55,2022,4,4,19,2.44,341.0
166,31.5,57.0,97.0,391,29.5,94.0,2022-04-04 19:56:51,,96.0,16.0,14932.87,11.286,3.0,50.5694227,-84.929866,11.286,14.0,14.0,-1.3,2022,4,4,19,2.44,341.0
167,33.0,57.0,98.0,432,32.0,99.0,2022-04-04 19:56:52,,97.0,16.0,14944.37,11.616,3.0,50.5693687,-84.929716,11.616,14.0,14.0,-1.38,2022,4,4,19,2.44,341.0
167,30.0,51.0,95.0,404,32.0,99.5,2022-04-04 19:56:53,,100.0,16.0,14956.66,12.287,3.0,50.5693092,-84.9295572,12.287,13.600000000000023,13.600000000000023,-1.42,2022,4,4,19,2.44,341.0
170,25.0,44.0,89.0,323,30.5,98.0,2022-04-04 19:56:54,,103.0,16.0,14969.09,12.285,3.0,50.5692517,-84.9293946,12.285,13.600000000000023,13.600000000000023,-1.51,2022,4,4,19,2.44,341.0
172,23.0,43.0,83.0,276,27.5,93.5,2022-04-04 19:56:55,,105.0,16.0,14981.49,12.403,3.0,50.5691981,-84.9292301,12.403,13.399999999999977,13.399999999999977,-1.19,2022,4,4,19,2.44,341.0
173,21.5,43.0,78.0,235,26.5,89.5,2022-04-04 19:56:56,,106.0,16.0,14994.29,12.648,3.0,50.5691423,-84.9290606,12.648,13.0,13.0,-0.98,2022,4,4,19,2.44,341.0
174,19.0,48.0,72.5,234,25.5,82.5,2022-04-04 19:56:57,,107.0,16.0,15007.14,12.469,3.0,50.5690824,-84.9288929,12.469,12.600000000000023,12.600000000000023,-1.37,2022,4,4,19,2.44,341.0
173,19.5,49.0,73.0,282,25.0,80.5,2022-04-04 19:56:58,,108.0,16.0,15018.96,12.255,3.0,50.5690246,-84.9287405,12.255,12.399999999999977,12.399999999999977,-1.77,2022,4,4,19,2.44,341.0
173,20.0,50.0,75.0,340,24.0,79.5,2022-04-04 19:56:59,,108.0,16.0,15031.52,12.367,3.0,50.5689658,-84.9285767,12.367,12.200000000000045,12.200000000000045,-2.03,2022,4,4,19,2.44,341.0
172,21.0,50.0,77.0,398,23.5,78.5,2022-04-04 19:57:00,,108.0,16.0,15043.24,11.751,3.0,50.568912,-84.9284233,11.751,12.399999999999977,12.399999999999977,-2.21,2022,4,4,19,2.44,341.0
171,22.0,51.0,79.0,456,23.0,77.5,2022-04-04 19:57:01,,108.0,16.0,15054.87,11.548,3.0,50.5688586,-84.9282709,11.548,12.600000000000023,12.600000000000023,-1.74,2022,4,4,19,2.44,341.0
171,22.5,51.0,80.0,470,22.5,77.0,2022-04-04 19:57:02,,106.0,16.0,15066.73,11.564,3.0,50.5688041,-84.9281156,11.564,12.799999999999955,12.799999999999955,-0.72,2022,4,4,19,2.44,341.0
171,22.5,51.0,81.0,460,26.0,83.0,2022-04-04 19:57:03,,104.0,16.0,15075.62,11.041,3.0,50.5687959,-84.9279873,11.041,13.200000000000045,13.200000000000045,0.39,2022,4,4,19,2.44,341.0
170,23.0,52.0,83.0,453,31.5,93.0,2022-04-04 19:57:04,,102.0,16.0,15086.47,11.467,3.0,50.5687547,-84.9278404,11.467,13.399999999999977,13.399999999999977,1.37,2022,4,4,19,2.44,341.0
171,24.5,52.0,88.0,453,33.0,98.0,2022-04-04 19:57:05,,101.0,16.0,15097.07,11.096,3.0,50.5687108,-84.9276988,11.096,13.600000000000023,13.600000000000023,2.08,2022,4,4,19,2.44,341.0
173,28.0,52.0,97.5,463,28.0,93.0,2022-04-04 19:57:06,,99.0,16.0,15108.0,10.655,3.0,50.5686573,-84.9275577,10.655,14.0,14.0,2.14,2022,4,4,19,2.44,341.0
174,28.5,52.0,99.0,312,27.0,92.5,2022-04-04 19:57:07,,97.0,16.0,15118.86,10.455,3.0,50.5686041,-84.9274178,10.455,14.399999999999977,14.399999999999977,2.14,2022,4,4,19,2.44,341.0
174,28.5,52.0,99.0,222,27.0,92.5,2022-04-04 19:57:08,,97.0,16.0,15130.19,10.819,3.0,50.5685503,-84.9272705,10.819,14.600000000000023,14.600000000000023,2.41,2022,4,4,19,2.44,341.0
176,28.5,54.0,99.0,214,27.0,92.5,2022-04-04 19:57:09,,99.0,16.0,15140.7,10.301,3.0,50.5685078,-84.9271295,10.301,15.0,15.0,2.55,2022,4,4,19,2.44,341.0
177,28.5,61.0,99.0,71,27.0,92.5,2022-04-04 19:57:10,,102.0,16.0,15150.86,9.837,3.0,50.5684642,-84.9269945,9.837,15.200000000000045,15.200000000000045,2.6,2022,4,4,19,2.44,341.0
177,18.0,62.0,66.5,124,16.5,70.0,2022-04-04 19:57:11,,72.0,16.0,15160.87,9.572,3.0,50.5684163,-84.9268647,9.572,15.399999999999977,15.399999999999977,2.76,2022,4,4,19,2.44,341.0
176,21.0,62.0,67.5,265,8.5,42.5,2022-04-04 19:57:12,,87.0,16.0,15170.12,9.742,3.0,50.5683723,-84.9267446,9.742,15.600000000000023,15.600000000000023,2.91,2022,4,4,19,2.44,341.0
176,22.5,62.0,68.0,339,5.5,31.5,2022-04-04 19:57:13,,94.0,16.0,15178.87,9.583,3.0,50.5683348,-84.9266282,9.583,15.799999999999955,15.799999999999955,2.76,2022,4,4,19,2.44,341.0
175,22.5,62.0,68.0,266,5.5,31.5,2022-04-04 19:57:14,,99.0,16.0,15188.1,9.543,3.0,50.5682931,-84.926507,9.543,16.0,16.0,2.57,2022,4,4,19,2.44,341.0
175,22.5,61.0,68.0,145,5.5,31.5,2022-04-04 19:57:15,,105.0,16.0,15196.7,9.006,3.0,50.5682574,-84.9263921,9.006,16.0,16.0,2.23,2022,4,4,19,2.44,341.0
175,22.5,57.0,68.0,159,5.5,31.5,2022-04-04 19:57:16,,102.0,16.0,15206.11,9.264,3.0,50.5682122,-84.9262701,9.264,15.799999999999955,15.799999999999955,1.64,2022,4,4,19,2.44,341.0
175,22.0,56.0,69.5,198,11.0,44.5,2022-04-04 19:57:17,,99.0,16.0,15215.71,9.584,3.0,50.5681661,-84.9261457,9.584,15.799999999999955,15.799999999999955,0.75,2022,4,4,19,2.44,341.0
174,21.0,57.0,72.5,252,19.0,66.0,2022-04-04 19:57:18,,96.0,16.0,15225.34,9.96,3.0,50.5681241,-84.9260181,9.96,15.799999999999955,15.799999999999955,0.09,2022,4,4,19,2.44,341.0
174,23.0,56.0,78.5,247,21.5,71.0,2022-04-04 19:57:19,,95.0,16.0,15235.44,9.929,3.0,50.5680764,-84.9258868,9.929,15.799999999999955,15.799999999999955,0.0,2022,4,4,19,2.44,341.0
174,26.5,55.0,86.5,204,20.0,66.5,2022-04-04 19:57:20,,95.0,16.0,15245.4,9.58,3.0,50.5680272,-84.9257587,9.58,15.799999999999955,15.799999999999955,0.0,2022,4,4,19,2.44,341.0
175,30.5,54.0,95.0,161,18.5,62.0,2022-04-04 19:57:21,,95.0,16.0,15255.09,9.345,3.0,50.5679769,-84.9256358,9.345,15.799999999999955,15.799999999999955,0.0,2022,4,4,19,2.44,341.0
173,7.0,10.0,31.0,144,21.5,85.5,2022-04-04 19:57:22,,42.0,16.0,15264.55,9.483,3.0,50.5679263,-84.925517,9.483,15.799999999999955,15.799999999999955,0.0,2022,4,4,19,2.44,341.0
172,23.0,70.0,71.5,371,22.0,91.0,2022-04-04 19:57:23,,31.0,16.0,15274.68,9.889,3.0,50.5678676,-84.9253934,9.889,15.799999999999955,15.799999999999955,0.0,2022,4,4,19,2.44,341.0
171,32.5,100.0,97.0,415,20.5,83.5,2022-04-04 19:57:24,,63.0,16.0,15285.03,9.877,3.0,50.5678042,-84.9252703,9.877,15.600000000000023,15.600000000000023,0.0,2022,4,4,19,2.44,341.0
172,31.0,87.0,92.5,363,23.0,81.0,2022-04-04 19:57:25,,96.0,16.0,15295.91,10.491,3.0,50.5677322,-84.9251462,10.491,15.600000000000023,15.600000000000023,0.0,2022,4,4,19,2.44,341.0
171,23.5,52.0,76.5,370,34.0,95.0,2022-04-04 19:57:26,,98.0,16.0,15306.91,11.162,3.0,50.5676531,-84.9250276,11.162,15.399999999999977,15.399999999999977,-0.26,2022,4,4,19,2.44,341.0
170,22.0,41.0,74.0,411,37.5,99.5,2022-04-04 19:57:27,,103.0,16.0,15318.71,11.157,4.0,50.5675655,-84.9249041,11.157,15.399999999999977,15.399999999999977,-0.79,2022,4,4,19,2.44,341.0
171,26.0,50.0,90.5,338,33.0,96.0,2022-04-04 19:57:28,,105.0,16.0,15329.38,11.039,4.0,50.5674903,-84.9247874,11.039,15.399999999999977,15.399999999999977,-0.97,2022,4,4,19,2.44,341.0
170,26.5,51.0,89.0,374,29.5,92.0,2022-04-04 19:57:29,,106.0,16.0,15340.61,11.305,4.0,50.5674083,-84.9246682,11.305,15.399999999999977,15.399999999999977,-0.79,2022,4,4,19,2.44,341.0
169,24.5,50.0,90.5,383,27.0,90.0,2022-04-04 19:57:30,,107.0,16.0,15352.46,11.182,4.0,50.5673115,-84.9245568,11.182,15.0,15.0,-0.4,2022,4,4,19,2.44,341.0
169,24.5,48.0,90.5,331,26.5,90.0,2022-04-04 19:57:31,,109.0,16.0,15363.58,11.305,4.0,50.5672192,-84.9244544,11.305,15.0,15.0,-0.44,2022,4,4,19,2.44,341.0
170,23.5,47.0,86.0,337,26.5,88.5,2022-04-04 19:57:32,,109.0,16.0,15375.58,11.452,4.0,50.5671165,-84.9243495,11.452,15.0,15.0,-0.7,2022,4,4,19,2.44,341.0
170,22.5,47.0,80.0,321,27.0,87.0,2022-04-04 19:57:33,,110.0,16.0,15388.68,11.218,4.0,50.5670064,-84.9242314,11.218,14.799999999999955,14.799999999999955,-0.71,2022,4,4,19,2.44,341.0
168,23.0,49.0,82.5,276,27.0,86.0,2022-04-04 19:57:34,,110.0,16.0,15400.82,11.191,4.0,50.5669082,-84.9241156,11.191,14.600000000000023,14.600000000000023,-0.95,2022,4,4,19,2.44,341.0
168,23.0,53.0,79.0,265,27.5,83.0,2022-04-04 19:57:35,,110.0,16.0,15411.32,11.333,4.0,50.5668319,-84.9240036,11.333,14.600000000000023,14.600000000000023,-1.18,2022,4,4,19,2.44,341.0
168,22.0,54.0,76.5,237,25.5,79.0,2022-04-04 19:57:36,,110.0,16.0,15423.43,11.174,4.0,50.5667235,-84.9239066,11.174,14.600000000000023,14.600000000000023,-1.0,2022,4,4,19,2.44,341.0
167,21.0,53.0,74.0,195,24.5,76.5,2022-04-04 19:57:37,,110.0,16.0,15433.99,11.207,4.0,50.5666432,-84.9237989,11.207,14.600000000000023,14.600000000000023,-0.77,2022,4,4,19,2.44,341.0
168,19.5,48.0,65.5,279,22.0,70.5,2022-04-04 19:57:38,,110.0,16.0,15445.48,11.12,4.0,50.5665421,-84.9237034,11.12,14.600000000000023,14.600000000000023,-0.65,2022,4,4,19,2.44,341.0
168,22.0,57.0,81.5,287,19.5,68.0,2022-04-04 19:57:39,,109.0,16.0,15456.48,11.376,4.0,50.5664465,-84.9236098,11.376,14.399999999999977,14.399999999999977,-0.3,2022,4,4,19,2.44,341.0
167,22.5,58.0,79.5,262,23.0,76.0,2022-04-04 19:57:40,,109.0,16.0,15466.75,11.254,3.0,50.5663669,-84.9235067,11.254,14.399999999999977,14.399999999999977,-0.04,2022,4,4,19,2.44,341.0
168,20.5,51.0,73.5,234,24.0,75.5,2022-04-04 19:57:41,,109.0,16.0,15478.39,11.069,3.0,50.5662666,-84.9234061,11.069,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
167,20.5,49.0,74.5,220,24.5,74.5,2022-04-04 19:57:42,,109.0,16.0,15489.97,10.734,3.0,50.5661633,-84.9233127,10.734,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
166,21.5,50.0,78.0,233,25.5,74.0,2022-04-04 19:57:43,,108.0,16.0,15501.44,10.749,4.0,50.5660623,-84.9232176,10.749,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
166,21.5,50.0,78.0,320,25.5,74.0,2022-04-04 19:57:44,,107.0,16.0,15512.79,10.87,4.0,50.5659609,-84.9231263,10.87,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
166,23.0,47.0,80.5,237,29.0,86.0,2022-04-04 19:57:45,,106.0,16.0,15523.98,10.781,4.0,50.5658695,-84.9230211,10.781,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
165,23.0,48.0,79.0,245,29.5,91.5,2022-04-04 19:57:46,,105.0,16.0,15535.27,10.643,4.0,50.5657743,-84.9229198,10.643,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
164,23.0,51.0,76.5,348,27.0,89.0,2022-04-04 19:57:47,,104.0,16.0,15546.05,10.722,4.0,50.5656878,-84.9228158,10.722,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
164,28.0,51.0,91.5,498,27.0,88.0,2022-04-04 19:57:48,,103.0,16.0,15557.16,10.742,4.0,50.5655958,-84.9227135,10.742,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
165,28.0,48.0,92.0,493,25.5,83.0,2022-04-04 19:57:49,,104.0,16.0,15567.8,11.057,4.0,50.5655083,-84.9226142,11.057,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
164,26.5,48.0,93.0,445,28.5,91.0,2022-04-04 19:57:50,,105.0,16.0,15578.98,10.841,4.0,50.5654193,-84.9225055,10.841,14.399999999999977,14.399999999999977,0.0,2022,4,4,19,2.44,341.0
164,25.5,47.0,93.0,458,29.5,93.5,2022-04-04 19:57:51,,105.0,16.0,15589.97,11.071,4.0,50.5653329,-84.922397,11.071,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
166,25.5,48.0,92.5,488,29.0,93.0,2022-04-04 19:57:52,,106.0,16.0,15601.28,11.182,4.0,50.5652405,-84.9222906,11.182,14.600000000000023,14.600000000000023,0.0,2022,4,4,19,2.44,341.0
167,25.5,49.0,93.5,518,29.0,95.0,2022-04-04 19:57:53,,107.0,16.0,15611.97,11.347,4.0,50.5651497,-84.9221958,11.347,14.799999999999955,14.799999999999955,0.0,2022,4,4,19,2.44,341.0
169,27.0,49.0,97.5,555,26.5,92.0,2022-04-04 19:57:54,,108.0,16.0,15623.38,11.342,4.0,50.5650542,-84.9220924,11.342,15.0,15.0,0.45,2022,4,4,19,2.44,341.0
171,27.0,48.0,98.0,559,26.5,92.0,2022-04-04 19:57:55,,109.0,16.0,15633.6,10.975,4.0,50.5649689,-84.9219993,10.975,15.399999999999977,15.399999999999977,0.95,2022,4,4,19,2.44,341.0
172,28.0,48.0,98.5,553,30.0,95.0,2022-04-04 19:57:56,,109.0,16.0,15644.97,10.712,4.0,50.5648669,-84.9219087,10.712,15.799999999999955,15.799999999999955,1.3,2022,4,4,19,2.44,341.0
173,29.5,50.0,99.5,563,34.5,99.0,2022-04-04 19:57:57,,108.0,16.0,15655.03,10.674,4.0,50.564776,-84.9218299,10.674,16.200000000000045,16.200000000000045,1.99,2022,4,4,19,2.44,341.0
175,29.5,50.0,99.5,586,34.5,99.0,2022-04-04 19:57:58,,107.0,16.0,15665.37,10.691,4.0,50.5646895,-84.9217359,10.691,16.600000000000023,16.600000000000023,2.63,2022,4,4,19,2.44,341.0
176,29.0,50.0,99.5,577,33.5,99.5,2022-04-04 19:57:59,,106.0,16.0,15677.23,10.664,4.0,50.5645948,-84.9216211,10.664,17.0,17.0,3.08,2022,4,4,19,2.44,341.0
178,27.5,49.0,96.0,556,33.0,99.5,2022-04-04 19:58:00,,104.0,16.0,15687.8,10.401,4.0,50.5645072,-84.9215237,10.401,17.399999999999977,17.399999999999977,3.64,2022,4,4,19,2.44,341.0
179,27.0,49.0,94.5,572,33.0,99.5,2022-04-04 19:58:01,,104.0,16.0,15698.4,10.395,4.0,50.5644319,-84.9214086,10.395,18.0,18.0,4.14,2022,4,4,19,2.44,341.0
179,27.5,49.0,95.0,602,33.0,99.5,2022-04-04 19:58:02,,106.0,16.0,15707.39,10.378,4.0,50.564368,-84.9213109,10.378,18.600000000000023,18.600000000000023,4.36,2022,4,4,19,2.44,341.0
179,29.5,49.0,98.0,611,33.0,99.5,2022-04-04 19:58:03,,111.0,16.0,15717.72,10.073,4.0,50.5642882,-84.921207,10.073,19.0,19.0,4.67,2022,4,4,19,2.44,341.0
180,29.0,49.0,99.5,580,32.0,99.0,2022-04-04 19:58:04,,110.0,16.0,15728.37,9.456,4.0,50.564207,-84.9210982,9.456,19.600000000000023,19.600000000000023,5.08,2022,4,4,19,2.44,341.0
181,28.5,49.0,99.0,574,32.0,99.0,2022-04-04 19:58:05,,107.0,16.0,15738.6,9.829,4.0,50.5641314,-84.9209907,9.829,20.200000000000045,20.200000000000045,5.52,2022,4,4,19,2.44,341.0
182,28.5,49.0,98.5,589,32.0,99.0,2022-04-04 19:58:06,,105.0,16.0,15748.28,9.847,3.0,50.5640636,-84.9208843,9.847,20.799999999999955,20.799999999999955,5.95,2022,4,4,19,2.44,341.0
182,30.0,50.0,99.5,603,31.0,99.0,2022-04-04 19:58:07,,104.0,16.0,15758.17,9.878,3.0,50.5639981,-84.9207715,9.878,21.399999999999977,21.399999999999977,5.7,2022,4,4,19,2.44,341.0
182,32.0,51.0,99.5,620,32.5,99.0,2022-04-04 19:58:08,,103.0,16.0,15767.8,9.91,3.0,50.5639408,-84.9206555,9.91,22.200000000000045,22.200000000000045,5.24,2022,4,4,19,2.44,341.0
182,31.5,49.0,99.5,602,34.0,99.5,2022-04-04 19:58:09,,103.0,16.0,15776.6,9.394,3.0,50.5638949,-84.920544,9.394,22.600000000000023,22.600000000000023,5.33,2022,4,4,19,2.44,341.0
182,31.5,48.0,99.5,576,34.0,99.5,2022-04-04 19:58:10,,103.0,16.0,15786.11,8.994,3.0,50.5638434,-84.920425,8.994,23.200000000000045,23.200000000000045,5.45,2022,4,4,19,2.44,341.0
183,31.5,49.0,99.5,553,34.0,99.5,2022-04-04 19:58:11,,102.0,16.0,15794.73,9.121,3.0,50.5638015,-84.9203137,9.121,23.799999999999955,23.799999999999955,5.48,2022,4,4,19,2.44,341.0
182,30.5,50.0,98.0,529,33.0,98.0,2022-04-04 19:58:12,,104.0,16.0,15803.81,9.296,3.0,50.5637556,-84.9201977,9.296,24.399999999999977,24.399999999999977,6.14,2022,4,4,19,2.44,341.0
182,28.0,49.0,95.5,519,30.5,94.5,2022-04-04 19:58:13,,110.0,16.0,15812.69,8.754,3.0,50.5637136,-84.920082,8.754,25.0,25.0,6.99,2022,4,4,19,2.44,341.0
181,30.5,48.0,98.0,537,29.0,96.5,2022-04-04 19:58:14,,113.0,16.0,15821.47,8.585,3.0,50.5636717,-84.9199682,8.585,25.600000000000023,25.600000000000023,7.19,2022,4,4,19,2.44,341.0
180,29.5,49.0,97.5,532,30.0,96.0,2022-04-04 19:58:15,,112.0,16.0,15830.25,8.915,3.0,50.5636346,-84.9198511,8.915,26.399999999999977,26.399999999999977,7.33,2022,4,4,19,2.44,341.0
180,28.0,50.0,96.5,494,30.0,95.5,2022-04-04 19:58:16,,111.0,16.0,15838.88,8.782,3.0,50.5636005,-84.919735,8.782,27.0,27.0,7.54,2022,4,4,19,2.44,341.0
180,25.5,49.0,93.0,502,29.5,95.0,2022-04-04 19:58:17,,110.0,16.0,15847.41,8.976,3.0,50.5635708,-84.9196181,8.976,27.399999999999977,27.399999999999977,7.43,2022,4,4,19,2.44,341.0
179,29.0,55.0,97.5,505,29.5,95.0,2022-04-04 19:58:18,,109.0,16.0,15856.34,8.82,3.0,50.5635388,-84.9194961,8.82,27.799999999999955,27.799999999999955,7.03,2022,4,4,19,2.44,341.0
178,25.0,49.0,92.5,455,29.5,94.5,2022-04-04 19:58:19,,110.0,16.0,15864.08,8.187,3.0,50.5635208,-84.9193867,8.187,28.200000000000045,28.200000000000045,6.17,2022,4,4,19,2.44,341.0
178,26.5,47.0,92.5,423,27.5,91.0,2022-04-04 19:58:20,,110.0,16.0,15872.49,8.614,3.0,50.5634911,-84.9192716,8.614,28.600000000000023,28.600000000000023,5.18,2022,4,4,19,2.44,341.0
178,29.0,48.0,94.5,429,25.5,88.0,2022-04-04 19:58:21,,109.0,16.0,15881.24,8.845,3.0,50.5634593,-84.9191523,8.845,29.0,29.0,4.61,2022,4,4,19,2.44,341.0
177,27.0,52.0,92.5,424,27.5,92.0,2022-04-04 19:58:22,,109.0,16.0,15889.78,8.834,3.0,50.5634278,-84.9190361,8.834,29.399999999999977,29.399999999999977,4.38,2022,4,4,19,2.44,341.0
176,26.0,55.0,91.0,411,27.5,92.0,2022-04-04 19:58:23,,109.0,16.0,15897.32,8.468,3.0,50.5634095,-84.9189298,8.468,29.799999999999955,29.799999999999955,4.18,2022,4,4,19,2.44,341.0
176,27.5,55.0,93.0,409,28.0,91.5,2022-04-04 19:58:24,,109.0,16.0,15905.98,8.624,3.0,50.5633738,-84.918814,8.624,30.200000000000045,30.200000000000045,4.5,2022,4,4,19,2.44,341.0
175,26.5,54.0,93.0,408,27.5,90.0,2022-04-04 19:58:25,,108.0,16.0,15914.48,8.597,3.0,50.5633385,-84.9187004,8.597,30.600000000000023,30.600000000000023,5.08,2022,4,4,19,2.44,341.0
177,25.0,53.0,93.0,413,27.0,89.5,2022-04-04 19:58:26,,107.0,16.0,15923.29,8.584,3.0,50.5633042,-84.9185814,8.584,30.799999999999955,30.799999999999955,5.01,2022,4,4,19,2.44,341.0
176,25.0,53.0,94.0,429,27.5,91.5,2022-04-04 19:58:27,,106.0,16.0,15932.13,8.611,3.0,50.5632703,-84.9184618,8.611,31.0,31.0,4.58,2022,4,4,19,2.44,341.0
176,25.0,53.0,94.0,433,27.5,91.5,2022-04-04 19:58:28,,106.0,16.0,15940.62,8.617,3.0,50.5632346,-84.9183487,8.617,31.200000000000045,31.200000000000045,4.1,2022,4,4,19,2.44,341.0
175,25.5,52.0,94.0,419,28.0,91.5,2022-04-04 19:58:29,,106.0,16.0,15948.98,8.38,3.0,50.563201,-84.9182362,8.38,31.399999999999977,31.399999999999977,3.71,2022,4,4,19,2.44,341.0
174,26.5,52.0,94.0,429,28.0,92.5,2022-04-04 19:58:30,,106.0,16.0,15957.33,8.484,3.0,50.5631728,-84.9181216,8.484,32.0,32.0,3.57,2022,4,4,19,2.44,341.0
173,27.0,51.0,93.5,437,27.5,94.0,2022-04-04 19:58:31,,106.0,16.0,15966.13,8.386,2.0,50.5631351,-84.9180046,8.386,32.39999999999998,32.39999999999998,3.29,2022,4,4,19,2.44,341.0
174,28.0,53.0,95.0,453,29.0,91.5,2022-04-04 19:58:32,,106.0,16.0,15975.4,8.531,2.0,50.5630954,-84.9178814,8.531,32.60000000000002,32.60000000000002,3.12,2022,4,4,19,2.44,341.0
175,26.0,51.0,94.0,442,30.0,95.0,2022-04-04 19:58:33,,106.0,16.0,15984.23,8.526,2.0,50.5630554,-84.9177654,8.526,32.799999999999955,32.799999999999955,3.43,2022,4,4,19,2.44,341.0
175,26.5,50.0,93.0,433,28.5,92.5,2022-04-04 19:58:34,,106.0,16.0,15992.59,8.328,2.0,50.5630219,-84.9176531,8.328,33.200000000000045,33.200000000000045,3.5,2022,4,4,19,2.44,341.0
174,27.0,49.0,92.0,418,27.5,91.0,2022-04-04 19:58:35,,107.0,16.0,16001.2,8.342,2.0,50.5629879,-84.9175371,8.342,33.39999999999998,33.39999999999998,3.34,2022,4,4,19,2.44,341.0
173,28.0,50.0,92.0,413,28.0,92.0,2022-04-04 19:58:36,,107.0,16.0,16009.58,8.35,2.0,50.5629548,-84.9174242,8.35,33.799999999999955,33.799999999999955,3.4,2022,4,4,19,2.44,341.0
172,28.5,54.0,91.0,402,28.5,93.0,2022-04-04 19:58:37,,107.0,16.0,16018.11,8.339,2.0,50.5629211,-84.9173093,8.339,34.200000000000045,34.200000000000045,3.65,2022,4,4,19,2.44,341.0
171,25.0,54.0,90.0,393,28.0,88.5,2022-04-04 19:58:38,,106.0,16.0,16026.44,8.319,2.0,50.5628894,-84.9171965,8.319,34.60000000000002,34.60000000000002,3.84,2022,4,4,19,2.44,341.0
170,25.5,53.0,91.0,381,27.5,90.0,2022-04-04 19:58:39,,106.0,16.0,16035.22,8.346,2.0,50.5628531,-84.9170791,8.346,34.799999999999955,34.799999999999955,4.1,2022,4,4,19,2.44,341.0
170,24.5,51.0,88.5,359,27.0,91.0,2022-04-04 19:58:40,,106.0,16.0,16043.74,8.333,2.0,50.5628172,-84.9169654,8.333,35.0,35.0,4.04,2022,4,4,19,2.44,341.0
169,24.0,50.0,86.5,344,26.5,88.5,2022-04-04 19:58:41,,105.0,16.0,16052.2,8.313,2.0,50.5627838,-84.9168515,8.313,35.39999999999998,35.39999999999998,3.91,2022,4,4,19,2.44,341.0
171,25.0,50.0,85.5,332,24.0,80.0,2022-04-04 19:58:42,,105.0,16.0,16060.83,8.147,2.0,50.5627514,-84.9167344,8.147,35.60000000000002,35.60000000000002,3.88,2022,4,4,19,2.44,341.0
170,25.0,52.0,85.5,343,24.0,80.0,2022-04-04 19:58:43,,105.0,16.0,16069.05,7.949,2.0,50.5627175,-84.9166245,7.949,35.799999999999955,35.799999999999955,3.41,2022,4,4,19,2.44,341.0
171,25.0,52.0,85.5,290,24.0,80.0,2022-04-04 19:58:44,,103.0,16.0,16076.95,7.841,2.0,50.562686,-84.9165182,7.841,36.0,36.0,2.88,2022,4,4,19,2.44,341.0
170,22.0,49.0,79.0,200,25.5,83.0,2022-04-04 19:58:45,,101.0,16.0,16084.59,7.57,2.0,50.5626529,-84.9164169,7.57,36.200000000000045,36.200000000000045,2.72,2022,4,4,19,2.44,341.0
170,17.0,45.0,65.0,115,27.0,86.0,2022-04-04 19:58:46,,99.0,16.0,16092.18,7.459,2.0,50.5626228,-84.9163147,7.459,36.60000000000002,36.60000000000002,2.64,2022,4,4,19,2.44,341.0
170,13.5,45.0,52.0,103,21.5,76.0,2022-04-04 19:58:47,,96.0,16.0,16099.61,7.206,2.0,50.5625902,-84.9162166,7.206,37.0,37.0,2.63,2022,4,4,19,2.44,341.0
171,15.5,47.0,56.0,123,18.0,60.5,2022-04-04 19:58:48,,92.0,16.0,16106.58,6.868,2.0,50.5625584,-84.9161251,6.868,37.200000000000045,37.200000000000045,3.17,2022,4,4,19,2.44,341.0
170,20.0,47.0,65.5,66,17.5,56.0,2022-04-04 19:58:49,,89.0,16.0,16113.0,6.499,2.0,50.5625274,-84.9160419,6.499,37.39999999999998,37.39999999999998,3.79,2022,4,4,19,2.44,341.0
171,15.5,47.0,49.0,17,17.5,55.5,2022-04-04 19:58:50,,79.0,16.0,16119.45,6.068,2.0,50.562499,-84.9159569,6.068,37.60000000000002,37.60000000000002,3.92,2022,4,4,19,2.44,341.0
169,3.5,48.0,12.0,19,15.5,49.5,2022-04-04 19:58:51,,65.0,16.0,16125.6,5.907,2.0,50.5624692,-84.9158773,5.907,37.60000000000002,37.60000000000002,3.8,2022,4,4,19,2.44,341.0
169,1.5,48.0,6.0,61,6.0,23.5,2022-04-04 19:58:52,,60.0,16.0,16131.47,5.679,2.0,50.562439,-84.9158026,5.679,37.799999999999955,37.799999999999955,3.44,2022,4,4,19,2.44,341.0
