cadence,calories,heart_rate,timestamp,battery_soc,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
98,138,124,2022-10-27 21:09:18,,21.5,57.0,78.5,232.0,27.0,80.0,15.0,4423.47,6.758,2.0,50.5478932,-84.8367837,6.758,12.600000000000023,15.0,8.0,12.600000000000023,-0.78,2022,10,27,21,3.47,229.0
96,138,124,2022-10-27 21:09:19,,20.0,56.0,79.5,229.0,26.5,84.5,15.0,4430.18,6.517,2.0,50.5479298,-84.8368659,6.517,12.600000000000023,15.0,8.0,12.600000000000023,-0.93,2022,10,27,21,3.47,229.0
95,138,124,2022-10-27 21:09:20,,21.5,54.0,85.5,227.0,27.0,86.0,15.0,4436.87,6.635,2.0,50.5479637,-84.8369485,6.635,12.399999999999977,15.0,8.0,12.399999999999977,-1.01,2022,10,27,21,3.47,229.0
94,139,125,2022-10-27 21:09:21,,24.5,56.0,92.5,228.0,27.5,85.0,15.0,4444.19,7.118,2.0,50.5479956,-84.8370475,7.118,12.600000000000023,15.0,8.0,12.600000000000023,-0.15,2022,10,27,21,3.47,229.0
95,139,122,2022-10-27 21:09:22,,27.5,57.0,98.0,251.0,28.0,84.0,15.0,4452.02,7.329,2.0,50.5480304,-84.8371513,7.329,12.600000000000023,15.0,8.0,12.600000000000023,0.0,2022,10,27,21,3.47,229.0
95,139,123,2022-10-27 21:09:23,,26.5,56.0,92.5,270.0,27.0,84.0,15.0,4459.63,7.118,2.0,50.5480663,-84.8372502,7.118,12.600000000000023,15.0,8.0,12.600000000000023,0.0,2022,10,27,21,3.47,229.0
94,140,123,2022-10-27 21:09:24,,25.5,56.0,87.0,258.0,26.0,83.5,15.0,4466.84,6.837,2.0,50.5481075,-84.8373378,6.837,12.399999999999977,15.0,8.0,12.399999999999977,0.0,2022,10,27,21,3.47,229.0
92,140,124,2022-10-27 21:09:25,,24.0,59.0,85.5,245.0,25.5,83.5,15.0,4473.9,6.596,2.0,50.548148,-84.8374205,6.596,12.600000000000023,15.0,8.0,12.600000000000023,0.0,2022,10,27,21,3.47,229.0
93,140,123,2022-10-27 21:09:26,,23.5,60.0,86.0,227.0,25.5,83.5,15.0,4480.75,6.351,2.0,50.5481874,-84.8375031,6.351,12.799999999999955,15.0,8.0,12.799999999999955,0.0,2022,10,27,21,3.47,229.0
97,140,123,2022-10-27 21:09:27,,23.0,60.0,85.5,238.0,25.5,82.5,15.0,4487.3,6.239,2.0,50.5482257,-84.8375853,6.239,13.0,15.0,8.0,13.0,0.0,2022,10,27,21,3.47,229.0
89,140,123,2022-10-27 21:09:28,,22.5,60.0,85.0,229.0,25.5,82.0,15.0,4493.47,5.833,2.0,50.5482652,-84.8376621,5.833,13.0,15.0,8.0,13.0,0.0,2022,10,27,21,3.47,229.0
76,141,124,2022-10-27 21:09:29,,18.0,53.0,64.0,219.0,26.0,82.5,15.0,4499.32,5.395,2.0,50.5482976,-84.8377347,5.395,13.0,15.0,8.0,13.0,0.0,2022,10,27,21,3.47,229.0
56,141,125,2022-10-27 21:09:30,,14.0,35.0,59.5,211.0,25.5,80.0,15.0,4504.73,4.864,2.0,50.5483221,-84.8378017,4.864,13.200000000000045,15.0,8.0,13.200000000000045,0.0,2022,10,27,21,3.47,229.0
36,141,124,2022-10-27 21:09:31,,9.5,16.0,64.5,202.0,24.5,76.5,15.0,4510.49,5.407,2.0,50.5483393,-84.837882,5.407,13.600000000000023,16.0,8.0,13.600000000000023,1.14,2022,10,27,21,3.47,229.0
27,141,123,2022-10-27 21:09:32,,5.5,3.0,69.5,84.0,23.5,72.5,15.0,4515.31,5.023,2.0,50.5483558,-84.8379512,5.023,14.0,16.0,8.0,14.0,1.92,2022,10,27,21,3.47,229.0
34,141,123,2022-10-27 21:09:33,,1.5,24.0,74.5,83.0,22.5,69.0,15.0,4519.63,4.495,2.0,50.5483656,-84.8380113,4.495,14.399999999999977,16.0,8.0,14.399999999999977,2.73,2022,10,27,21,3.47,229.0
51,141,123,2022-10-27 21:09:34,,10.5,44.0,79.5,65.0,23.0,81.0,15.0,4524.34,4.657,2.0,50.5483757,-84.8380751,4.657,14.600000000000023,17.0,8.0,14.600000000000023,3.47,2022,10,27,21,3.47,229.0
76,141,123,2022-10-27 21:09:35,,23.5,49.0,88.0,300.0,25.5,93.5,15.0,4529.69,5.18,2.0,50.5483921,-84.8381496,5.18,14.600000000000023,17.0,8.0,14.600000000000023,3.91,2022,10,27,21,3.47,229.0
84,142,123,2022-10-27 21:09:36,,31.0,48.0,99.5,379.0,29.5,95.0,15.0,4535.47,5.621,2.0,50.5484159,-84.8382261,5.621,14.600000000000023,17.0,8.0,14.600000000000023,4.15,2022,10,27,21,3.47,229.0
93,142,123,2022-10-27 21:09:37,,30.0,52.0,99.5,416.0,27.5,97.5,15.0,4541.44,5.89,2.0,50.5484405,-84.8383048,5.89,14.600000000000023,17.0,8.0,14.600000000000023,4.21,2022,10,27,21,3.47,229.0
98,143,123,2022-10-27 21:09:38,,27.5,56.0,97.0,400.0,29.0,98.0,15.0,4547.98,6.372,2.0,50.5484661,-84.8383924,6.372,14.600000000000023,17.0,8.0,14.600000000000023,3.84,2022,10,27,21,3.47,229.0
100,143,121,2022-10-27 21:09:39,,24.5,59.0,89.5,366.0,29.5,97.5,15.0,4554.99,6.819,2.0,50.5484963,-84.8384837,6.819,14.399999999999977,17.0,8.0,14.399999999999977,0.52,2022,10,27,21,3.47,229.0
102,143,123,2022-10-27 21:09:40,,23.0,61.0,83.0,255.0,28.0,89.0,15.0,4562.05,6.991,2.0,50.548531,-84.8385748,6.991,14.399999999999977,17.0,8.0,14.399999999999977,0.0,2022,10,27,21,3.47,229.0
103,143,124,2022-10-27 21:09:41,,22.5,61.0,81.5,234.0,24.5,72.0,15.0,4569.26,7.191,2.0,50.5485699,-84.8386706,7.191,14.600000000000023,17.0,8.0,14.600000000000023,0.0,2022,10,27,21,3.47,229.0
104,144,123,2022-10-27 21:09:42,,22.0,60.0,81.0,217.0,23.0,71.0,15.0,4576.71,7.398,2.0,50.5486077,-84.8387641,7.398,15.0,17.0,8.0,15.0,0.0,2022,10,27,21,3.47,229.0
104,144,123,2022-10-27 21:09:43,,21.0,54.0,80.5,203.0,21.5,70.0,15.0,4584.32,7.545,2.0,50.5486444,-84.8388615,7.545,15.200000000000045,17.0,8.0,15.200000000000045,0.0,2022,10,27,21,3.47,229.0
100,144,123,2022-10-27 21:09:44,,20.5,48.0,77.5,195.0,23.0,75.5,15.0,4591.87,7.557,2.0,50.548681,-84.8389623,7.557,15.399999999999977,18.0,8.0,15.399999999999977,0.75,2022,10,27,21,3.47,229.0
96,144,122,2022-10-27 21:09:45,,20.5,48.0,73.5,232.0,26.5,85.0,15.0,4599.54,7.637,2.0,50.5487174,-84.8390621,7.637,15.600000000000023,18.0,8.0,15.600000000000023,1.25,2022,10,27,21,3.47,229.0
99,144,123,2022-10-27 21:09:46,,19.5,54.0,69.5,231.0,29.0,92.0,15.0,4607.46,7.763,2.0,50.5487565,-84.8391622,7.763,15.399999999999977,18.0,8.0,15.399999999999977,1.54,2022,10,27,21,3.47,229.0
101,145,120,2022-10-27 21:09:47,,16.5,63.0,66.0,189.0,28.5,90.5,15.0,4615.64,8.044,2.0,50.5488004,-84.8392626,8.044,15.200000000000045,18.0,8.0,15.200000000000045,1.56,2022,10,27,21,3.47,229.0
102,145,120,2022-10-27 21:09:48,,21.5,67.0,72.5,161.0,20.5,68.0,15.0,4623.91,8.279,2.0,50.5488421,-84.8393711,8.279,15.0,18.0,8.0,15.0,0.22,2022,10,27,21,3.47,229.0
102,145,119,2022-10-27 21:09:49,,22.5,60.0,75.0,157.0,18.0,60.5,15.0,4632.62,8.386,2.0,50.5488833,-84.8394846,8.386,14.799999999999955,18.0,8.0,14.799999999999955,0.0,2022,10,27,21,3.47,229.0
101,145,119,2022-10-27 21:09:50,,21.5,56.0,74.5,171.0,18.0,60.0,15.0,4641.5,8.568,2.0,50.5489276,-84.8395954,8.568,14.600000000000023,18.0,9.0,14.600000000000023,0.05,2022,10,27,21,3.47,229.0
103,145,119,2022-10-27 21:09:51,,20.5,58.0,71.5,191.0,18.0,60.0,15.0,4650.44,8.654,2.0,50.5489733,-84.8397107,8.654,14.399999999999977,18.0,9.0,14.399999999999977,-0.6,2022,10,27,21,3.47,229.0
83,145,120,2022-10-27 21:09:52,,13.0,55.0,45.0,169.0,19.0,62.5,15.0,4659.3,8.498,2.0,50.5490189,-84.8398236,8.498,14.200000000000045,18.0,9.0,14.200000000000045,-1.22,2022,10,27,21,3.47,229.0
72,145,122,2022-10-27 21:09:53,,4.5,89.0,16.5,131.0,20.0,65.0,15.0,4668.11,8.701,2.0,50.5490642,-84.8399322,8.701,13.799999999999955,18.0,9.0,13.799999999999955,-1.67,2022,10,27,21,3.47,229.0
88,146,124,2022-10-27 21:09:54,,7.5,87.0,24.0,86.0,13.5,66.5,15.0,4677.32,9.23,2.0,50.5491127,-84.840053,9.23,13.600000000000023,18.0,9.0,13.600000000000023,-2.0,2022,10,27,21,3.47,229.0
108,146,124,2022-10-27 21:09:55,,21.0,71.0,69.0,149.0,3.0,67.0,15.0,4686.6,9.108,2.0,50.5491628,-84.8401695,9.108,13.399999999999977,18.0,10.0,13.399999999999977,-2.23,2022,10,27,21,3.47,229.0
110,146,124,2022-10-27 21:09:56,,19.5,58.0,73.5,174.0,20.0,67.5,15.0,4695.62,9.021,2.0,50.5492071,-84.8402838,9.021,13.0,18.0,10.0,13.0,-2.46,2022,10,27,21,3.47,229.0
105,146,125,2022-10-27 21:09:57,,19.0,54.0,70.0,186.0,21.0,68.0,15.0,4704.83,8.832,2.0,50.549251,-84.8404024,8.832,12.799999999999955,18.0,10.0,12.799999999999955,-2.7,2022,10,27,21,3.47,229.0
83,146,125,2022-10-27 21:09:58,,18.5,60.0,67.0,173.0,20.5,69.0,15.0,4713.57,8.331,2.0,50.5492934,-84.8405146,8.331,12.600000000000023,18.0,11.0,12.600000000000023,-2.79,2022,10,27,21,3.47,229.0
61,146,125,2022-10-27 21:09:59,,18.0,66.0,63.5,160.0,20.5,69.5,15.0,4721.64,7.521,2.0,50.549337,-84.8406179,7.521,12.399999999999977,18.0,11.0,12.399999999999977,-2.83,2022,10,27,21,3.47,229.0
39,147,123,2022-10-27 21:10:00,,19.0,73.0,66.0,147.0,20.5,69.5,15.0,4728.81,6.312,2.0,50.5493859,-84.8406968,6.312,12.200000000000045,18.0,11.0,12.200000000000045,-2.74,2022,10,27,21,3.47,229.0
39,147,123,2022-10-27 21:10:01,,28.0,79.0,96.0,114.0,20.5,66.5,15.0,4734.56,4.946,2.0,50.5494303,-84.8407547,4.946,12.0,18.0,11.0,12.0,-2.55,2022,10,27,21,3.47,229.0
48,147,125,2022-10-27 21:10:02,,12.5,86.0,40.0,68.0,5.0,41.5,15.0,4739.05,3.617,2.0,50.5494654,-84.8407979,3.617,12.0,18.0,12.0,12.0,-2.29,2022,10,27,21,3.47,229.0
50,147,124,2022-10-27 21:10:03,,12.0,72.0,36.5,32.0,0.0,15.0,15.0,4742.59,2.578,2.0,50.5494943,-84.8408341,2.578,12.0,18.0,12.0,12.0,-2.01,2022,10,27,21,3.47,229.0
43,147,124,2022-10-27 21:10:04,,16.0,56.0,51.0,37.0,4.0,14.5,15.0,4745.49,2.624,2.0,50.5495161,-84.8408649,2.624,12.0,18.0,12.0,12.0,-1.74,2022,10,27,21,3.47,229.0
39,147,123,2022-10-27 21:10:05,,16.5,49.0,58.0,39.0,12.0,41.0,15.0,4747.87,2.594,2.0,50.5495342,-84.8408866,2.594,12.0,18.0,12.0,12.0,-1.45,2022,10,27,21,3.47,229.0
36,147,123,2022-10-27 21:10:06,,18.0,53.0,61.5,41.0,13.5,46.5,15.0,4750.17,2.357,2.0,50.5495498,-84.8409105,2.357,12.0,18.0,12.0,12.0,-0.2,2022,10,27,21,3.47,229.0
44,147,123,2022-10-27 21:10:07,,19.0,56.0,65.5,68.0,15.0,52.5,15.0,4753.05,2.738,2.0,50.5495692,-84.8409437,2.738,12.0,18.0,12.0,12.0,-0.8,2022,10,27,21,3.47,229.0
74,147,125,2022-10-27 21:10:08,18.0,26.0,57.0,85.0,178.0,26.0,79.5,15.0,4757.22,3.808,2.0,50.5495976,-84.8409914,3.808,12.0,18.0,12.0,12.0,-0.74,2022,10,27,21,3.47,229.0
93,148,125,2022-10-27 21:10:09,,28.0,59.0,93.0,401.0,32.5,97.5,15.0,4762.33,4.777,2.0,50.549635,-84.8410459,4.777,12.0,18.0,12.0,12.0,-0.7,2022,10,27,21,3.47,229.0
103,148,123,2022-10-27 21:10:10,,22.5,60.0,83.0,365.0,29.5,90.5,15.0,4768.13,5.544,2.0,50.5496815,-84.8411005,5.544,11.800000000000011,18.0,12.0,11.800000000000011,-0.65,2022,10,27,21,3.47,229.0
95,148,123,2022-10-27 21:10:11,,23.0,62.0,85.0,319.0,25.5,75.5,15.0,4774.35,6.051,2.0,50.5497316,-84.8411607,6.051,11.800000000000011,18.0,12.0,11.800000000000011,-0.89,2022,10,27,21,3.47,229.0
94,148,123,2022-10-27 21:10:12,,25.0,66.0,83.0,282.0,25.5,75.0,15.0,4780.93,6.545,2.0,50.5497817,-84.8412245,6.545,11.600000000000023,18.0,12.0,11.600000000000023,-1.1,2022,10,27,21,3.47,229.0
97,149,122,2022-10-27 21:10:13,,25.0,59.0,88.0,260.0,26.5,78.0,15.0,4788.35,7.219,2.0,50.5498346,-84.841305,7.219,11.399999999999977,18.0,12.0,11.399999999999977,-1.32,2022,10,27,21,3.47,229.0
101,149,123,2022-10-27 21:10:14,,24.5,59.0,90.0,264.0,26.0,80.0,15.0,4795.92,7.465,2.0,50.5498921,-84.8413849,7.465,11.399999999999977,18.0,12.0,11.399999999999977,-1.44,2022,10,27,21,3.47,229.0
104,149,123,2022-10-27 21:10:15,,23.5,62.0,86.0,258.0,24.5,79.5,15.0,4803.37,7.454,2.0,50.5499486,-84.8414636,7.454,11.399999999999977,18.0,12.0,11.399999999999977,-1.46,2022,10,27,21,3.47,229.0
99,150,123,2022-10-27 21:10:16,,25.0,63.0,85.0,265.0,24.5,78.5,15.0,4810.67,7.352,2.0,50.5500031,-84.8415398,7.352,11.399999999999977,18.0,12.0,11.399999999999977,-1.38,2022,10,27,21,3.47,229.0
94,150,123,2022-10-27 21:10:17,,27.0,60.0,93.0,273.0,24.5,78.5,15.0,4818.08,7.413,2.0,50.5500573,-84.8416176,7.413,11.199999999999989,18.0,12.0,11.199999999999989,-1.27,2022,10,27,21,3.47,229.0
96,150,121,2022-10-27 21:10:18,,32.0,57.0,98.0,283.0,30.0,90.0,15.0,4825.77,7.599,2.0,50.5501113,-84.8417041,7.599,11.199999999999989,18.0,13.0,11.199999999999989,-1.13,2022,10,27,21,3.47,229.0
97,150,119,2022-10-27 21:10:19,,32.5,55.0,98.0,321.0,33.5,98.5,15.0,4833.64,7.793,2.0,50.5501664,-84.8417904,7.793,11.0,18.0,13.0,11.0,-1.08,2022,10,27,21,3.47,229.0
98,151,118,2022-10-27 21:10:20,,28.0,55.0,93.5,316.0,32.5,98.5,15.0,4841.39,7.761,2.0,50.5502245,-84.8418675,7.761,11.0,18.0,13.0,11.0,-1.0,2022,10,27,21,3.47,229.0
99,151,118,2022-10-27 21:10:21,,27.0,55.0,91.5,299.0,33.5,96.5,15.0,4849.04,7.7,2.0,50.5502778,-84.8419513,7.7,11.0,18.0,13.0,11.0,-0.92,2022,10,27,21,3.47,229.0
99,151,118,2022-10-27 21:10:22,,23.5,57.0,85.5,283.0,31.5,94.0,15.0,4857.02,7.821,2.0,50.5503278,-84.8420421,7.821,11.199999999999989,18.0,13.0,11.199999999999989,-0.14,2022,10,27,21,3.47,229.0
100,152,118,2022-10-27 21:10:23,,23.0,55.0,86.5,271.0,29.5,94.5,15.0,4865.14,7.904,2.0,50.5503859,-84.8421272,7.904,11.199999999999989,18.0,13.0,11.199999999999989,0.0,2022,10,27,21,3.47,229.0
94,152,117,2022-10-27 21:10:24,,23.5,57.0,88.0,248.0,28.0,93.0,15.0,4873.28,7.931,2.0,50.5504499,-84.8422095,7.931,11.199999999999989,18.0,13.0,11.199999999999989,0.0,2022,10,27,21,3.47,229.0
60,152,116,2022-10-27 21:10:25,,24.0,62.0,86.5,188.0,27.5,89.5,15.0,4881.23,7.795,2.0,50.5505139,-84.8422918,7.795,11.0,18.0,13.0,11.0,0.0,2022,10,27,21,3.47,229.0
85,152,116,2022-10-27 21:10:26,,24.5,64.0,84.5,170.0,27.5,85.5,15.0,4889.27,7.713,2.0,50.5505776,-84.842368,7.713,10.800000000000011,18.0,13.0,10.800000000000011,0.0,2022,10,27,21,3.47,229.0
98,152,116,2022-10-27 21:10:27,,24.0,56.0,83.5,160.0,26.5,86.0,15.0,4897.19,7.648,2.0,50.5506413,-84.8424408,7.648,10.800000000000011,18.0,13.0,10.800000000000011,0.0,2022,10,27,21,3.47,229.0
98,153,115,2022-10-27 21:10:28,,23.5,55.0,82.5,220.0,25.5,87.0,15.0,4904.78,7.602,2.0,50.5507016,-84.8425184,7.602,10.800000000000011,18.0,13.0,10.800000000000011,0.0,2022,10,27,21,3.47,229.0
98,153,114,2022-10-27 21:10:29,,23.5,55.0,82.0,220.0,25.0,86.0,15.0,4912.63,7.708,2.0,50.5507636,-84.8425949,7.708,11.0,18.0,13.0,11.0,0.0,2022,10,27,21,3.47,229.0
97,153,113,2022-10-27 21:10:30,,24.5,54.0,84.5,213.0,25.5,78.5,15.0,4920.63,7.715,2.0,50.5508276,-84.842668,7.715,11.199999999999989,18.0,13.0,11.199999999999989,0.0,2022,10,27,21,3.47,229.0
97,153,114,2022-10-27 21:10:31,,24.5,52.0,81.5,207.0,27.5,86.5,15.0,4928.39,7.685,2.0,50.5508943,-84.8427355,7.685,11.199999999999989,18.0,13.0,11.199999999999989,0.0,2022,10,27,21,3.47,229.0
97,153,113,2022-10-27 21:10:32,,24.5,54.0,81.0,203.0,26.5,86.0,15.0,4936.06,7.67,2.0,50.5509599,-84.8428049,7.67,11.199999999999989,18.0,13.0,11.199999999999989,0.0,2022,10,27,21,3.47,229.0
98,154,114,2022-10-27 21:10:33,,24.5,57.0,81.5,220.0,25.0,81.5,15.0,4943.73,7.68,2.0,50.5510237,-84.8428779,7.68,11.399999999999977,18.0,13.0,11.399999999999977,0.0,2022,10,27,21,3.47,229.0
98,154,114,2022-10-27 21:10:34,,24.0,58.0,82.0,222.0,23.5,78.0,15.0,4951.32,7.467,2.0,50.5510874,-84.842945,7.467,11.600000000000023,18.0,13.0,11.600000000000023,0.0,2022,10,27,21,3.47,229.0
98,154,116,2022-10-27 21:10:35,,22.5,59.0,82.0,224.0,23.0,78.5,15.0,4958.76,7.262,2.0,50.5511454,-84.8430142,7.262,11.600000000000023,18.0,13.0,11.600000000000023,0.0,2022,10,27,21,3.47,229.0
98,154,117,2022-10-27 21:10:36,,22.5,59.0,81.0,227.0,24.0,80.0,15.0,4966.08,7.326,2.0,50.5512014,-84.8430907,7.326,11.800000000000011,18.0,13.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
98,154,116,2022-10-27 21:10:37,,23.0,59.0,81.0,229.0,25.0,79.0,15.0,4973.65,7.454,2.0,50.5512579,-84.8431728,7.454,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
98,155,115,2022-10-27 21:10:38,,23.5,59.0,81.5,222.0,26.0,79.5,15.0,4981.33,7.515,2.0,50.5513174,-84.8432486,7.515,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
98,155,115,2022-10-27 21:10:39,,23.5,58.0,82.0,215.0,28.0,83.0,15.0,4989.31,7.597,2.0,50.5513816,-84.8433274,7.597,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
98,155,113,2022-10-27 21:10:40,,22.0,58.0,81.0,214.0,26.5,85.0,15.0,4997.22,7.438,2.0,50.5514434,-84.8434104,7.438,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
98,155,119,2022-10-27 21:10:41,,23.0,59.0,81.0,220.0,26.5,85.0,15.0,5005.12,7.45,2.0,50.5515,-84.8434927,7.45,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
98,156,116,2022-10-27 21:10:42,,23.5,61.0,83.0,223.0,24.5,80.0,15.0,5013.04,7.537,2.0,50.5515578,-84.8435752,7.537,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
98,156,117,2022-10-27 21:10:43,,23.0,61.0,83.0,215.0,23.0,75.0,15.0,5020.72,7.387,2.0,50.5516168,-84.8436513,7.387,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
98,156,118,2022-10-27 21:10:44,,22.5,62.0,80.5,200.0,21.5,72.0,15.0,5028.57,7.365,2.0,50.5516788,-84.8437241,7.365,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
96,156,118,2022-10-27 21:10:45,,22.0,64.0,78.0,193.0,20.0,68.5,15.0,5036.53,7.388,2.0,50.5517428,-84.8438028,7.388,12.200000000000045,18.0,13.0,12.200000000000045,0.0,2022,10,27,21,3.47,229.0
96,156,119,2022-10-27 21:10:46,,24.0,64.0,82.5,196.0,21.0,70.0,15.0,5044.44,7.433,2.0,50.5518005,-84.8438898,7.433,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
96,157,121,2022-10-27 21:10:47,,24.0,63.0,85.5,225.0,22.5,77.5,15.0,5052.21,7.543,2.0,50.5518576,-84.8439693,7.543,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
97,157,120,2022-10-27 21:10:48,,24.0,62.0,88.0,252.0,24.5,84.5,15.0,5059.99,7.595,2.0,50.5519185,-84.8440463,7.595,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
97,157,119,2022-10-27 21:10:49,,26.0,62.0,89.0,244.0,24.0,84.5,15.0,5067.99,7.495,2.0,50.5519802,-84.8441292,7.495,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
91,157,121,2022-10-27 21:10:50,,27.0,65.0,91.0,223.0,24.5,82.0,15.0,5075.78,7.482,2.0,50.5520399,-84.8442118,7.482,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
91,157,119,2022-10-27 21:10:51,,27.5,51.0,93.0,200.0,25.0,79.5,15.0,5083.42,7.735,2.0,50.5520994,-84.8442887,7.735,11.800000000000011,18.0,13.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
96,158,119,2022-10-27 21:10:52,,27.0,55.0,92.0,233.0,24.0,78.5,15.0,5091.14,7.773,2.0,50.5521614,-84.8443614,7.773,11.800000000000011,18.0,13.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
98,158,119,2022-10-27 21:10:53,,25.0,61.0,88.5,283.0,23.0,80.5,15.0,5098.88,7.592,2.0,50.5522248,-84.8444339,7.592,11.800000000000011,18.0,13.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
98,158,118,2022-10-27 21:10:54,,23.5,62.0,89.0,272.0,26.5,87.0,15.0,5106.44,7.528,2.0,50.5522859,-84.8445013,7.528,11.800000000000011,18.0,13.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
97,159,120,2022-10-27 21:10:55,,25.0,62.0,89.5,265.0,24.5,84.0,15.0,5113.9,7.537,2.0,50.5523478,-84.8445706,7.537,11.600000000000023,18.0,13.0,11.600000000000023,0.0,2022,10,27,21,3.47,229.0
97,159,121,2022-10-27 21:10:56,,25.0,60.0,89.5,266.0,23.5,82.5,15.0,5121.68,7.718,2.0,50.5524116,-84.8446435,7.718,11.800000000000011,18.0,13.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
97,159,122,2022-10-27 21:10:57,,23.5,54.0,86.5,290.0,23.5,83.0,15.0,5129.42,7.611,2.0,50.5524751,-84.844716,7.611,11.800000000000011,18.0,13.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
81,159,123,2022-10-27 21:10:58,,22.0,53.0,81.0,234.0,25.0,85.0,15.0,5136.8,7.206,2.0,50.5525305,-84.8447945,7.206,11.800000000000011,18.0,13.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
60,159,124,2022-10-27 21:10:59,,20.0,59.0,75.5,193.0,26.0,86.5,15.0,5143.5,6.607,2.0,50.5525695,-84.8448767,6.607,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
38,159,122,2022-10-27 21:11:00,,18.5,65.0,70.0,156.0,27.0,88.5,15.0,5150.02,6.639,2.0,50.5525957,-84.8449642,6.639,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
53,160,122,2022-10-27 21:11:01,,13.5,71.0,59.5,82.0,24.0,76.5,15.0,5156.7,6.913,2.0,50.5526211,-84.8450548,6.913,12.200000000000045,18.0,13.0,12.200000000000045,0.0,2022,10,27,21,3.47,229.0
92,160,121,2022-10-27 21:11:02,,19.0,69.0,72.5,221.0,19.0,75.5,15.0,5163.54,7.118,2.0,50.5526457,-84.8451458,7.118,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
97,160,120,2022-10-27 21:11:03,,29.5,63.0,97.5,331.0,19.0,88.0,15.0,5170.97,7.591,2.0,50.5526713,-84.8452484,7.591,12.0,18.0,13.0,12.0,0.0,2022,10,27,21,3.47,229.0
100,160,119,2022-10-27 21:11:04,,27.0,58.0,94.0,314.0,31.0,99.5,15.0,5178.87,7.842,2.0,50.5527015,-84.8453578,7.842,11.800000000000011,18.0,13.0,11.800000000000011,0.0,2022,10,27,21,3.47,229.0
101,161,120,2022-10-27 21:11:05,,23.0,57.0,84.0,291.0,27.5,92.0,15.0,5186.99,7.968,2.0,50.5527333,-84.8454668,7.968,11.600000000000023,18.0,13.0,11.600000000000023,0.0,2022,10,27,21,3.47,229.0
101,161,120,2022-10-27 21:11:06,,22.0,57.0,78.5,225.0,26.5,87.0,15.0,5195.08,8.023,2.0,50.5527624,-84.8455762,8.023,11.600000000000023,18.0,13.0,11.600000000000023,0.0,2022,10,27,21,3.47,229.0
99,161,120,2022-10-27 21:11:07,,23.0,56.0,79.5,197.0,25.5,82.0,15.0,5203.23,8.11,2.0,50.5527953,-84.8456854,8.11,11.399999999999977,18.0,13.0,11.399999999999977,0.0,2022,10,27,21,3.47,229.0
96,161,120,2022-10-27 21:11:08,,26.0,58.0,93.5,211.0,23.0,77.0,15.0,5211.26,8.165,2.0,50.5528304,-84.8457907,8.165,11.399999999999977,18.0,13.0,11.399999999999977,0.0,2022,10,27,21,3.47,229.0
97,162,121,2022-10-27 21:11:09,,27.0,65.0,91.5,235.0,26.5,86.5,15.0,5219.61,8.184,2.0,50.5528645,-84.845901,8.184,11.399999999999977,18.0,13.0,11.399999999999977,0.0,2022,10,27,21,3.47,229.0
97,162,122,2022-10-27 21:11:10,,22.5,59.0,80.5,233.0,27.5,88.0,15.0,5228.12,8.263,2.0,50.5528998,-84.8460182,8.263,11.399999999999977,18.0,13.0,11.399999999999977,0.0,2022,10,27,21,3.47,229.0
69,162,124,2022-10-27 21:11:11,,14.0,45.0,56.0,172.0,26.5,83.5,15.0,5236.52,8.141,2.0,50.5529362,-84.846131,8.141,11.399999999999977,18.0,13.0,11.399999999999977,0.0,2022,10,27,21,3.47,229.0
