battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,29610.86,10.158,2,108,50.3706826,-84.4444498,10.158,2022-05-11 23:28:18,96.0,24.0,67.0,82.5,288.0,16.5,58.0,8.0,17.200000000000045,17.200000000000045,-1.18,2022,5,11,23,2.35,168.0
,29621.54,10.234,3,108,50.3706585,-84.4446007,10.234,2022-05-11 23:28:19,99.0,29.0,51.0,92.0,279.0,29.5,91.5,8.0,17.0,17.0,-1.34,2022,5,11,23,2.35,168.0
,29632.24,10.095,3,109,50.3706273,-84.4447494,10.095,2022-05-11 23:28:20,100.0,26.0,50.0,87.0,251.0,29.0,88.0,8.0,16.799999999999955,16.799999999999955,-1.49,2022,5,11,23,2.35,168.0
,29643.35,10.112,3,110,50.3706028,-84.4449067,10.112,2022-05-11 23:28:21,100.0,25.0,49.0,85.5,240.0,28.5,85.5,8.0,16.600000000000023,16.600000000000023,-1.37,2022,5,11,23,2.35,168.0
,29652.43,10.127,3,111,50.3705825,-84.4450349,10.127,2022-05-11 23:28:22,100.0,25.5,48.0,88.5,276.0,28.5,85.5,8.0,16.600000000000023,16.600000000000023,-1.18,2022,5,11,23,2.35,168.0
,29662.27,10.108,3,111,50.3705541,-84.4451718,10.108,2022-05-11 23:28:23,100.0,22.0,47.0,81.0,231.0,26.5,80.5,8.0,16.399999999999977,16.399999999999977,-1.17,2022,5,11,23,2.35,168.0
,29672.04,10.245,3,112,50.3705247,-84.4453073,10.245,2022-05-11 23:28:24,100.0,21.0,49.0,77.5,261.0,25.5,78.5,8.0,16.0,16.0,-1.21,2022,5,11,23,2.35,168.0
,29681.86,10.22,3,113,50.3704992,-84.445445,10.22,2022-05-11 23:28:25,100.0,22.5,45.0,78.0,244.0,25.0,77.5,8.0,16.0,16.0,-1.29,2022,5,11,23,2.35,168.0
,29692.74,10.142,3,114,50.3704677,-84.4455964,10.142,2022-05-11 23:28:26,99.0,23.0,46.0,79.0,246.0,23.5,80.5,8.0,15.799999999999955,15.799999999999955,-1.49,2022,5,11,23,2.35,168.0
,29702.75,10.171,3,115,50.3704454,-84.4457379,10.171,2022-05-11 23:28:27,99.0,23.0,49.0,82.5,252.0,23.5,81.5,8.0,15.600000000000023,15.600000000000023,-1.73,2022,5,11,23,2.35,168.0
,29712.92,10.153,2,115,50.3704189,-84.4458805,10.153,2022-05-11 23:28:28,99.0,24.0,50.0,88.0,251.0,25.0,79.0,8.0,15.399999999999977,15.399999999999977,-1.95,2022,5,11,23,2.35,168.0
,29723.04,10.097,2,115,50.3703896,-84.4460213,10.097,2022-05-11 23:28:29,99.0,24.5,47.0,83.0,259.0,24.5,81.5,8.0,15.399999999999977,15.399999999999977,-1.93,2022,5,11,23,2.35,168.0
,29732.85,9.552,2,115,50.3703615,-84.4461579,9.552,2022-05-11 23:28:30,98.0,25.5,49.0,81.0,244.0,30.0,90.5,8.0,15.200000000000045,15.200000000000045,-1.72,2022,5,11,23,2.35,168.0
,29742.29,9.524,2,114,50.3703351,-84.4462896,9.524,2022-05-11 23:28:31,98.0,24.5,46.0,80.5,254.0,29.0,90.0,8.0,15.200000000000045,15.200000000000045,-1.5,2022,5,11,23,2.35,168.0
,29751.92,9.084,2,116,50.3703122,-84.4464252,9.084,2022-05-11 23:28:32,97.0,23.5,45.0,81.5,271.0,27.5,86.5,8.0,15.200000000000045,15.200000000000045,-1.16,2022,5,11,23,2.35,168.0
,29760.88,9.102,2,117,50.3702884,-84.4465508,9.102,2022-05-11 23:28:33,98.0,23.5,47.0,83.5,286.0,27.5,84.5,8.0,15.399999999999977,15.399999999999977,-0.66,2022,5,11,23,2.35,168.0
,29769.83,8.91,2,116,50.3702626,-84.4466753,8.91,2022-05-11 23:28:34,98.0,24.0,49.0,86.0,301.0,28.0,82.5,8.0,15.399999999999977,15.399999999999977,-0.19,2022,5,11,23,2.35,168.0
,29777.7,8.419,2,116,50.3702386,-84.4467843,8.419,2022-05-11 23:28:35,100.0,24.0,50.0,87.0,318.0,28.0,81.5,8.0,15.600000000000023,15.600000000000023,0.13,2022,5,11,23,2.35,168.0
,29786.88,8.133,2,117,50.3702133,-84.4469125,8.133,2022-05-11 23:28:36,101.0,24.0,50.0,86.5,316.0,27.5,83.5,8.0,15.799999999999955,15.799999999999955,0.59,2022,5,11,23,2.35,168.0
,29795.06,8.128,2,117,50.3701891,-84.4470262,8.128,2022-05-11 23:28:37,96.0,24.5,50.0,85.5,296.0,26.5,86.0,8.0,16.399999999999977,16.399999999999977,1.31,2022,5,11,23,2.35,168.0
,29803.11,7.848,2,117,50.370163,-84.447137,7.848,2022-05-11 23:28:38,100.0,24.5,47.0,85.5,263.0,26.5,86.0,8.0,16.600000000000023,16.600000000000023,2.19,2022,5,11,23,2.35,168.0
,29810.58,7.511,2,117,50.3701394,-84.4472402,7.511,2022-05-11 23:28:39,102.0,23.5,47.0,85.5,275.0,27.5,86.5,8.0,16.799999999999955,16.799999999999955,2.92,2022,5,11,23,2.35,168.0
,29818.09,7.549,2,117,50.3701174,-84.4473446,7.549,2022-05-11 23:28:40,105.0,23.0,46.0,85.5,286.0,28.0,87.0,8.0,17.0,17.0,3.39,2022,5,11,23,2.35,168.0
,29825.91,7.724,2,117,50.3700955,-84.4474537,7.724,2022-05-11 23:28:41,105.0,22.5,46.0,85.5,331.0,28.5,87.5,8.0,17.200000000000045,17.200000000000045,3.69,2022,5,11,23,2.35,168.0
,29833.98,8.109,2,118,50.3700721,-84.4475659,8.109,2022-05-11 23:28:42,104.0,26.0,45.0,88.0,314.0,28.5,88.5,8.0,17.600000000000023,17.600000000000023,3.77,2022,5,11,23,2.35,168.0
,29842.4,8.185,2,118,50.3700498,-84.4476839,8.185,2022-05-11 23:28:43,105.0,22.0,47.0,80.5,271.0,31.5,93.0,8.0,17.799999999999955,17.799999999999955,3.66,2022,5,11,23,2.35,168.0
,29850.53,7.837,2,118,50.3700257,-84.4477968,7.837,2022-05-11 23:28:44,105.0,20.5,54.0,78.0,286.0,32.5,94.5,8.0,18.0,18.0,3.36,2022,5,11,23,2.35,168.0
,29858.27,7.654,2,118,50.37,-84.4479031,7.654,2022-05-11 23:28:45,105.0,22.5,51.0,82.0,315.0,29.0,89.5,8.0,18.200000000000045,18.200000000000045,2.92,2022,5,11,23,2.35,168.0
,29866.13,7.786,2,117,50.3699728,-84.4480107,7.786,2022-05-11 23:28:46,106.0,24.0,47.0,85.5,238.0,26.0,85.0,8.0,18.200000000000045,18.200000000000045,2.53,2022,5,11,23,2.35,168.0
,29874.68,7.972,2,116,50.3699463,-84.448129,7.972,2022-05-11 23:28:47,106.0,24.0,47.0,85.5,219.0,26.0,85.0,8.0,18.200000000000045,18.200000000000045,2.1,2022,5,11,23,2.35,168.0
,29883.58,8.152,2,118,50.3699222,-84.4482534,8.152,2022-05-11 23:28:48,105.0,20.5,47.0,71.0,221.0,24.0,70.0,8.0,18.200000000000045,18.200000000000045,1.29,2022,5,11,23,2.35,168.0
,29892.97,8.371,2,119,50.3698967,-84.4483847,8.371,2022-05-11 23:28:49,93.0,27.0,49.0,85.0,241.0,22.0,76.5,8.0,18.0,18.0,0.38,2022,5,11,23,2.35,168.0
,29902.68,8.668,2,120,50.36987,-84.4485202,8.668,2022-05-11 23:28:50,93.0,29.0,48.0,89.5,276.0,21.5,78.5,8.0,18.0,18.0,0.0,2022,5,11,23,2.35,168.0
,29912.31,8.878,2,121,50.3698402,-84.4486536,8.878,2022-05-11 23:28:51,94.0,28.0,48.0,89.0,302.0,24.0,82.0,8.0,18.0,18.0,0.0,2022,5,11,23,2.35,168.0
,29922.0,8.996,2,121,50.3698107,-84.4487879,8.996,2022-05-11 23:28:52,96.0,24.5,51.0,88.0,292.0,30.0,91.5,8.0,18.0,18.0,0.0,2022,5,11,23,2.35,168.0
,29931.44,9.114,2,121,50.369783,-84.4489191,9.114,2022-05-11 23:28:53,96.0,24.5,51.0,88.0,292.0,30.0,91.5,8.0,18.0,18.0,0.0,2022,5,11,23,2.35,168.0
,29941.13,9.105,2,120,50.3697555,-84.4490541,9.105,2022-05-11 23:28:54,98.0,24.0,50.0,84.0,249.0,29.0,89.5,8.0,18.0,18.0,0.0,2022,5,11,23,2.35,168.0
,29950.4,9.103,2,120,50.3697282,-84.4491828,9.103,2022-05-11 23:28:55,98.0,21.5,48.0,78.5,238.0,27.5,87.0,8.0,18.200000000000045,18.200000000000045,0.0,2022,5,11,23,2.35,168.0
,29960.13,9.122,2,120,50.3696994,-84.4493181,9.122,2022-05-11 23:28:56,99.0,19.5,47.0,75.0,224.0,26.5,86.0,8.0,18.200000000000045,18.200000000000045,0.0,2022,5,11,23,2.35,168.0
,29969.97,9.107,2,120,50.3696693,-84.4494544,9.107,2022-05-11 23:28:57,99.0,20.5,50.0,74.0,250.0,22.0,77.0,8.0,18.0,18.0,0.0,2022,5,11,23,2.35,168.0
,29979.27,9.258,2,121,50.3696407,-84.4495831,9.258,2022-05-11 23:28:58,99.0,23.0,53.0,84.0,276.0,23.5,75.5,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,29989.13,9.618,2,121,50.3696077,-84.4497184,9.618,2022-05-11 23:28:59,100.0,24.0,52.0,84.0,270.0,26.0,78.5,8.0,17.799999999999955,17.799999999999955,-0.1,2022,5,11,23,2.35,168.0
,29998.56,9.462,2,122,50.3695784,-84.4498489,9.462,2022-05-11 23:29:00,100.0,23.0,51.0,83.5,265.0,27.5,82.0,8.0,18.0,18.0,-0.31,2022,5,11,23,2.35,168.0
,30008.11,9.547,2,123,50.3695527,-84.4499825,9.547,2022-05-11 23:29:01,100.0,22.0,52.0,84.5,263.0,28.0,83.5,8.0,18.200000000000045,18.200000000000045,-0.21,2022,5,11,23,2.35,168.0
,30017.39,9.353,2,123,50.369529,-84.4501127,9.353,2022-05-11 23:29:02,100.0,22.0,52.0,84.5,238.0,28.0,83.5,8.0,18.200000000000045,18.200000000000045,0.0,2022,5,11,23,2.35,168.0
,30026.5,9.338,2,122,50.3695051,-84.4502403,9.338,2022-05-11 23:29:03,99.0,21.5,50.0,81.5,238.0,27.5,83.5,8.0,18.200000000000045,18.200000000000045,0.14,2022,5,11,23,2.35,168.0
,30036.19,9.401,2,122,50.369477,-84.4503752,9.401,2022-05-11 23:29:04,99.0,21.0,49.0,78.5,237.0,27.0,84.0,8.0,18.200000000000045,18.200000000000045,0.57,2022,5,11,23,2.35,168.0
,30045.5,9.293,2,122,50.369453,-84.4505057,9.293,2022-05-11 23:29:05,99.0,21.0,47.0,75.0,237.0,27.0,84.0,8.0,18.200000000000045,18.200000000000045,0.83,2022,5,11,23,2.35,168.0
,30054.65,9.203,2,122,50.369427,-84.4506333,9.203,2022-05-11 23:29:06,99.0,20.5,47.0,73.0,220.0,26.5,84.0,8.0,18.200000000000045,18.200000000000045,0.62,2022,5,11,23,2.35,168.0
,30063.61,9.107,2,121,50.3693977,-84.4507565,9.107,2022-05-11 23:29:07,100.0,20.5,50.0,72.5,157.0,26.5,83.5,8.0,18.200000000000045,18.200000000000045,0.22,2022,5,11,23,2.35,168.0
,30072.94,8.822,2,120,50.3693678,-84.4508852,8.822,2022-05-11 23:29:08,99.0,18.5,48.0,63.5,139.0,23.0,75.0,8.0,18.399999999999977,18.399999999999977,0.0,2022,5,11,23,2.35,168.0
,30081.63,8.648,2,121,50.3693456,-84.4510071,8.648,2022-05-11 23:29:09,99.0,18.0,47.0,60.5,105.0,22.0,71.5,8.0,18.600000000000023,18.600000000000023,0.11,2022,5,11,23,2.35,168.0
,30090.27,8.16,2,122,50.3693183,-84.4511264,8.16,2022-05-11 23:29:10,98.0,17.5,47.0,59.5,66.0,21.5,69.0,8.0,18.600000000000023,18.600000000000023,0.49,2022,5,11,23,2.35,168.0
,30098.68,8.073,2,122,50.3692975,-84.4512446,8.073,2022-05-11 23:29:11,98.0,17.5,46.0,58.0,27.0,21.0,67.0,8.0,18.600000000000023,18.600000000000023,0.81,2022,5,11,23,2.35,168.0
,30107.13,8.339,2,122,50.3692892,-84.451366,8.339,2022-05-11 23:29:12,31.0,17.5,100.0,81.5,346.0,17.5,63.0,8.0,18.399999999999977,18.399999999999977,0.69,2022,5,11,23,2.35,168.0
,30115.34,8.666,2,120,50.3692975,-84.4514838,8.666,2022-05-11 23:29:13,94.0,23.5,66.0,87.0,361.0,5.0,71.0,8.0,18.399999999999977,18.399999999999977,0.26,2022,5,11,23,2.35,168.0
,30123.91,8.951,2,118,50.369329,-84.4515999,8.951,2022-05-11 23:29:14,97.0,25.0,53.0,86.0,364.0,13.5,85.5,8.0,18.399999999999977,18.399999999999977,0.0,2022,5,11,23,2.35,168.0
,30132.17,8.954,2,118,50.3693747,-84.4517023,8.954,2022-05-11 23:29:15,100.0,23.5,53.0,82.5,320.0,30.5,96.0,8.0,18.600000000000023,18.600000000000023,0.0,2022,5,11,23,2.35,168.0
,30142.38,8.854,2,118,50.3694357,-84.4518248,8.854,2022-05-11 23:29:16,100.0,23.5,53.0,82.5,277.0,30.5,96.0,8.0,18.600000000000023,18.600000000000023,0.0,2022,5,11,23,2.35,168.0
,30151.34,8.85,2,119,50.3694958,-84.4519259,8.85,2022-05-11 23:29:17,99.0,25.5,51.0,83.0,275.0,29.0,86.5,8.0,18.600000000000023,18.600000000000023,0.0,2022,5,11,23,2.35,168.0
,30160.71,8.817,2,120,50.3695619,-84.452028,8.817,2022-05-11 23:29:18,99.0,26.5,51.0,86.5,287.0,27.0,82.0,8.0,18.600000000000023,18.600000000000023,0.0,2022,5,11,23,2.35,168.0
,30169.63,8.663,2,120,50.3696252,-84.4521247,8.663,2022-05-11 23:29:19,99.0,27.5,50.0,88.5,315.0,26.0,85.0,8.0,18.600000000000023,18.600000000000023,0.0,2022,5,11,23,2.35,168.0
,30178.56,8.623,2,120,50.3696895,-84.4522206,8.623,2022-05-11 23:29:20,100.0,28.5,48.0,89.0,266.0,26.5,90.0,8.0,18.399999999999977,18.399999999999977,0.0,2022,5,11,23,2.35,168.0
,30187.93,9.024,2,120,50.3697585,-84.4523191,9.024,2022-05-11 23:29:21,100.0,25.0,48.0,84.0,342.0,26.5,90.0,8.0,18.200000000000045,18.200000000000045,-0.1,2022,5,11,23,2.35,168.0
,30197.36,9.019,2,118,50.3698283,-84.4524177,9.019,2022-05-11 23:29:22,100.0,25.0,58.0,84.0,311.0,26.5,90.0,8.0,18.0,18.0,-0.49,2022,5,11,23,2.35,168.0
,30206.66,8.716,2,118,50.3699016,-84.452509,8.716,2022-05-11 23:29:23,99.0,23.0,57.0,83.5,297.0,24.5,84.5,8.0,18.0,18.0,-0.99,2022,5,11,23,2.35,168.0
,30216.18,9.089,2,119,50.369976,-84.4526035,9.089,2022-05-11 23:29:24,98.0,23.0,53.0,85.0,317.0,24.0,83.5,8.0,18.0,18.0,-1.3,2022,5,11,23,2.35,168.0
,30225.0,8.923,2,117,50.3700447,-84.4526913,8.923,2022-05-11 23:29:25,98.0,26.0,53.0,90.0,275.0,27.0,89.5,8.0,18.0,18.0,-1.3,2022,5,11,23,2.35,168.0
,30234.81,9.211,2,117,50.3701218,-84.4527876,9.211,2022-05-11 23:29:26,99.0,26.0,53.0,90.0,235.0,27.0,89.5,8.0,17.799999999999955,17.799999999999955,-1.11,2022,5,11,23,2.35,168.0
,30244.29,9.101,2,117,50.3702014,-84.4528731,9.101,2022-05-11 23:29:27,99.0,26.0,53.0,90.0,234.0,27.0,89.5,8.0,17.799999999999955,17.799999999999955,-0.88,2022,5,11,23,2.35,168.0
,30253.52,9.039,2,117,50.3702798,-84.4529546,9.039,2022-05-11 23:29:28,99.0,25.5,51.0,90.5,256.0,27.0,87.5,8.0,17.799999999999955,17.799999999999955,-0.36,2022,5,11,23,2.35,168.0
,30262.96,9.436,2,117,50.3703627,-84.4530332,9.436,2022-05-11 23:29:29,99.0,25.5,48.0,91.0,281.0,27.0,85.5,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30272.25,9.334,2,116,50.3704456,-84.453108,9.334,2022-05-11 23:29:30,100.0,25.0,45.0,91.5,306.0,27.0,83.0,8.0,17.799999999999955,17.799999999999955,-0.14,2022,5,11,23,2.35,168.0
,30282.07,9.548,2,114,50.3705336,-84.4531862,9.548,2022-05-11 23:29:31,101.0,25.0,45.0,91.5,349.0,27.0,82.5,8.0,17.799999999999955,17.799999999999955,-0.44,2022,5,11,23,2.35,168.0
,30292.01,9.544,2,112,50.3706221,-84.4532666,9.544,2022-05-11 23:29:32,103.0,25.0,45.0,91.5,317.0,27.0,82.5,8.0,17.799999999999955,17.799999999999955,-0.3,2022,5,11,23,2.35,168.0
,30301.73,9.661,2,112,50.3707087,-84.453345,9.661,2022-05-11 23:29:33,104.0,24.5,45.0,82.5,287.0,28.0,88.0,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30311.71,9.731,2,112,50.3707989,-84.4534228,9.731,2022-05-11 23:29:34,104.0,22.0,45.0,76.0,269.0,27.0,88.0,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30321.02,9.482,2,112,50.3708842,-84.453493,9.482,2022-05-11 23:29:35,105.0,18.5,45.0,73.0,257.0,24.5,83.5,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30331.1,9.475,2,112,50.3709762,-84.4535698,9.475,2022-05-11 23:29:36,105.0,20.0,45.0,71.0,245.0,24.5,83.5,8.0,17.600000000000023,17.600000000000023,0.0,2022,5,11,23,2.35,168.0
,30340.65,9.589,2,112,50.3710652,-84.4536385,9.589,2022-05-11 23:29:37,105.0,21.0,47.0,73.0,261.0,24.0,77.0,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30350.23,9.394,2,112,50.3711561,-84.4537034,9.394,2022-05-11 23:29:38,104.0,21.0,49.0,74.5,285.0,23.5,73.5,8.0,18.0,18.0,0.0,2022,5,11,23,2.35,168.0
,30359.61,9.374,2,112,50.3712458,-84.4537648,9.374,2022-05-11 23:29:39,103.0,22.0,59.0,77.5,327.0,21.5,73.5,8.0,18.0,18.0,0.0,2022,5,11,23,2.35,168.0
,30369.2,9.368,2,111,50.371339,-84.4538239,9.368,2022-05-11 23:29:40,103.0,22.5,42.0,78.0,336.0,21.5,71.5,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30378.47,9.137,2,111,50.3714302,-84.4538778,9.137,2022-05-11 23:29:41,103.0,21.0,45.0,81.5,308.0,25.0,82.5,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30387.95,9.471,2,111,50.3715252,-84.453927,9.471,2022-05-11 23:29:42,103.0,21.5,45.0,80.5,280.0,27.0,88.5,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30397.37,9.452,2,110,50.3716206,-84.4539721,9.452,2022-05-11 23:29:43,103.0,22.0,45.0,79.0,269.0,28.5,91.0,8.0,17.799999999999955,17.799999999999955,-0.13,2022,5,11,23,2.35,168.0
,30406.97,9.527,2,110,50.3717192,-84.4540131,9.527,2022-05-11 23:29:44,103.0,22.0,45.0,79.0,279.0,28.5,91.0,8.0,17.600000000000023,17.600000000000023,-0.44,2022,5,11,23,2.35,168.0
,30416.51,9.288,2,109,50.371818,-84.4540496,9.288,2022-05-11 23:29:45,102.0,22.0,45.0,79.0,292.0,28.5,91.0,8.0,17.799999999999955,17.799999999999955,-0.31,2022,5,11,23,2.35,168.0
,30425.91,9.212,2,109,50.3719149,-84.4540874,9.212,2022-05-11 23:29:46,102.0,22.0,45.0,79.0,305.0,28.5,91.0,8.0,17.600000000000023,17.600000000000023,0.0,2022,5,11,23,2.35,168.0
,30435.46,9.446,2,110,50.3720132,-84.4541268,9.446,2022-05-11 23:29:47,102.0,22.0,46.0,80.0,300.0,28.0,89.5,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30444.83,9.265,2,109,50.3721106,-84.4541608,9.265,2022-05-11 23:29:48,102.0,21.5,47.0,81.5,292.0,27.5,87.5,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30454.18,9.283,2,109,50.3722075,-84.4541962,9.283,2022-05-11 23:29:49,102.0,22.0,48.0,83.0,295.0,26.0,86.0,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30463.41,9.392,2,109,50.3723037,-84.4542289,9.392,2022-05-11 23:29:50,102.0,23.5,48.0,84.0,316.0,24.0,84.0,8.0,17.799999999999955,17.799999999999955,0.0,2022,5,11,23,2.35,168.0
,30473.08,9.338,2,109,50.3724042,-84.4542639,9.338,2022-05-11 23:29:51,102.0,23.5,48.0,83.0,325.0,27.5,86.0,8.0,18.0,18.0,0.16,2022,5,11,23,2.35,168.0
,30481.86,9.076,2,108,50.3724954,-84.4542962,9.076,2022-05-11 23:29:52,102.0,25.5,46.0,88.0,270.0,28.0,86.5,8.0,18.200000000000045,18.200000000000045,0.7,2022,5,11,23,2.35,168.0
,30491.27,8.912,2,108,50.3725931,-84.4543314,8.912,2022-05-11 23:29:53,101.0,25.5,43.0,89.0,291.0,26.5,86.5,8.0,18.399999999999977,18.399999999999977,1.16,2022,5,11,23,2.35,168.0
,30499.84,8.824,2,108,50.3726822,-84.4543623,8.824,2022-05-11 23:29:54,100.0,23.5,42.0,84.0,271.0,25.0,86.5,8.0,18.600000000000023,18.600000000000023,1.51,2022,5,11,23,2.35,168.0
,30507.95,8.837,2,107,50.3727666,-84.4543911,8.837,2022-05-11 23:29:55,98.0,24.0,42.0,75.0,238.0,26.5,89.5,8.0,18.799999999999955,18.799999999999955,1.88,2022,5,11,23,2.35,168.0
,30518.02,8.98,2,107,50.3728711,-84.4544284,8.98,2022-05-11 23:29:56,97.0,24.0,51.0,75.0,231.0,26.5,89.5,8.0,18.799999999999955,18.799999999999955,1.93,2022,5,11,23,2.35,168.0
,30526.93,8.971,2,106,50.3729644,-84.4544579,8.971,2022-05-11 23:29:57,97.0,24.0,56.0,75.0,229.0,26.5,89.5,8.0,18.600000000000023,18.600000000000023,1.42,2022,5,11,23,2.35,168.0
,30536.0,9.069,2,106,50.3730584,-84.4544918,9.069,2022-05-11 23:29:58,97.0,24.0,55.0,75.0,236.0,26.0,88.0,8.0,18.600000000000023,18.600000000000023,0.74,2022,5,11,23,2.35,168.0
,30545.36,9.299,2,106,50.3731558,-84.4545254,9.299,2022-05-11 23:29:59,98.0,24.0,52.0,74.5,236.0,25.0,84.0,8.0,18.600000000000023,18.600000000000023,0.27,2022,5,11,23,2.35,168.0
,30554.95,9.356,2,106,50.3732558,-84.4545584,9.356,2022-05-11 23:30:00,98.0,24.0,48.0,74.0,237.0,23.5,79.5,8.0,18.600000000000023,18.600000000000023,-0.11,2022,5,11,23,2.35,168.0
,30564.51,9.655,2,105,50.373355,-84.4545939,9.655,2022-05-11 23:30:01,99.0,24.0,47.0,74.0,242.0,23.0,78.0,8.0,18.399999999999977,18.399999999999977,-0.38,2022,5,11,23,2.35,168.0
,30573.96,9.156,2,105,50.3734534,-84.4546274,9.156,2022-05-11 23:30:02,101.0,24.0,47.0,74.0,224.0,23.0,78.0,8.0,18.200000000000045,18.200000000000045,-0.37,2022,5,11,23,2.35,168.0
,30583.43,9.48,2,105,50.3735518,-84.454662,9.48,2022-05-11 23:30:03,103.0,24.0,47.0,79.0,232.0,23.0,79.0,8.0,18.200000000000045,18.200000000000045,-0.51,2022,5,11,23,2.35,168.0
,30593.19,9.761,2,104,50.3736523,-84.4547024,9.761,2022-05-11 23:30:04,103.0,25.0,49.0,84.5,249.0,22.5,79.5,8.0,18.399999999999977,18.399999999999977,-0.73,2022,5,11,23,2.35,168.0
,30602.73,9.417,2,103,50.3737481,-84.4547513,9.417,2022-05-11 23:30:05,103.0,26.0,53.0,84.0,229.0,23.0,78.0,8.0,18.399999999999977,18.399999999999977,-0.42,2022,5,11,23,2.35,168.0
,30612.05,9.391,2,103,50.3738389,-84.4548078,9.391,2022-05-11 23:30:06,104.0,23.0,49.0,75.5,213.0,25.0,80.0,8.0,18.200000000000045,18.200000000000045,-0.42,2022,5,11,23,2.35,168.0
,30621.17,9.404,2,104,50.3739241,-84.4548727,9.404,2022-05-11 23:30:07,104.0,23.0,48.0,72.5,241.0,24.0,78.5,8.0,18.0,18.0,-0.72,2022,5,11,23,2.35,168.0
,30629.94,9.567,2,105,50.3740022,-84.4549434,9.567,2022-05-11 23:30:08,104.0,25.0,50.0,78.5,257.0,24.0,78.5,8.0,17.799999999999955,17.799999999999955,-0.81,2022,5,11,23,2.35,168.0
,30639.87,9.187,2,107,50.3740907,-84.4550238,9.187,2022-05-11 23:30:09,104.0,27.0,52.0,86.0,277.0,24.5,79.5,8.0,17.799999999999955,17.799999999999955,-0.92,2022,5,11,23,2.35,168.0
,30649.01,8.924,2,107,50.3741701,-84.4551014,8.924,2022-05-11 23:30:10,103.0,26.5,51.0,87.0,321.0,24.0,81.0,8.0,17.600000000000023,17.600000000000023,-1.19,2022,5,11,23,2.35,168.0
,30657.72,8.426,2,108,50.3742453,-84.4551763,8.426,2022-05-11 23:30:11,102.0,28.5,53.0,92.5,328.0,23.5,76.5,8.0,17.799999999999955,17.799999999999955,-1.28,2022,5,11,23,2.35,168.0
,30665.84,8.019,2,109,50.374317,-84.4552432,8.019,2022-05-11 23:30:12,101.0,29.0,51.0,93.5,332.0,23.5,76.0,8.0,18.0,18.0,-0.78,2022,5,11,23,2.35,168.0
,30674.04,8.278,2,110,50.3743914,-84.4553063,8.278,2022-05-11 23:30:13,100.0,29.0,48.0,93.5,336.0,23.5,76.0,8.0,18.200000000000045,18.200000000000045,-0.03,2022,5,11,23,2.35,168.0
,30682.12,8.089,2,112,50.3744632,-84.4553719,8.089,2022-05-11 23:30:14,105.0,29.0,48.0,93.5,330.0,23.5,76.0,8.0,18.399999999999977,18.399999999999977,0.81,2022,5,11,23,2.35,168.0
,30689.51,8.055,2,112,50.3745293,-84.455431,8.055,2022-05-11 23:30:15,106.0,29.0,48.0,93.5,348.0,23.5,76.0,8.0,18.799999999999955,18.799999999999955,1.66,2022,5,11,23,2.35,168.0
,30698.21,7.797,2,112,50.3746088,-84.455497,7.797,2022-05-11 23:30:16,105.0,29.0,48.0,93.5,355.0,23.5,76.0,8.0,19.0,19.0,2.51,2022,5,11,23,2.35,168.0
,30705.99,7.705,2,113,50.3746806,-84.4555547,7.705,2022-05-11 23:30:17,104.0,28.5,48.0,91.0,365.0,25.5,83.0,8.0,19.399999999999977,19.399999999999977,3.25,2022,5,11,23,2.35,168.0
,30713.91,7.852,2,115,50.3747538,-84.455613,7.852,2022-05-11 23:30:18,102.0,28.0,49.0,89.0,365.0,27.5,91.0,8.0,19.799999999999955,19.799999999999955,3.69,2022,5,11,23,2.35,168.0
,30721.89,7.593,2,116,50.3748255,-84.4556763,7.593,2022-05-11 23:30:19,101.0,29.0,49.0,95.0,367.0,29.0,94.5,8.0,20.0,20.0,3.98,2022,5,11,23,2.35,168.0
,30729.49,7.547,2,116,50.3748944,-84.4557352,7.547,2022-05-11 23:30:20,100.0,28.0,48.0,92.0,363.0,28.5,96.0,8.0,20.600000000000023,20.600000000000023,4.43,2022,5,11,23,2.35,168.0
,30737.02,7.478,2,117,50.3749633,-84.455792,7.478,2022-05-11 23:30:21,99.0,27.5,47.0,89.5,363.0,28.0,94.5,8.0,21.0,21.0,4.86,2022,5,11,23,2.35,168.0
