heart_rate,timestamp,battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,cadence,calories,left_right_balance,power,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
158,2022-08-18 23:18:35,,7514.04,8.477,3.0,50.369438,-84.542697,8.477,0.0,194.0,36.0,0.0,18.0,67.5,19.0,74.0,21.0,19.600000000000023,41.0,27.0,19.600000000000023,-3.8,2022,8,18,23,2.12,262.0
158,2022-08-18 23:18:36,,7522.71,8.725,3.0,50.36936,-84.5427596,8.725,0.0,194.0,40.0,0.0,20.0,71.0,19.0,75.5,21.0,19.399999999999977,41.0,27.0,19.399999999999977,-3.73,2022,8,18,23,2.12,262.0
157,2022-08-18 23:18:37,,7532.02,9.148,3.0,50.3692751,-84.5428335,9.148,0.0,194.0,43.0,0.0,21.5,74.5,19.0,76.5,21.0,19.399999999999977,41.0,27.0,19.399999999999977,-3.43,2022,8,18,23,2.12,262.0
157,2022-08-18 23:18:38,,7541.31,9.225,3.0,50.3691917,-84.5429104,9.225,28.0,194.0,47.0,9.0,23.5,78.5,19.0,77.5,21.0,19.200000000000045,41.0,27.0,19.200000000000045,-2.99,2022,8,18,23,2.12,262.0
157,2022-08-18 23:18:39,,7550.73,9.432,3.0,50.3691071,-84.5429828,9.432,97.0,194.0,50.0,158.0,25.5,82.0,19.0,79.0,21.0,19.200000000000045,41.0,27.0,19.200000000000045,-2.5,2022,8,18,23,2.12,262.0
157,2022-08-18 23:18:40,,7561.29,10.207,3.0,50.3690149,-84.5430723,10.207,97.0,195.0,50.0,225.0,23.5,80.0,19.0,79.0,21.0,19.200000000000045,41.0,28.0,19.200000000000045,-2.02,2022,8,18,23,2.12,262.0
157,2022-08-18 23:18:41,,7570.46,9.367,3.0,50.3689309,-84.5431468,9.367,95.0,195.0,54.0,174.0,18.5,66.5,22.0,80.5,21.0,19.200000000000045,41.0,28.0,19.200000000000045,-1.55,2022,8,18,23,2.12,262.0
157,2022-08-18 23:18:42,,7577.83,7.892,3.0,50.3688619,-84.5431958,7.892,91.0,195.0,49.0,123.0,13.0,50.0,22.5,74.0,21.0,19.399999999999977,41.0,28.0,19.399999999999977,-0.76,2022,8,18,23,2.12,262.0
157,2022-08-18 23:18:43,,7583.97,6.575,3.0,50.368806,-84.5432414,6.575,87.0,195.0,43.0,89.0,10.5,39.5,17.5,57.0,21.0,19.600000000000023,41.0,28.0,19.600000000000023,0.0,2022,8,18,23,2.12,262.0
156,2022-08-18 23:18:44,,7590.62,6.609,3.0,50.3687478,-84.5432977,6.609,78.0,195.0,43.0,67.0,9.0,33.5,17.5,57.5,21.0,19.799999999999955,41.0,28.0,19.799999999999955,0.08,2022,8,18,23,2.12,262.0
156,2022-08-18 23:18:45,,7597.02,6.466,3.0,50.3686895,-84.5433454,6.466,71.0,195.0,46.0,57.0,7.5,28.5,15.5,52.0,21.0,20.200000000000045,41.0,28.0,20.200000000000045,0.47,2022,8,18,23,2.12,262.0
155,2022-08-18 23:18:46,,7602.18,5.48,2.0,50.3686428,-84.5433818,5.48,61.0,195.0,42.0,39.0,6.0,23.0,13.0,46.0,21.0,20.399999999999977,42.0,28.0,20.399999999999977,1.1,2022,8,18,23,2.12,262.0
153,2022-08-18 23:18:47,,7606.58,4.676,2.0,50.368602,-84.5434128,4.676,48.0,195.0,42.0,35.0,7.0,27.0,12.0,42.5,21.0,20.799999999999955,42.0,28.0,20.799999999999955,1.69,2022,8,18,23,2.12,262.0
151,2022-08-18 23:18:48,,7610.45,4.082,2.0,50.3685666,-84.5434451,4.082,35.0,195.0,42.0,32.0,12.5,45.0,13.0,44.0,21.0,21.0,42.0,28.0,21.0,2.31,2022,8,18,23,2.12,262.0
150,2022-08-18 23:18:49,,7613.94,3.631,2.0,50.3685345,-84.5434712,3.631,29.0,195.0,45.0,31.0,18.0,63.0,14.0,45.0,21.0,21.0,42.0,28.0,21.0,2.89,2022,8,18,23,2.12,262.0
150,2022-08-18 23:18:50,,7617.36,3.47,2.0,50.3685052,-84.5435001,3.47,26.0,195.0,58.0,33.0,23.0,81.0,15.0,46.5,21.0,21.200000000000045,43.0,28.0,21.200000000000045,3.36,2022,8,18,23,2.12,262.0
148,2022-08-18 23:18:51,,7621.07,3.649,2.0,50.3684752,-84.5435365,3.649,28.0,195.0,71.0,72.0,28.0,92.5,16.5,56.0,21.0,21.399999999999977,43.0,28.0,21.399999999999977,3.7,2022,8,18,23,2.12,262.0
148,2022-08-18 23:18:52,,7624.63,3.578,2.0,50.3684486,-84.543573,3.578,36.0,195.0,60.0,109.0,31.5,98.0,17.5,67.5,21.0,21.600000000000023,43.0,28.0,21.600000000000023,3.92,2022,8,18,23,2.12,262.0
147,2022-08-18 23:18:53,,7628.64,3.9,2.0,50.3684179,-84.5436147,3.9,45.0,196.0,42.0,153.0,32.0,98.5,19.0,75.5,21.0,21.600000000000023,43.0,28.0,21.600000000000023,4.08,2022,8,18,23,2.12,262.0
146,2022-08-18 23:18:54,,7633.47,4.599,2.0,50.3683766,-84.5436546,4.599,58.0,196.0,45.0,214.0,33.0,99.0,20.5,83.5,21.0,21.799999999999955,43.0,28.0,21.799999999999955,4.12,2022,8,18,23,2.12,262.0
145,2022-08-18 23:18:55,,7639.23,5.487,2.0,50.3683179,-84.5436805,5.487,70.0,196.0,48.0,312.0,34.0,99.5,22.0,92.0,21.0,21.799999999999955,43.0,28.0,21.799999999999955,4.03,2022,8,18,23,2.12,262.0
144,2022-08-18 23:18:56,,7645.75,6.261,2.0,50.3682493,-84.543683,6.261,79.0,197.0,47.0,314.0,33.0,99.0,28.0,97.5,21.0,21.799999999999955,44.0,28.0,21.799999999999955,3.65,2022,8,18,23,2.12,262.0
144,2022-08-18 23:18:57,,7652.3,6.474,2.0,50.3681815,-84.5436687,6.474,87.0,197.0,47.0,334.0,29.5,96.5,37.5,100.0,21.0,21.799999999999955,44.0,28.0,21.799999999999955,2.92,2022,8,18,23,2.12,262.0
143,2022-08-18 23:18:58,,7658.76,6.472,2.0,50.3681184,-84.5436348,6.472,97.0,197.0,52.0,328.0,30.0,96.5,30.5,99.5,21.0,21.799999999999955,44.0,28.0,21.799999999999955,2.16,2022,8,18,23,2.12,262.0
144,2022-08-18 23:18:59,,7665.24,6.483,2.0,50.3680671,-84.5435735,6.483,98.0,197.0,58.0,302.0,26.0,90.5,28.5,97.0,21.0,21.799999999999955,44.0,28.0,21.799999999999955,1.04,2022,8,18,23,2.12,262.0
144,2022-08-18 23:19:00,,7671.91,6.619,2.0,50.3680189,-84.5435006,6.619,97.0,198.0,49.0,209.0,21.5,75.5,25.0,93.5,21.0,21.799999999999955,44.0,28.0,21.799999999999955,0.0,2022,8,18,23,2.12,262.0
145,2022-08-18 23:19:01,,7678.82,6.828,2.0,50.3679713,-84.5434222,6.828,98.0,198.0,53.0,185.0,19.5,66.0,20.5,79.0,21.0,21.600000000000023,44.0,28.0,21.600000000000023,0.0,2022,8,18,23,2.12,262.0
146,2022-08-18 23:19:02,,7685.79,6.922,2.0,50.3679204,-84.5433454,6.922,93.0,198.0,54.0,197.0,21.0,70.0,17.5,56.5,21.0,21.600000000000023,44.0,28.0,21.600000000000023,0.0,2022,8,18,23,2.12,262.0
146,2022-08-18 23:19:03,,7692.85,7.035,2.0,50.3678634,-84.5432782,7.035,66.0,198.0,41.0,195.0,19.5,72.0,20.0,69.5,21.0,21.399999999999977,44.0,28.0,21.399999999999977,0.0,2022,8,18,23,2.12,262.0
147,2022-08-18 23:19:04,,7700.02,7.144,2.0,50.3678068,-84.5432092,7.144,48.0,198.0,21.0,147.0,5.0,92.5,20.5,73.5,21.0,21.399999999999977,44.0,28.0,21.399999999999977,0.0,2022,8,18,23,2.12,262.0
147,2022-08-18 23:19:05,,7707.33,7.262,2.0,50.3677549,-84.5431311,7.262,77.0,198.0,45.0,92.0,8.5,76.0,24.5,80.5,21.0,21.200000000000045,44.0,28.0,21.200000000000045,-0.42,2022,8,18,23,2.12,262.0
147,2022-08-18 23:19:06,,7715.02,7.587,2.0,50.3676995,-84.5430492,7.587,93.0,199.0,53.0,108.0,15.5,56.0,27.0,82.5,21.0,21.0,44.0,28.0,21.0,-1.14,2022,8,18,23,2.12,262.0
148,2022-08-18 23:19:07,,7723.04,7.905,2.0,50.3676348,-84.5429722,7.905,94.0,199.0,53.0,132.0,16.0,57.0,24.0,74.0,21.0,20.799999999999955,44.0,28.0,20.799999999999955,-1.35,2022,8,18,23,2.12,262.0
148,2022-08-18 23:19:08,,7731.26,8.134,2.0,50.3675664,-84.542894,8.134,96.0,199.0,53.0,131.0,16.0,58.5,21.0,66.0,21.0,20.799999999999955,44.0,28.0,20.799999999999955,-1.51,2022,8,18,23,2.12,262.0
148,2022-08-18 23:19:09,,7739.38,8.207,2.0,50.367502,-84.5428135,8.207,97.0,199.0,59.0,126.0,16.5,59.5,18.0,57.5,21.0,20.600000000000023,44.0,28.0,20.600000000000023,-1.62,2022,8,18,23,2.12,262.0
148,2022-08-18 23:19:10,,7747.8,8.349,2.0,50.3674327,-84.5427364,8.349,98.0,199.0,60.0,123.0,17.0,59.5,16.5,55.0,21.0,20.399999999999977,44.0,29.0,20.399999999999977,-1.64,2022,8,18,23,2.12,262.0
148,2022-08-18 23:19:11,,7756.33,8.421,2.0,50.3673643,-84.5426574,8.421,98.0,199.0,58.0,127.0,17.0,59.5,16.0,55.0,21.0,20.399999999999977,44.0,29.0,20.399999999999977,-1.58,2022,8,18,23,2.12,262.0
148,2022-08-18 23:19:12,,7764.91,8.424,2.0,50.3672955,-84.5425757,8.424,100.0,199.0,55.0,137.0,16.5,61.5,16.0,55.0,21.0,20.200000000000045,44.0,29.0,20.200000000000045,-1.5,2022,8,18,23,2.12,262.0
149,2022-08-18 23:19:13,,7773.67,8.336,2.0,50.3672252,-84.5424937,8.336,100.0,200.0,58.0,166.0,16.5,62.5,17.5,62.0,21.0,20.0,44.0,29.0,20.0,-1.43,2022,8,18,23,2.12,262.0
149,2022-08-18 23:19:14,,7782.37,8.139,2.0,50.3671516,-84.542417,8.139,99.0,200.0,57.0,171.0,17.0,64.0,18.5,62.5,21.0,20.0,44.0,29.0,20.0,-1.35,2022,8,18,23,2.12,262.0
150,2022-08-18 23:19:15,,7791.09,8.077,2.0,50.3670689,-84.5423548,8.077,99.0,200.0,55.0,185.0,19.5,70.5,18.5,61.5,21.0,20.0,44.0,29.0,20.0,-1.24,2022,8,18,23,2.12,262.0
150,2022-08-18 23:19:16,,7799.76,8.045,2.0,50.3669843,-84.5423014,8.045,98.0,200.0,52.0,209.0,25.0,81.0,19.5,64.5,21.0,20.0,44.0,29.0,20.0,-1.1,2022,8,18,23,2.12,262.0
151,2022-08-18 23:19:17,,7808.42,7.851,2.0,50.3668982,-84.5422571,7.851,96.0,200.0,50.0,227.0,28.5,85.5,22.0,74.0,21.0,20.200000000000045,44.0,29.0,20.200000000000045,-0.6,2022,8,18,23,2.12,262.0
151,2022-08-18 23:19:18,,7816.85,7.707,2.0,50.3668105,-84.5422202,7.707,93.0,201.0,52.0,240.0,24.0,80.0,25.5,80.0,21.0,20.399999999999977,44.0,29.0,20.399999999999977,0.0,2022,8,18,23,2.12,262.0
152,2022-08-18 23:19:19,,7824.84,7.501,2.0,50.3667291,-84.5421849,7.501,91.0,201.0,56.0,217.0,24.0,82.5,26.0,78.0,21.0,20.600000000000023,44.0,29.0,20.600000000000023,0.02,2022,8,18,23,2.12,262.0
152,2022-08-18 23:19:20,,7833.01,7.215,2.0,50.3666437,-84.5421581,7.215,89.0,201.0,56.0,204.0,24.0,81.5,25.5,77.5,21.0,20.799999999999955,44.0,29.0,20.799999999999955,0.26,2022,8,18,23,2.12,262.0
152,2022-08-18 23:19:21,,7841.2,7.648,2.0,50.3665551,-84.5421394,7.648,88.0,201.0,56.0,206.0,23.0,76.5,26.0,82.0,21.0,21.0,44.0,29.0,21.0,0.81,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:22,,7849.12,7.954,2.0,50.3664711,-84.5421265,7.954,87.0,201.0,57.0,215.0,32.0,93.5,25.0,78.0,21.0,21.200000000000045,44.0,29.0,21.200000000000045,1.28,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:23,,7856.71,7.677,2.0,50.3663918,-84.5421174,7.677,86.0,202.0,56.0,226.0,30.0,93.5,27.5,84.0,21.0,21.399999999999977,45.0,29.0,21.399999999999977,1.61,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:24,,7864.02,7.412,2.0,50.3663146,-84.5421083,7.412,85.0,202.0,52.0,232.0,30.5,93.5,28.0,86.5,21.0,21.600000000000023,45.0,29.0,21.600000000000023,1.83,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:25,,7871.05,7.134,2.0,50.3662374,-84.542094,7.134,85.0,202.0,51.0,232.0,32.5,93.0,28.0,86.5,21.0,21.799999999999955,45.0,29.0,21.799999999999955,1.96,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:26,,7878.07,7.032,2.0,50.3661623,-84.5420863,7.032,85.0,202.0,50.0,238.0,33.5,93.5,28.5,88.0,21.0,22.0,45.0,29.0,22.0,2.02,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:27,,7885.13,7.056,2.0,50.3660867,-84.542081,7.056,84.0,203.0,46.0,244.0,29.5,96.5,31.0,93.0,21.0,22.200000000000045,45.0,29.0,22.200000000000045,2.06,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:28,,7891.97,6.885,2.0,50.3660145,-84.5420772,6.885,83.0,203.0,43.0,242.0,30.0,92.5,32.0,97.0,21.0,22.399999999999977,45.0,29.0,22.399999999999977,2.13,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:29,,7898.65,6.734,2.0,50.3659435,-84.5420718,6.734,85.0,203.0,48.0,258.0,30.5,93.5,33.0,98.5,21.0,22.600000000000023,46.0,29.0,22.600000000000023,2.26,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:30,,7905.13,6.573,2.0,50.3658718,-84.5420629,6.573,89.0,203.0,47.0,275.0,30.0,94.0,32.0,97.0,21.0,22.799999999999955,46.0,29.0,22.799999999999955,2.43,2022,8,18,23,2.12,262.0
154,2022-08-18 23:19:31,,7911.6,6.498,2.0,50.3658017,-84.542059,6.498,89.0,204.0,46.0,274.0,28.0,92.5,29.5,92.5,21.0,23.0,46.0,29.0,23.0,2.61,2022,8,18,23,2.12,262.0
154,2022-08-18 23:19:32,,7918.25,6.646,2.0,50.3657313,-84.542059,6.646,89.0,204.0,49.0,259.0,27.0,89.5,29.0,89.5,21.0,23.0,46.0,29.0,23.0,2.72,2022,8,18,23,2.12,262.0
154,2022-08-18 23:19:33,,7925.27,6.915,2.0,50.3656554,-84.5420538,6.915,90.0,204.0,47.0,231.0,23.5,82.5,27.0,84.0,21.0,23.200000000000045,47.0,29.0,23.200000000000045,2.69,2022,8,18,23,2.12,262.0
154,2022-08-18 23:19:34,,7932.52,7.113,2.0,50.3655775,-84.5420394,7.113,91.0,204.0,48.0,223.0,21.0,76.5,26.0,83.0,21.0,23.200000000000045,47.0,29.0,23.200000000000045,2.56,2022,8,18,23,2.12,262.0
154,2022-08-18 23:19:35,,7939.85,7.365,2.0,50.3655002,-84.5420212,7.365,93.0,205.0,49.0,196.0,19.5,70.5,26.5,86.0,21.0,23.200000000000045,47.0,29.0,23.200000000000045,2.31,2022,8,18,23,2.12,262.0
154,2022-08-18 23:19:36,,7947.46,7.568,2.0,50.36542,-84.5419977,7.568,95.0,205.0,46.0,169.0,16.0,57.0,25.5,78.0,21.0,23.200000000000045,47.0,29.0,23.200000000000045,1.96,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:37,,7955.14,7.663,2.0,50.3653404,-84.5419703,7.663,99.0,205.0,45.0,123.0,18.0,57.5,21.0,64.5,21.0,23.200000000000045,47.0,29.0,23.200000000000045,1.07,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:38,,7963.04,7.956,2.0,50.3652602,-84.5419376,7.956,101.0,205.0,50.0,111.0,16.5,53.5,19.5,60.5,21.0,23.0,47.0,29.0,23.0,0.0,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:39,,7971.15,8.14,2.0,50.3651787,-84.5419014,8.14,102.0,205.0,53.0,120.0,16.5,54.5,18.0,54.0,21.0,22.799999999999955,47.0,29.0,22.799999999999955,0.0,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:40,,7979.41,8.309,2.0,50.365094,-84.5418596,8.309,100.0,205.0,54.0,142.0,18.5,62.5,15.0,43.0,21.0,22.600000000000023,47.0,29.0,22.600000000000023,-0.18,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:41,,7988.04,8.632,2.0,50.3650072,-84.5418139,8.632,98.0,205.0,54.0,154.0,19.5,68.5,15.0,43.0,21.0,22.399999999999977,47.0,30.0,22.399999999999977,-0.69,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:42,,7996.96,8.975,2.0,50.3649236,-84.5417526,8.975,99.0,206.0,51.0,159.0,19.5,67.5,16.5,50.0,21.0,22.200000000000045,47.0,30.0,22.200000000000045,-1.2,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:43,,8006.03,9.122,2.0,50.3648452,-84.5416754,9.122,101.0,206.0,53.0,158.0,19.5,66.5,18.0,57.0,21.0,21.799999999999955,47.0,30.0,21.799999999999955,-1.66,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:44,,8015.26,9.046,2.0,50.3647731,-84.5415885,9.046,99.0,206.0,54.0,171.0,19.0,66.0,19.0,63.5,21.0,21.600000000000023,47.0,30.0,21.600000000000023,-2.05,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:45,,8024.79,9.189,2.0,50.3646989,-84.5414913,9.189,97.0,206.0,52.0,199.0,18.5,68.0,21.0,70.0,21.0,21.399999999999977,47.0,31.0,21.399999999999977,-2.33,2022,8,18,23,2.12,262.0
155,2022-08-18 23:19:46,,8034.39,9.357,2.0,50.3646266,-84.5413908,9.357,99.0,206.0,49.0,226.0,21.5,74.5,24.0,76.5,21.0,21.200000000000045,47.0,31.0,21.200000000000045,-2.43,2022,8,18,23,2.12,262.0
154,2022-08-18 23:19:47,,8043.73,9.137,2.0,50.3645584,-84.5412909,9.137,100.0,207.0,51.0,242.0,24.0,81.0,27.0,82.5,21.0,21.0,47.0,31.0,21.0,-2.35,2022,8,18,23,2.12,262.0
154,2022-08-18 23:19:48,,8052.69,8.982,2.0,50.364491,-84.5412023,8.982,100.0,207.0,47.0,218.0,21.0,71.5,26.5,81.5,21.0,20.799999999999955,47.0,31.0,20.799999999999955,-2.21,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:49,,8062.04,9.273,2.0,50.3644177,-84.5411103,9.273,99.0,207.0,50.0,212.0,21.5,71.5,23.5,77.5,21.0,20.799999999999955,47.0,31.0,20.799999999999955,-2.02,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:50,,8071.79,9.313,2.0,50.3643343,-84.5410248,9.313,98.0,207.0,53.0,232.0,28.5,89.5,21.0,73.5,21.0,20.799999999999955,47.0,32.0,20.799999999999955,-1.78,2022,8,18,23,2.12,262.0
153,2022-08-18 23:19:51,,8081.47,9.056,2.0,50.364242,-84.5409622,9.056,97.0,208.0,49.0,244.0,28.0,87.5,26.0,82.0,21.0,20.799999999999955,47.0,32.0,20.799999999999955,-1.5,2022,8,18,23,2.12,262.0
152,2022-08-18 23:19:52,,8090.93,8.758,2.0,50.3641464,-84.5409182,8.758,96.0,208.0,51.0,239.0,29.0,88.5,26.5,84.0,21.0,20.799999999999955,47.0,32.0,20.799999999999955,-1.2,2022,8,18,23,2.12,262.0
152,2022-08-18 23:19:53,,8099.88,8.382,2.0,50.3640534,-84.5408817,8.382,94.0,208.0,51.0,250.0,30.0,92.0,26.5,85.5,21.0,20.799999999999955,47.0,32.0,20.799999999999955,-0.63,2022,8,18,23,2.12,262.0
152,2022-08-18 23:19:54,,8108.65,8.381,2.0,50.3639599,-84.5408507,8.381,92.0,208.0,51.0,264.0,30.5,97.0,27.5,88.5,21.0,21.0,47.0,32.0,21.0,0.0,2022,8,18,23,2.12,262.0
151,2022-08-18 23:19:55,,8117.71,8.517,2.0,50.3638642,-84.5408286,8.517,91.0,209.0,50.0,287.0,31.0,98.0,27.5,88.5,21.0,21.200000000000045,47.0,32.0,21.200000000000045,0.0,2022,8,18,23,2.12,262.0
151,2022-08-18 23:19:56,,8126.81,8.528,2.0,50.3637685,-84.5408104,8.528,90.0,209.0,51.0,288.0,33.0,97.5,28.5,91.5,21.0,21.399999999999977,47.0,32.0,21.399999999999977,0.15,2022,8,18,23,2.12,262.0
151,2022-08-18 23:19:57,,8135.6,8.454,2.0,50.3636766,-84.540782,8.454,89.0,209.0,53.0,319.0,35.5,99.0,31.5,95.0,21.0,21.600000000000023,47.0,32.0,21.600000000000023,0.57,2022,8,18,23,2.12,262.0
151,2022-08-18 23:19:58,,8144.33,8.411,2.0,50.3635859,-84.5407457,8.411,90.0,210.0,51.0,334.0,35.0,98.0,33.0,98.5,21.0,21.799999999999955,47.0,32.0,21.799999999999955,0.98,2022,8,18,23,2.12,262.0
151,2022-08-18 23:19:59,,8153.17,8.598,2.0,50.3634968,-84.5407037,8.598,94.0,210.0,49.0,349.0,33.5,96.5,32.0,99.0,21.0,22.0,48.0,32.0,22.0,1.31,2022,8,18,23,2.12,262.0
151,2022-08-18 23:20:00,,8161.85,8.599,2.0,50.3634133,-84.5406532,8.599,95.0,210.0,48.0,365.0,36.5,100.0,32.0,96.0,21.0,22.200000000000045,48.0,32.0,22.200000000000045,1.52,2022,8,18,23,2.12,262.0
150,2022-08-18 23:20:01,,8170.45,8.402,2.0,50.3633311,-84.5405932,8.402,95.0,211.0,48.0,366.0,33.5,99.0,32.0,97.0,21.0,22.200000000000045,48.0,32.0,22.200000000000045,1.67,2022,8,18,23,2.12,262.0
149,2022-08-18 23:20:02,,8178.86,8.217,2.0,50.3632568,-84.5405239,8.217,96.0,211.0,47.0,347.0,31.0,97.0,32.5,96.5,21.0,22.399999999999977,48.0,32.0,22.399999999999977,1.75,2022,8,18,23,2.12,262.0
149,2022-08-18 23:20:03,,8186.98,8.057,2.0,50.3631888,-84.5404514,8.057,96.0,211.0,43.0,333.0,27.0,89.5,31.0,93.5,21.0,22.600000000000023,48.0,32.0,22.600000000000023,1.78,2022,8,18,23,2.12,262.0
149,2022-08-18 23:20:04,,8194.79,7.777,2.0,50.3631231,-84.5403785,7.777,96.0,212.0,38.0,308.0,21.5,76.5,28.5,89.0,21.0,22.799999999999955,48.0,32.0,22.799999999999955,1.77,2022,8,18,23,2.12,262.0
148,2022-08-18 23:20:05,,8202.82,8.11,2.0,50.3630592,-84.5403002,8.11,96.0,212.0,37.0,244.0,18.5,61.0,27.5,86.5,21.0,22.799999999999955,49.0,32.0,22.799999999999955,1.73,2022,8,18,23,2.12,262.0
149,2022-08-18 23:20:06,,8211.18,8.279,2.0,50.3629981,-84.5402129,8.279,97.0,212.0,51.0,233.0,25.5,82.5,27.5,86.5,21.0,22.799999999999955,49.0,32.0,22.799999999999955,1.67,2022,8,18,23,2.12,262.0
149,2022-08-18 23:20:07,,8219.63,8.383,2.0,50.3629366,-84.5401224,8.383,99.0,212.0,47.0,234.0,24.5,83.5,27.5,86.5,21.0,23.0,49.0,32.0,23.0,1.57,2022,8,18,23,2.12,262.0
149,2022-08-18 23:20:08,,8228.25,8.499,2.0,50.3628754,-84.5400312,8.499,99.0,212.0,43.0,203.0,20.0,71.5,26.5,84.5,21.0,23.0,49.0,32.0,23.0,1.44,2022,8,18,23,2.12,262.0
149,2022-08-18 23:20:09,,8236.82,8.251,2.0,50.3628159,-84.5399397,8.251,99.0,213.0,42.0,180.0,14.5,53.5,24.0,80.0,21.0,23.0,49.0,32.0,23.0,1.24,2022,8,18,23,2.12,262.0
150,2022-08-18 23:20:10,,8245.43,8.31,2.0,50.3627513,-84.5398485,8.31,100.0,213.0,50.0,187.0,19.0,67.5,23.0,74.0,21.0,23.0,49.0,32.0,23.0,0.66,2022,8,18,23,2.12,262.0
150,2022-08-18 23:20:11,,8254.46,8.452,2.0,50.362683,-84.5397521,8.452,101.0,213.0,42.0,207.0,19.5,70.0,22.5,70.0,21.0,22.799999999999955,49.0,32.0,22.799999999999955,0.0,2022,8,18,23,2.12,262.0
151,2022-08-18 23:20:12,,8263.62,8.644,2.0,50.3626097,-84.5396629,8.644,101.0,213.0,49.0,174.0,18.5,68.0,21.5,66.5,21.0,22.799999999999955,49.0,32.0,22.799999999999955,0.0,2022,8,18,23,2.12,262.0
151,2022-08-18 23:20:13,,8272.73,8.795,2.0,50.3625296,-84.5395916,8.795,101.0,213.0,56.0,157.0,18.0,66.5,20.5,63.0,21.0,22.799999999999955,49.0,32.0,22.799999999999955,0.0,2022,8,18,23,2.12,262.0
152,2022-08-18 23:20:14,,8281.98,8.807,2.0,50.3624448,-84.5395277,8.807,101.0,214.0,51.0,176.0,17.0,65.0,19.5,59.5,21.0,22.799999999999955,49.0,32.0,22.799999999999955,0.0,2022,8,18,23,2.12,262.0
152,2022-08-18 23:20:15,,8291.21,8.789,2.0,50.3623538,-84.5394697,8.789,101.0,214.0,56.0,192.0,19.0,67.0,22.5,73.0,21.0,22.600000000000023,49.0,32.0,22.600000000000023,0.0,2022,8,18,23,2.12,262.0
153,2022-08-18 23:20:16,,8300.56,8.821,2.0,50.3622607,-84.539415,8.821,102.0,214.0,48.0,199.0,19.0,71.0,21.0,70.5,21.0,22.600000000000023,49.0,32.0,22.600000000000023,0.0,2022,8,18,23,2.12,262.0
153,2022-08-18 23:20:17,,8309.95,8.768,2.0,50.362167,-84.5393656,8.768,102.0,214.0,44.0,228.0,19.0,70.5,24.5,76.0,21.0,22.600000000000023,49.0,32.0,22.600000000000023,0.0,2022,8,18,23,2.12,262.0
153,2022-08-18 23:20:18,,8319.42,8.83,2.0,50.3620717,-84.5393203,8.83,102.0,214.0,45.0,210.0,18.5,65.5,29.0,86.5,21.0,22.600000000000023,49.0,32.0,22.600000000000023,0.0,2022,8,18,23,2.12,262.0
153,2022-08-18 23:20:19,,8329.14,9.012,2.0,50.3619737,-84.5392748,9.012,102.0,215.0,49.0,185.0,17.0,61.5,21.0,78.0,21.0,22.399999999999977,49.0,32.0,22.399999999999977,0.0,2022,8,18,23,2.12,262.0
153,2022-08-18 23:20:20,,8338.86,9.062,2.0,50.3618731,-84.5392344,9.062,102.0,215.0,48.0,169.0,18.0,63.0,22.0,73.0,21.0,22.399999999999977,49.0,32.0,22.399999999999977,0.0,2022,8,18,23,2.12,262.0
153,2022-08-18 23:20:21,,8348.54,9.05,2.0,50.3617727,-84.5391926,9.05,102.0,215.0,49.0,159.0,17.0,60.5,23.5,74.0,21.0,22.200000000000045,49.0,32.0,22.200000000000045,0.0,2022,8,18,23,2.12,262.0
154,2022-08-18 23:20:22,,8358.0,9.03,2.0,50.3616759,-84.5391474,9.03,102.0,215.0,51.0,153.0,16.5,57.5,23.5,73.5,21.0,22.200000000000045,49.0,32.0,22.200000000000045,0.0,2022,8,18,23,2.12,262.0
154,2022-08-18 23:20:23,,8367.5,9.083,2.0,50.36158,-84.539107,9.083,103.0,215.0,51.0,154.0,16.0,55.5,21.5,70.5,21.0,22.0,49.0,32.0,22.0,-0.29,2022,8,18,23,2.12,262.0
154,2022-08-18 23:20:24,,8377.21,9.291,2.0,50.3614821,-84.5390655,9.291,104.0,215.0,50.0,155.0,15.0,54.0,20.5,67.5,21.0,21.799999999999955,49.0,32.0,21.799999999999955,-0.82,2022,8,18,23,2.12,262.0
