cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,altitude,battery_soc,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,year,month,day,hour,wind_speed,wind_direction
99,23.0,38.0,88.0,319,28.5,95.5,2022-05-09 10:56:35,18.799999999999955,,6712.08,18.799999999999955,11.848,3.0,-1.35,50.4007969,-84.5672759,11.848,6.0,2022,5,9,10,3.6,272.0
98,26.0,50.0,89.5,361,26.5,90.0,2022-05-09 10:56:36,18.799999999999955,,6723.63,18.799999999999955,11.743,3.0,-1.16,50.4007389,-84.5674234,11.743,6.0,2022,5,9,10,3.6,272.0
97,28.0,54.0,93.0,378,26.5,88.5,2022-05-09 10:56:37,18.799999999999955,,6735.31,18.799999999999955,11.788,3.0,-0.52,50.4006861,-84.5675765,11.788,6.0,2022,5,9,10,3.6,272.0
97,28.0,46.0,95.0,366,28.0,93.0,2022-05-09 10:56:38,18.799999999999955,,6747.13,18.799999999999955,11.747,3.0,0.0,50.4006398,-84.5677355,11.747,6.0,2022,5,9,10,3.6,272.0
97,25.0,49.0,84.5,308,26.0,88.5,2022-05-09 10:56:39,18.600000000000023,,6759.08,18.600000000000023,11.662,3.0,0.0,50.4005959,-84.5678978,11.662,6.0,2022,5,9,10,3.6,272.0
97,25.0,51.0,83.5,311,27.5,91.0,2022-05-09 10:56:40,18.600000000000023,,6770.81,18.600000000000023,11.513,3.0,0.0,50.4005623,-84.5680607,11.513,6.0,2022,5,9,10,3.6,272.0
97,24.5,53.0,83.0,318,29.5,93.5,2022-05-09 10:56:41,18.799999999999955,,6782.45,18.799999999999955,11.384,3.0,0.0,50.4005435,-84.5682269,11.384,6.0,2022,5,9,10,3.6,272.0
96,24.5,55.0,82.5,325,31.5,96.5,2022-05-09 10:56:42,19.0,,6794.47,19.0,11.239,3.0,0.0,50.4005375,-84.5684002,11.239,6.0,2022,5,9,10,3.6,272.0
93,24.5,49.0,82.5,364,31.5,96.5,2022-05-09 10:56:43,18.799999999999955,,6806.37,18.799999999999955,11.008,3.0,0.03,50.4005495,-84.5685708,11.008,6.0,2022,5,9,10,3.6,272.0
92,26.0,52.0,91.0,363,30.0,92.5,2022-05-09 10:56:44,19.0,,6817.77,19.0,10.831,3.0,0.28,50.4005844,-84.5687277,10.831,6.0,2022,5,9,10,3.6,272.0
91,27.0,54.0,93.0,343,29.5,92.0,2022-05-09 10:56:45,19.399999999999977,,6828.92,19.399999999999977,10.525,3.0,0.64,50.400632,-84.5688756,10.525,6.0,2022,5,9,10,3.6,272.0
92,27.5,54.0,90.5,327,29.0,93.5,2022-05-09 10:56:46,19.200000000000045,,6839.55,19.200000000000045,10.192,3.0,1.03,50.4006807,-84.5690146,10.192,6.0,2022,5,9,10,3.6,272.0
91,27.0,54.0,92.0,342,29.5,92.5,2022-05-09 10:56:47,18.600000000000023,,6849.32,18.600000000000023,9.938,3.0,0.86,50.4007244,-84.5691428,9.938,6.0,2022,5,9,10,3.6,272.0
91,26.0,53.0,93.5,357,30.0,91.0,2022-05-09 10:56:48,18.0,,6858.76,18.0,9.756,3.0,-0.42,50.4007642,-84.5692682,9.756,6.0,2022,5,9,10,3.6,272.0
90,25.5,53.0,95.5,372,30.5,89.5,2022-05-09 10:56:49,17.799999999999955,,6868.52,17.799999999999955,9.711,3.0,-1.62,50.400806,-84.5693977,9.711,6.0,2022,5,9,10,3.6,272.0
92,25.0,46.0,93.0,389,29.0,94.0,2022-05-09 10:56:50,17.799999999999955,,6878.27,17.799999999999955,9.787,3.0,-2.13,50.4008453,-84.5695282,9.787,6.0,2022,5,9,10,3.6,272.0
94,26.0,44.0,92.0,365,27.5,95.5,2022-05-09 10:56:51,17.799999999999955,,6888.12,17.799999999999955,9.796,3.0,-2.69,50.4008822,-84.5696617,9.796,6.0,2022,5,9,10,3.6,272.0
95,27.0,45.0,91.5,345,27.0,95.5,2022-05-09 10:56:52,17.799999999999955,,6897.96,17.799999999999955,9.661,2.0,-2.71,50.4009154,-84.5697967,9.661,6.0,2022,5,9,10,3.6,272.0
95,27.0,47.0,91.5,350,27.0,95.5,2022-05-09 10:56:53,18.0,,6907.5,18.0,9.642,2.0,-1.42,50.4009452,-84.5699286,9.642,6.0,2022,5,9,10,3.6,272.0
95,27.0,49.0,91.5,355,27.0,95.5,2022-05-09 10:56:54,18.0,,6917.03,18.0,9.652,2.0,-0.26,50.400974,-84.5700608,9.652,6.0,2022,5,9,10,3.6,272.0
95,27.0,50.0,91.5,363,27.0,95.5,2022-05-09 10:56:55,18.200000000000045,,6926.54,18.200000000000045,9.616,2.0,0.03,50.4010018,-84.5701931,9.616,6.0,2022,5,9,10,3.6,272.0
95,27.0,50.0,91.5,361,27.0,95.5,2022-05-09 10:56:56,18.200000000000045,,6936.05,18.200000000000045,9.577,2.0,0.35,50.4010297,-84.5703254,9.577,6.0,2022,5,9,10,3.6,272.0
95,27.0,50.0,91.5,360,27.0,95.5,2022-05-09 10:56:57,18.200000000000045,,6945.55,18.200000000000045,9.597,2.0,0.68,50.4010564,-84.570458,9.597,6.0,2022,5,9,10,3.6,272.0
95,27.0,50.0,91.5,380,27.0,95.5,2022-05-09 10:56:58,18.200000000000045,,6955.04,18.200000000000045,9.658,2.0,0.36,50.4010838,-84.5705901,9.658,6.0,2022,5,9,10,3.6,272.0
95,27.0,50.0,91.5,343,27.0,95.5,2022-05-09 10:56:59,18.200000000000045,,6964.63,18.200000000000045,9.598,2.0,0.0,50.4011135,-84.5707228,9.598,6.0,2022,5,9,10,3.6,272.0
95,27.0,50.0,91.5,332,27.0,95.5,2022-05-09 10:57:00,18.0,,6974.26,18.0,9.646,2.0,0.0,50.4011416,-84.5708567,9.646,6.0,2022,5,9,10,3.6,272.0
95,28.0,50.0,94.0,334,28.0,94.5,2022-05-09 10:57:01,17.799999999999955,,6984.08,17.799999999999955,9.738,2.0,-0.04,50.4011677,-84.5709943,9.738,6.0,2022,5,9,10,3.6,272.0
94,29.5,49.0,97.5,341,29.5,93.0,2022-05-09 10:57:02,17.600000000000023,,6993.79,17.600000000000023,9.652,2.0,-0.49,50.4011959,-84.5711293,9.652,6.0,2022,5,9,10,3.6,272.0
94,31.0,50.0,98.0,321,30.5,94.0,2022-05-09 10:57:03,17.600000000000023,,7003.1,17.600000000000023,9.539,2.0,-1.18,50.4012246,-84.5712583,9.539,6.0,2022,5,9,10,3.6,272.0
94,28.5,50.0,94.5,309,32.5,96.0,2022-05-09 10:57:04,17.399999999999977,,7012.57,17.399999999999977,9.589,2.0,-1.47,50.4012544,-84.5713892,9.589,6.0,2022,5,9,10,3.6,272.0
94,26.5,50.0,91.5,284,34.0,97.5,2022-05-09 10:57:05,17.200000000000045,,7022.25,17.200000000000045,9.56,2.0,-1.6,50.4012862,-84.5715223,9.56,6.0,2022,5,9,10,3.6,272.0
93,26.5,50.0,90.0,244,33.0,96.5,2022-05-09 10:57:06,17.200000000000045,,7031.84,17.200000000000045,9.505,2.0,-1.55,50.4013211,-84.5716527,9.505,6.0,2022,5,9,10,3.6,272.0
93,26.5,50.0,86.5,289,30.0,92.0,2022-05-09 10:57:07,17.200000000000045,,7041.26,17.200000000000045,9.584,2.0,-1.23,50.4013603,-84.5717782,9.584,6.0,2022,5,9,10,3.6,272.0
93,31.5,52.0,95.5,300,29.5,89.5,2022-05-09 10:57:08,17.399999999999977,,7050.76,17.399999999999977,9.583,2.0,-0.82,50.4014039,-84.5719023,9.583,6.0,2022,5,9,10,3.6,272.0
93,26.5,53.0,92.0,298,33.0,94.0,2022-05-09 10:57:09,17.399999999999977,,7060.34,17.399999999999977,9.552,2.0,-0.29,50.4014523,-84.5720245,9.552,6.0,2022,5,9,10,3.6,272.0
93,26.0,53.0,91.5,310,32.0,94.5,2022-05-09 10:57:10,17.399999999999977,,7069.86,17.399999999999977,9.43,2.0,0.0,50.401507,-84.5721406,9.43,6.0,2022,5,9,10,3.6,272.0
93,29.5,53.0,95.0,333,28.0,91.5,2022-05-09 10:57:11,17.399999999999977,,7079.15,17.399999999999977,9.043,2.0,0.0,50.4015673,-84.5722474,9.043,6.0,2022,5,9,10,3.6,272.0
92,28.5,54.0,93.5,342,28.0,91.5,2022-05-09 10:57:12,17.399999999999977,,7088.14,17.399999999999977,8.894,2.0,0.0,50.4016301,-84.5723461,8.894,6.0,2022,5,9,10,3.6,272.0
92,27.5,55.0,92.0,351,28.0,91.5,2022-05-09 10:57:13,17.200000000000045,,7097.16,17.200000000000045,9.02,2.0,-0.04,50.4016959,-84.5724418,9.02,6.0,2022,5,9,10,3.6,272.0
94,27.0,50.0,91.5,359,28.0,91.5,2022-05-09 10:57:14,17.0,,7106.0,17.0,8.917,2.0,-0.39,50.4017629,-84.5725323,8.917,6.0,2022,5,9,10,3.6,272.0
98,25.5,46.0,89.5,336,28.5,93.0,2022-05-09 10:57:15,17.0,,7114.88,17.0,8.746,2.0,-0.75,50.4018325,-84.5726199,8.746,6.0,2022,5,9,10,3.6,272.0
96,22.5,49.0,86.0,349,29.0,96.5,2022-05-09 10:57:16,17.0,,7123.81,17.0,8.687,2.0,-0.84,50.4019057,-84.5727033,8.687,6.0,2022,5,9,10,3.6,272.0
96,22.5,53.0,86.0,418,29.0,96.5,2022-05-09 10:57:17,17.0,,7132.44,17.0,8.711,2.0,-0.76,50.4019797,-84.5727783,8.711,6.0,2022,5,9,10,3.6,272.0
96,22.5,53.0,86.0,430,29.0,96.5,2022-05-09 10:57:18,16.600000000000023,,7141.01,16.600000000000023,8.628,2.0,-0.66,50.4020543,-84.5728509,8.628,6.0,2022,5,9,10,3.6,272.0
96,26.5,50.0,92.5,399,25.5,94.0,2022-05-09 10:57:19,16.799999999999955,,7149.5,16.799999999999955,8.523,2.0,-0.83,50.4021293,-84.5729209,8.523,6.0,2022,5,9,10,3.6,272.0
95,28.5,49.0,96.0,350,23.5,92.5,2022-05-09 10:57:20,17.0,,7158.0,17.0,8.52,2.0,-0.86,50.4022059,-84.5729875,8.52,6.0,2022,5,9,10,3.6,272.0
94,26.5,47.0,91.5,283,31.5,96.0,2022-05-09 10:57:21,17.0,,7166.53,17.0,8.525,2.0,-0.37,50.4022831,-84.5730539,8.525,6.0,2022,5,9,10,3.6,272.0
94,23.5,47.0,87.5,245,31.5,96.0,2022-05-09 10:57:22,17.0,,7175.01,17.0,8.455,2.0,0.0,50.4023589,-84.5731217,8.455,6.0,2022,5,9,10,3.6,272.0
94,16.5,40.0,65.5,235,30.5,93.0,2022-05-09 10:57:23,17.0,,7183.31,17.0,8.458,2.0,0.05,50.4024335,-84.5731874,8.458,6.0,2022,5,9,10,3.6,272.0
93,15.0,42.0,60.0,296,30.5,92.0,2022-05-09 10:57:24,17.0,,7191.8,17.0,8.465,2.0,0.53,50.4025117,-84.5732507,8.465,6.0,2022,5,9,10,3.6,272.0
94,17.0,50.0,65.0,324,30.5,92.5,2022-05-09 10:57:25,17.0,,7200.4,17.0,8.41,2.0,0.88,50.4025908,-84.5733149,8.41,6.0,2022,5,9,10,3.6,272.0
94,20.5,50.0,75.5,333,30.5,93.0,2022-05-09 10:57:26,17.0,,7208.61,17.0,8.401,2.0,0.4,50.402666,-84.5733767,8.401,6.0,2022,5,9,10,3.6,272.0
94,24.5,50.0,85.5,343,30.5,94.0,2022-05-09 10:57:27,17.0,,7217.23,17.0,8.391,2.0,0.0,50.4027459,-84.5734397,8.391,6.0,2022,5,9,10,3.6,272.0
93,26.5,50.0,91.0,317,30.5,94.5,2022-05-09 10:57:28,17.0,,7226.18,17.0,8.455,2.0,0.0,50.4028288,-84.5735052,8.455,6.0,2022,5,9,10,3.6,272.0
93,26.5,50.0,91.0,310,30.5,94.5,2022-05-09 10:57:29,17.0,,7234.85,17.0,8.55,2.0,0.0,50.4029091,-84.5735686,8.55,6.0,2022,5,9,10,3.6,272.0
93,26.5,51.0,91.0,322,30.5,94.5,2022-05-09 10:57:30,16.799999999999955,,7243.5,16.799999999999955,8.397,2.0,0.0,50.402989,-84.5736325,8.397,6.0,2022,5,9,10,3.6,272.0
92,26.5,51.0,91.0,321,30.5,94.5,2022-05-09 10:57:31,16.799999999999955,,7251.84,16.799999999999955,8.194,2.0,0.0,50.4030656,-84.5736952,8.194,6.0,2022,5,9,10,3.6,272.0
92,26.5,51.0,91.0,318,30.5,94.5,2022-05-09 10:57:32,16.799999999999955,,7260.09,16.799999999999955,8.182,2.0,0.0,50.403141,-84.5737577,8.182,6.0,2022,5,9,10,3.6,272.0
90,26.5,51.0,91.0,298,30.5,94.5,2022-05-09 10:57:33,16.799999999999955,,7268.32,16.799999999999955,8.136,2.0,0.0,50.4032153,-84.5738221,8.136,6.0,2022,5,9,10,3.6,272.0
90,26.5,53.0,91.0,297,30.5,94.5,2022-05-09 10:57:34,16.799999999999955,,7276.42,16.799999999999955,7.924,2.0,0.0,50.4032885,-84.5738854,7.924,6.0,2022,5,9,10,3.6,272.0
89,26.5,53.0,91.0,304,30.5,94.5,2022-05-09 10:57:35,16.799999999999955,,7284.25,16.799999999999955,7.639,2.0,0.0,50.40336,-84.573945,7.639,6.0,2022,5,9,10,3.6,272.0
89,26.0,50.0,91.0,323,30.0,92.5,2022-05-09 10:57:36,16.799999999999955,,7291.99,16.799999999999955,7.538,2.0,0.0,50.403431,-84.574003,7.538,6.0,2022,5,9,10,3.6,272.0
94,23.0,52.0,90.5,354,27.0,86.0,2022-05-09 10:57:37,16.799999999999955,,7299.53,16.799999999999955,7.424,2.0,0.0,50.4035,-84.5740602,7.424,6.0,2022,5,9,10,3.6,272.0
96,26.0,50.0,93.5,401,28.5,92.0,2022-05-09 10:57:38,17.0,,7306.74,17.0,7.108,2.0,0.0,50.4035652,-84.5741164,7.108,6.0,2022,5,9,10,3.6,272.0
94,28.0,49.0,96.0,393,29.0,96.5,2022-05-09 10:57:39,17.200000000000045,,7313.83,17.200000000000045,6.957,2.0,0.08,50.4036285,-84.5741736,6.957,6.0,2022,5,9,10,3.6,272.0
92,27.0,50.0,95.5,390,27.0,95.5,2022-05-09 10:57:40,17.399999999999977,,7321.03,17.399999999999977,7.113,2.0,0.89,50.4036925,-84.5742317,7.113,6.0,2022,5,9,10,3.6,272.0
