ascent,cadence,descent,power,timestamp,battery_soc,calories,heart_rate,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,left_right_balance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
46,107,48,251,2022-09-29 22:50:20,,364.0,120.0,20.5,74.0,20.5,74.0,13.0,49.0,9.797,2.0,50.5306544,-84.8151711,9.797,14195.27,-10.199999999999989,-10.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,108,48,249,2022-09-29 22:50:21,,364.0,121.0,20.5,75.0,18.0,73.0,13.0,50.0,9.87,2.0,50.5305543,-84.8151256,9.87,14205.19,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,108,48,258,2022-09-29 22:50:22,,365.0,121.0,21.5,78.0,21.0,76.5,13.0,52.0,9.893,2.0,50.5304542,-84.815071,9.893,14215.01,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,109,48,277,2022-09-29 22:50:23,,365.0,119.0,21.0,77.0,21.5,78.0,13.0,55.0,9.932,2.0,50.5303541,-84.8150255,9.932,14224.89,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,109,48,249,2022-09-29 22:50:24,,365.0,116.0,19.0,71.5,20.5,76.5,13.0,52.0,9.952,2.0,50.5302539,-84.8149709,9.952,14234.97,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,110,48,223,2022-09-29 22:50:25,,365.0,117.0,18.0,66.5,19.5,74.0,13.0,50.0,9.949,2.0,50.5301538,-84.8149254,9.949,14244.91,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,105,48,232,2022-09-29 22:50:26,,366.0,117.0,20.0,71.0,21.0,76.0,13.0,49.0,10.043,2.0,50.5300537,-84.8148708,10.043,14255.02,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,103,48,244,2022-09-29 22:50:27,,366.0,117.0,25.5,84.0,20.5,75.0,13.0,41.0,10.15,3.0,50.529949,-84.8148252,10.15,14265.21,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,103,48,270,2022-09-29 22:50:28,,366.0,117.0,25.0,84.5,20.5,75.5,13.0,51.0,10.205,3.0,50.5298489,-84.8147706,10.205,14274.98,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,103,48,268,2022-09-29 22:50:29,,366.0,117.0,23.0,82.5,20.5,76.5,13.0,57.0,10.151,3.0,50.5297488,-84.814716,10.151,14285.52,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,103,48,250,2022-09-29 22:50:30,,367.0,116.0,21.0,80.0,20.5,77.5,13.0,59.0,10.104,3.0,50.5296395,-84.8146614,10.104,14295.86,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,103,48,247,2022-09-29 22:50:31,,367.0,116.0,23.0,84.0,21.0,76.5,13.0,60.0,10.22,3.0,50.529544,-84.8145977,10.22,14306.0,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,103,48,251,2022-09-29 22:50:32,,367.0,116.0,22.0,77.5,19.0,75.0,13.0,56.0,10.218,3.0,50.5294393,-84.8145431,10.218,14316.36,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,104,48,274,2022-09-29 22:50:33,,367.0,115.0,25.5,82.5,19.0,75.0,13.0,52.0,10.293,3.0,50.5293346,-84.8144794,10.293,14326.94,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,104,48,267,2022-09-29 22:50:34,,368.0,117.0,30.0,92.5,23.5,81.0,13.0,50.0,10.282,3.0,50.5292345,-84.8144247,10.282,14337.41,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,104,48,251,2022-09-29 22:50:35,,368.0,115.0,26.0,86.5,32.5,95.5,13.0,51.0,10.324,3.0,50.5291298,-84.8143701,10.324,14347.7,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,104,48,244,2022-09-29 22:50:36,,368.0,115.0,24.5,84.5,29.0,89.5,13.0,52.0,10.438,3.0,50.5290297,-84.8143246,10.438,14357.4,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,104,48,250,2022-09-29 22:50:37,,368.0,114.0,23.0,82.5,25.5,83.0,13.0,58.0,10.444,3.0,50.5289296,-84.81427,10.444,14367.49,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,104,48,245,2022-09-29 22:50:38,,369.0,112.0,21.5,77.5,24.0,80.0,13.0,58.0,10.448,3.0,50.5288203,-84.8142154,10.448,14378.43,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,105,48,229,2022-09-29 22:50:39,,369.0,113.0,20.5,72.0,24.0,80.0,13.0,57.0,10.441,3.0,50.5287202,-84.8141608,10.441,14388.69,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,105,48,230,2022-09-29 22:50:40,,369.0,114.0,19.5,70.5,24.0,79.5,13.0,57.0,10.398,3.0,50.528611,-84.8141153,10.398,14399.08,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,105,48,230,2022-09-29 22:50:41,,369.0,113.0,19.5,72.0,21.0,73.0,13.0,57.0,10.332,3.0,50.5285063,-84.8140789,10.332,14409.21,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,105,48,227,2022-09-29 22:50:42,,370.0,112.0,19.0,71.5,20.0,71.0,13.0,56.0,10.444,3.0,50.5283925,-84.8140242,10.444,14420.14,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,106,48,211,2022-09-29 22:50:43,,370.0,112.0,18.5,70.5,19.5,70.5,13.0,55.0,10.646,3.0,50.5282879,-84.8139696,10.646,14430.99,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,106,48,200,2022-09-29 22:50:44,,370.0,111.0,18.5,70.0,19.0,70.0,13.0,55.0,10.433,4.0,50.5281832,-84.813915,10.433,14441.35,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
46,106,48,200,2022-09-29 22:50:45,,370.0,112.0,20.0,71.0,20.0,70.5,13.0,56.0,10.575,4.0,50.5280785,-84.8138604,10.575,14451.85,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
46,103,48,193,2022-09-29 22:50:46,,370.0,111.0,19.0,70.0,20.0,70.5,13.0,55.0,10.607,4.0,50.5279738,-84.8138058,10.607,14462.34,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,87,48,181,2022-09-29 22:50:47,,370.0,110.0,13.0,50.5,18.0,67.0,13.0,43.0,10.589,4.0,50.5278601,-84.8137603,10.589,14472.99,-11.399999999999977,-11.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,62,48,166,2022-09-29 22:50:48,,370.0,111.0,10.0,41.5,17.0,64.0,13.0,44.0,10.278,4.0,50.5277554,-84.8137239,10.278,14483.3,-11.399999999999977,-11.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,36,48,151,2022-09-29 22:50:49,,370.0,109.0,10.5,44.5,16.5,62.0,13.0,47.0,10.25,3.0,50.5276507,-84.8136784,10.25,14493.51,-11.600000000000023,-11.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,11,48,136,2022-09-29 22:50:50,,370.0,112.0,11.5,47.5,16.5,60.0,13.0,50.0,10.425,3.0,50.5275415,-84.813642,10.425,14503.99,-11.600000000000023,-11.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,0,48,0,2022-09-29 22:50:51,,370.0,113.0,12.0,50.0,16.0,58.0,13.0,54.0,10.437,4.0,50.5274414,-84.8135873,10.437,14514.03,-11.800000000000011,-11.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,0,48,0,2022-09-29 22:50:52,,370.0,116.0,12.5,53.0,16.0,56.5,13.0,57.0,10.64,4.0,50.5273367,-84.8135327,10.64,14524.62,-12.0,-12.0,0.0,2022,9,29,22,5.25,230.0
46,0,48,0,2022-09-29 22:50:53,,370.0,118.0,13.5,56.0,15.5,54.5,13.0,60.0,10.732,4.0,50.5272229,-84.8134781,10.732,14535.97,-12.199999999999989,-12.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,0,48,0,2022-09-29 22:50:54,,370.0,121.0,14.0,59.0,15.5,52.5,13.0,63.0,10.428,4.0,50.5271137,-84.8134144,10.428,14546.78,-12.399999999999977,-12.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,0,48,0,2022-09-29 22:50:55,,370.0,123.0,14.5,61.5,15.0,50.5,13.0,67.0,10.012,4.0,50.5270135,-84.8133598,10.012,14557.02,-12.600000000000023,-12.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,0,48,0,2022-09-29 22:50:56,,370.0,125.0,15.5,64.5,15.0,48.5,13.0,70.0,9.163,4.0,50.5269134,-84.8133052,9.163,14566.72,-12.600000000000023,-12.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:50:57,,370.0,124.0,16.0,67.5,14.5,47.0,13.0,73.0,8.167,4.0,50.5268315,-84.8132688,8.167,14574.94,-12.800000000000011,-12.800000000000011,-0.06,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:50:58,,370.0,127.0,17.0,70.0,14.0,45.0,13.0,77.0,6.582,3.0,50.5267769,-84.8132233,6.582,14581.17,-12.800000000000011,-12.800000000000011,-1.35,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:50:59,,370.0,125.0,17.5,73.0,14.0,43.0,13.0,80.0,4.565,3.0,50.5267359,-84.8131959,4.565,14585.78,-12.800000000000011,-12.800000000000011,-1.28,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:00,,370.0,125.0,18.0,76.0,13.5,41.0,13.0,83.0,3.581,3.0,50.5266904,-84.8131777,3.581,14589.76,-12.800000000000011,-12.800000000000011,-1.17,2022,9,29,22,5.25,230.0
46,4,49,0,2022-09-29 22:51:01,,370.0,125.0,19.0,78.5,13.5,39.0,13.0,86.0,2.826,3.0,50.5266631,-84.8131504,2.826,14592.77,-12.800000000000011,-12.800000000000011,-1.02,2022,9,29,22,5.25,230.0
46,37,49,50,2022-09-29 22:51:02,,370.0,126.0,19.5,81.5,13.0,37.5,13.0,90.0,2.544,3.0,50.5266404,-84.8131322,2.544,14595.38,-12.800000000000011,-12.800000000000011,-0.84,2022,9,29,22,5.25,230.0
46,37,49,120,2022-09-29 22:51:03,,371.0,124.0,23.0,88.0,20.5,52.5,13.0,80.0,3.048,3.0,50.5266176,-84.8131049,3.048,14598.22,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,46,49,174,2022-09-29 22:51:04,,371.0,124.0,32.0,99.5,40.5,97.5,13.0,63.0,3.453,3.0,50.5265857,-84.8130867,3.453,14601.6,-13.0,-13.0,-0.04,2022,9,29,22,5.25,230.0
46,56,49,248,2022-09-29 22:51:05,,371.0,124.0,30.5,97.5,35.5,99.0,13.0,52.0,4.284,3.0,50.5265357,-84.8130685,4.284,14606.1,-13.199999999999989,-13.199999999999989,-0.99,2022,9,29,22,5.25,230.0
46,66,49,308,2022-09-29 22:51:06,,371.0,124.0,26.5,90.5,31.0,98.0,13.0,48.0,4.867,3.0,50.5264811,-84.8130412,4.867,14611.34,-13.199999999999989,-13.199999999999989,-1.14,2022,9,29,22,5.25,230.0
46,73,49,342,2022-09-29 22:51:07,,372.0,123.0,21.5,84.0,23.0,90.0,13.0,49.0,5.05,3.0,50.5264265,-84.8130139,5.05,14616.91,-13.199999999999989,-13.199999999999989,-1.29,2022,9,29,22,5.25,230.0
46,77,49,355,2022-09-29 22:51:08,,372.0,123.0,19.0,81.5,16.0,79.5,13.0,52.0,5.819,3.0,50.5263673,-84.8129775,5.819,14623.05,-13.0,-13.0,-1.24,2022,9,29,22,5.25,230.0
46,89,49,330,2022-09-29 22:51:09,,372.0,120.0,20.5,84.5,15.0,72.5,13.0,53.0,6.618,3.0,50.5262945,-84.8129138,6.618,14631.32,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,92,49,355,2022-09-29 22:51:10,,373.0,121.0,20.5,74.0,19.5,80.5,13.0,42.0,6.876,3.0,50.5262217,-84.8128592,6.876,14638.82,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,93,49,350,2022-09-29 22:51:11,,373.0,122.0,24.0,78.5,19.0,71.5,13.0,55.0,6.44,3.0,50.5261534,-84.8128228,6.44,14645.98,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,95,49,224,2022-09-29 22:51:12,,373.0,123.0,26.5,83.0,18.0,63.5,13.0,59.0,6.23,3.0,50.5260851,-84.8127863,6.23,14652.43,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,92,49,193,2022-09-29 22:51:13,,373.0,123.0,20.5,66.5,22.0,80.5,13.0,59.0,6.357,3.0,50.5260214,-84.8127499,6.357,14658.94,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,75,49,167,2022-09-29 22:51:14,,373.0,122.0,20.5,69.0,17.5,63.5,13.0,,6.62,3.0,50.5259577,-84.8127226,6.62,14665.55,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,49,49,143,2022-09-29 22:51:15,,373.0,120.0,,,,,13.0,,6.109,3.0,50.525894,-84.8126953,6.109,14671.47,-13.399999999999977,-13.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,23,49,119,2022-09-29 22:51:16,,373.0,118.0,,,,,13.0,,5.349,3.0,50.5258439,-84.8126771,5.349,14676.53,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:17,,373.0,119.0,,,,,13.0,,4.189,2.0,50.525803,-84.8126771,4.189,14680.37,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:18,,373.0,118.0,,,,,13.0,,3.516,2.0,50.5257665,-84.8126771,3.516,14683.68,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:19,,373.0,119.0,,,,,13.0,,2.579,2.0,50.5257438,-84.8126862,2.579,14685.94,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:20,,373.0,119.0,,,,,13.0,,1.735,2.0,50.5257301,-84.8126862,1.735,14687.39,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:21,,373.0,119.0,,,,,13.0,,0.809,2.0,50.525721,-84.8126862,0.809,14687.97,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:22,,373.0,119.0,,,,,13.0,,0.0,2.0,50.5257165,-84.8126862,0.0,14687.97,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:23,,373.0,118.0,,,,,13.0,,0.0,2.0,50.5257165,-84.8126862,0.0,14687.97,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:24,,373.0,117.0,,,,,13.0,,0.0,2.0,50.5257165,-84.8126862,0.0,14687.97,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:25,,373.0,114.0,,,,,13.0,,0.0,1.0,50.5257165,-84.8126862,0.0,14687.97,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:26,,373.0,112.0,,,,,13.0,,0.0,1.0,50.5257165,-84.8126862,0.0,14687.97,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:27,,373.0,111.0,,,,,13.0,,0.0,1.0,50.5257165,-84.8126862,0.0,14687.97,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:28,,373.0,110.0,,,,,13.0,,0.0,1.0,50.5257165,-84.8126862,0.0,14687.97,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:29,,373.0,111.0,,,,,13.0,,0.0,1.0,50.5257165,-84.8126862,0.0,14687.97,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:30,,373.0,110.0,,,,,13.0,,0.0,1.0,50.5257165,-84.8126862,0.0,14687.97,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,0,49,0,2022-09-29 22:51:44,,373.0,111.0,,,,,13.0,,0.56,1.0,50.5257074,-84.8126862,0.56,14688.43,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,5,49,16,2022-09-29 22:51:45,,374.0,112.0,,,,,13.0,,2.447,2.0,50.5256755,-84.8126862,2.447,14688.46,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,40,49,142,2022-09-29 22:51:46,,374.0,113.0,23.5,90.5,0.0,0.0,13.0,,2.712,2.0,50.5256482,-84.812668,2.712,14691.28,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,56,49,273,2022-09-29 22:51:47,,374.0,111.0,24.0,91.5,13.0,45.0,13.0,58.0,4.336,2.0,50.5255936,-84.8126498,4.336,14696.13,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,72,49,347,2022-09-29 22:51:48,,374.0,111.0,24.5,93.0,25.5,90.5,13.0,49.0,5.219,2.0,50.525539,-84.8126225,5.219,14701.56,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,79,49,412,2022-09-29 22:51:49,,375.0,110.0,23.0,90.0,25.5,94.0,13.0,40.0,6.005,2.0,50.5254753,-84.8125952,6.005,14707.93,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,90,49,520,2022-09-29 22:51:50,,375.0,110.0,19.0,76.5,26.5,91.5,13.0,30.0,7.032,2.0,50.525407,-84.8125497,7.032,14715.27,-13.199999999999989,-13.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,84,49,395,2022-09-29 22:51:51,,376.0,110.0,13.5,57.5,28.5,88.5,13.0,19.0,7.072,2.0,50.5253387,-84.8125042,7.072,14722.34,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,62,49,212,2022-09-29 22:51:52,,376.0,109.0,7.5,41.0,27.0,77.5,13.0,8.0,6.753,2.0,50.525275,-84.8124587,6.753,14729.01,-13.0,-13.0,0.0,2022,9,29,22,5.25,230.0
46,53,49,103,2022-09-29 22:51:53,,376.0,109.0,0.5,40.0,5.5,18.5,13.0,10.0,6.702,2.0,50.5252113,-84.8124132,6.702,14735.7,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,48,49,64,2022-09-29 22:51:54,,376.0,109.0,4.5,39.5,15.5,39.0,13.0,81.0,6.616,2.0,50.525143,-84.8123767,6.616,14742.29,-12.800000000000011,-12.800000000000011,0.0,2022,9,29,22,5.25,230.0
46,41,49,44,2022-09-29 22:51:55,,376.0,110.0,5.0,42.0,15.5,52.0,13.0,88.0,6.044,2.0,50.5250884,-84.8123403,6.044,14748.18,-12.600000000000023,-12.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,34,49,24,2022-09-29 22:51:56,,376.0,109.0,2.0,47.0,7.0,55.0,13.0,89.0,4.902,2.0,50.5250429,-84.8123221,4.902,14752.69,-12.600000000000023,-12.600000000000023,0.0,2022,9,29,22,5.25,230.0
46,29,49,2,2022-09-29 22:51:57,,376.0,111.0,1.0,51.5,1.0,58.5,13.0,90.0,4.29,2.0,50.525002,-84.8123039,4.29,14756.75,-12.399999999999977,-12.399999999999977,0.0,2022,9,29,22,5.25,230.0
46,30,49,7,2022-09-29 22:51:58,,376.0,112.0,7.5,56.5,8.5,61.5,13.0,89.0,4.006,2.0,50.524961,-84.8122766,4.006,14760.66,-12.199999999999989,-12.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,37,49,13,2022-09-29 22:51:59,,376.0,110.0,14.0,61.5,16.0,65.0,13.0,80.0,3.547,2.0,50.5249246,-84.8122584,3.547,14764.06,-12.199999999999989,-12.199999999999989,0.0,2022,9,29,22,5.25,230.0
46,43,49,51,2022-09-29 22:52:00,,376.0,109.0,20.0,71.5,21.0,70.5,13.0,71.0,3.33,2.0,50.5248927,-84.8122493,3.33,14767.31,-12.0,-12.0,0.0,2022,9,29,22,5.25,230.0
46,44,49,96,2022-09-29 22:52:01,,376.0,108.0,25.0,85.0,25.0,77.0,13.0,70.0,3.429,2.0,50.5248563,-84.8122402,3.429,14770.78,-12.0,-12.0,0.05,2022,9,29,22,5.25,230.0
47,53,49,161,2022-09-29 22:52:02,,376.0,108.0,29.0,96.5,28.5,84.5,13.0,66.0,4.131,2.0,50.5248108,-84.8122311,4.131,14775.14,-11.800000000000011,-11.800000000000011,2.27,2022,9,29,22,5.25,230.0
47,68,49,213,2022-09-29 22:52:03,,377.0,108.0,28.0,99.0,33.5,96.0,13.0,52.0,4.439,2.0,50.5247653,-84.812222,4.439,14779.67,-11.800000000000011,-11.800000000000011,2.55,2022,9,29,22,5.25,230.0
47,77,49,244,2022-09-29 22:52:04,,377.0,108.0,22.0,80.0,35.0,98.5,13.0,46.0,4.601,2.0,50.5247152,-84.8122038,4.601,14784.3,-11.600000000000023,-11.600000000000023,2.71,2022,9,29,22,5.25,230.0
47,77,49,249,2022-09-29 22:52:05,,377.0,108.0,20.0,70.5,33.5,94.0,13.0,46.0,4.408,2.0,50.5246697,-84.8121947,4.408,14788.67,-11.600000000000023,-11.600000000000023,2.74,2022,9,29,22,5.25,230.0
47,70,49,229,2022-09-29 22:52:06,,377.0,107.0,19.5,67.5,30.5,86.5,13.0,45.0,4.015,2.0,50.5246242,-84.8121856,4.015,14792.56,-11.399999999999977,-11.399999999999977,2.72,2022,9,29,22,5.25,230.0
47,62,49,122,2022-09-29 22:52:07,,377.0,107.0,19.5,64.0,28.0,79.0,13.0,43.0,3.632,2.0,50.5245878,-84.8121765,3.632,14796.06,-11.199999999999989,-11.199999999999989,2.53,2022,9,29,22,5.25,230.0
47,54,49,101,2022-09-29 22:52:08,,377.0,106.0,19.0,61.0,25.0,71.5,13.0,45.0,3.09,2.0,50.5245605,-84.8121674,3.09,14798.97,-11.199999999999989,-11.199999999999989,2.41,2022,9,29,22,5.25,230.0
47,48,49,80,2022-09-29 22:52:09,,377.0,107.0,23.0,70.0,22.5,67.5,13.0,54.0,2.637,2.0,50.5245377,-84.8121492,2.637,14801.46,-11.0,-11.0,2.28,2022,9,29,22,5.25,230.0
47,45,49,95,2022-09-29 22:52:10,,378.0,107.0,29.0,85.5,20.5,65.5,13.0,55.0,2.829,2.0,50.5245059,-84.8121401,2.829,14804.34,-11.0,-11.0,2.24,2022,9,29,22,5.25,230.0
48,52,49,152,2022-09-29 22:52:11,,378.0,107.0,34.5,98.5,20.0,66.5,13.0,52.0,3.421,2.0,50.5244695,-84.8121128,3.421,14807.95,-11.0,-11.0,2.22,2022,9,29,22,5.25,230.0
48,71,49,196,2022-09-29 22:52:12,,378.0,108.0,36.0,100.0,26.5,81.0,13.0,49.0,3.928,2.0,50.5244285,-84.8120855,3.928,14812.05,-11.0,-11.0,2.16,2022,9,29,22,5.25,230.0
48,78,49,219,2022-09-29 22:52:13,,378.0,107.0,34.0,99.5,30.5,92.5,13.0,51.0,4.054,2.0,50.5243876,-84.8120673,4.054,14816.1,-11.0,-11.0,1.94,2022,9,29,22,5.25,230.0
48,78,49,179,2022-09-29 22:52:14,,378.0,107.0,26.0,83.0,30.5,95.0,13.0,69.0,3.912,2.0,50.5243511,-84.8120491,3.912,14820.01,-11.0,-11.0,1.62,2022,9,29,22,5.25,230.0
48,63,49,103,2022-09-29 22:52:15,,378.0,105.0,16.5,66.5,20.0,94.0,13.0,89.0,3.673,2.0,50.5243102,-84.81204,3.673,14823.63,-11.0,-11.0,1.23,2022,9,29,22,5.25,230.0
48,45,49,78,2022-09-29 22:52:16,,378.0,106.0,10.5,62.0,0.0,94.5,13.0,97.0,3.278,2.0,50.5242829,-84.8120218,3.278,14826.77,-11.0,-11.0,0.84,2022,9,29,22,5.25,230.0
48,28,49,54,2022-09-29 22:52:17,,378.0,107.0,12.5,65.5,0.0,94.5,13.0,91.0,2.118,2.0,50.5242556,-84.8120127,2.118,14828.7,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
48,10,49,29,2022-09-29 22:52:18,,378.0,109.0,14.5,69.0,0.0,94.5,13.0,84.0,0.0,2.0,50.5242465,-84.8120127,0.0,14828.7,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
48,0,49,0,2022-09-29 22:52:19,,378.0,107.0,16.5,72.5,0.0,95.0,13.0,77.0,0.0,2.0,50.5242374,-84.8120036,0.0,14828.7,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
48,0,49,0,2022-09-29 22:52:20,,378.0,105.0,18.5,75.5,0.0,95.0,13.0,71.0,0.0,2.0,50.5242283,-84.8120036,0.0,14828.7,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
48,0,49,0,2022-09-29 22:52:21,,378.0,106.0,20.5,79.0,0.0,95.5,13.0,64.0,0.0,2.0,50.5242283,-84.8120036,0.0,14828.7,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
48,0,49,0,2022-09-29 22:52:22,,378.0,105.0,22.5,82.5,0.0,95.5,13.0,57.0,0.003,2.0,50.5242283,-84.8120036,0.003,14828.7,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
48,21,49,8,2022-09-29 22:52:23,,379.0,105.0,24.5,86.0,0.0,95.5,13.0,51.0,1.117,2.0,50.5242146,-84.8119945,1.117,14828.7,-11.199999999999989,-11.199999999999989,0.0,2022,9,29,22,5.25,230.0
48,69,49,19,2022-09-29 22:52:24,,379.0,104.0,27.0,90.0,11.5,96.0,13.0,53.0,4.786,2.0,50.52416,-84.8119489,4.786,14829.78,-11.0,-11.0,0.0,2022,9,29,22,5.25,230.0
48,105,49,329,2022-09-29 22:52:25,,379.0,104.0,30.0,94.5,26.0,96.5,13.0,51.0,4.864,2.0,50.5241099,-84.8119216,4.864,14834.71,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
48,105,49,443,2022-09-29 22:52:26,,380.0,104.0,32.0,97.0,32.0,100.0,13.0,44.0,5.511,2.0,50.5240508,-84.8118943,5.511,14840.41,-10.800000000000011,-10.800000000000011,0.0,2022,9,29,22,5.25,230.0
48,97,49,394,2022-09-29 22:52:27,,380.0,105.0,32.5,99.0,31.0,98.5,13.0,45.0,6.06,2.0,50.5239962,-84.8118488,6.06,14846.59,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
48,98,49,399,2022-09-29 22:52:28,,380.0,105.0,31.0,99.5,30.5,98.0,13.0,47.0,6.393,2.0,50.5239324,-84.8118124,6.393,14853.09,-10.600000000000023,-10.600000000000023,0.0,2022,9,29,22,5.25,230.0
49,94,49,405,2022-09-29 22:52:29,,381.0,104.0,28.5,97.5,31.0,98.0,13.0,48.0,7.261,2.0,50.5238596,-84.8117669,7.261,14860.69,-10.399999999999977,-10.399999999999977,0.0,2022,9,29,22,5.25,230.0
