timestamp,battery_soc,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,heart_rate,year,month,day,hour,wind_speed,wind_direction
2022-06-13 23:57:33,,98.0,29.0,92.0,381.0,27.5,82.0,54.0,20.0,4197.42,9.81,3.0,50.3707552,-84.4436877,9.81,39.60000000000002,39.60000000000002,0.63,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:34,,97.0,29.0,92.0,379.0,27.5,82.0,52.0,20.0,4207.1,9.82,3.0,50.3707954,-84.4435589,9.82,39.799999999999955,39.799999999999955,1.01,89.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:35,,97.0,29.0,92.0,371.0,27.5,82.0,47.0,20.0,4216.68,9.711,3.0,50.37084,-84.4434342,9.711,40.0,40.0,1.42,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:36,,96.0,29.0,92.0,368.0,27.5,82.0,44.0,20.0,4226.36,9.628,3.0,50.3708897,-84.4433115,9.628,40.0,40.0,1.66,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:37,,95.0,29.0,92.0,377.0,27.5,82.0,44.0,20.0,4235.83,9.545,3.0,50.3709471,-84.4431987,9.545,40.200000000000045,40.200000000000045,1.71,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:38,,94.0,29.0,92.0,382.0,27.5,82.0,44.0,20.0,4245.32,9.738,3.0,50.3710106,-84.4430916,9.738,40.39999999999998,40.39999999999998,1.77,89.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:39,,94.0,29.0,92.0,378.0,27.5,82.0,44.0,20.0,4254.8,9.672,3.0,50.3710774,-84.4429883,9.672,40.60000000000002,40.60000000000002,1.82,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:40,,94.0,29.0,92.0,358.0,27.5,82.0,44.0,20.0,4264.37,9.583,3.0,50.3711492,-84.4428892,9.583,40.799999999999955,40.799999999999955,1.87,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:41,,94.0,29.5,92.5,331.0,29.5,91.0,44.0,20.0,4273.99,9.525,3.0,50.3712234,-84.4427927,9.525,41.0,41.0,1.87,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:42,,94.0,26.5,86.0,302.0,29.0,90.5,44.0,20.0,4283.54,9.504,3.0,50.3712967,-84.4426961,9.504,41.200000000000045,41.200000000000045,1.78,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:43,,95.0,23.5,80.0,278.0,28.0,86.5,44.0,20.0,4293.41,9.729,3.0,50.3713741,-84.4425986,9.729,41.200000000000045,41.200000000000045,1.67,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:44,,96.0,23.5,80.0,265.0,28.0,86.5,44.0,20.0,4303.61,10.09,3.0,50.3714541,-84.442498,10.09,41.0,41.0,1.37,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:45,,99.0,23.5,80.0,232.0,28.0,86.5,44.0,20.0,4313.82,10.212,3.0,50.3715337,-84.4423965,10.212,41.0,41.0,0.69,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:46,,100.0,23.5,80.0,212.0,28.0,86.5,46.0,20.0,4323.92,10.131,3.0,50.3716125,-84.4422961,10.131,40.799999999999955,40.799999999999955,0.13,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:47,,101.0,23.5,79.0,198.0,27.5,85.0,48.0,20.0,4334.48,10.306,3.0,50.3716977,-84.4421956,10.306,40.60000000000002,40.60000000000002,-0.25,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:48,,102.0,22.0,73.5,200.0,23.0,75.5,49.0,20.0,4345.09,10.348,3.0,50.3717634,-84.4420731,10.348,40.39999999999998,40.39999999999998,-0.88,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:49,,104.0,20.5,68.5,203.0,19.5,67.0,50.0,20.0,4356.09,10.757,3.0,50.371831,-84.4419432,10.757,40.200000000000045,40.200000000000045,-1.56,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:50,,106.0,21.0,70.5,220.0,20.0,66.5,50.0,20.0,4367.07,10.851,3.0,50.3719136,-84.4418307,10.851,39.799999999999955,39.799999999999955,-2.0,90.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:51,,109.0,21.0,71.0,251.0,20.0,66.5,50.0,20.0,4377.71,10.774,3.0,50.3720015,-84.4417327,10.774,39.60000000000002,39.60000000000002,-2.21,91.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:52,,111.0,21.0,71.0,265.0,20.0,66.5,50.0,20.0,4389.53,11.314,3.0,50.3721018,-84.4416278,11.314,39.39999999999998,39.39999999999998,-2.4,92.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:53,,111.0,21.0,71.0,232.0,20.0,66.5,51.0,20.0,4401.34,11.279,3.0,50.3721836,-84.4414998,11.279,39.200000000000045,39.200000000000045,-2.38,93.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:54,,111.0,24.0,74.0,226.0,21.0,68.5,46.0,20.0,4413.15,11.119,3.0,50.3722618,-84.4413658,11.119,39.0,39.0,-2.04,94.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:55,,111.0,27.5,77.5,223.0,22.5,71.0,40.0,20.0,4424.37,10.864,3.0,50.3723452,-84.4412489,10.864,39.0,39.0,-1.7,95.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:56,,111.0,28.0,78.0,198.0,22.5,71.0,46.0,20.0,4435.52,10.73,3.0,50.3724301,-84.4411352,10.73,39.0,39.0,-1.39,96.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:57,,108.0,25.0,76.0,192.0,20.5,68.0,51.0,20.0,4446.59,10.641,3.0,50.3725143,-84.4410222,10.641,39.0,39.0,-1.02,97.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:58,,108.0,22.0,75.5,205.0,18.0,64.0,53.0,20.0,4457.21,10.586,3.0,50.3725942,-84.4409128,10.586,39.0,39.0,-0.73,98.0,2022,6,13,23,2.21,342.0
2022-06-13 23:57:59,,107.0,25.5,81.0,224.0,19.5,66.0,54.0,20.0,4468.17,10.596,3.0,50.3726772,-84.4408004,10.596,39.0,39.0,-0.4,99.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:00,,106.0,20.5,74.0,230.0,20.5,69.5,51.0,20.0,4479.64,10.715,3.0,50.3727688,-84.4406898,10.715,38.799999999999955,38.799999999999955,-0.08,100.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:01,,104.0,22.0,78.5,219.0,22.0,72.5,52.0,20.0,4490.89,10.702,3.0,50.3728601,-84.4405833,10.702,39.0,39.0,0.0,100.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:02,,104.0,24.5,85.0,215.0,24.5,76.0,53.0,20.0,4501.77,10.523,3.0,50.3729468,-84.440478,10.523,39.0,39.0,0.0,101.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:03,,103.0,20.0,71.0,234.0,20.5,71.5,51.0,20.0,4512.34,10.34,3.0,50.3730257,-84.4403684,10.34,39.0,39.0,0.0,102.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:04,,103.0,20.0,71.0,262.0,20.5,71.5,53.0,20.0,4522.66,10.31,3.0,50.3731035,-84.4402621,10.31,38.799999999999955,38.799999999999955,0.0,103.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:05,,102.0,22.0,75.0,252.0,25.0,76.5,49.0,20.0,4533.13,10.267,3.0,50.3731869,-84.4401607,10.267,39.0,39.0,0.0,104.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:06,,102.0,24.0,76.0,250.0,24.5,74.0,49.0,20.0,4543.43,10.215,3.0,50.3732664,-84.4400574,10.215,39.0,39.0,0.0,106.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:07,,102.0,24.5,76.0,273.0,24.0,72.0,51.0,20.0,4554.12,10.283,3.0,50.3733483,-84.4399492,10.283,39.0,39.0,0.0,107.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:08,,101.0,24.5,76.0,272.0,24.0,72.0,53.0,20.0,4565.02,10.228,3.0,50.3734323,-84.4398395,10.228,39.200000000000045,39.200000000000045,0.0,110.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:09,,101.0,24.5,76.0,272.0,24.0,72.0,56.0,20.0,4575.59,10.38,3.0,50.3735141,-84.4397336,10.38,39.200000000000045,39.200000000000045,0.22,113.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:10,,101.0,24.5,76.0,266.0,24.0,72.0,56.0,20.0,4586.67,10.48,3.0,50.3736029,-84.4396271,10.48,39.39999999999998,39.39999999999998,0.61,116.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:11,,101.0,24.5,76.0,266.0,24.0,72.0,56.0,20.0,4597.27,10.231,3.0,50.3736891,-84.439527,10.231,39.39999999999998,39.39999999999998,0.72,122.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:12,,100.0,24.5,76.0,267.0,24.0,72.0,56.0,20.0,4607.33,9.911,3.0,50.3737691,-84.4394293,9.911,39.39999999999998,39.39999999999998,0.67,126.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:13,,99.0,24.5,76.0,275.0,24.0,72.0,56.0,20.0,4617.14,9.221,3.0,50.3738475,-84.4393347,9.221,39.60000000000002,39.60000000000002,0.75,128.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:14,,99.0,24.5,76.0,288.0,24.0,72.0,50.0,20.0,4626.52,8.628,3.0,50.3739231,-84.439245,8.628,39.60000000000002,39.60000000000002,0.8,131.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:15,,100.0,25.0,79.0,290.0,24.5,74.5,46.0,20.0,4635.24,8.318,3.0,50.3739902,-84.4391573,8.318,40.0,40.0,0.97,135.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:16,,102.0,27.0,85.5,293.0,25.5,81.0,50.0,20.0,4643.5,8.04,3.0,50.3740516,-84.4390711,8.04,40.0,40.0,1.29,139.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:17,,102.0,28.0,91.0,285.0,25.5,84.0,52.0,20.0,4652.34,8.072,3.0,50.3741198,-84.4389823,8.072,40.39999999999998,40.39999999999998,1.44,145.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:18,,100.0,29.0,94.5,276.0,24.5,82.5,52.0,20.0,4660.69,8.006,3.0,50.374187,-84.4389024,8.006,40.60000000000002,40.60000000000002,1.59,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:19,,97.0,30.5,96.5,321.0,24.0,80.5,52.0,20.0,4668.88,7.938,3.0,50.3742544,-84.4388265,7.938,41.0,41.0,2.13,152.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:20,,101.0,31.0,97.5,304.0,24.0,80.0,52.0,20.0,4677.19,7.658,3.0,50.3743226,-84.4387489,7.658,41.200000000000045,41.200000000000045,2.51,153.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:21,,107.0,31.0,97.5,271.0,24.0,80.0,51.0,20.0,4684.82,7.498,3.0,50.3743866,-84.4386802,7.498,41.200000000000045,41.200000000000045,2.5,154.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:22,,107.0,31.0,97.5,289.0,24.0,80.0,49.0,20.0,4692.33,7.491,3.0,50.3744516,-84.4386159,7.491,41.39999999999998,41.39999999999998,2.7,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:23,,106.0,18.5,68.5,283.0,25.0,82.0,49.0,20.0,4699.85,7.427,3.0,50.3745147,-84.4385482,7.427,41.60000000000002,41.60000000000002,2.89,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:24,,105.0,23.5,78.5,269.0,22.0,79.0,49.0,20.0,4707.69,7.267,3.0,50.3745813,-84.4384789,7.267,42.0,42.0,2.82,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:25,,105.0,24.0,79.0,240.0,22.0,79.0,49.0,20.0,4715.44,7.395,3.0,50.3746446,-84.4384065,7.395,42.0,42.0,2.68,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:26,,105.0,24.0,79.0,280.0,22.0,79.0,49.0,20.0,4723.0,7.51,3.0,50.3747029,-84.4383304,7.51,42.39999999999998,42.39999999999998,2.72,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:27,,105.0,24.0,79.0,257.0,22.0,79.0,49.0,20.0,4730.52,7.507,3.0,50.3747589,-84.438252,7.507,42.39999999999998,42.39999999999998,2.88,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:28,,105.0,24.0,79.0,221.0,22.0,79.0,51.0,20.0,4738.41,7.642,3.0,50.3748174,-84.4381696,7.642,42.60000000000002,42.60000000000002,2.83,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:29,,105.0,24.0,79.0,195.0,22.0,79.0,52.0,20.0,4746.04,7.379,3.0,50.3748743,-84.4380902,7.379,42.60000000000002,42.60000000000002,2.36,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:30,,105.0,24.0,79.0,171.0,22.0,79.0,52.0,20.0,4753.92,7.47,3.0,50.3749352,-84.4380113,7.47,42.60000000000002,42.60000000000002,1.85,156.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:31,,105.0,20.5,68.5,160.0,22.0,74.0,52.0,20.0,4762.23,7.75,3.0,50.3750038,-84.4379345,7.75,42.799999999999955,42.799999999999955,1.38,156.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:32,,105.0,16.5,56.5,158.0,21.5,68.5,52.0,20.0,4770.41,7.827,3.0,50.3750728,-84.4378615,7.827,42.799999999999955,42.799999999999955,0.89,156.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:33,,105.0,16.5,60.5,69.0,19.5,63.5,57.0,20.0,4778.17,7.585,3.0,50.3751397,-84.4377945,7.585,42.799999999999955,42.799999999999955,0.46,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:34,,93.0,16.5,60.5,16.0,19.5,63.0,72.0,20.0,4785.6,7.322,3.0,50.3752021,-84.4377277,7.322,42.799999999999955,42.799999999999955,0.37,155.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:35,,82.0,9.0,63.5,11.0,14.0,51.5,87.0,20.0,4792.92,7.252,3.0,50.3752623,-84.4376598,7.252,42.799999999999955,42.799999999999955,0.38,154.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:36,,81.0,0.0,68.0,154.0,7.5,38.0,100.0,20.0,4801.44,7.992,3.0,50.3753318,-84.4375796,7.992,42.799999999999955,42.799999999999955,0.11,154.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:37,,90.0,18.0,68.5,150.0,13.5,50.0,58.0,20.0,4810.59,8.675,3.0,50.3754072,-84.4374946,8.675,42.799999999999955,42.799999999999955,0.0,154.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:38,,91.0,14.0,54.5,162.0,13.5,50.0,43.0,20.0,4819.9,8.9,3.0,50.3754821,-84.4374057,8.9,42.799999999999955,42.799999999999955,0.0,154.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:39,,95.0,15.0,55.5,145.0,17.5,62.5,42.0,20.0,4829.32,8.977,3.0,50.3755565,-84.4373135,8.977,42.60000000000002,42.60000000000002,-0.35,153.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:40,,97.0,16.0,57.5,137.0,21.0,68.5,47.0,20.0,4839.23,9.187,3.0,50.3756365,-84.4372191,9.187,42.200000000000045,42.200000000000045,-1.08,153.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:41,,99.0,16.5,57.5,155.0,21.5,66.5,51.0,20.0,4849.74,9.603,3.0,50.3757242,-84.4371233,9.603,41.799999999999955,41.799999999999955,-1.56,153.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:42,,99.0,18.0,66.5,140.0,18.5,63.0,57.0,20.0,4860.33,9.838,3.0,50.3758151,-84.4370316,9.838,41.60000000000002,41.60000000000002,-1.8,153.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:43,,96.0,14.0,51.5,140.0,20.0,67.0,46.0,20.0,4870.8,9.98,3.0,50.3759061,-84.4369426,9.98,41.39999999999998,41.39999999999998,-2.16,153.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:44,,98.0,16.5,60.5,143.0,20.0,65.5,46.0,20.0,4881.14,10.164,3.0,50.3759955,-84.4368539,10.164,40.799999999999955,40.799999999999955,-2.5,153.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:45,,101.0,17.0,63.5,131.0,20.0,65.0,47.0,20.0,4891.95,10.402,3.0,50.3760933,-84.4367703,10.402,40.39999999999998,40.39999999999998,-2.73,153.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:46,,102.0,17.0,63.5,125.0,20.0,65.0,50.0,20.0,4903.25,10.596,3.0,50.3762016,-84.436697,10.596,40.0,40.0,-3.18,154.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:47,,103.0,17.0,63.5,162.0,20.0,65.0,50.0,20.0,4914.72,10.669,3.0,50.376315,-84.4366322,10.669,39.39999999999998,39.39999999999998,-3.85,154.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:48,,104.0,17.0,63.5,177.0,20.0,65.0,50.0,20.0,4926.19,11.035,3.0,50.3764274,-84.4365646,11.035,39.0,39.0,-4.35,154.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:49,,105.0,17.0,63.5,217.0,20.0,65.0,50.0,20.0,4937.88,11.701,3.0,50.376544,-84.4365024,11.701,38.60000000000002,38.60000000000002,-4.6,153.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:50,,105.0,17.0,63.5,242.0,20.0,65.0,51.0,20.0,4949.67,11.724,3.0,50.3766638,-84.4364471,11.724,38.39999999999998,38.39999999999998,-4.45,152.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:51,,105.0,17.0,63.5,264.0,20.0,65.0,55.0,20.0,4961.08,11.392,3.0,50.3767804,-84.436396,11.392,38.200000000000045,38.200000000000045,-3.91,152.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:52,,105.0,17.0,63.5,217.0,20.0,65.0,51.0,20.0,4971.96,10.789,3.0,50.3768927,-84.4363529,10.789,38.0,38.0,-3.19,151.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:53,,105.0,19.0,68.5,203.0,21.0,68.0,49.0,20.0,4982.82,10.499,3.0,50.3770067,-84.4363205,10.499,38.0,38.0,-2.45,151.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:54,,104.0,23.0,79.0,230.0,22.5,74.0,51.0,20.0,4993.08,10.372,3.0,50.3771155,-84.4362968,10.372,37.799999999999955,37.799999999999955,-1.7,150.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:55,,103.0,26.0,86.5,259.0,23.5,77.5,52.0,20.0,5002.89,10.318,3.0,50.3772198,-84.4362765,10.318,37.60000000000002,37.60000000000002,-1.24,150.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:56,,103.0,27.5,91.0,290.0,23.5,77.5,52.0,20.0,5013.03,10.315,3.0,50.3773277,-84.4362564,10.315,37.60000000000002,37.60000000000002,-1.12,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:57,,102.0,27.5,91.0,253.0,23.5,77.5,52.0,20.0,5023.16,9.955,3.0,50.3774357,-84.436239,9.955,37.60000000000002,37.60000000000002,-1.0,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:58,,102.0,27.5,91.0,215.0,23.5,77.5,52.0,20.0,5033.38,9.952,3.0,50.3775446,-84.4362207,9.952,37.60000000000002,37.60000000000002,-0.82,148.0,2022,6,13,23,2.21,342.0
2022-06-13 23:58:59,,102.0,27.0,89.5,206.0,23.5,78.0,51.0,20.0,5044.19,10.067,3.0,50.3776599,-84.4362019,10.067,37.60000000000002,37.60000000000002,-0.75,148.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:00,,102.0,25.0,87.0,213.0,23.0,79.0,47.0,20.0,5054.79,10.211,3.0,50.3777729,-84.4361839,10.211,37.60000000000002,37.60000000000002,-0.48,148.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:01,,102.0,23.0,80.5,217.0,23.5,80.5,45.0,20.0,5065.58,10.489,3.0,50.3778879,-84.4361637,10.489,37.39999999999998,37.39999999999998,-0.11,148.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:02,,102.0,19.0,62.0,214.0,26.0,83.0,45.0,20.0,5076.28,10.528,3.0,50.3780014,-84.4361397,10.528,37.39999999999998,37.39999999999998,0.0,147.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:03,,102.0,19.0,61.5,237.0,26.0,83.0,45.0,20.0,5086.98,10.321,3.0,50.378115,-84.4361161,10.321,37.39999999999998,37.39999999999998,0.0,147.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:04,,101.0,19.0,61.5,251.0,26.0,83.0,45.0,20.0,5097.5,10.324,3.0,50.378227,-84.4360966,10.324,37.60000000000002,37.60000000000002,0.0,147.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:05,,101.0,19.0,61.5,250.0,26.0,83.0,46.0,20.0,5108.17,10.352,3.0,50.3783409,-84.4360799,10.352,37.39999999999998,37.39999999999998,0.0,147.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:06,,101.0,19.0,61.5,237.0,26.0,83.0,48.0,20.0,5118.28,9.858,3.0,50.3784488,-84.436064,9.858,37.39999999999998,37.39999999999998,0.0,146.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:07,,100.0,20.5,74.0,255.0,23.5,76.5,49.0,20.0,5128.17,9.806,3.0,50.3785543,-84.4360468,9.806,37.39999999999998,37.39999999999998,0.0,146.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:08,,100.0,25.0,82.5,252.0,23.5,77.0,50.0,20.0,5138.01,9.702,3.0,50.3786593,-84.4360302,9.702,37.200000000000045,37.200000000000045,0.0,146.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:09,,100.0,27.5,89.0,259.0,24.0,78.5,51.0,20.0,5148.3,9.821,3.0,50.3787687,-84.4360104,9.821,37.200000000000045,37.200000000000045,-0.17,145.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:10,,100.0,26.5,85.0,264.0,25.0,79.5,49.0,20.0,5158.91,10.094,3.0,50.3788812,-84.435985,10.094,37.0,37.0,-0.58,145.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:11,,100.0,24.0,77.5,260.0,25.0,79.0,46.0,20.0,5169.66,10.232,3.0,50.3789945,-84.4359557,10.232,37.0,37.0,-0.84,146.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:12,,100.0,23.0,80.5,233.0,21.0,72.5,51.0,20.0,5180.75,10.28,3.0,50.379111,-84.435922,10.28,37.0,37.0,-0.79,146.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:13,,99.0,23.0,80.5,253.0,21.0,72.5,52.0,20.0,5191.78,10.366,3.0,50.3792259,-84.4358834,10.366,37.0,37.0,-0.66,146.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:14,,99.0,23.0,80.5,257.0,21.0,72.5,54.0,20.0,5202.64,10.224,3.0,50.3793376,-84.4358383,10.224,36.799999999999955,36.799999999999955,-0.71,147.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:15,,98.0,23.0,80.5,254.0,21.0,72.5,54.0,20.0,5212.82,9.822,3.0,50.3794414,-84.4357923,9.822,36.799999999999955,36.799999999999955,-0.53,147.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:16,,98.0,23.0,80.5,270.0,21.0,72.5,54.0,20.0,5223.03,9.67,3.0,50.3795452,-84.4357448,9.67,36.799999999999955,36.799999999999955,-0.32,148.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:17,,97.0,23.0,80.5,278.0,21.0,72.5,54.0,20.0,5233.29,9.768,3.0,50.3796492,-84.4356955,9.768,36.799999999999955,36.799999999999955,-0.46,148.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:18,,97.0,29.5,90.0,281.0,24.0,76.5,53.0,20.0,5242.9,9.587,3.0,50.3797455,-84.4356454,9.587,36.799999999999955,36.799999999999955,-0.37,148.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:19,,96.0,29.0,90.5,276.0,25.5,80.5,51.0,20.0,5253.18,9.597,3.0,50.3798496,-84.4355964,9.597,36.799999999999955,36.799999999999955,-0.09,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:20,,96.0,25.5,83.0,267.0,25.5,83.0,50.0,20.0,5263.38,9.654,3.0,50.3799524,-84.4355456,9.654,36.799999999999955,36.799999999999955,0.0,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:21,,94.0,22.0,74.5,258.0,25.0,83.5,48.0,20.0,5273.22,9.571,3.0,50.3800504,-84.4354923,9.571,36.60000000000002,36.60000000000002,0.0,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:22,,92.0,25.0,80.0,247.0,26.0,83.0,46.0,20.0,5283.0,9.439,3.0,50.380147,-84.4354365,9.439,36.799999999999955,36.799999999999955,0.0,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:23,,92.0,23.0,77.0,241.0,27.5,85.5,46.0,20.0,5292.62,9.376,3.0,50.3802395,-84.4353748,9.376,37.0,37.0,0.17,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:24,,94.0,21.5,74.5,250.0,28.5,87.0,47.0,20.0,5301.54,9.051,3.0,50.3803244,-84.4353151,9.051,37.200000000000045,37.200000000000045,0.59,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:25,,99.0,21.5,74.5,301.0,28.5,87.0,53.0,20.0,5310.25,8.456,3.0,50.3804059,-84.4352534,8.456,37.200000000000045,37.200000000000045,0.89,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:26,,100.0,26.5,83.0,323.0,25.5,81.0,55.0,20.0,5319.1,8.63,3.0,50.3804858,-84.4351844,8.63,37.39999999999998,37.39999999999998,1.16,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:27,,100.0,31.0,91.5,344.0,23.0,75.0,56.0,20.0,5328.05,8.976,3.0,50.3805653,-84.4351116,8.976,37.60000000000002,37.60000000000002,1.6,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:28,,100.0,30.0,90.5,341.0,25.5,82.5,56.0,20.0,5337.18,9.05,3.0,50.3806451,-84.4350351,9.05,37.60000000000002,37.60000000000002,1.68,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:29,,100.0,29.5,90.0,332.0,27.0,86.0,55.0,20.0,5346.01,8.864,3.0,50.3807206,-84.4349577,8.864,37.60000000000002,37.60000000000002,1.33,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:30,,100.0,29.5,90.0,316.0,27.0,86.0,53.0,20.0,5354.67,8.431,3.0,50.3807956,-84.4348838,8.431,37.799999999999955,37.799999999999955,1.07,149.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:31,,98.0,29.5,90.0,301.0,27.0,86.0,53.0,20.0,5362.98,7.727,3.0,50.3808663,-84.4348107,7.727,37.799999999999955,37.799999999999955,0.99,150.0,2022,6,13,23,2.21,342.0
2022-06-13 23:59:32,,97.0,29.5,90.0,312.0,27.0,86.0,53.0,20.0,5370.52,7.455,3.0,50.3809292,-84.4347419,7.455,38.0,38.0,0.84,150.0,2022,6,13,23,2.21,342.0
