altitude,ascent,cadence,descent,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,timestamp,battery_soc,calories,distance,grade,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
15.200000000000045,16,81,16,15.200000000000045,6.461,3,50.5119903,-84.8149436,212,6.461,2023-02-02 23:23:25,,99.0,3200.34,0.0,52.0,3.0,24.0,84.5,1.5,72.5,2023,2,2,23,4.05,303.0
15.200000000000045,16,88,16,15.200000000000045,6.079,3,50.5120176,-84.8150255,215,6.079,2023-02-02 23:23:26,,99.0,3206.31,0.0,54.0,3.0,27.5,85.5,21.0,76.0,2023,2,2,23,4.05,303.0
15.200000000000045,16,93,16,15.200000000000045,5.072,3,50.5120313,-84.8150892,200,5.072,2023-02-02 23:23:27,,99.0,3211.05,0.0,53.0,3.0,23.5,79.0,24.5,82.5,2023,2,2,23,4.05,303.0
15.200000000000045,16,92,16,15.200000000000045,3.858,3,50.5120313,-84.8151347,189,3.858,2023-02-02 23:23:28,,99.0,3214.5,0.0,52.0,3.0,21.0,75.5,22.0,81.0,2023,2,2,23,4.05,303.0
15.399999999999977,16,91,16,15.399999999999977,3.76,3,50.5120267,-84.8151893,179,3.76,2023-02-02 23:23:29,,99.0,3218.22,0.0,51.0,3.0,20.5,75.5,20.0,76.0,2023,2,2,23,4.05,303.0
15.200000000000045,16,92,16,15.200000000000045,3.549,3,50.5120222,-84.8152348,180,3.549,2023-02-02 23:23:30,,100.0,3221.72,0.0,50.0,3.0,21.0,76.0,21.5,78.0,2023,2,2,23,4.05,303.0
15.200000000000045,16,91,16,15.200000000000045,3.856,3,50.5120085,-84.8152895,194,3.856,2023-02-02 23:23:31,,100.0,3225.67,0.0,51.0,3.0,21.5,77.0,23.0,79.5,2023,2,2,23,4.05,303.0
15.200000000000045,16,90,16,15.200000000000045,4.423,3,50.5119812,-84.8153532,209,4.423,2023-02-02 23:23:32,,100.0,3230.26,-0.03,52.0,3.0,22.0,77.5,24.5,81.5,2023,2,2,23,4.05,303.0
15.0,16,89,16,15.0,5.275,3,50.5119494,-84.8154169,212,5.275,2023-02-02 23:23:33,,100.0,3235.81,-0.21,50.0,3.0,22.0,78.5,25.0,83.0,2023,2,2,23,4.05,303.0
15.0,16,90,16,15.0,5.952,3,50.5119221,-84.8154988,202,5.952,2023-02-02 23:23:34,,100.0,3241.99,-0.54,47.0,3.0,22.5,79.5,24.5,83.0,2023,2,2,23,4.05,303.0
15.0,16,90,16,15.0,5.996,3,50.5118948,-84.8155716,191,5.996,2023-02-02 23:23:35,,101.0,3248.01,-0.45,47.0,3.0,24.5,81.0,23.5,80.5,2023,2,2,23,4.05,303.0
15.200000000000045,16,90,16,15.200000000000045,5.666,3,50.511872,-84.8156444,202,5.666,2023-02-02 23:23:36,,101.0,3253.53,0.0,53.0,3.0,27.0,82.5,22.0,77.5,2023,2,2,23,4.05,303.0
15.200000000000045,16,90,16,15.200000000000045,5.56,2,50.5118583,-84.8157264,208,5.56,2023-02-02 23:23:37,,101.0,3259.05,0.0,53.0,3.0,24.0,80.0,21.5,80.0,2023,2,2,23,4.05,303.0
15.399999999999977,16,90,16,15.399999999999977,5.202,2,50.5118492,-84.8157992,202,5.202,2023-02-02 23:23:38,,101.0,3264.14,0.0,54.0,3.0,23.5,81.5,22.0,78.0,2023,2,2,23,4.05,303.0
15.399999999999977,16,89,16,15.399999999999977,4.665,2,50.511831,-84.8158538,195,4.665,2023-02-02 23:23:39,,101.0,3268.62,0.0,54.0,3.0,24.5,80.5,23.0,75.5,2023,2,2,23,4.05,303.0
15.600000000000023,16,75,16,15.600000000000023,4.54,2,50.5117992,-84.8158993,163,4.54,2023-02-02 23:23:40,,101.0,3273.13,0.0,,3.0,22.0,70.5,22.5,79.0,2023,2,2,23,4.05,303.0
15.600000000000023,16,51,16,15.600000000000023,4.38,2,50.5117628,-84.8159357,127,4.38,2023-02-02 23:23:41,,101.0,3277.45,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,27,16,15.600000000000023,4.004,2,50.5117264,-84.815963,91,4.004,2023-02-02 23:23:42,,101.0,3281.34,0.52,,3.0,,,,,2023,2,2,23,4.05,303.0
15.399999999999977,16,3,16,15.399999999999977,4.171,2,50.5116809,-84.8159903,0,4.171,2023-02-02 23:23:43,,101.0,3285.59,0.87,,3.0,,,,,2023,2,2,23,4.05,303.0
15.399999999999977,16,0,16,15.399999999999977,4.94,2,50.5116353,-84.8160267,0,4.94,2023-02-02 23:23:44,,101.0,3290.77,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.399999999999977,16,0,16,15.399999999999977,4.901,2,50.5115898,-84.8160631,0,4.901,2023-02-02 23:23:45,,101.0,3295.63,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,3.695,2,50.5115625,-84.8160905,0,3.695,2023-02-02 23:23:46,,101.0,3298.95,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,1.345,3,50.5115443,-84.8161087,0,1.345,2023-02-02 23:23:47,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,0.0,3,50.5115398,-84.8161269,0,0.0,2023-02-02 23:23:48,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,0.0,3,50.5115352,-84.816136,0,0.0,2023-02-02 23:23:49,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,0.0,3,50.5115307,-84.816136,0,0.0,2023-02-02 23:23:50,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,0.0,3,50.5115307,-84.816136,0,0.0,2023-02-02 23:23:51,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,0.0,3,50.5115307,-84.816136,0,0.0,2023-02-02 23:23:52,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,0.0,3,50.5115307,-84.816136,0,0.0,2023-02-02 23:23:53,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,0.0,3,50.5115307,-84.816136,0,0.0,2023-02-02 23:23:54,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,0.0,3,50.5115307,-84.816136,0,0.0,2023-02-02 23:23:55,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
15.600000000000023,16,0,17,15.600000000000023,0.0,3,50.5115307,-84.816136,0,0.0,2023-02-02 23:23:56,,101.0,3300.07,0.0,,3.0,,,,,2023,2,2,23,4.05,303.0
