distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
0.0,3.2,3,50.5107524,-84.8162634,3.2,2023-05-26 13:29:58,,,,,,,,,,,,,,,,2023,5,26,13,3.83,237.0
2.89,3.787,3,50.5107765,-84.8162875,3.787,2023-05-26 13:29:59,78.0,71.0,0.0,25.5,53.0,93.5,170.0,22.5,84.5,,,,,,,2023,5,26,13,3.83,237.0
6.48,4.359,3,50.5108076,-84.8163172,4.359,2023-05-26 13:30:00,,73.0,0.0,21.5,49.0,81.0,172.0,24.0,89.5,,,,,,,2023,5,26,13,3.83,237.0
14.48,4.826,3,50.5108819,-84.8163837,4.826,2023-05-26 13:30:01,,74.0,0.0,20.0,48.0,74.0,174.0,25.0,87.0,,,,,,,2023,5,26,13,3.83,237.0
20.27,5.071,2,50.5109314,-84.8164349,5.071,2023-05-26 13:30:02,,77.0,0.0,21.5,50.0,74.5,169.0,25.0,76.5,,,,,,,2023,5,26,13,3.83,237.0
26.2,4.84,2,50.5109799,-84.8164863,4.84,2023-05-26 13:30:03,,77.0,0.0,23.0,54.0,77.0,169.0,22.5,77.5,18.0,,,,,,2023,5,26,13,3.83,237.0
32.93,5.15,2,50.5110416,-84.8165401,5.15,2023-05-26 13:30:04,,73.0,0.0,18.0,51.0,69.5,153.0,22.5,77.5,18.0,,,,,,2023,5,26,13,3.83,237.0
38.31,5.63,2,50.5110931,-84.8165735,5.63,2023-05-26 13:30:05,,71.0,0.0,18.0,52.0,68.5,133.0,22.5,74.0,18.0,,,,,,2023,5,26,13,3.83,237.0
42.21,4.346,2,50.5111294,-84.8166008,4.346,2023-05-26 13:30:06,,70.0,0.0,21.0,56.0,72.0,118.0,21.5,70.5,18.0,,,,,,2023,5,26,13,3.83,237.0
46.03,3.974,2,50.5111686,-84.8166121,3.974,2023-05-26 13:30:07,,71.0,1.0,23.0,57.0,77.0,119.0,20.0,68.0,18.0,,,,,,2023,5,26,13,3.83,237.0
50.55,4.372,2,50.5112143,-84.8165938,4.372,2023-05-26 13:30:08,,74.0,1.0,25.5,53.0,82.0,157.0,18.0,66.0,18.0,,,,,,2023,5,26,13,3.83,237.0
54.92,4.365,2,50.5112583,-84.8165724,4.365,2023-05-26 13:30:09,,75.0,1.0,25.0,54.0,85.0,182.0,19.0,71.5,18.0,,,,,,2023,5,26,13,3.83,237.0
59.32,4.37,3,50.5113029,-84.8165481,4.37,2023-05-26 13:30:10,,76.0,1.0,23.0,54.0,86.0,187.0,23.0,84.0,18.0,,,,,,2023,5,26,13,3.83,237.0
64.3,4.828,3,50.5113562,-84.8165299,4.828,2023-05-26 13:30:11,,77.0,1.0,26.5,53.0,93.5,179.0,21.5,84.0,18.0,,,,,,2023,5,26,13,3.83,237.0
69.65,5.235,3,50.5114103,-84.8165086,5.235,2023-05-26 13:30:12,,77.0,1.0,21.0,56.0,72.5,166.0,22.5,89.5,18.0,,,,,,2023,5,26,13,3.83,237.0
74.69,5.057,3,50.5114578,-84.8164778,5.057,2023-05-26 13:30:13,,67.0,2.0,,,,146.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
79.95,5.179,3,50.5115083,-84.8164411,5.179,2023-05-26 13:30:14,,47.0,2.0,,,,125.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
84.49,4.9,3,50.5115511,-84.8164068,4.9,2023-05-26 13:30:15,,27.0,2.0,,,,104.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
88.41,4.356,3,50.5115847,-84.8163732,4.356,2023-05-26 13:30:16,,6.0,2.0,,,,83.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
92.59,3.902,3,50.5116192,-84.8163586,3.902,2023-05-26 13:30:17,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
95.73,3.311,3,50.5116426,-84.8163817,3.311,2023-05-26 13:30:18,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
98.86,3.185,3,50.5116743,-84.8163751,3.185,2023-05-26 13:30:19,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
101.58,2.858,3,50.511701,-84.8163701,2.858,2023-05-26 13:30:20,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.17,1.921,2,50.5117159,-84.8163849,1.921,2023-05-26 13:30:21,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.737,2,50.5117284,-84.8163843,0.737,2023-05-26 13:30:22,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,2,50.5117449,-84.8163628,0.0,2023-05-26 13:30:23,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,2,50.5117587,-84.8163387,0.0,2023-05-26 13:30:24,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,2,50.5117673,-84.8163271,0.0,2023-05-26 13:30:25,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,2,50.5117673,-84.8163271,0.0,2023-05-26 13:30:26,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,2,50.5117673,-84.8163271,0.0,2023-05-26 13:30:27,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,2,50.5117673,-84.8163271,0.0,2023-05-26 13:30:28,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,2,50.5117673,-84.8163271,0.0,2023-05-26 13:30:29,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,2,50.5117673,-84.8163271,0.0,2023-05-26 13:30:30,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,2,50.5117673,-84.8163271,0.0,2023-05-26 13:30:31,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
103.66,0.0,1,50.5117673,-84.8163271,0.0,2023-05-26 13:30:32,,0.0,2.0,,,,0.0,,,18.0,,,,,,2023,5,26,13,3.83,237.0
104.23,5.284,1,50.51186,-84.8162845,5.284,2023-05-26 13:30:36,,0.0,2.0,,,,0.0,,,18.0,3.3999999999999773,0.0,0.0,3.3999999999999773,0.0,2023,5,26,13,3.83,237.0
106.13,2.772,1,50.5118795,-84.8162665,2.772,2023-05-26 13:30:37,,0.0,2.0,,,,0.0,,,18.0,3.3999999999999773,0.0,0.0,3.3999999999999773,0.0,2023,5,26,13,3.83,237.0
108.91,2.717,2,50.5119047,-84.8162477,2.717,2023-05-26 13:30:38,,0.0,2.0,32.5,74.0,98.5,0.0,0.0,0.0,18.0,3.3999999999999773,0.0,0.0,3.3999999999999773,0.0,2023,5,26,13,3.83,237.0
112.16,3.14,2,50.5119333,-84.8162265,3.14,2023-05-26 13:30:39,,39.0,2.0,28.5,50.0,87.5,89.0,18.0,48.5,18.0,3.6000000000000227,0.0,0.0,3.6000000000000227,0.0,2023,5,26,13,3.83,237.0
115.54,3.402,2,50.5119641,-84.8161972,3.402,2023-05-26 13:30:40,,51.0,2.0,24.0,36.0,76.5,144.0,35.5,97.0,18.0,3.6000000000000227,0.0,0.0,3.6000000000000227,0.0,2023,5,26,13,3.83,237.0
119.21,3.643,2,50.5119968,-84.8161668,3.643,2023-05-26 13:30:41,,54.0,2.0,25.0,52.0,74.0,146.0,33.5,99.0,18.0,3.6000000000000227,0.0,0.0,3.6000000000000227,0.0,2023,5,26,13,3.83,237.0
123.41,3.885,2,50.5120407,-84.8161542,3.885,2023-05-26 13:30:42,,58.0,2.0,31.5,72.0,89.0,163.0,22.5,82.5,18.0,3.6000000000000227,0.0,0.0,3.6000000000000227,0.27,2023,5,26,13,3.83,237.0
128.12,4.547,2,50.5120917,-84.8161542,4.547,2023-05-26 13:30:43,,64.0,2.0,33.5,68.0,100.0,207.0,23.5,81.5,18.0,3.8000000000000114,0.0,0.0,3.8000000000000114,0.6,2023,5,26,13,3.83,237.0
133.55,5.221,2,50.5121477,-84.8161574,5.221,2023-05-26 13:30:44,,68.0,3.0,29.0,57.0,97.0,236.0,36.5,98.5,18.0,3.6000000000000227,0.0,0.0,3.6000000000000227,0.33,2023,5,26,13,3.83,237.0
139.65,5.889,2,50.5122128,-84.8161633,5.889,2023-05-26 13:30:45,,73.0,3.0,27.0,53.0,87.0,266.0,36.5,98.5,18.0,3.6000000000000227,0.0,0.0,3.6000000000000227,0.0,2023,5,26,13,3.83,237.0
146.91,6.929,2,50.5122914,-84.8161664,6.929,2023-05-26 13:30:46,,75.0,3.0,28.0,60.0,93.5,272.0,28.0,99.0,18.0,3.3999999999999773,0.0,0.0,3.3999999999999773,0.0,2023,5,26,13,3.83,237.0
154.45,7.356,2,50.5123737,-84.8161755,7.356,2023-05-26 13:30:47,,77.0,4.0,22.0,59.0,84.5,244.0,24.5,99.5,18.0,3.3999999999999773,0.0,0.0,3.3999999999999773,0.0,2023,5,26,13,3.83,237.0
162.19,7.627,2,50.5124547,-84.8161944,7.627,2023-05-26 13:30:48,,80.0,4.0,19.5,58.0,82.0,230.0,24.5,93.5,18.0,3.1999999999999886,0.0,0.0,3.1999999999999886,0.0,2023,5,26,13,3.83,237.0
169.65,7.525,2,50.5125287,-84.8162339,7.525,2023-05-26 13:30:49,,82.0,4.0,21.0,55.0,82.0,224.0,26.0,85.5,18.0,3.1999999999999886,0.0,0.0,3.1999999999999886,0.0,2023,5,26,13,3.83,237.0
176.29,6.869,2,50.5125903,-84.8162793,6.869,2023-05-26 13:30:50,,61.0,4.0,17.0,46.0,56.0,111.0,28.0,89.5,18.0,3.1999999999999886,0.0,0.0,3.1999999999999886,-0.54,2023,5,26,13,3.83,237.0
182.12,6.086,2,50.5126432,-84.8163214,6.086,2023-05-26 13:30:51,,54.0,4.0,10.0,25.0,62.0,56.0,19.0,65.0,18.0,3.1999999999999886,0.0,0.0,3.1999999999999886,-1.08,2023,5,26,13,3.83,237.0
188.05,5.97,2,50.5127041,-84.8163485,5.97,2023-05-26 13:30:52,,52.0,4.0,3.5,29.0,68.0,20.0,9.5,40.5,18.0,3.1999999999999886,0.0,0.0,3.1999999999999886,-1.08,2023,5,26,13,3.83,237.0
194.26,6.163,2,50.5127707,-84.8163482,6.163,2023-05-26 13:30:53,,56.0,4.0,5.0,33.0,74.0,5.0,4.0,37.0,18.0,3.0,0.0,0.0,3.0,-1.02,2023,5,26,13,3.83,237.0
200.86,6.518,2,50.5128406,-84.8163268,6.518,2023-05-26 13:30:54,,63.0,4.0,16.0,37.0,80.0,52.0,2.0,55.0,18.0,3.0,0.0,0.0,3.0,-0.94,2023,5,26,13,3.83,237.0
206.71,5.949,2,50.5128971,-84.8162925,5.949,2023-05-26 13:30:55,,67.0,4.0,26.5,42.0,86.0,140.0,0.0,72.5,18.0,2.8000000000000114,0.0,1.0,2.8000000000000114,-0.83,2023,5,26,13,3.83,237.0
211.95,5.56,2,50.5129416,-84.8162435,5.56,2023-05-26 13:30:56,,70.0,4.0,22.0,46.0,75.5,187.0,22.5,90.5,18.0,2.8000000000000114,0.0,1.0,2.8000000000000114,-0.76,2023,5,26,13,3.83,237.0
217.71,6.148,2,50.5129862,-84.8161863,6.148,2023-05-26 13:30:57,,72.0,5.0,25.5,50.0,86.0,217.0,28.5,95.0,18.0,2.8000000000000114,0.0,1.0,2.8000000000000114,-0.75,2023,5,26,13,3.83,237.0
223.79,6.413,2,50.5130241,-84.8161197,6.413,2023-05-26 13:30:58,,74.0,5.0,28.0,52.0,93.5,241.0,28.5,95.5,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,-0.79,2023,5,26,13,3.83,237.0
230.16,6.667,2,50.5130634,-84.8160438,6.667,2023-05-26 13:30:59,,76.0,5.0,27.5,54.0,91.0,256.0,29.0,96.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,-0.85,2023,5,26,13,3.83,237.0
237.02,6.873,2,50.5131029,-84.8159588,6.873,2023-05-26 13:31:00,,77.0,5.0,26.5,56.0,88.5,252.0,29.0,96.5,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,-0.9,2023,5,26,13,3.83,237.0
244.13,6.971,2,50.5131513,-84.8158745,6.971,2023-05-26 13:31:01,,78.0,6.0,24.5,58.0,85.5,228.0,26.0,93.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,-0.9,2023,5,26,13,3.83,237.0
251.45,7.073,2,50.5132077,-84.8158045,7.073,2023-05-26 13:31:02,,79.0,6.0,24.5,60.0,86.5,216.0,25.0,91.5,18.0,2.3999999999999773,0.0,1.0,2.3999999999999773,-0.87,2023,5,26,13,3.83,237.0
258.76,7.202,2,50.5132692,-84.81574,7.202,2023-05-26 13:31:03,,80.0,6.0,25.0,54.0,88.0,216.0,25.0,90.5,18.0,2.3999999999999773,0.0,1.0,2.3999999999999773,-0.83,2023,5,26,13,3.83,237.0
265.97,7.265,2,50.5133363,-84.8156827,7.265,2023-05-26 13:31:04,,81.0,6.0,26.0,51.0,89.5,222.0,25.0,90.0,18.0,2.3999999999999773,0.0,1.0,2.3999999999999773,-0.78,2023,5,26,13,3.83,237.0
273.15,7.268,2,50.5134078,-84.8156411,7.268,2023-05-26 13:31:05,,81.0,7.0,26.5,52.0,91.5,218.0,25.0,89.0,18.0,2.3999999999999773,0.0,1.0,2.3999999999999773,-0.39,2023,5,26,13,3.83,237.0
280.57,7.281,3,50.5134795,-84.8156023,7.281,2023-05-26 13:31:06,,82.0,7.0,27.0,54.0,93.0,204.0,25.0,88.5,18.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
288.57,7.346,3,50.5135553,-84.8155483,7.346,2023-05-26 13:31:07,,82.0,7.0,26.0,55.0,89.0,200.0,24.5,86.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
296.74,7.605,3,50.5136293,-84.815485,7.605,2023-05-26 13:31:08,,82.0,7.0,22.5,62.0,79.5,197.0,24.0,83.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
305.25,7.816,3,50.5137088,-84.8154208,7.816,2023-05-26 13:31:09,,84.0,7.0,19.0,74.0,70.0,199.0,23.5,79.5,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
313.86,7.469,3,50.5137891,-84.8153571,7.469,2023-05-26 13:31:10,,66.0,8.0,16.0,86.0,60.5,148.0,23.0,76.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
322.22,7.055,3,50.513863,-84.8152902,7.055,2023-05-26 13:31:11,,48.0,8.0,16.0,97.0,62.5,108.0,23.5,76.5,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
329.72,6.616,3,50.5139294,-84.8152275,6.616,2023-05-26 13:31:12,,33.0,8.0,18.0,100.0,67.5,89.0,23.5,79.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
336.13,6.273,3,50.5139899,-84.8151819,6.273,2023-05-26 13:31:13,,18.0,8.0,19.5,100.0,72.5,70.0,24.0,81.0,18.0,2.8000000000000114,0.0,1.0,2.8000000000000114,0.0,2023,5,26,13,3.83,237.0
342.05,6.203,3,50.5140446,-84.8151396,6.203,2023-05-26 13:31:14,,3.0,8.0,21.0,100.0,78.0,0.0,24.5,83.0,18.0,2.8000000000000114,0.0,1.0,2.8000000000000114,0.0,2023,5,26,13,3.83,237.0
348.35,6.888,3,50.5141041,-84.8151,6.888,2023-05-26 13:31:15,,7.0,8.0,22.5,100.0,83.0,9.0,25.0,85.0,18.0,3.0,0.0,1.0,3.0,0.0,2023,5,26,13,3.83,237.0
355.18,7.1,3,50.5141704,-84.8150547,7.1,2023-05-26 13:31:16,,42.0,8.0,24.0,100.0,88.0,57.0,25.5,87.5,18.0,2.8000000000000114,0.0,1.0,2.8000000000000114,0.0,2023,5,26,13,3.83,237.0
362.13,6.961,3,50.5142356,-84.8150093,6.961,2023-05-26 13:31:17,,78.0,8.0,26.0,71.0,93.5,212.0,25.5,89.5,18.0,2.8000000000000114,0.0,1.0,2.8000000000000114,0.0,2023,5,26,13,3.83,237.0
369.17,6.926,3,50.5143035,-84.814964,6.926,2023-05-26 13:31:18,,79.0,8.0,26.5,52.0,96.0,262.0,26.0,90.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
376.69,7.082,3,50.5143782,-84.8149281,7.082,2023-05-26 13:31:19,,79.0,8.0,25.5,50.0,91.5,261.0,25.5,87.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
384.62,7.025,3,50.5144628,-84.8149096,7.025,2023-05-26 13:31:20,,79.0,9.0,25.0,52.0,87.0,223.0,25.0,84.5,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
391.72,6.702,3,50.5145376,-84.8148883,6.702,2023-05-26 13:31:21,,80.0,9.0,25.0,56.0,88.0,199.0,25.0,85.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
398.3,6.348,3,50.5146066,-84.8148613,6.348,2023-05-26 13:31:22,,81.0,9.0,26.0,59.0,90.5,186.0,25.0,87.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
404.73,6.196,3,50.514671,-84.8148304,6.196,2023-05-26 13:31:23,,81.0,9.0,27.0,59.0,93.5,204.0,25.5,89.0,18.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
411.24,6.385,3,50.5147346,-84.8147908,6.385,2023-05-26 13:31:24,,82.0,9.0,28.0,58.0,96.0,219.0,25.5,91.0,18.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
417.8,6.444,3,50.5147983,-84.8147485,6.444,2023-05-26 13:31:25,,82.0,10.0,28.0,52.0,95.5,226.0,26.0,93.0,18.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
424.28,6.324,3,50.5148605,-84.8147088,6.324,2023-05-26 13:31:26,,83.0,10.0,28.5,50.0,94.5,231.0,27.0,94.5,18.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
430.66,6.405,3,50.5149213,-84.8146666,6.405,2023-05-26 13:31:27,,83.0,10.0,28.0,50.0,92.5,231.0,27.0,94.5,18.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
437.43,6.638,3,50.5149866,-84.8146237,6.638,2023-05-26 13:31:28,,84.0,10.0,25.0,51.0,87.0,212.0,25.5,90.0,18.0,2.1999999999999886,0.0,1.0,2.1999999999999886,0.0,2023,5,26,13,3.83,237.0
444.56,6.831,3,50.5150548,-84.8145724,6.831,2023-05-26 13:31:29,,84.0,11.0,22.5,53.0,81.0,195.0,24.0,86.0,18.0,2.1999999999999886,0.0,1.0,2.1999999999999886,0.0,2023,5,26,13,3.83,237.0
451.42,6.579,3,50.5151203,-84.8145338,6.579,2023-05-26 13:31:30,,83.0,11.0,21.5,53.0,77.0,184.0,22.0,81.0,18.0,2.0,0.0,1.0,2.0,0.0,2023,5,26,13,3.83,237.0
457.5,5.811,3,50.5151808,-84.8145066,5.811,2023-05-26 13:31:31,,82.0,11.0,21.0,54.0,76.5,180.0,20.0,76.0,18.0,1.8000000000000114,0.0,1.0,1.8000000000000114,0.0,2023,5,26,13,3.83,237.0
462.81,5.14,3,50.5152375,-84.8144851,5.14,2023-05-26 13:31:32,,81.0,11.0,22.0,55.0,80.0,181.0,19.0,73.0,18.0,1.8000000000000114,0.0,1.0,1.8000000000000114,0.0,2023,5,26,13,3.83,237.0
467.62,4.623,3,50.5152899,-84.8144727,4.623,2023-05-26 13:31:33,,81.0,11.0,24.0,56.0,84.0,191.0,21.0,78.0,18.0,1.8000000000000114,0.0,1.0,1.8000000000000114,0.0,2023,5,26,13,3.83,237.0
472.51,4.362,3,50.5153413,-84.8144579,4.362,2023-05-26 13:31:34,,80.0,12.0,26.0,58.0,88.0,211.0,23.0,83.0,18.0,1.8000000000000114,0.0,1.0,1.8000000000000114,0.0,2023,5,26,13,3.83,237.0
477.59,4.467,3,50.5153941,-84.8144488,4.467,2023-05-26 13:31:35,,79.0,12.0,28.5,49.0,92.0,216.0,24.5,88.5,18.0,2.0,0.0,1.0,2.0,0.0,2023,5,26,13,3.83,237.0
482.1,4.361,3,50.5154413,-84.8144375,4.361,2023-05-26 13:31:36,,79.0,12.0,30.5,59.0,96.0,216.0,26.5,93.5,18.0,2.0,0.0,1.0,2.0,0.0,2023,5,26,13,3.83,237.0
486.47,4.483,3,50.5154882,-84.8144205,4.483,2023-05-26 13:31:37,,80.0,12.0,31.5,58.0,99.0,210.0,27.5,97.0,18.0,2.1999999999999886,0.0,1.0,2.1999999999999886,0.0,2023,5,26,13,3.83,237.0
492.11,4.944,3,50.5155465,-84.8143999,4.944,2023-05-26 13:31:38,,81.0,12.0,30.5,50.0,97.5,221.0,25.5,93.0,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
497.7,5.457,3,50.515604,-84.8143785,5.457,2023-05-26 13:31:39,,81.0,13.0,29.0,56.0,96.0,226.0,24.0,89.0,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
503.65,5.839,3,50.5156663,-84.8143577,5.839,2023-05-26 13:31:40,,81.0,13.0,27.5,61.0,94.0,225.0,22.0,85.0,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
509.7,5.991,3,50.5157302,-84.8143487,5.991,2023-05-26 13:31:41,,82.0,13.0,24.5,54.0,87.5,215.0,23.5,86.5,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
517.04,7.032,3,50.5158071,-84.8143301,7.032,2023-05-26 13:31:42,,82.0,13.0,21.5,51.0,80.0,201.0,26.5,90.0,17.0,2.1999999999999886,0.0,1.0,2.1999999999999886,0.0,2023,5,26,13,3.83,237.0
525.83,8.396,3,50.5158977,-84.8142908,8.396,2023-05-26 13:31:43,,81.0,13.0,22.5,52.0,81.0,172.0,25.5,88.5,17.0,2.1999999999999886,0.0,1.0,2.1999999999999886,0.0,2023,5,26,13,3.83,237.0
535.04,8.885,3,50.5159917,-84.8142509,8.885,2023-05-26 13:31:44,,81.0,14.0,23.0,53.0,81.5,181.0,24.5,87.5,17.0,2.1999999999999886,0.0,1.0,2.1999999999999886,0.0,2023,5,26,13,3.83,237.0
542.58,7.86,3,50.5160709,-84.8142269,7.86,2023-05-26 13:31:45,,80.0,14.0,23.5,53.0,82.5,211.0,24.0,86.0,17.0,2.0,0.0,1.0,2.0,0.0,2023,5,26,13,3.83,237.0
550.12,7.653,3,50.5161507,-84.8142055,7.653,2023-05-26 13:31:46,,79.0,14.0,24.0,54.0,83.0,204.0,23.0,84.5,17.0,2.1999999999999886,0.0,1.0,2.1999999999999886,0.0,2023,5,26,13,3.83,237.0
557.45,7.427,3,50.5162259,-84.8141784,7.427,2023-05-26 13:31:47,,78.0,14.0,25.0,52.0,84.0,200.0,22.0,83.5,17.0,2.1999999999999886,0.0,1.0,2.1999999999999886,0.0,2023,5,26,13,3.83,237.0
564.77,7.321,3,50.5163007,-84.8141477,7.321,2023-05-26 13:31:48,,78.0,14.0,25.0,54.0,85.0,199.0,21.5,81.5,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
572.51,7.628,3,50.5163801,-84.8141144,7.628,2023-05-26 13:31:49,,79.0,15.0,25.0,57.0,86.0,198.0,21.5,79.5,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
580.45,7.862,3,50.5164639,-84.8140837,7.862,2023-05-26 13:31:50,,79.0,15.0,25.0,57.0,86.5,206.0,21.0,78.5,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
588.93,8.326,3,50.5165504,-84.8140473,8.326,2023-05-26 13:31:51,,80.0,15.0,24.0,54.0,84.5,210.0,21.5,78.0,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
596.96,8.118,3,50.5166317,-84.814011,8.118,2023-05-26 13:31:52,,80.0,15.0,23.5,53.0,82.5,218.0,21.5,77.5,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
604.37,7.582,3,50.516706,-84.8139779,7.582,2023-05-26 13:31:53,,81.0,15.0,22.5,52.0,80.5,221.0,22.0,77.0,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
611.94,7.585,3,50.5167846,-84.8139475,7.585,2023-05-26 13:31:54,,81.0,16.0,22.0,52.0,79.0,219.0,22.5,77.0,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
619.84,7.807,4,50.5168652,-84.8139077,7.807,2023-05-26 13:31:55,,81.0,16.0,23.5,52.0,82.5,206.0,22.5,76.0,17.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
628.19,8.206,4,50.5169461,-84.8138554,8.206,2023-05-26 13:31:56,,81.0,16.0,29.0,51.0,98.0,192.0,22.5,75.0,17.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
636.75,8.444,4,50.5170281,-84.8138048,8.444,2023-05-26 13:31:57,,81.0,16.0,27.5,51.0,89.5,190.0,24.0,87.5,17.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
643.78,7.408,4,50.5171005,-84.813781,7.408,2023-05-26 13:31:58,,81.0,16.0,23.5,51.0,83.5,191.0,25.0,89.5,17.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
650.91,7.22,4,50.5171761,-84.8137596,7.22,2023-05-26 13:31:59,,80.0,17.0,23.0,52.0,80.5,191.0,25.0,89.0,17.0,2.6000000000000227,0.0,1.0,2.6000000000000227,0.0,2023,5,26,13,3.83,237.0
658.66,7.629,4,50.5172582,-84.8137355,7.629,2023-05-26 13:32:00,,80.0,17.0,24.5,53.0,80.0,189.0,23.5,84.5,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
665.98,7.431,4,50.5173364,-84.8137174,7.431,2023-05-26 13:32:01,,80.0,17.0,25.0,51.0,82.0,180.0,18.5,71.5,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
673.29,7.364,4,50.5174088,-84.8136835,7.364,2023-05-26 13:32:02,,72.0,17.0,23.5,48.0,81.5,179.0,18.5,71.5,17.0,2.3999999999999773,0.0,1.0,2.3999999999999773,0.0,2023,5,26,13,3.83,237.0
