heart_rate,timestamp,battery_soc,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
144,2022-04-11 16:52:23,,63.0,30.0,51.0,97.0,258.0,30.5,96.5,18.0,7023.8,4.568,3.0,50.4927382,-84.8822745,4.568,78.0,78.0,4.82,2022,4,11,16,4.25,311.0
144,2022-04-11 16:52:24,,62.0,30.0,50.0,97.0,300.0,30.5,96.5,18.0,7028.27,4.518,3.0,50.4927268,-84.8823374,4.518,78.39999999999998,78.39999999999998,4.93,2022,4,11,16,4.25,311.0
145,2022-04-11 16:52:25,,63.0,30.5,51.0,98.5,308.0,31.5,97.0,18.0,7032.12,4.119,3.0,50.4927209,-84.8823926,4.119,78.60000000000002,78.60000000000002,5.41,2022,4,11,16,4.25,311.0
145,2022-04-11 16:52:26,,65.0,31.0,51.0,99.5,318.0,32.5,97.5,18.0,7036.32,4.093,3.0,50.4927107,-84.8824517,4.093,78.79999999999995,78.79999999999995,5.93,2022,4,11,16,4.25,311.0
145,2022-04-11 16:52:27,,65.0,28.5,50.0,96.0,326.0,32.5,98.0,18.0,7040.49,4.165,3.0,50.4926986,-84.8825098,4.165,79.20000000000005,79.20000000000005,6.24,2022,4,11,16,4.25,311.0
144,2022-04-11 16:52:28,,64.0,27.0,49.0,93.5,368.0,32.5,98.0,18.0,7044.7,4.176,3.0,50.4926863,-84.8825684,4.176,79.39999999999998,79.39999999999998,5.77,2022,4,11,16,4.25,311.0
143,2022-04-11 16:52:29,,66.0,24.0,50.0,92.5,402.0,29.5,93.5,18.0,7049.14,4.396,3.0,50.4926707,-84.8826293,4.396,79.60000000000002,79.60000000000002,4.93,2022,4,11,16,4.25,311.0
143,2022-04-11 16:52:30,,70.0,21.0,52.0,91.5,399.0,25.0,89.0,18.0,7052.68,3.868,3.0,50.4926594,-84.8826781,3.868,79.79999999999995,79.79999999999995,4.64,2022,4,11,16,4.25,311.0
144,2022-04-11 16:52:31,,71.0,21.0,50.0,91.5,390.0,21.5,92.5,18.0,7057.02,4.071,3.0,50.4926444,-84.8827376,4.071,80.0,80.0,4.54,2022,4,11,16,4.25,311.0
143,2022-04-11 16:52:32,,73.0,20.0,51.0,89.0,384.0,20.5,93.5,18.0,7061.1,4.072,3.0,50.4926286,-84.8827927,4.072,80.20000000000005,80.20000000000005,4.59,2022,4,11,16,4.25,311.0
142,2022-04-11 16:52:33,,77.0,19.5,51.0,89.0,384.0,19.5,92.0,18.0,7065.19,4.112,3.0,50.492613,-84.882848,4.112,80.39999999999998,80.39999999999998,5.27,2022,4,11,16,4.25,311.0
143,2022-04-11 16:52:34,,80.0,18.5,50.0,89.5,480.0,18.0,89.0,18.0,7069.32,4.207,3.0,50.4925994,-84.8829049,4.207,80.60000000000002,80.60000000000002,5.75,2022,4,11,16,4.25,311.0
145,2022-04-11 16:52:35,,87.0,24.0,49.0,95.0,368.0,18.0,88.0,18.0,7074.01,4.5,3.0,50.4925864,-84.8829704,4.5,80.60000000000002,80.60000000000002,5.26,2022,4,11,16,4.25,311.0
146,2022-04-11 16:52:36,,88.0,33.0,41.0,97.5,336.0,18.0,88.0,18.0,7079.41,5.16,3.0,50.4925623,-84.8830415,5.16,80.60000000000002,80.60000000000002,4.55,2022,4,11,16,4.25,311.0
146,2022-04-11 16:52:37,,87.0,31.0,49.0,98.5,339.0,19.5,88.0,18.0,7085.85,6.132,3.0,50.4925366,-84.8831281,6.132,80.79999999999995,80.79999999999995,3.9,2022,4,11,16,4.25,311.0
146,2022-04-11 16:52:38,,86.0,29.5,50.0,96.5,268.0,24.0,91.5,18.0,7093.05,6.946,3.0,50.4925067,-84.8832241,6.946,81.0,81.0,3.05,2022,4,11,16,4.25,311.0
147,2022-04-11 16:52:39,,86.0,28.0,50.0,93.0,273.0,31.5,96.5,18.0,7099.54,6.605,3.0,50.4924809,-84.8833113,6.605,81.20000000000005,81.20000000000005,2.53,2022,4,11,16,4.25,311.0
148,2022-04-11 16:52:40,,85.0,28.5,50.0,94.0,303.0,31.5,96.5,18.0,7105.67,6.375,3.0,50.4924559,-84.8833935,6.375,81.39999999999998,81.39999999999998,2.33,2022,4,11,16,4.25,311.0
149,2022-04-11 16:52:41,,84.0,31.0,52.0,97.5,301.0,31.5,96.5,18.0,7111.07,5.971,3.0,50.4924302,-84.8834634,5.971,81.60000000000002,81.60000000000002,2.45,2022,4,11,16,4.25,311.0
149,2022-04-11 16:52:42,,84.0,29.5,50.0,97.0,279.0,31.5,96.5,18.0,7117.38,5.849,3.0,50.4924033,-84.8835472,5.849,81.79999999999995,81.79999999999995,2.82,2022,4,11,16,4.25,311.0
149,2022-04-11 16:52:43,,84.0,30.0,51.0,96.5,273.0,32.0,96.5,18.0,7123.11,5.775,3.0,50.4923758,-84.8836214,5.775,82.0,82.0,3.03,2022,4,11,16,4.25,311.0
149,2022-04-11 16:52:44,,83.0,29.5,52.0,96.5,272.0,32.0,94.5,18.0,7129.06,5.856,3.0,50.4923447,-84.8836966,5.856,82.20000000000005,82.20000000000005,3.15,2022,4,11,16,4.25,311.0
149,2022-04-11 16:52:45,,82.0,28.5,54.0,96.5,276.0,31.0,92.0,18.0,7135.37,6.175,3.0,50.4923048,-84.8837705,6.175,82.20000000000005,82.20000000000005,3.29,2022,4,11,16,4.25,311.0
149,2022-04-11 16:52:46,,81.0,28.5,56.0,96.5,282.0,31.0,92.0,18.0,7141.4,6.116,3.0,50.4922681,-84.8838425,6.116,82.39999999999998,82.39999999999998,3.26,2022,4,11,16,4.25,311.0
148,2022-04-11 16:52:47,,81.0,28.5,55.0,96.5,272.0,31.0,92.0,18.0,7148.04,6.452,3.0,50.4922313,-84.8839248,6.452,82.79999999999995,82.79999999999995,3.07,2022,4,11,16,4.25,311.0
149,2022-04-11 16:52:48,,83.0,29.5,53.0,97.0,297.0,31.5,92.5,18.0,7154.27,6.44,3.0,50.4921987,-84.8840035,6.44,83.0,83.0,3.22,2022,4,11,16,4.25,311.0
148,2022-04-11 16:52:49,,84.0,31.0,54.0,97.5,285.0,33.0,93.5,18.0,7160.27,5.94,3.0,50.4921676,-84.8840795,5.94,83.39999999999998,83.39999999999998,3.58,2022,4,11,16,4.25,311.0
148,2022-04-11 16:52:50,,85.0,31.0,51.0,95.5,270.0,31.0,94.5,18.0,7166.61,6.339,3.0,50.4921324,-84.884158,6.339,83.60000000000002,83.60000000000002,4.19,2022,4,11,16,4.25,311.0
149,2022-04-11 16:52:51,,86.0,29.5,52.0,94.0,253.0,31.0,92.5,18.0,7172.47,6.045,3.0,50.4921011,-84.8842317,6.045,83.79999999999995,83.79999999999995,4.64,2022,4,11,16,4.25,311.0
152,2022-04-11 16:52:52,,86.0,25.5,54.0,87.5,205.0,30.0,87.5,18.0,7178.3,5.757,3.0,50.4920702,-84.884305,5.757,84.0,84.0,4.33,2022,4,11,16,4.25,311.0
155,2022-04-11 16:52:53,,84.0,23.5,54.0,82.5,115.0,29.5,84.0,18.0,7183.72,5.537,3.0,50.492043,-84.8843744,5.537,84.20000000000005,84.20000000000005,3.58,2022,4,11,16,4.25,311.0
157,2022-04-11 16:52:54,,82.0,22.5,52.0,77.5,117.0,26.5,77.5,18.0,7188.97,5.507,3.0,50.4920205,-84.8844441,5.507,84.20000000000005,84.20000000000005,2.97,2022,4,11,16,4.25,311.0
159,2022-04-11 16:52:55,,80.0,20.0,53.0,62.0,117.0,18.5,59.0,18.0,7194.17,5.245,3.0,50.4920005,-84.8845143,5.245,84.39999999999998,84.39999999999998,2.49,2022,4,11,16,4.25,311.0
160,2022-04-11 16:52:56,,74.0,27.0,58.0,85.0,179.0,18.5,60.0,18.0,7199.07,4.915,3.0,50.491984,-84.8845816,4.915,84.60000000000002,84.60000000000002,2.08,2022,4,11,16,4.25,311.0
160,2022-04-11 16:52:57,,73.0,25.5,61.0,89.0,219.0,25.5,77.5,19.0,7204.11,5.082,3.0,50.4919643,-84.8846496,5.082,84.79999999999995,84.79999999999995,2.43,2022,4,11,16,4.25,311.0
161,2022-04-11 16:52:58,,73.0,23.5,58.0,87.0,305.0,29.0,87.0,19.0,7210.19,5.539,3.0,50.4919347,-84.8847279,5.539,84.79999999999995,84.79999999999995,3.3,2022,4,11,16,4.25,311.0
161,2022-04-11 16:52:59,,75.0,23.5,51.0,87.0,272.0,29.0,87.0,19.0,7216.27,5.971,3.0,50.4919049,-84.8848063,5.971,85.0,85.0,3.64,2022,4,11,16,4.25,311.0
161,2022-04-11 16:53:00,,78.0,27.5,50.0,90.0,212.0,27.0,95.0,19.0,7222.51,6.149,3.0,50.4918721,-84.884885,6.149,85.0,85.0,3.04,2022,4,11,16,4.25,311.0
161,2022-04-11 16:53:01,,79.0,25.0,53.0,85.5,213.0,29.0,94.0,19.0,7228.7,6.275,3.0,50.4918395,-84.8849632,6.275,85.20000000000005,85.20000000000005,2.55,2022,4,11,16,4.25,311.0
160,2022-04-11 16:53:02,,79.0,24.0,54.0,83.5,138.0,30.0,93.5,19.0,7234.49,5.926,3.0,50.4918101,-84.8850368,5.926,85.0,85.0,1.89,2022,4,11,16,4.25,311.0
161,2022-04-11 16:53:03,,78.0,22.0,55.0,76.5,139.0,26.0,84.5,19.0,7240.19,5.77,3.0,50.4917852,-84.8851123,5.77,85.0,85.0,0.55,2022,4,11,16,4.25,311.0
160,2022-04-11 16:53:04,,77.0,20.0,56.0,70.0,161.0,22.0,74.5,19.0,7245.68,5.555,3.0,50.4917688,-84.8851885,5.555,84.79999999999995,84.79999999999995,0.0,2022,4,11,16,4.25,311.0
160,2022-04-11 16:53:05,,76.0,20.5,52.0,74.5,163.0,25.5,77.5,19.0,7251.72,5.81,3.0,50.4917479,-84.8852712,5.81,84.79999999999995,84.79999999999995,0.0,2022,4,11,16,4.25,311.0
160,2022-04-11 16:53:06,,77.0,21.0,51.0,71.0,121.0,27.5,84.5,19.0,7257.75,6.039,3.0,50.491727,-84.8853538,6.039,85.0,85.0,0.0,2022,4,11,16,4.25,311.0
162,2022-04-11 16:53:07,,78.0,18.5,52.0,67.0,114.0,23.5,73.0,19.0,7263.77,6.018,3.0,50.4917061,-84.8854363,6.018,84.79999999999995,84.79999999999995,-0.06,2022,4,11,16,4.25,311.0
163,2022-04-11 16:53:08,,79.0,17.5,52.0,64.5,119.0,21.0,67.0,19.0,7269.76,5.979,3.0,50.4916852,-84.8855182,5.979,84.39999999999998,84.39999999999998,-0.89,2022,4,11,16,4.25,311.0
163,2022-04-11 16:53:09,,81.0,18.0,52.0,63.5,160.0,21.0,67.0,19.0,7275.51,5.821,3.0,50.4916643,-84.8855964,5.821,84.20000000000005,84.20000000000005,-2.13,2022,4,11,16,4.25,311.0
164,2022-04-11 16:53:10,,84.0,24.0,59.0,74.5,174.0,20.0,67.0,19.0,7281.92,6.263,3.0,50.4916524,-84.8856878,6.263,84.0,84.0,-2.72,2022,4,11,16,4.25,311.0
165,2022-04-11 16:53:11,,89.0,22.5,50.0,73.5,192.0,19.5,64.5,19.0,7288.39,6.369,3.0,50.4916403,-84.8857801,6.369,84.20000000000005,84.20000000000005,-2.58,2022,4,11,16,4.25,311.0
165,2022-04-11 16:53:12,,92.0,24.0,51.0,80.5,229.0,21.5,70.0,19.0,7294.51,6.215,3.0,50.4916294,-84.8858673,6.215,84.39999999999998,84.39999999999998,-2.14,2022,4,11,16,4.25,311.0
165,2022-04-11 16:53:13,,93.0,28.0,57.0,89.5,269.0,23.5,77.5,19.0,7300.98,6.34,3.0,50.4916274,-84.8859608,6.34,84.39999999999998,84.39999999999998,-0.98,2022,4,11,16,4.25,311.0
165,2022-04-11 16:53:14,,87.0,29.5,57.0,89.0,272.0,23.5,76.5,19.0,7307.4,6.423,3.0,50.4916254,-84.8860537,6.423,84.39999999999998,84.39999999999998,0.04,2022,4,11,16,4.25,311.0
165,2022-04-11 16:53:15,,88.0,27.0,51.0,92.5,224.0,16.5,70.0,19.0,7313.43,6.137,3.0,50.4916241,-84.8861409,6.137,84.60000000000002,84.60000000000002,0.81,2022,4,11,16,4.25,311.0
164,2022-04-11 16:53:16,,90.0,27.0,52.0,92.5,172.0,16.5,70.0,19.0,7319.72,6.334,3.0,50.4916305,-84.8862316,6.334,84.60000000000002,84.60000000000002,1.72,2022,4,11,16,4.25,311.0
163,2022-04-11 16:53:17,,91.0,23.0,47.0,77.5,166.0,24.0,80.5,19.0,7327.14,7.029,3.0,50.4916447,-84.8863372,7.029,84.60000000000002,84.60000000000002,0.94,2022,4,11,16,4.25,311.0
163,2022-04-11 16:53:18,,92.0,22.0,46.0,71.0,195.0,30.0,86.0,19.0,7334.04,6.943,3.0,50.4916583,-84.8864354,6.943,84.39999999999998,84.39999999999998,0.0,2022,4,11,16,4.25,311.0
164,2022-04-11 16:53:19,,92.0,30.0,58.0,97.0,156.0,22.5,69.5,19.0,7340.59,6.629,3.0,50.4916681,-84.8865292,6.629,84.39999999999998,84.39999999999998,0.0,2022,4,11,16,4.25,311.0
165,2022-04-11 16:53:20,,92.0,25.0,58.0,89.5,249.0,22.5,69.0,19.0,7348.38,7.502,3.0,50.491676,-84.8866415,7.502,84.20000000000005,84.20000000000005,-0.03,2022,4,11,16,4.25,311.0
163,2022-04-11 16:53:21,,95.0,24.0,60.0,84.5,269.0,27.5,81.5,19.0,7356.66,8.107,3.0,50.4916847,-84.8867607,8.107,84.39999999999998,84.39999999999998,-0.67,2022,4,11,16,4.25,311.0
163,2022-04-11 16:53:22,,96.0,27.0,55.0,88.5,263.0,24.5,74.0,19.0,7364.98,8.273,3.0,50.4917002,-84.8868793,8.273,84.79999999999995,84.79999999999995,-0.71,2022,4,11,16,4.25,311.0
163,2022-04-11 16:53:23,,95.0,24.0,49.0,81.5,205.0,26.0,77.0,19.0,7372.87,7.966,3.0,50.4917119,-84.8869924,7.966,84.79999999999995,84.79999999999995,0.41,2022,4,11,16,4.25,311.0
162,2022-04-11 16:53:24,,95.0,21.5,45.0,77.0,172.0,29.5,86.0,19.0,7381.19,8.224,3.0,50.4917244,-84.8871116,8.224,84.79999999999995,84.79999999999995,0.96,2022,4,11,16,4.25,311.0
162,2022-04-11 16:53:25,,95.0,28.5,45.0,93.0,226.0,27.5,86.5,19.0,7389.38,8.203,3.0,50.4917412,-84.8872278,8.203,84.60000000000002,84.60000000000002,0.53,2022,4,11,16,4.25,311.0
161,2022-04-11 16:53:26,,96.0,27.0,45.0,89.5,276.0,26.5,86.0,19.0,7397.17,8.016,3.0,50.4917687,-84.8873342,8.016,84.60000000000002,84.60000000000002,0.46,2022,4,11,16,4.25,311.0
161,2022-04-11 16:53:27,,96.0,22.0,46.0,80.0,268.0,26.5,85.5,19.0,7405.1,7.965,3.0,50.4918024,-84.8874396,7.965,84.60000000000002,84.60000000000002,0.46,2022,4,11,16,4.25,311.0
160,2022-04-11 16:53:28,,97.0,23.5,50.0,86.0,264.0,28.0,85.5,19.0,7413.02,7.804,3.0,50.4918352,-84.8875455,7.804,84.60000000000002,84.60000000000002,-0.42,2022,4,11,16,4.25,311.0
159,2022-04-11 16:53:29,,97.0,23.5,54.0,86.0,293.0,28.0,85.5,19.0,7421.24,8.102,3.0,50.4918715,-84.8876538,8.102,84.79999999999995,84.79999999999995,-0.48,2022,4,11,16,4.25,311.0
159,2022-04-11 16:53:30,,98.0,25.5,50.0,85.5,293.0,31.5,88.5,19.0,7429.64,8.365,3.0,50.4919106,-84.8877634,8.365,85.0,85.0,-0.03,2022,4,11,16,4.25,311.0
159,2022-04-11 16:53:31,,99.0,24.5,49.0,84.0,263.0,30.0,88.5,19.0,7437.84,8.171,3.0,50.4919492,-84.88787,8.171,85.0,85.0,0.6,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:32,,100.0,23.5,50.0,83.5,203.0,28.5,88.0,19.0,7445.66,7.924,3.0,50.4919888,-84.8879699,7.924,85.0,85.0,1.21,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:33,,100.0,23.5,53.0,83.5,186.0,28.5,88.0,19.0,7454.05,8.327,3.0,50.4920285,-84.888079,8.327,84.79999999999995,84.79999999999995,1.26,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:34,,100.0,22.5,49.0,80.0,164.0,27.5,85.5,19.0,7461.88,7.935,3.0,50.4920654,-84.8881808,7.935,84.79999999999995,84.79999999999995,0.7,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:35,,100.0,13.0,24.0,48.5,122.0,21.0,65.5,19.0,7469.45,7.644,3.0,50.492097,-84.8882816,7.644,84.79999999999995,84.79999999999995,0.04,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:36,,89.0,18.0,57.0,66.5,154.0,20.0,63.0,19.0,7476.94,7.545,3.0,50.4921228,-84.8883843,7.545,84.60000000000002,84.60000000000002,-0.68,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:37,,71.0,23.0,78.0,82.5,189.0,20.0,63.0,19.0,7484.29,7.41,3.0,50.4921485,-84.8884849,7.41,84.60000000000002,84.60000000000002,-1.2,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:38,,75.0,23.0,53.0,82.5,162.0,20.0,63.0,19.0,7492.05,7.639,3.0,50.4921769,-84.8885906,7.639,84.39999999999998,84.39999999999998,-1.11,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:39,,75.0,28.0,46.0,89.0,147.0,29.0,85.0,19.0,7499.31,7.37,3.0,50.4922032,-84.8886893,7.37,84.0,84.0,-1.19,2022,4,11,16,4.25,311.0
159,2022-04-11 16:53:40,,76.0,25.5,49.0,85.5,152.0,32.0,91.0,19.0,7506.51,7.232,3.0,50.4922346,-84.8887847,7.232,83.79999999999995,83.79999999999995,-2.05,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:41,,76.0,24.0,51.0,89.5,153.0,24.0,76.5,19.0,7513.59,6.998,3.0,50.4922616,-84.8888803,6.998,83.39999999999998,83.39999999999998,-2.97,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:42,,76.0,24.0,51.0,89.0,141.0,18.0,67.0,19.0,7520.82,6.861,3.0,50.4922864,-84.8889796,6.861,83.0,83.0,-3.19,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:43,,77.0,22.5,52.0,76.5,127.0,18.5,67.5,19.0,7528.49,7.742,3.0,50.4923123,-84.889085,7.742,83.0,83.0,-3.88,2022,4,11,16,4.25,311.0
158,2022-04-11 16:53:44,,78.0,16.0,55.0,63.0,146.0,19.5,69.0,19.0,7536.42,7.675,3.0,50.4923446,-84.8891912,7.675,83.0,83.0,-3.7,2022,4,11,16,4.25,311.0
