distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
11296.03,7.267,2,50.3852419,-84.4764502,7.267,2022-11-26 21:21:38,,91.0,319.0,23.0,88.0,346.0,22.5,77.5,52.0,8.0,32.60000000000002,32.60000000000002,97.0,83.0,-1.51,2022,11,26,21,2.71,176.0
11303.63,7.285,2,50.3853012,-84.4765322,7.285,2022-11-26 21:21:39,,92.0,319.0,25.0,92.5,428.0,26.0,86.0,49.0,8.0,33.200000000000045,33.200000000000045,97.0,83.0,-0.16,2022,11,26,21,2.71,176.0
11311.13,7.25,2,50.3853649,-84.476596,7.25,2022-11-26 21:21:40,,93.0,320.0,26.0,94.5,480.0,28.0,90.5,47.0,8.0,33.60000000000002,33.60000000000002,97.0,83.0,-0.4,2022,11,26,21,2.71,176.0
11318.46,6.963,2,50.385424,-84.4766687,6.963,2022-11-26 21:21:41,,96.0,320.0,27.0,97.0,504.0,30.5,95.0,47.0,8.0,34.0,34.0,97.0,83.0,0.64,2022,11,26,21,2.71,176.0
11325.54,6.648,2,50.3854786,-84.4767415,6.648,2022-11-26 21:21:42,,100.0,321.0,26.5,94.0,463.0,31.0,94.5,47.0,8.0,34.60000000000002,34.60000000000002,98.0,83.0,1.82,2022,11,26,21,2.71,176.0
11332.46,6.737,2,50.3855283,-84.4768137,6.737,2022-11-26 21:21:43,,98.0,321.0,25.0,90.0,414.0,28.0,93.5,50.0,8.0,35.0,35.0,98.0,83.0,3.03,2022,11,26,21,2.71,176.0
11339.59,6.589,2,50.3855742,-84.4768962,6.589,2022-11-26 21:21:44,,97.0,322.0,24.0,86.5,377.0,26.5,93.0,50.0,8.0,35.39999999999998,35.39999999999998,99.0,83.0,4.19,2022,11,26,21,2.71,176.0
11346.53,6.563,2,50.3856102,-84.4769864,6.563,2022-11-26 21:21:45,,95.0,322.0,23.5,84.5,372.0,28.5,93.5,49.0,8.0,35.799999999999955,35.799999999999955,99.0,83.0,5.19,2022,11,26,21,2.71,176.0
11353.51,6.453,2,50.385647,-84.4770693,6.453,2022-11-26 21:21:46,,93.0,322.0,25.0,88.0,362.0,30.0,94.5,48.0,8.0,36.200000000000045,36.200000000000045,100.0,83.0,5.87,2022,11,26,21,2.71,176.0
11360.18,6.265,2,50.3856833,-84.4771599,6.265,2022-11-26 21:21:47,,92.0,323.0,26.0,91.5,331.0,31.0,95.5,49.0,8.0,36.60000000000002,36.60000000000002,100.0,83.0,6.21,2022,11,26,21,2.71,176.0
11366.79,6.109,2,50.3857153,-84.4772423,6.109,2022-11-26 21:21:48,,90.0,323.0,25.0,89.0,308.0,30.5,95.0,50.0,7.0,37.0,37.0,101.0,83.0,6.18,2022,11,26,21,2.71,176.0
11373.17,6.007,2,50.3857472,-84.4773242,6.007,2022-11-26 21:21:49,,88.0,323.0,25.0,87.5,296.0,28.5,92.0,51.0,7.0,37.39999999999998,37.39999999999998,101.0,83.0,5.8,2022,11,26,21,2.71,176.0
11379.37,5.858,2,50.3857789,-84.4773968,5.858,2022-11-26 21:21:50,,88.0,324.0,26.0,89.0,290.0,26.5,88.0,50.0,7.0,37.799999999999955,37.799999999999955,101.0,83.0,5.43,2022,11,26,21,2.71,176.0
11385.38,5.772,2,50.3858108,-84.4774788,5.772,2022-11-26 21:21:51,,91.0,324.0,23.0,80.5,281.0,31.0,93.0,49.0,7.0,38.200000000000045,38.200000000000045,101.0,83.0,5.14,2022,11,26,21,2.71,176.0
11391.35,5.738,2,50.3858382,-84.4775517,5.738,2022-11-26 21:21:52,,92.0,324.0,22.5,81.5,252.0,29.5,90.0,56.0,7.0,38.39999999999998,38.39999999999998,102.0,83.0,4.95,2022,11,26,21,2.71,176.0
11397.17,5.562,2,50.3858652,-84.4776329,5.562,2022-11-26 21:21:53,,91.0,324.0,22.5,83.0,251.0,27.5,86.0,56.0,7.0,38.799999999999955,38.799999999999955,102.0,83.0,4.84,2022,11,26,21,2.71,176.0
11402.86,5.462,2,50.3858928,-84.4777065,5.462,2022-11-26 21:21:54,,90.0,325.0,23.5,85.0,248.0,26.0,82.5,54.0,7.0,39.0,39.0,103.0,83.0,4.84,2022,11,26,21,2.71,176.0
11408.28,5.317,2,50.3859155,-84.4777791,5.317,2022-11-26 21:21:55,,88.0,325.0,25.5,85.5,242.0,25.5,81.5,51.0,7.0,39.39999999999998,39.39999999999998,103.0,83.0,4.91,2022,11,26,21,2.71,176.0
11413.56,5.019,2,50.3859382,-84.4778426,5.019,2022-11-26 21:21:56,,93.0,325.0,22.0,76.0,196.0,26.5,84.0,45.0,7.0,39.60000000000002,39.60000000000002,103.0,83.0,5.05,2022,11,26,21,2.71,176.0
11418.63,5.128,2,50.3859655,-84.4779066,5.128,2022-11-26 21:21:57,,92.0,325.0,19.0,62.5,159.0,22.0,74.5,42.0,7.0,40.0,40.0,104.0,83.0,5.22,2022,11,26,21,2.71,176.0
11423.28,4.759,2,50.3859837,-84.4779702,4.759,2022-11-26 21:21:58,,87.0,325.0,16.5,58.5,135.0,20.5,71.0,46.0,7.0,40.200000000000045,40.200000000000045,104.0,83.0,5.35,2022,11,26,21,2.71,176.0
11427.52,4.454,2,50.3860013,-84.4780316,4.454,2022-11-26 21:21:59,,83.0,325.0,16.0,59.5,126.0,20.5,69.5,50.0,7.0,40.39999999999998,40.39999999999998,104.0,83.0,5.3,2022,11,26,21,2.71,176.0
11431.76,4.212,2,50.3860202,-84.4780795,4.212,2022-11-26 21:22:00,,78.0,325.0,17.5,62.0,122.0,20.5,66.5,51.0,7.0,40.799999999999955,40.799999999999955,105.0,83.0,5.25,2022,11,26,21,2.71,176.0
11435.66,3.996,2,50.3860337,-84.4781337,3.996,2022-11-26 21:22:01,,75.0,326.0,17.0,65.5,122.0,20.5,66.5,51.0,7.0,41.0,41.0,105.0,83.0,5.08,2022,11,26,21,2.71,176.0
11439.43,3.729,2,50.3860474,-84.4781887,3.729,2022-11-26 21:22:02,,76.0,326.0,24.5,83.0,172.0,19.0,63.5,51.0,7.0,41.200000000000045,41.200000000000045,105.0,83.0,4.92,2022,11,26,21,2.71,176.0
11443.15,3.548,2,50.386061,-84.4782429,3.548,2022-11-26 21:22:03,,77.0,326.0,26.5,88.5,197.0,24.0,74.5,51.0,7.0,41.39999999999998,41.39999999999998,105.0,83.0,4.78,2022,11,26,21,2.71,176.0
11446.49,3.136,2,50.3860703,-84.478289,3.136,2022-11-26 21:22:04,,74.0,326.0,23.5,79.5,192.0,30.0,88.0,48.0,7.0,41.799999999999955,41.799999999999955,105.0,83.0,4.71,2022,11,26,21,2.71,176.0
11449.3,2.685,2,50.3860881,-84.4783157,2.685,2022-11-26 21:22:05,,67.0,326.0,17.5,63.0,168.0,32.5,94.0,45.0,7.0,42.0,42.0,106.0,83.0,4.78,2022,11,26,21,2.71,176.0
11451.49,1.991,2,50.3861066,-84.4783343,1.991,2022-11-26 21:22:06,,45.0,326.0,16.5,59.0,135.0,32.5,94.0,50.0,7.0,42.39999999999998,42.39999999999998,106.0,83.0,5.08,2022,11,26,21,2.71,176.0
11453.08,1.376,2,50.3861248,-84.4783251,1.376,2022-11-26 21:22:07,,28.0,326.0,15.0,56.5,53.0,29.0,87.0,73.0,7.0,42.60000000000002,42.60000000000002,106.0,83.0,5.62,2022,11,26,21,2.71,176.0
11454.51,1.396,2,50.3861339,-84.478307,1.396,2022-11-26 21:22:08,,20.0,326.0,13.5,54.5,41.0,26.0,79.5,,7.0,42.799999999999955,42.799999999999955,107.0,83.0,6.36,2022,11,26,21,2.71,176.0
11455.84,1.277,2,50.386143,-84.4782888,1.277,2022-11-26 21:22:09,,11.0,326.0,12.0,52.0,30.0,22.5,71.5,,7.0,42.799999999999955,42.799999999999955,107.0,83.0,7.22,2022,11,26,21,2.71,176.0
11455.84,1.816,1,50.386234,-84.4781614,1.816,2022-11-26 21:24:25,,0.0,326.0,,,0.0,,,,8.0,43.0,43.0,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11457.98,2.453,1,50.386234,-84.4781261,2.453,2022-11-26 21:24:26,,6.0,326.0,,,3.0,,,,8.0,43.0,43.0,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11460.68,2.718,1,50.3862295,-84.4780886,2.718,2022-11-26 21:24:27,,27.0,326.0,30.0,84.0,22.0,16.0,71.0,,8.0,43.0,43.0,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11463.57,3.087,1,50.3862204,-84.4780524,3.087,2022-11-26 21:24:28,,53.0,327.0,22.0,77.0,64.0,7.5,86.5,47.0,8.0,43.0,43.0,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11466.76,3.316,1,50.3862067,-84.4780065,3.316,2022-11-26 21:24:29,,61.0,327.0,15.0,71.0,91.0,1.0,99.0,49.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11470.26,3.505,1,50.3861885,-84.477961,3.505,2022-11-26 21:24:30,,69.0,327.0,17.5,71.5,113.0,10.0,88.5,50.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11473.94,3.792,1,50.3861703,-84.4779157,3.792,2022-11-26 21:24:31,,72.0,327.0,20.0,72.0,112.0,18.5,78.5,52.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11477.89,3.969,2,50.3861478,-84.4778705,3.969,2022-11-26 21:24:32,,73.0,327.0,19.5,68.5,119.0,18.5,70.5,53.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11482.15,4.196,2,50.3861201,-84.4778152,4.196,2022-11-26 21:24:33,,76.0,327.0,18.5,66.0,124.0,15.0,66.0,48.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11486.45,4.389,2,50.3860974,-84.4777698,4.389,2022-11-26 21:24:34,,71.0,327.0,20.5,70.0,127.0,15.5,66.5,43.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11490.86,4.469,2,50.3860702,-84.4777153,4.469,2022-11-26 21:24:35,,71.0,327.0,22.5,72.5,124.0,22.0,74.0,45.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11495.5,4.587,2,50.3860429,-84.4776608,4.587,2022-11-26 21:24:36,,72.0,327.0,18.5,68.0,97.0,23.5,74.5,55.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11500.29,4.607,2,50.3860247,-84.4775971,4.607,2022-11-26 21:24:37,,74.0,328.0,17.0,64.5,92.0,22.0,70.5,55.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11505.03,4.715,2,50.386011,-84.4775331,4.715,2022-11-26 21:24:38,,75.0,328.0,16.5,62.0,94.0,20.0,64.0,51.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11509.71,4.612,2,50.3860019,-84.4774606,4.612,2022-11-26 21:24:39,,76.0,328.0,16.5,60.0,98.0,18.0,58.5,48.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11514.54,4.601,2,50.3860065,-84.4773877,4.601,2022-11-26 21:24:40,,76.0,328.0,17.0,58.0,85.0,18.0,58.5,52.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11519.3,4.619,2,50.3860111,-84.4773236,4.619,2022-11-26 21:24:41,,76.0,328.0,14.0,46.0,69.0,17.5,55.5,48.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11524.02,4.625,2,50.3860201,-84.4772602,4.625,2022-11-26 21:24:42,30.0,76.0,328.0,11.5,38.0,60.0,15.5,51.5,40.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11528.85,4.723,2,50.3860337,-84.4771877,4.723,2022-11-26 21:24:43,,76.0,328.0,11.5,39.5,59.0,14.5,50.0,44.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11533.69,4.717,2,50.3860519,-84.4771238,4.717,2022-11-26 21:24:44,,76.0,328.0,13.5,49.0,61.0,16.0,51.5,52.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11538.48,4.414,2,50.3860793,-84.4770599,4.414,2022-11-26 21:24:45,,76.0,328.0,13.5,48.0,63.0,15.5,49.5,51.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11542.8,4.718,2,50.3861101,-84.4770159,4.718,2022-11-26 21:24:46,,77.0,328.0,13.0,47.0,67.0,15.0,47.5,48.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11547.98,4.894,2,50.3861614,-84.4769871,4.894,2022-11-26 21:24:47,,78.0,328.0,13.5,46.5,67.0,15.0,49.0,44.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11552.92,4.989,2,50.3862112,-84.4769599,4.989,2022-11-26 21:24:48,,78.0,328.0,14.0,46.5,67.0,16.0,55.0,40.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11557.84,4.898,2,50.3862614,-84.4769416,4.898,2022-11-26 21:24:49,,72.0,328.0,15.0,46.5,76.0,17.5,61.5,39.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11562.84,4.913,2,50.3863155,-84.4769326,4.913,2022-11-26 21:24:50,,70.0,329.0,17.0,56.5,83.0,19.5,64.5,52.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11567.89,5.245,2,50.3863706,-84.4769326,5.245,2022-11-26 21:24:51,,71.0,329.0,17.5,61.0,88.0,19.0,61.0,50.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11573.11,5.126,2,50.3864251,-84.4769416,5.126,2022-11-26 21:24:52,,72.0,329.0,17.0,61.0,92.0,17.5,57.5,50.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11578.09,5.155,2,50.3864779,-84.4769592,5.155,2022-11-26 21:24:53,,73.0,329.0,16.5,61.5,93.0,17.5,60.0,51.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11583.25,5.124,2,50.3865296,-84.476987,5.124,2022-11-26 21:24:54,,73.0,329.0,19.5,63.0,91.0,18.0,57.5,52.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11588.48,5.089,2,50.3865758,-84.4770242,5.089,2022-11-26 21:24:55,,73.0,329.0,18.5,61.5,96.0,17.5,57.0,52.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11593.55,5.126,2,50.3866116,-84.4770779,5.126,2022-11-26 21:24:56,,73.0,329.0,17.0,60.0,97.0,17.0,57.0,51.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11598.56,5.094,2,50.3866517,-84.4771315,5.094,2022-11-26 21:24:57,,73.0,329.0,16.5,60.0,94.0,17.5,57.5,50.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11603.77,5.069,2,50.3866891,-84.4771873,5.069,2022-11-26 21:24:58,,73.0,329.0,17.0,63.0,95.0,18.0,59.0,50.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11609.0,5.075,2,50.3867212,-84.4772514,5.075,2022-11-26 21:24:59,,73.0,329.0,18.0,65.5,103.0,19.0,60.5,51.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11614.17,5.085,2,50.3867529,-84.4773058,5.085,2022-11-26 21:25:00,,74.0,330.0,22.5,74.5,114.0,19.5,63.0,52.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11619.46,5.171,2,50.3867892,-84.4773693,5.171,2022-11-26 21:25:01,,74.0,330.0,22.5,75.0,125.0,20.0,65.5,53.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11624.65,5.285,2,50.3868256,-84.477424,5.285,2022-11-26 21:25:02,,74.0,330.0,19.0,71.0,127.0,19.5,67.5,50.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11630.06,5.26,2,50.386862,-84.4774877,5.26,2022-11-26 21:25:03,,75.0,330.0,16.5,67.0,122.0,19.5,68.5,49.0,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11635.17,5.113,2,50.386894,-84.4775426,5.113,2022-11-26 21:25:04,,64.0,330.0,17.5,65.0,100.0,18.5,64.0,48.0,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11640.24,4.804,2,50.3869259,-84.4776062,4.804,2022-11-26 21:25:05,,48.0,330.0,23.5,74.0,81.0,18.5,62.5,34.0,8.0,42.39999999999998,42.39999999999998,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11644.9,4.777,2,50.3869571,-84.4776597,4.777,2022-11-26 21:25:06,,34.0,330.0,,,64.0,,,,8.0,42.39999999999998,42.39999999999998,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11649.42,4.016,2,50.3869895,-84.4777062,4.016,2022-11-26 21:25:07,,19.0,330.0,,,47.0,,,,8.0,42.39999999999998,42.39999999999998,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11652.88,2.902,2,50.3870169,-84.4777427,2.902,2022-11-26 21:25:08,,5.0,330.0,,,0.0,,,,8.0,42.39999999999998,42.39999999999998,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11655.58,2.551,2,50.3870442,-84.4777609,2.551,2022-11-26 21:25:09,,0.0,330.0,,,0.0,,,,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11657.63,1.757,2,50.3870669,-84.4777609,1.757,2022-11-26 21:25:10,,0.0,330.0,,,0.0,,,,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11657.63,1.079,1,50.3870805,-84.4777609,1.079,2022-11-26 21:25:27,,0.0,330.0,,,0.0,,,,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11657.63,0.063,1,50.3870805,-84.4777609,0.063,2022-11-26 21:25:28,,0.0,330.0,,,0.0,,,,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11657.63,0.584,1,50.3870805,-84.4777609,0.584,2022-11-26 21:25:29,,0.0,330.0,,,0.0,,,,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11657.63,0.572,1,50.3870805,-84.4777609,0.572,2022-11-26 21:25:30,,0.0,330.0,,,0.0,,,,8.0,42.799999999999955,42.799999999999955,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11657.63,0.002,1,50.3870805,-84.4777609,0.002,2022-11-26 21:25:31,,0.0,330.0,,,0.0,,,,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11657.63,0.0,1,50.3870805,-84.4777609,0.0,2022-11-26 21:25:32,,0.0,330.0,,,0.0,,,,8.0,42.60000000000002,42.60000000000002,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11657.63,0.969,1,50.3870805,-84.4777609,0.969,2022-11-26 21:25:40,,0.0,330.0,,,0.0,,,,8.0,42.200000000000045,42.200000000000045,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11657.63,1.372,1,50.3870805,-84.4777609,1.372,2022-11-26 21:25:41,,0.0,330.0,,,0.0,,,,8.0,42.200000000000045,42.200000000000045,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11665.86,2.143,1,50.3871534,-84.477688,2.143,2022-11-26 21:25:42,29.0,0.0,330.0,,,0.0,,,,8.0,42.200000000000045,42.200000000000045,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11667.94,2.129,1,50.3871578,-84.4776614,2.129,2022-11-26 21:25:43,,24.0,330.0,24.0,98.0,9.0,0.0,0.0,,8.0,42.200000000000045,42.200000000000045,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11670.32,2.449,1,50.387167,-84.4776242,2.449,2022-11-26 21:25:44,,28.0,330.0,22.5,94.5,30.0,6.5,32.0,,8.0,42.200000000000045,42.200000000000045,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11672.66,2.201,1,50.3871761,-84.4775971,2.201,2022-11-26 21:25:45,,32.0,330.0,20.5,91.0,50.0,13.0,64.0,46.0,8.0,42.0,42.0,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11674.99,2.079,2,50.3871943,-84.4775697,2.079,2022-11-26 21:25:46,,24.0,330.0,19.0,87.0,71.0,19.5,96.0,49.0,8.0,42.0,42.0,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11677.14,2.07,2,50.3872125,-84.4775515,2.07,2022-11-26 21:25:47,,15.0,330.0,19.0,86.0,66.0,18.0,97.0,52.0,8.0,42.0,42.0,107.0,83.0,0.0,2022,11,26,21,2.71,176.0
11679.37,2.191,2,50.3872307,-84.4775333,2.191,2022-11-26 21:25:48,,7.0,330.0,18.5,85.0,60.0,16.0,96.5,56.0,8.0,42.0,42.0,107.0,83.0,-0.14,2022,11,26,21,2.71,176.0
11681.44,1.922,2,50.3872489,-84.4775152,1.922,2022-11-26 21:25:49,,0.0,330.0,18.5,84.0,0.0,14.0,96.0,59.0,8.0,41.799999999999955,41.799999999999955,107.0,84.0,-1.42,2022,11,26,21,2.71,176.0
11683.64,2.192,2,50.3872714,-84.4774971,2.192,2022-11-26 21:25:50,,0.0,330.0,18.0,83.0,0.0,12.0,95.0,62.0,8.0,41.60000000000002,41.60000000000002,107.0,84.0,-1.88,2022,11,26,21,2.71,176.0
11686.27,2.519,2,50.3872893,-84.4774704,2.519,2022-11-26 21:25:51,,0.0,330.0,18.0,82.5,0.0,10.0,94.5,65.0,8.0,41.39999999999998,41.39999999999998,107.0,84.0,-2.86,2022,11,26,21,2.71,176.0
11690.49,4.76,2,50.3873263,-84.4774332,4.76,2022-11-26 21:25:52,,0.0,330.0,17.5,81.5,0.0,8.0,94.0,69.0,8.0,40.799999999999955,40.799999999999955,107.0,84.0,-3.78,2022,11,26,21,2.71,176.0
11695.67,5.118,2,50.3873714,-84.4773881,5.118,2022-11-26 21:25:53,,0.0,330.0,17.5,80.5,0.0,6.0,93.5,72.0,8.0,40.39999999999998,40.39999999999998,107.0,84.0,-5.34,2022,11,26,21,2.71,176.0
11701.48,5.736,2,50.387417,-84.4773424,5.736,2022-11-26 21:25:54,,0.0,330.0,17.0,79.5,0.0,4.0,93.0,75.0,8.0,40.200000000000045,40.200000000000045,107.0,85.0,-7.01,2022,11,26,21,2.71,176.0
11707.44,5.607,2,50.3874628,-84.4772785,5.607,2022-11-26 21:25:55,,47.0,330.0,17.0,78.5,2.0,2.0,92.5,78.0,8.0,40.0,40.0,107.0,85.0,-8.04,2022,11,26,21,2.71,176.0
11713.48,6.001,2,50.3875084,-84.4772146,6.001,2022-11-26 21:25:56,,76.0,331.0,16.5,77.5,107.0,0.0,91.5,75.0,8.0,40.0,40.0,107.0,85.0,-7.87,2022,11,26,21,2.71,176.0
11719.74,5.994,2,50.3875582,-84.4771513,5.994,2022-11-26 21:25:57,,87.0,331.0,23.5,92.0,240.0,19.5,91.0,48.0,8.0,40.0,40.0,107.0,86.0,-6.85,2022,11,26,21,2.71,176.0
11725.59,5.925,2,50.3876034,-84.477097,5.925,2022-11-26 21:25:58,,90.0,331.0,25.0,94.5,480.0,26.0,93.5,42.0,8.0,40.0,40.0,107.0,86.0,-5.42,2022,11,26,21,2.71,176.0
11731.08,5.605,2,50.3876404,-84.4770325,5.605,2022-11-26 21:25:59,,92.0,332.0,27.0,94.5,454.0,26.0,95.0,45.0,8.0,40.200000000000045,40.200000000000045,107.0,86.0,-3.62,2022,11,26,21,2.71,176.0
11737.12,5.943,2,50.3876766,-84.4769601,5.943,2022-11-26 21:26:00,,94.0,332.0,30.5,96.5,440.0,26.0,94.0,44.0,8.0,40.39999999999998,40.39999999999998,107.0,86.0,-0.14,2022,11,26,21,2.71,176.0
11743.8,6.517,2,50.3877203,-84.4768815,6.517,2022-11-26 21:26:01,,96.0,333.0,28.5,95.5,443.0,25.0,93.0,39.0,8.0,40.60000000000002,40.60000000000002,108.0,86.0,-1.11,2022,11,26,21,2.71,176.0
11750.87,6.864,2,50.3877633,-84.4767958,6.864,2022-11-26 21:26:02,,98.0,333.0,26.0,94.0,454.0,24.5,91.5,54.0,8.0,40.799999999999955,40.799999999999955,108.0,86.0,0.34,2022,11,26,21,2.71,176.0
11758.14,7.182,2,50.3878087,-84.4767142,7.182,2022-11-26 21:26:03,,102.0,334.0,24.0,93.0,476.0,25.5,92.0,51.0,8.0,41.200000000000045,41.200000000000045,108.0,86.0,1.5,2022,11,26,21,2.71,176.0
11765.56,7.033,2,50.3878497,-84.4766231,7.033,2022-11-26 21:26:04,,103.0,334.0,21.0,92.5,494.0,27.0,93.5,45.0,8.0,41.39999999999998,41.39999999999998,108.0,86.0,2.22,2022,11,26,21,2.71,176.0
11772.83,6.779,2,50.3878911,-84.4765312,6.779,2022-11-26 21:26:05,,99.0,335.0,15.0,95.0,428.0,23.5,91.5,46.0,8.0,41.60000000000002,41.60000000000002,108.0,86.0,2.65,2022,11,26,21,2.71,176.0
11779.84,6.869,2,50.3879363,-84.4764499,6.869,2022-11-26 21:26:06,,93.0,335.0,21.0,89.0,346.0,22.0,82.5,58.0,8.0,41.799999999999955,41.799999999999955,108.0,86.0,2.81,2022,11,26,21,2.71,176.0
11787.1,6.949,2,50.3879862,-84.4763683,6.949,2022-11-26 21:26:07,,90.0,335.0,25.5,89.0,271.0,22.5,81.0,50.0,8.0,42.0,42.0,109.0,86.0,2.82,2022,11,26,21,2.71,176.0
11794.55,6.959,2,50.3880364,-84.476286,6.959,2022-11-26 21:26:08,,83.0,335.0,29.5,91.5,263.0,23.5,82.0,50.0,8.0,42.200000000000045,42.200000000000045,109.0,86.0,2.75,2022,11,26,21,2.71,176.0
11801.96,6.788,2,50.388091,-84.4762042,6.788,2022-11-26 21:26:09,,57.0,336.0,34.0,94.0,223.0,24.5,83.0,64.0,8.0,42.39999999999998,42.39999999999998,109.0,86.0,2.7,2022,11,26,21,2.71,176.0
11808.82,7.039,2,50.3881402,-84.4761326,7.039,2022-11-26 21:26:10,,82.0,336.0,38.0,96.5,193.0,25.5,84.0,77.0,8.0,42.60000000000002,42.60000000000002,109.0,86.0,2.66,2022,11,26,21,2.71,176.0
