distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,enhanced_altitude,ascent,battery_soc,cadence,calories,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
18873.76,10.0,3,129,50.3646185,-84.8494461,10.0,2022-11-04 11:43:18,108.0,108.0,230.0,,99.0,571.0,161.0,-0.71,19.0,55.0,74.0,224.0,22.0,75.0,8.0,2022,11,4,11,4.87,161.0
18883.86,10.097,3,130,50.3645116,-84.8494643,10.097,2022-11-04 11:43:19,107.79999999999995,107.79999999999995,230.0,,100.0,571.0,161.0,-0.73,20.0,54.0,75.5,211.0,21.5,75.5,8.0,2022,11,4,11,4.87,161.0
18894.59,10.205,3,129,50.3643982,-84.8494824,10.205,2022-11-04 11:43:20,107.79999999999995,107.79999999999995,230.0,,101.0,571.0,161.0,-0.78,22.0,52.0,77.5,204.0,22.0,75.5,8.0,2022,11,4,11,4.87,161.0
18905.13,10.423,3,129,50.3642852,-84.8494981,10.423,2022-11-04 11:43:21,107.60000000000002,107.60000000000002,230.0,,101.0,571.0,161.0,-0.86,20.0,53.0,75.0,202.0,21.0,75.0,8.0,2022,11,4,11,4.87,161.0
18915.68,10.366,3,129,50.3641718,-84.8495096,10.366,2022-11-04 11:43:22,107.39999999999998,107.39999999999998,230.0,,102.0,571.0,161.0,-0.96,19.0,55.0,73.5,196.0,20.5,73.0,8.0,2022,11,4,11,4.87,161.0
18925.73,10.412,3,129,50.3640638,-84.8495249,10.412,2022-11-04 11:43:23,107.20000000000005,107.20000000000005,230.0,,103.0,572.0,161.0,-1.11,19.0,57.0,73.0,182.0,20.0,70.0,8.0,2022,11,4,11,4.87,161.0
18937.17,10.516,3,130,50.3639405,-84.849532,10.516,2022-11-04 11:43:24,107.0,107.0,230.0,,103.0,572.0,162.0,-1.28,19.0,58.0,72.0,170.0,20.0,67.0,8.0,2022,11,4,11,4.87,161.0
18947.81,10.519,3,132,50.3638266,-84.849532,10.519,2022-11-04 11:43:25,106.79999999999995,106.79999999999995,230.0,,104.0,572.0,162.0,-1.45,19.5,57.0,69.0,164.0,20.5,70.5,8.0,2022,11,4,11,4.87,161.0
18958.32,10.342,3,133,50.3637167,-84.8495344,10.342,2022-11-04 11:43:26,106.39999999999998,106.39999999999998,230.0,,104.0,572.0,162.0,-1.62,19.0,56.0,68.5,162.0,20.5,72.5,8.0,2022,11,4,11,4.87,161.0
18968.9,10.319,3,136,50.3636021,-84.8495411,10.319,2022-11-04 11:43:27,106.20000000000005,106.20000000000005,230.0,,105.0,572.0,162.0,-1.77,19.0,56.0,69.5,161.0,20.0,70.0,8.0,2022,11,4,11,4.87,161.0
18979.1,10.427,3,138,50.3634913,-84.8495388,10.427,2022-11-04 11:43:28,106.0,106.0,230.0,,105.0,572.0,163.0,-1.82,18.5,55.0,70.0,169.0,18.5,65.0,8.0,2022,11,4,11,4.87,161.0
18989.94,10.823,3,138,50.3633762,-84.8495346,10.823,2022-11-04 11:43:29,105.79999999999995,105.79999999999995,230.0,,105.0,573.0,163.0,-1.84,18.5,56.0,69.5,172.0,20.0,72.0,8.0,2022,11,4,11,4.87,161.0
19000.76,10.925,3,139,50.3632598,-84.8495411,10.925,2022-11-04 11:43:30,105.39999999999998,105.39999999999998,230.0,,105.0,573.0,163.0,-1.84,19.0,60.0,71.5,173.0,20.5,68.0,8.0,2022,11,4,11,4.87,161.0
19011.46,10.71,3,140,50.3631456,-84.8495386,10.71,2022-11-04 11:43:31,105.20000000000005,105.20000000000005,230.0,,105.0,573.0,163.0,-1.84,20.5,59.0,73.0,176.0,19.0,64.0,8.0,2022,11,4,11,4.87,161.0
19022.44,10.633,3,142,50.363027,-84.8495294,10.633,2022-11-04 11:43:32,105.0,105.0,230.0,,105.0,573.0,163.0,-1.85,21.5,56.0,72.0,174.0,18.0,64.5,8.0,2022,11,4,11,4.87,161.0
19033.0,10.61,2,141,50.3629139,-84.8495229,10.61,2022-11-04 11:43:33,104.79999999999995,104.79999999999995,230.0,,104.0,573.0,164.0,-1.88,21.5,54.0,69.0,165.0,19.5,70.0,8.0,2022,11,4,11,4.87,161.0
19043.69,10.569,2,142,50.3627993,-84.8495204,10.569,2022-11-04 11:43:34,104.39999999999998,104.39999999999998,230.0,,104.0,573.0,164.0,-1.93,21.0,53.0,69.5,164.0,19.0,68.0,8.0,2022,11,4,11,4.87,161.0
19054.4,10.38,2,142,50.3626828,-84.8495112,10.38,2022-11-04 11:43:35,104.20000000000005,104.20000000000005,230.0,,104.0,574.0,164.0,-1.99,20.0,52.0,68.0,163.0,17.5,65.5,8.0,2022,11,4,11,4.87,161.0
19064.83,10.305,2,143,50.3625724,-84.8495047,10.305,2022-11-04 11:43:36,104.0,104.0,230.0,,104.0,574.0,164.0,-2.06,21.0,57.0,71.5,166.0,18.5,65.5,8.0,2022,11,4,11,4.87,161.0
19075.25,10.352,2,142,50.3624602,-84.8495022,10.352,2022-11-04 11:43:37,103.79999999999995,103.79999999999995,230.0,,103.0,574.0,165.0,-2.16,21.0,55.0,75.0,171.0,20.0,66.0,8.0,2022,11,4,11,4.87,161.0
19085.29,10.245,2,144,50.3623519,-84.8494932,10.245,2022-11-04 11:43:38,103.60000000000002,103.60000000000002,230.0,,103.0,574.0,165.0,-2.15,19.5,54.0,73.5,174.0,21.0,66.5,8.0,2022,11,4,11,4.87,161.0
19095.41,10.342,2,144,50.3622414,-84.8494865,10.342,2022-11-04 11:43:39,103.39999999999998,103.39999999999998,230.0,,102.0,574.0,165.0,-2.15,21.0,57.0,74.0,165.0,20.0,66.5,8.0,2022,11,4,11,4.87,161.0
19106.47,10.529,2,146,50.3621228,-84.849484,10.529,2022-11-04 11:43:40,103.20000000000005,103.20000000000005,230.0,,102.0,574.0,165.0,-2.05,23.0,58.0,75.0,169.0,19.0,67.0,8.0,2022,11,4,11,4.87,161.0
19117.3,10.413,2,146,50.3620076,-84.8494774,10.413,2022-11-04 11:43:41,102.79999999999995,102.79999999999995,230.0,,102.0,575.0,166.0,-1.95,22.0,56.0,75.0,174.0,19.5,69.5,8.0,2022,11,4,11,4.87,161.0
19127.85,10.396,2,145,50.3618938,-84.8494774,10.396,2022-11-04 11:43:42,102.60000000000002,102.60000000000002,230.0,,103.0,575.0,166.0,-1.86,20.5,54.0,75.0,180.0,20.5,72.5,8.0,2022,11,4,11,4.87,161.0
19138.36,10.356,2,145,50.3617805,-84.8494774,10.356,2022-11-04 11:43:43,102.39999999999998,102.39999999999998,230.0,,102.0,575.0,166.0,-1.81,21.5,53.0,78.0,183.0,20.5,72.5,8.0,2022,11,4,11,4.87,161.0
19148.88,10.245,2,144,50.3616678,-84.84948,10.245,2022-11-04 11:43:44,102.20000000000005,102.20000000000005,230.0,,102.0,575.0,166.0,-1.79,22.5,56.0,78.0,185.0,19.0,73.0,8.0,2022,11,4,11,4.87,161.0
19159.28,10.298,2,145,50.3615576,-84.8494865,10.298,2022-11-04 11:43:45,102.0,102.0,230.0,,102.0,575.0,166.0,-1.8,22.5,55.0,77.5,189.0,18.0,70.0,8.0,2022,11,4,11,4.87,161.0
19169.74,10.344,2,145,50.3614455,-84.849489,10.344,2022-11-04 11:43:46,101.79999999999995,101.79999999999995,230.0,,102.0,576.0,167.0,-1.82,23.0,52.0,79.0,193.0,17.5,66.5,8.0,2022,11,4,11,4.87,161.0
19180.16,10.316,3,143,50.3613344,-84.8494981,10.316,2022-11-04 11:43:47,101.60000000000002,101.60000000000002,230.0,,101.0,576.0,167.0,-1.88,24.0,53.0,82.0,184.0,17.5,65.5,8.0,2022,11,4,11,4.87,161.0
19190.94,10.476,3,143,50.3612173,-84.8495073,10.476,2022-11-04 11:43:48,101.39999999999998,101.39999999999998,230.0,,101.0,576.0,167.0,-1.95,25.0,56.0,85.0,184.0,17.5,64.0,8.0,2022,11,4,11,4.87,161.0
19201.25,10.306,3,144,50.3611084,-84.8495164,10.306,2022-11-04 11:43:49,101.0,101.0,230.0,,100.0,576.0,167.0,-2.05,25.5,55.0,85.5,190.0,19.5,69.0,8.0,2022,11,4,11,4.87,161.0
19211.44,10.114,3,143,50.3609986,-84.8495229,10.114,2022-11-04 11:43:50,101.0,101.0,230.0,,100.0,576.0,168.0,-2.06,26.0,58.0,85.5,218.0,21.5,74.5,8.0,2022,11,4,11,4.87,161.0
19221.49,9.964,3,142,50.3608902,-84.8495282,9.964,2022-11-04 11:43:51,100.60000000000002,100.60000000000002,230.0,,100.0,577.0,168.0,-2.05,25.5,58.0,85.5,239.0,22.5,78.0,8.0,2022,11,4,11,4.87,161.0
19231.76,10.124,3,142,50.3607813,-84.8495411,10.124,2022-11-04 11:43:52,100.60000000000002,100.60000000000002,230.0,,100.0,577.0,168.0,-1.97,24.5,58.0,85.5,250.0,22.0,77.0,8.0,2022,11,4,11,4.87,161.0
19242.04,10.133,3,142,50.3606686,-84.8495437,10.133,2022-11-04 11:43:53,100.39999999999998,100.39999999999998,230.0,,99.0,577.0,168.0,-1.85,23.0,57.0,81.5,236.0,18.5,71.0,8.0,2022,11,4,11,4.87,161.0
19251.77,10.259,3,143,50.3605639,-84.8495526,10.259,2022-11-04 11:43:54,100.39999999999998,100.39999999999998,230.0,,98.0,577.0,168.0,-1.68,23.0,58.0,81.0,231.0,19.0,71.0,8.0,2022,11,4,11,4.87,161.0
19262.52,9.822,3,142,50.3604502,-84.8495669,9.822,2022-11-04 11:43:55,100.20000000000005,100.20000000000005,230.0,,98.0,578.0,168.0,-1.49,22.5,56.0,78.0,226.0,20.0,73.0,8.0,2022,11,4,11,4.87,161.0
19272.38,9.977,3,143,50.3603458,-84.8495891,9.977,2022-11-04 11:43:56,100.20000000000005,100.20000000000005,230.0,,98.0,578.0,169.0,-1.32,22.5,54.0,76.0,223.0,21.0,74.5,7.0,2022,11,4,11,4.87,161.0
19282.47,10.047,3,141,50.3602383,-84.8495984,10.047,2022-11-04 11:43:57,100.0,100.0,230.0,,98.0,578.0,169.0,-1.17,22.0,54.0,78.0,220.0,20.5,76.0,7.0,2022,11,4,11,4.87,161.0
19292.57,10.087,3,140,50.3601298,-84.8496074,10.087,2022-11-04 11:43:58,99.79999999999995,99.79999999999995,230.0,,98.0,578.0,169.0,-1.09,21.5,57.0,79.5,233.0,20.5,77.5,7.0,2022,11,4,11,4.87,161.0
19302.58,9.929,3,140,50.3600215,-84.8496139,9.929,2022-11-04 11:43:59,99.79999999999995,99.79999999999995,230.0,,98.0,578.0,169.0,-1.07,22.0,55.0,79.0,230.0,20.5,77.5,7.0,2022,11,4,11,4.87,161.0
19312.35,9.927,3,140,50.3599173,-84.8496165,9.927,2022-11-04 11:44:00,99.79999999999995,99.79999999999995,230.0,,97.0,579.0,169.0,-1.06,25.0,53.0,86.0,231.0,22.5,78.5,7.0,2022,11,4,11,4.87,161.0
19322.08,9.944,3,140,50.3598134,-84.849623,9.944,2022-11-04 11:44:01,99.60000000000002,99.60000000000002,230.0,,97.0,579.0,169.0,-1.08,27.5,55.0,91.5,232.0,24.5,81.5,7.0,2022,11,4,11,4.87,161.0
19331.95,9.943,3,138,50.359707,-84.849623,9.943,2022-11-04 11:44:02,99.39999999999998,99.39999999999998,230.0,,97.0,579.0,169.0,-1.07,27.5,56.0,88.5,250.0,24.5,85.5,7.0,2022,11,4,11,4.87,161.0
19342.48,9.843,3,138,50.3595925,-84.849623,9.843,2022-11-04 11:44:03,99.39999999999998,99.39999999999998,230.0,,97.0,579.0,169.0,-1.07,23.0,53.0,79.5,254.0,24.0,81.5,7.0,2022,11,4,11,4.87,161.0
19352.66,10.104,3,139,50.3594834,-84.8496256,10.104,2022-11-04 11:44:04,99.20000000000005,99.20000000000005,230.0,,97.0,580.0,170.0,-1.08,23.5,58.0,85.5,260.0,23.5,81.5,7.0,2022,11,4,11,4.87,161.0
19362.88,10.077,3,139,50.3593738,-84.8496321,10.077,2022-11-04 11:44:05,99.0,99.0,230.0,,97.0,580.0,170.0,-1.04,22.5,55.0,83.5,266.0,22.5,79.5,7.0,2022,11,4,11,4.87,161.0
19372.93,10.238,3,139,50.3592662,-84.8496321,10.238,2022-11-04 11:44:06,98.79999999999995,98.79999999999995,230.0,,97.0,580.0,170.0,-1.01,22.5,52.0,82.0,263.0,23.5,79.0,7.0,2022,11,4,11,4.87,161.0
19382.71,10.445,3,138,50.3591613,-84.8496321,10.445,2022-11-04 11:44:07,98.79999999999995,98.79999999999995,230.0,,97.0,580.0,170.0,-1.05,23.5,51.0,84.0,248.0,26.0,81.5,7.0,2022,11,4,11,4.87,161.0
19392.5,9.769,3,139,50.3590552,-84.8496321,9.769,2022-11-04 11:44:08,98.79999999999995,98.79999999999995,230.0,,97.0,581.0,170.0,-1.08,20.0,53.0,73.0,230.0,21.5,80.0,7.0,2022,11,4,11,4.87,161.0
19402.19,9.676,3,140,50.3589523,-84.8496321,9.676,2022-11-04 11:44:09,99.0,99.0,230.0,,97.0,581.0,170.0,-0.89,21.5,56.0,77.5,239.0,22.0,80.5,7.0,2022,11,4,11,4.87,161.0
19412.02,9.72,3,140,50.3588468,-84.8496321,9.72,2022-11-04 11:44:10,99.0,99.0,230.0,,96.0,581.0,170.0,0.0,23.5,54.0,82.5,254.0,22.5,81.0,7.0,2022,11,4,11,4.87,161.0
19422.12,9.849,3,140,50.358737,-84.8496321,9.849,2022-11-04 11:44:11,98.79999999999995,98.79999999999995,230.0,,96.0,581.0,170.0,0.0,24.5,53.0,86.5,267.0,22.5,81.5,7.0,2022,11,4,11,4.87,161.0
19432.25,9.863,3,140,50.3586291,-84.8496296,9.863,2022-11-04 11:44:12,98.60000000000002,98.60000000000002,230.0,,97.0,582.0,170.0,0.0,24.5,53.0,87.0,264.0,22.5,80.5,7.0,2022,11,4,11,4.87,161.0
19442.18,9.746,3,140,50.3585246,-84.849623,9.746,2022-11-04 11:44:13,98.60000000000002,98.60000000000002,230.0,,97.0,582.0,170.0,-0.06,22.0,53.0,79.5,233.0,21.0,76.5,7.0,2022,11,4,11,4.87,161.0
19451.89,9.828,2,141,50.3584203,-84.8496206,9.828,2022-11-04 11:44:14,98.39999999999998,98.39999999999998,230.0,,96.0,582.0,170.0,-0.48,19.5,52.0,72.0,213.0,19.0,72.5,7.0,2022,11,4,11,4.87,161.0
19461.98,9.833,2,140,50.3583102,-84.8496114,9.833,2022-11-04 11:44:15,98.39999999999998,98.39999999999998,230.0,,96.0,582.0,170.0,-0.5,19.5,51.0,71.0,198.0,18.5,68.5,7.0,2022,11,4,11,4.87,161.0
19471.99,9.81,2,139,50.3582022,-84.8496023,9.81,2022-11-04 11:44:16,98.39999999999998,98.39999999999998,230.0,,96.0,583.0,171.0,-0.55,19.0,51.0,70.0,185.0,18.5,65.5,7.0,2022,11,4,11,4.87,161.0
19481.75,9.825,2,139,50.3580995,-84.8495931,9.825,2022-11-04 11:44:17,98.39999999999998,98.39999999999998,230.0,,96.0,583.0,171.0,-0.58,17.5,52.0,65.5,172.0,18.0,65.5,7.0,2022,11,4,11,4.87,161.0
19491.35,9.829,2,139,50.357997,-84.8495842,9.829,2022-11-04 11:44:18,98.39999999999998,98.39999999999998,230.0,,96.0,583.0,171.0,0.0,18.0,54.0,68.5,168.0,17.0,63.5,7.0,2022,11,4,11,4.87,161.0
19500.81,9.753,2,145,50.3578937,-84.8495733,9.753,2022-11-04 11:44:19,98.39999999999998,98.39999999999998,230.0,,95.0,583.0,171.0,0.0,16.5,50.0,61.0,166.0,18.5,65.5,7.0,2022,11,4,11,4.87,161.0
19511.07,9.646,2,146,50.3577868,-84.8495567,9.646,2022-11-04 11:44:20,98.0,98.0,230.0,,95.0,583.0,171.0,-0.05,16.0,49.0,57.0,152.0,19.0,66.0,7.0,2022,11,4,11,4.87,161.0
19520.82,9.758,2,146,50.3576825,-84.8495476,9.758,2022-11-04 11:44:21,98.0,98.0,230.0,,95.0,583.0,171.0,-0.43,16.0,49.0,56.5,139.0,18.0,63.5,7.0,2022,11,4,11,4.87,161.0
19530.49,9.55,2,146,50.3575776,-84.8495385,9.55,2022-11-04 11:44:22,97.79999999999995,97.79999999999995,230.0,,95.0,583.0,171.0,-0.53,16.0,52.0,56.5,121.0,17.0,61.0,7.0,2022,11,4,11,4.87,161.0
19540.16,9.492,2,146,50.3574729,-84.8495268,9.492,2022-11-04 11:44:23,97.60000000000002,97.60000000000002,230.0,,77.0,583.0,171.0,-0.7,15.5,55.0,54.5,102.0,16.0,59.0,7.0,2022,11,4,11,4.87,161.0
19549.69,9.34,2,146,50.3573712,-84.8495087,9.34,2022-11-04 11:44:24,97.60000000000002,97.60000000000002,230.0,,51.0,583.0,171.0,-0.93,16.0,54.0,55.5,78.0,15.0,56.0,7.0,2022,11,4,11,4.87,161.0
19558.86,9.064,2,147,50.3572764,-84.8494906,9.064,2022-11-04 11:44:25,97.39999999999998,97.39999999999998,230.0,,26.0,583.0,171.0,-1.12,16.5,53.0,57.0,55.0,14.0,53.0,7.0,2022,11,4,11,4.87,161.0
19567.52,8.463,2,147,50.3571835,-84.8494727,8.463,2022-11-04 11:44:26,97.20000000000005,97.20000000000005,230.0,,1.0,583.0,172.0,-1.32,17.0,52.0,59.0,0.0,13.0,49.5,7.0,2022,11,4,11,4.87,161.0
19575.64,7.555,2,147,50.3570947,-84.8494542,7.555,2022-11-04 11:44:27,97.0,97.0,230.0,,0.0,583.0,172.0,-1.46,17.5,51.0,60.5,0.0,12.5,46.5,7.0,2022,11,4,11,4.87,161.0
19582.62,6.666,2,147,50.3570206,-84.8494386,6.666,2022-11-04 11:44:28,97.0,97.0,230.0,,0.0,583.0,172.0,-1.51,18.0,51.0,62.5,0.0,11.5,43.0,7.0,2022,11,4,11,4.87,161.0
19588.77,5.36,2,145,50.3569549,-84.8494293,5.36,2022-11-04 11:44:29,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-1.45,18.5,50.0,64.5,0.0,10.5,39.5,7.0,2022,11,4,11,4.87,161.0
19593.81,4.778,2,145,50.3569019,-84.8494203,4.778,2022-11-04 11:44:30,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-1.33,19.0,49.0,66.0,0.0,9.5,36.5,7.0,2022,11,4,11,4.87,161.0
19598.36,4.612,2,145,50.3568532,-84.8494112,4.612,2022-11-04 11:44:31,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-1.25,19.5,48.0,68.0,0.0,9.0,33.0,7.0,2022,11,4,11,4.87,161.0
19602.55,3.947,2,144,50.3568097,-84.849402,3.947,2022-11-04 11:44:32,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-1.15,20.0,47.0,69.5,0.0,8.0,30.0,7.0,2022,11,4,11,4.87,161.0
19606.0,3.002,2,143,50.3567747,-84.8493981,3.002,2022-11-04 11:44:33,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-0.94,20.5,46.0,71.5,0.0,7.0,26.5,7.0,2022,11,4,11,4.87,161.0
19608.72,2.487,2,143,50.3567444,-84.8494071,2.487,2022-11-04 11:44:34,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,0.0,21.0,45.0,73.5,0.0,6.0,23.0,7.0,2022,11,4,11,4.87,161.0
19611.33,2.412,2,142,50.3567181,-84.8494163,2.412,2022-11-04 11:44:35,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-0.08,21.5,44.0,75.0,0.0,5.5,20.0,7.0,2022,11,4,11,4.87,161.0
19613.46,1.917,2,142,50.3566983,-84.8494252,1.917,2022-11-04 11:44:36,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-0.64,22.0,43.0,77.0,0.0,4.5,16.5,7.0,2022,11,4,11,4.87,161.0
19614.84,1.234,2,141,50.3566853,-84.8494338,1.234,2022-11-04 11:44:37,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-0.6,22.5,42.0,78.5,0.0,3.5,13.5,7.0,2022,11,4,11,4.87,161.0
19616.06,1.209,2,142,50.3566719,-84.8494436,1.209,2022-11-04 11:44:38,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-0.6,23.0,42.0,80.5,0.0,2.5,10.0,7.0,2022,11,4,11,4.87,161.0
19617.29,1.539,2,141,50.3566603,-84.8494501,1.539,2022-11-04 11:44:39,96.79999999999995,96.79999999999995,230.0,,0.0,583.0,172.0,-0.5,23.5,41.0,82.5,0.0,2.0,6.5,7.0,2022,11,4,11,4.87,161.0
19619.39,2.784,2,140,50.3566368,-84.8494501,2.784,2022-11-04 11:44:40,96.79999999999995,96.79999999999995,230.0,,11.0,583.0,172.0,0.0,24.0,40.0,84.0,0.0,1.0,3.5,7.0,2022,11,4,11,4.87,161.0
19622.79,3.974,2,138,50.3565992,-84.8494475,3.974,2022-11-04 11:44:41,96.60000000000002,96.60000000000002,230.0,,42.0,584.0,172.0,-0.07,24.5,40.0,86.0,11.0,0.0,0.0,7.0,2022,11,4,11,4.87,161.0
19627.02,4.608,2,138,50.3565558,-84.849441,4.608,2022-11-04 11:44:42,96.60000000000002,96.60000000000002,230.0,,63.0,584.0,172.0,-0.56,36.5,44.0,97.0,269.0,14.5,57.0,7.0,2022,11,4,11,4.87,161.0
19631.45,4.1,2,137,50.3565082,-84.8494462,4.1,2022-11-04 11:44:43,96.60000000000002,96.60000000000002,230.0,,66.0,584.0,172.0,-0.56,25.0,35.0,73.5,317.0,27.5,88.5,7.0,2022,11,4,11,4.87,161.0
19635.38,3.876,2,137,50.3564711,-84.8494721,3.876,2022-11-04 11:44:44,96.60000000000002,96.60000000000002,230.0,,54.0,584.0,172.0,-0.56,18.5,49.0,63.0,298.0,29.0,89.0,8.0,2022,11,4,11,4.87,161.0
19639.61,4.802,2,137,50.3564438,-84.8495227,4.802,2022-11-04 11:44:45,96.60000000000002,96.60000000000002,230.0,,60.0,585.0,172.0,-0.57,25.5,62.0,81.0,230.0,20.0,66.5,8.0,2022,11,4,11,4.87,161.0
19644.54,5.152,2,138,50.3564153,-84.8495838,5.152,2022-11-04 11:44:46,96.39999999999998,96.39999999999998,230.0,,75.0,585.0,172.0,-0.64,32.5,61.0,99.5,189.0,11.0,44.0,8.0,2022,11,4,11,4.87,161.0
19649.71,5.409,2,137,50.3563835,-84.8496408,5.409,2022-11-04 11:44:47,96.39999999999998,96.39999999999998,230.0,,83.0,585.0,172.0,-0.75,21.0,44.0,72.0,200.0,24.5,87.5,8.0,2022,11,4,11,4.87,161.0
19655.1,5.419,2,136,50.3563503,-84.8497046,5.419,2022-11-04 11:44:48,96.39999999999998,96.39999999999998,230.0,,74.0,585.0,173.0,-0.88,18.0,46.0,61.0,159.0,27.0,92.0,8.0,2022,11,4,11,4.87,161.0
19660.29,5.03,2,136,50.3563164,-84.8497659,5.03,2022-11-04 11:44:49,96.20000000000005,96.20000000000005,230.0,,52.0,585.0,173.0,-0.99,16.0,50.0,,133.0,25.0,82.5,8.0,2022,11,4,11,4.87,161.0
19664.88,4.322,2,135,50.3562917,-84.8498204,4.322,2022-11-04 11:44:50,96.20000000000005,96.20000000000005,230.0,,29.0,585.0,173.0,-1.02,12.5,47.0,,106.0,22.0,73.5,8.0,2022,11,4,11,4.87,161.0
19668.48,3.121,2,135,50.3562748,-84.8498699,3.121,2022-11-04 11:44:51,96.39999999999998,96.39999999999998,230.0,,6.0,585.0,173.0,-0.86,9.0,37.0,,80.0,19.0,65.0,8.0,2022,11,4,11,4.87,161.0
19671.14,2.115,2,134,50.3562637,-84.849904,2.115,2022-11-04 11:44:52,96.39999999999998,96.39999999999998,230.0,,6.0,585.0,173.0,-0.07,5.5,26.0,,0.0,16.0,56.0,8.0,2022,11,4,11,4.87,161.0
19672.66,1.151,2,133,50.3562591,-84.8499286,1.151,2022-11-04 11:44:53,96.39999999999998,96.39999999999998,230.0,,11.0,585.0,173.0,-0.61,2.0,16.0,,1.0,13.0,47.0,8.0,2022,11,4,11,4.87,161.0
19672.66,0.0,2,133,50.3562546,-84.8499442,0.0,2022-11-04 11:44:54,96.39999999999998,96.39999999999998,230.0,,7.0,585.0,173.0,-0.35,,5.0,,1.0,,,8.0,2022,11,4,11,4.87,161.0
19672.66,0.0,2,133,50.3562513,-84.8499507,0.0,2022-11-04 11:44:55,96.39999999999998,96.39999999999998,230.0,,4.0,585.0,173.0,0.0,,,,0.0,,,8.0,2022,11,4,11,4.87,161.0
19672.66,0.0,2,132,50.3562513,-84.8499507,0.0,2022-11-04 11:44:56,96.39999999999998,96.39999999999998,230.0,,1.0,585.0,173.0,0.0,,,,0.0,,,8.0,2022,11,4,11,4.87,161.0
19672.66,0.0,2,131,50.3562513,-84.8499507,0.0,2022-11-04 11:44:57,96.60000000000002,96.60000000000002,230.0,,0.0,585.0,173.0,0.0,,,,0.0,,,8.0,2022,11,4,11,4.87,161.0
19672.66,0.0,2,130,50.3562513,-84.8499507,0.0,2022-11-04 11:44:58,96.60000000000002,96.60000000000002,230.0,,0.0,585.0,173.0,0.0,,,,0.0,,,8.0,2022,11,4,11,4.87,161.0
19672.66,0.0,2,131,50.3562513,-84.8499507,0.0,2022-11-04 11:44:59,96.60000000000002,96.60000000000002,230.0,,0.0,585.0,173.0,0.0,,,,0.0,,,8.0,2022,11,4,11,4.87,161.0
19672.66,0.0,2,131,50.3562513,-84.8499507,0.0,2022-11-04 11:45:00,96.60000000000002,96.60000000000002,230.0,,0.0,585.0,173.0,0.0,,,,0.0,,,8.0,2022,11,4,11,4.87,161.0
19672.66,0.0,2,129,50.3562513,-84.8499507,0.0,2022-11-04 11:45:01,96.60000000000002,96.60000000000002,230.0,,0.0,585.0,173.0,0.0,,,,0.0,,,8.0,2022,11,4,11,4.87,161.0
19672.66,0.0,2,130,50.3562513,-84.8499507,0.0,2022-11-04 11:45:02,96.60000000000002,96.60000000000002,230.0,,0.0,585.0,173.0,0.0,,,,0.0,,,8.0,2022,11,4,11,4.87,161.0
19674.04,5.237,1,89,50.3564153,-84.8496678,5.237,2022-11-04 11:48:44,96.79999999999995,96.79999999999995,230.0,,78.0,585.0,173.0,0.0,28.0,51.0,94.5,299.0,33.0,93.0,8.0,2022,11,4,11,4.87,161.0
19679.58,5.524,1,91,50.3564327,-84.8495934,5.524,2022-11-04 11:48:45,96.79999999999995,96.79999999999995,230.0,,85.0,586.0,173.0,0.0,27.5,47.0,90.5,285.0,30.5,90.0,8.0,2022,11,4,11,4.87,161.0
19685.37,5.917,1,91,50.3564425,-84.8495166,5.917,2022-11-04 11:48:46,96.79999999999995,96.79999999999995,230.0,,88.0,586.0,173.0,0.0,26.0,48.0,87.5,270.0,28.5,88.5,8.0,2022,11,4,11,4.87,161.0
19691.67,6.257,1,90,50.3564437,-84.8494227,6.257,2022-11-04 11:48:47,96.79999999999995,96.79999999999995,230.0,,97.0,586.0,173.0,0.0,23.5,50.0,85.5,280.0,27.0,89.0,8.0,2022,11,4,11,4.87,161.0
19698.07,6.384,1,90,50.3564458,-84.849326,6.384,2022-11-04 11:48:48,96.79999999999995,96.79999999999995,230.0,,99.0,586.0,173.0,0.0,21.5,49.0,79.5,264.0,25.0,91.0,8.0,2022,11,4,11,4.87,161.0
19704.58,6.622,1,90,50.3564413,-84.8492338,6.622,2022-11-04 11:48:49,96.79999999999995,96.79999999999995,230.0,,99.0,587.0,173.0,0.0,22.0,55.0,77.0,246.0,23.5,81.5,8.0,2022,11,4,11,4.87,161.0
19711.23,6.937,2,91,50.3564369,-84.8491377,6.937,2022-11-04 11:48:50,96.60000000000002,96.60000000000002,230.0,,97.0,587.0,173.0,0.0,22.0,55.0,77.5,239.0,22.5,76.5,8.0,2022,11,4,11,4.87,161.0
