distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,calories,heart_rate,temperature,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
3499.68,5.719,2,49.9060938,-85.1692065,5.719,2023-01-21 01:50:31,,102.0,,1.0,0.0,21.5,78.5,0.0,17.5,68.0,57.0,-45.0,44.0,34.0,-45.0,0.0,2023,1,21,1,2.68,207.0
3505.43,5.699,2,49.9061546,-85.169218,5.699,2023-01-21 01:50:32,,102.0,,1.0,0.0,21.0,78.0,0.0,17.0,65.5,57.0,-45.0,44.0,34.0,-45.0,0.0,2023,1,21,1,2.68,207.0
3510.94,5.515,2,49.9062131,-85.1692406,5.515,2023-01-21 01:50:33,,102.0,,1.0,0.0,21.0,77.5,0.0,16.0,63.5,58.0,-45.19999999999999,44.0,34.0,-45.19999999999999,-0.64,2023,1,21,1,2.68,207.0
3516.53,5.515,2,49.9062691,-85.1692611,5.515,2023-01-21 01:50:34,,102.0,,1.0,0.0,21.0,77.5,0.0,15.5,61.0,58.0,-45.19999999999999,44.0,34.0,-45.19999999999999,-1.09,2023,1,21,1,2.68,207.0
3522.02,5.251,2,49.906324,-85.1692931,5.251,2023-01-21 01:50:35,,102.0,,1.0,0.0,20.5,77.0,0.0,15.0,59.0,59.0,-45.19999999999999,44.0,34.0,-45.19999999999999,-1.35,2023,1,21,1,2.68,207.0
3527.0,4.962,2,49.9063681,-85.1693361,4.962,2023-01-21 01:50:36,,102.0,,1.0,0.0,20.5,76.5,0.0,14.5,57.0,59.0,-45.19999999999999,44.0,34.0,-45.19999999999999,-1.5,2023,1,21,1,2.68,207.0
3531.82,4.907,2,49.9064056,-85.1693816,4.907,2023-01-21 01:50:37,,102.0,,1.0,0.0,20.5,76.5,0.0,13.5,54.5,60.0,-45.39999999999998,44.0,34.0,-45.39999999999998,-1.49,2023,1,21,1,2.68,207.0
3536.26,4.801,2,49.906432,-85.1694341,4.801,2023-01-21 01:50:38,,102.0,,1.0,0.0,20.0,76.0,0.0,13.0,52.5,60.0,-45.39999999999998,44.0,34.0,-45.39999999999998,-0.29,2023,1,21,1,2.68,207.0
3540.48,4.168,2,49.9064344,-85.1694943,4.168,2023-01-21 01:50:39,,102.0,,1.0,0.0,20.0,75.5,0.0,12.5,50.0,61.0,-45.39999999999998,44.0,34.0,-45.39999999999998,0.0,2023,1,21,1,2.68,207.0
3544.7,4.117,2,49.9064298,-85.1695511,4.117,2023-01-21 01:50:40,,102.0,,1.0,41.0,19.5,75.5,48.0,11.5,48.0,62.0,-45.19999999999999,44.0,34.0,-45.19999999999999,0.0,2023,1,21,1,2.68,207.0
3548.85,4.119,2,49.9064184,-85.1696067,4.119,2023-01-21 01:50:41,,102.0,,1.0,36.0,19.5,75.0,45.0,11.0,45.5,61.0,-45.19999999999999,44.0,34.0,-45.19999999999999,0.0,2023,1,21,1,2.68,207.0
3553.06,4.107,2,49.9064047,-85.1696687,4.107,2023-01-21 01:50:42,,102.0,,1.0,25.0,20.5,76.5,35.0,12.0,49.0,54.0,-45.0,44.0,34.0,-45.0,-0.03,2023,1,21,1,2.68,207.0
3556.97,3.381,2,49.9063877,-85.1697184,3.381,2023-01-21 01:50:43,,102.0,,1.0,13.0,22.0,77.5,26.0,13.5,53.0,47.0,-45.0,44.0,34.0,-45.0,0.24,2023,1,21,1,2.68,207.0
3560.52,3.22,2,49.9063797,-85.1697703,3.22,2023-01-21 01:50:44,,102.0,,1.0,1.0,23.5,79.0,0.0,14.5,56.5,40.0,-45.0,44.0,34.0,-45.0,0.61,2023,1,21,1,2.68,207.0
3563.45,2.617,2,49.9063751,-85.169812,2.617,2023-01-21 01:50:45,,102.0,,1.0,8.0,24.5,80.5,4.0,16.0,60.5,33.0,-44.80000000000001,44.0,34.0,-44.80000000000001,0.99,2023,1,21,1,2.68,207.0
3565.46,1.655,2,49.9063706,-85.1698345,1.655,2023-01-21 01:50:46,,102.0,,1.0,17.0,26.0,82.0,10.0,17.0,64.5,27.0,-44.80000000000001,45.0,34.0,-44.80000000000001,1.35,2023,1,21,1,2.68,207.0
3566.85,1.146,2,49.9063694,-85.1698528,1.146,2023-01-21 01:50:47,,102.0,,1.0,19.0,27.0,83.0,18.0,18.5,68.5,32.0,-44.80000000000001,45.0,34.0,-44.80000000000001,1.67,2023,1,21,1,2.68,207.0
3567.91,0.904,2,49.9063728,-85.169871,0.904,2023-01-21 01:50:48,,102.0,,1.0,20.0,24.5,78.5,26.0,13.5,51.0,38.0,-44.60000000000002,45.0,34.0,-44.60000000000002,1.97,2023,1,21,1,2.68,207.0
3568.16,0.216,2,49.9063774,-85.1698824,0.216,2023-01-21 01:50:49,,102.0,,1.0,17.0,,,33.0,,,,-44.60000000000002,45.0,34.0,-44.60000000000002,2.29,2023,1,21,1,2.68,207.0
