battery_soc,heart_rate,timestamp,temperature,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,151.0,2022-03-11 18:51:40,16.0,100.0,26.0,53.0,83.0,236.0,23.5,82.0,8.228,2.0,50.5892591,-84.8724514,8.228,8775.67,9.600000000000023,9.600000000000023,0.27,2022,3,11,18,3.74,286.0
,151.0,2022-03-11 18:51:41,16.0,99.0,26.0,56.0,83.0,291.0,23.5,82.0,8.593,2.0,50.5893274,-84.8725424,8.593,8784.34,9.600000000000023,9.600000000000023,0.0,2022,3,11,18,3.74,286.0
,151.0,2022-03-11 18:51:42,16.0,100.0,29.0,50.0,94.5,240.0,22.5,75.5,8.503,2.0,50.5893956,-84.8726153,8.503,8792.75,9.600000000000023,9.600000000000023,-0.3,2022,3,11,18,3.74,286.0
,151.0,2022-03-11 18:51:43,16.0,101.0,29.5,52.0,92.0,286.0,23.0,81.0,8.516,2.0,50.5894639,-84.8727063,8.516,8801.58,9.600000000000023,9.600000000000023,-0.73,2022,3,11,18,3.74,286.0
,149.0,2022-03-11 18:51:44,16.0,101.0,29.5,53.0,91.0,277.0,23.5,83.5,8.602,2.0,50.5895367,-84.8727973,8.602,8810.71,9.800000000000011,9.800000000000011,-0.59,2022,3,11,18,3.74,286.0
,149.0,2022-03-11 18:51:45,16.0,102.0,29.5,53.0,91.0,224.0,23.5,83.5,8.6,2.0,50.589605,-84.8728792,8.6,8819.25,9.800000000000011,9.800000000000011,0.09,2022,3,11,18,3.74,286.0
,149.0,2022-03-11 18:51:46,16.0,102.0,28.5,57.0,85.5,249.0,25.5,85.5,8.614,2.0,50.5896687,-84.8729702,8.614,8827.75,9.800000000000011,9.800000000000011,0.37,2022,3,11,18,3.74,286.0
,150.0,2022-03-11 18:51:47,16.0,102.0,28.5,57.0,85.5,281.0,25.5,85.5,8.622,2.0,50.589737,-84.8730522,8.622,8836.25,10.0,10.0,0.47,2022,3,11,18,3.74,286.0
,150.0,2022-03-11 18:51:48,16.0,102.0,27.5,54.0,87.0,264.0,23.5,80.5,8.646,2.0,50.5898052,-84.8731341,8.646,8845.03,10.0,10.0,0.88,2022,3,11,18,3.74,286.0
,151.0,2022-03-11 18:51:49,16.0,102.0,25.5,49.0,83.5,256.0,23.0,78.5,8.674,2.0,50.589878,-84.8732251,8.674,8853.93,10.199999999999989,10.199999999999989,1.14,2022,3,11,18,3.74,286.0
,151.0,2022-03-11 18:51:50,16.0,102.0,22.0,44.0,74.5,211.0,24.5,81.0,8.778,2.0,50.5899463,-84.873307,8.778,8862.71,10.399999999999977,10.399999999999977,1.26,2022,3,11,18,3.74,286.0
,152.0,2022-03-11 18:51:51,16.0,103.0,22.5,51.0,73.5,219.0,26.0,87.0,8.77,2.0,50.5900237,-84.873398,8.77,8872.04,10.600000000000023,10.600000000000023,1.39,2022,3,11,18,3.74,286.0
,151.0,2022-03-11 18:51:52,16.0,103.0,25.5,54.0,83.5,209.0,26.0,87.0,8.808,2.0,50.5900919,-84.8734891,8.808,8880.96,10.600000000000023,10.600000000000023,1.48,2022,3,11,18,3.74,286.0
,152.0,2022-03-11 18:51:53,16.0,104.0,24.5,55.0,82.0,218.0,23.0,78.0,8.841,2.0,50.5901602,-84.873571,8.841,8889.91,10.800000000000011,10.800000000000011,1.55,2022,3,11,18,3.74,286.0
,152.0,2022-03-11 18:51:54,16.0,104.0,22.5,55.0,77.0,212.0,20.0,69.0,8.842,2.0,50.5902285,-84.873662,8.842,8898.58,10.800000000000011,10.800000000000011,1.6,2022,3,11,18,3.74,286.0
,153.0,2022-03-11 18:51:55,16.0,104.0,22.0,54.0,76.0,148.0,20.0,69.0,8.837,2.0,50.5903013,-84.873753,8.837,8907.7,11.0,11.0,1.38,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:51:56,16.0,103.0,21.0,54.0,65.0,270.0,22.0,71.0,8.842,2.0,50.5903696,-84.873835,8.842,8916.61,11.0,11.0,1.09,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:51:57,16.0,107.0,26.5,52.0,88.0,220.0,20.0,66.0,8.867,2.0,50.5904424,-84.873926,8.867,8925.56,11.199999999999989,11.199999999999989,1.11,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:51:58,16.0,93.0,32.5,52.0,96.0,394.0,25.0,75.5,9.298,2.0,50.5905152,-84.874017,9.298,8935.02,11.399999999999977,11.399999999999977,1.29,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:51:59,16.0,92.0,33.0,51.0,99.0,382.0,29.0,89.5,9.435,2.0,50.5905926,-84.8741171,9.435,8944.73,11.399999999999977,11.399999999999977,1.25,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:00,16.0,94.0,31.5,51.0,99.0,289.0,30.5,96.0,9.563,2.0,50.5906745,-84.8742081,9.563,8954.7,11.399999999999977,11.399999999999977,1.07,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:01,16.0,96.0,25.5,51.0,86.0,268.0,28.5,91.0,9.544,2.0,50.5907473,-84.8743083,9.544,8964.41,11.600000000000023,11.600000000000023,1.07,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:02,16.0,95.0,26.5,52.0,89.5,273.0,28.5,91.0,9.537,2.0,50.5908201,-84.8743993,9.537,8973.8,11.399999999999977,11.399999999999977,0.98,2022,3,11,18,3.74,286.0
,156.0,2022-03-11 18:52:03,16.0,95.0,27.5,53.0,90.0,276.0,25.0,85.0,9.452,2.0,50.5908929,-84.8744994,9.452,8983.25,11.399999999999977,11.399999999999977,0.52,2022,3,11,18,3.74,286.0
,157.0,2022-03-11 18:52:04,16.0,95.0,27.5,53.0,90.0,307.0,22.5,81.5,9.427,2.0,50.5909658,-84.8745904,9.427,8992.62,11.199999999999989,11.199999999999989,0.11,2022,3,11,18,3.74,286.0
,156.0,2022-03-11 18:52:05,16.0,95.0,27.5,53.0,90.0,299.0,22.5,81.5,9.227,2.0,50.5910386,-84.8746906,9.227,9001.84,11.199999999999989,11.199999999999989,0.0,2022,3,11,18,3.74,286.0
,157.0,2022-03-11 18:52:06,16.0,94.0,27.0,53.0,89.5,341.0,24.0,84.5,9.346,2.0,50.5911114,-84.8747816,9.346,9011.41,11.199999999999989,11.199999999999989,0.0,2022,3,11,18,3.74,286.0
,157.0,2022-03-11 18:52:07,16.0,94.0,26.5,53.0,90.5,307.0,25.0,87.5,9.338,2.0,50.5911842,-84.8748726,9.338,9020.69,11.399999999999977,11.399999999999977,0.0,2022,3,11,18,3.74,286.0
,157.0,2022-03-11 18:52:08,16.0,95.0,26.5,52.0,91.0,250.0,25.5,90.5,9.213,2.0,50.591257,-84.8749636,9.213,9029.92,11.600000000000023,11.600000000000023,0.0,2022,3,11,18,3.74,286.0
,158.0,2022-03-11 18:52:09,16.0,95.0,26.5,51.0,87.0,213.0,24.0,86.5,9.193,2.0,50.5913298,-84.8750638,9.193,9039.48,11.800000000000011,11.800000000000011,0.29,2022,3,11,18,3.74,286.0
,157.0,2022-03-11 18:52:10,16.0,94.0,26.0,50.0,79.0,197.0,21.5,78.5,9.18,2.0,50.5914072,-84.8751639,9.18,9049.28,12.0,12.0,0.95,2022,3,11,18,3.74,286.0
,157.0,2022-03-11 18:52:11,16.0,93.0,18.5,50.0,65.0,145.0,22.5,74.5,8.838,2.0,50.5914755,-84.8752549,8.838,9058.5,12.0,12.0,1.33,2022,3,11,18,3.74,286.0
,156.0,2022-03-11 18:52:12,16.0,92.0,22.5,53.0,77.5,252.0,20.5,68.5,8.926,2.0,50.5915438,-84.875355,8.926,9067.66,12.200000000000045,12.200000000000045,1.41,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:13,16.0,92.0,25.5,53.0,87.5,223.0,21.5,70.0,8.938,2.0,50.5916166,-84.875446,8.938,9076.88,12.200000000000045,12.200000000000045,1.55,2022,3,11,18,3.74,286.0
,156.0,2022-03-11 18:52:14,16.0,92.0,21.0,48.0,75.5,182.0,27.0,85.0,8.964,2.0,50.5916848,-84.8755371,8.964,9086.04,12.399999999999977,12.399999999999977,1.54,2022,3,11,18,3.74,286.0
,156.0,2022-03-11 18:52:15,16.0,91.0,21.0,59.0,75.5,229.0,27.0,85.0,8.946,2.0,50.5917577,-84.875619,8.946,9095.06,12.399999999999977,12.399999999999977,1.34,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:16,16.0,91.0,21.5,64.0,76.5,272.0,27.0,84.5,9.164,2.0,50.5918305,-84.87571,9.164,9104.18,12.399999999999977,12.399999999999977,1.22,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:17,16.0,92.0,34.5,64.0,95.5,313.0,20.5,70.0,9.362,2.0,50.5919033,-84.875801,9.362,9113.28,12.399999999999977,12.399999999999977,1.11,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:18,16.0,93.0,32.5,54.0,97.0,320.0,28.5,85.0,9.56,2.0,50.5919807,-84.8759012,9.56,9123.16,12.600000000000023,12.600000000000023,0.89,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:19,16.0,94.0,30.0,49.0,95.5,348.0,33.5,95.0,9.577,2.0,50.592058,-84.8759922,9.577,9132.95,12.600000000000023,12.600000000000023,0.52,2022,3,11,18,3.74,286.0
,153.0,2022-03-11 18:52:20,16.0,97.0,27.0,50.0,95.0,342.0,25.5,87.0,9.562,2.0,50.5921354,-84.8760832,9.562,9142.66,12.600000000000023,12.600000000000023,0.13,2022,3,11,18,3.74,286.0
,153.0,2022-03-11 18:52:21,16.0,98.0,27.0,49.0,90.0,274.0,25.0,91.0,9.64,2.0,50.5922128,-84.8761742,9.64,9152.18,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,153.0,2022-03-11 18:52:22,16.0,98.0,24.5,49.0,82.5,230.0,25.0,92.5,9.672,2.0,50.5922856,-84.8762743,9.672,9161.78,13.0,13.0,0.3,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:23,16.0,97.0,21.0,50.0,74.0,279.0,25.0,92.5,9.639,2.0,50.5923721,-84.8763745,9.639,9172.24,13.200000000000045,13.200000000000045,0.88,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:24,16.0,97.0,21.0,50.0,74.0,342.0,25.0,92.5,9.674,2.0,50.5924494,-84.8764655,9.674,9181.94,13.399999999999977,13.399999999999977,1.37,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:25,16.0,97.0,24.5,50.0,86.5,305.0,26.5,88.5,9.745,2.0,50.5925222,-84.8765656,9.745,9191.62,13.600000000000023,13.600000000000023,1.72,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:26,16.0,98.0,26.5,51.0,94.0,279.0,27.0,86.0,9.718,2.0,50.5925996,-84.8766657,9.718,9201.54,13.600000000000023,13.600000000000023,1.87,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:27,16.0,97.0,26.5,51.0,94.0,291.0,27.0,86.0,9.776,2.0,50.5926724,-84.8767659,9.776,9211.24,13.600000000000023,13.600000000000023,1.74,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:28,16.0,97.0,25.0,50.0,88.5,261.0,26.5,86.5,9.497,2.0,50.5927498,-84.876866,9.497,9220.94,13.600000000000023,13.600000000000023,1.4,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:29,16.0,97.0,23.0,49.0,80.0,232.0,25.5,87.5,9.496,2.0,50.5928181,-84.8769661,9.496,9230.57,13.799999999999955,13.799999999999955,1.1,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:30,16.0,96.0,31.0,51.0,91.0,250.0,25.5,81.0,9.465,2.0,50.5928909,-84.8770571,9.465,9239.81,13.799999999999955,13.799999999999955,0.86,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:31,16.0,96.0,29.0,50.0,86.5,248.0,27.5,90.0,9.321,2.0,50.5929637,-84.8771573,9.321,9249.41,13.799999999999955,13.799999999999955,0.66,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:32,16.0,96.0,33.5,53.0,93.0,260.0,28.0,92.0,9.422,2.0,50.593032,-84.8772574,9.422,9258.78,13.799999999999955,13.799999999999955,0.39,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:33,16.0,96.0,34.0,55.0,96.0,250.0,28.5,92.0,9.617,2.0,50.5931048,-84.8773575,9.617,9268.67,13.600000000000023,13.600000000000023,0.1,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:34,16.0,97.0,24.0,51.0,84.0,188.0,30.0,92.0,9.484,2.0,50.5931776,-84.8774576,9.484,9278.19,13.600000000000023,13.600000000000023,0.0,2022,3,11,18,3.74,286.0
,153.0,2022-03-11 18:52:35,16.0,97.0,23.5,51.0,74.5,175.0,26.5,83.0,9.469,2.0,50.5932504,-84.8775487,9.469,9287.59,13.600000000000023,13.600000000000023,0.0,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:36,16.0,97.0,22.5,56.0,73.5,183.0,23.5,71.0,9.472,2.0,50.5933232,-84.8776397,9.472,9296.85,13.799999999999955,13.799999999999955,0.0,2022,3,11,18,3.74,286.0
,152.0,2022-03-11 18:52:37,16.0,97.0,23.0,56.0,75.0,207.0,23.0,69.0,9.485,2.0,50.5934006,-84.8777307,9.485,9306.51,13.799999999999955,13.799999999999955,0.0,2022,3,11,18,3.74,286.0
,152.0,2022-03-11 18:52:38,16.0,97.0,26.0,57.0,81.0,215.0,22.5,69.5,9.524,2.0,50.5934734,-84.8778217,9.524,9315.59,13.799999999999955,13.799999999999955,0.0,2022,3,11,18,3.74,286.0
,152.0,2022-03-11 18:52:39,16.0,98.0,29.0,58.0,86.5,216.0,22.0,70.0,9.619,2.0,50.5935508,-84.8779218,9.619,9325.59,13.600000000000023,13.600000000000023,0.0,2022,3,11,18,3.74,286.0
,153.0,2022-03-11 18:52:40,16.0,98.0,29.0,59.0,86.5,227.0,22.0,70.0,9.616,2.0,50.5936236,-84.878022,9.616,9335.09,13.600000000000023,13.600000000000023,0.0,2022,3,11,18,3.74,286.0
,154.0,2022-03-11 18:52:41,16.0,98.0,27.5,57.0,86.0,268.0,26.0,77.0,9.618,2.0,50.5936964,-84.8781221,9.618,9344.64,13.399999999999977,13.399999999999977,-0.27,2022,3,11,18,3.74,286.0
,155.0,2022-03-11 18:52:42,16.0,99.0,27.0,51.0,86.0,202.0,27.5,79.0,9.471,2.0,50.5937692,-84.8782131,9.471,9354.2,13.200000000000045,13.200000000000045,-0.86,2022,3,11,18,3.74,286.0
,156.0,2022-03-11 18:52:43,16.0,99.0,26.0,49.0,82.5,204.0,28.5,80.5,9.562,2.0,50.5938466,-84.8783132,9.562,9363.77,13.0,13.0,-1.26,2022,3,11,18,3.74,286.0
,156.0,2022-03-11 18:52:44,16.0,99.0,25.0,54.0,78.0,241.0,29.5,82.5,9.566,2.0,50.5939194,-84.8784043,9.566,9373.58,12.799999999999955,12.799999999999955,-1.37,2022,3,11,18,3.74,286.0
,157.0,2022-03-11 18:52:45,16.0,99.0,28.5,53.0,86.0,220.0,22.5,72.5,9.403,2.0,50.5939968,-84.8785044,9.403,9382.95,12.799999999999955,12.799999999999955,-1.48,2022,3,11,18,3.74,286.0
,158.0,2022-03-11 18:52:46,16.0,99.0,24.5,56.0,82.5,219.0,23.5,78.0,9.401,2.0,50.5940696,-84.8785954,9.401,9392.37,12.799999999999955,12.799999999999955,-1.39,2022,3,11,18,3.74,286.0
,159.0,2022-03-11 18:52:47,16.0,98.0,23.5,54.0,79.5,212.0,23.0,75.0,9.439,2.0,50.5941424,-84.8786864,9.439,9401.66,12.799999999999955,12.799999999999955,-1.0,2022,3,11,18,3.74,286.0
,159.0,2022-03-11 18:52:48,16.0,98.0,24.0,53.0,79.5,239.0,22.5,73.0,9.67,2.0,50.5942244,-84.8787775,9.67,9411.79,12.799999999999955,12.799999999999955,-0.51,2022,3,11,18,3.74,286.0
,160.0,2022-03-11 18:52:49,16.0,98.0,29.0,52.0,89.0,242.0,22.0,73.5,9.686,2.0,50.5943017,-84.8788685,9.686,9421.1,13.0,13.0,-0.12,2022,3,11,18,3.74,286.0
,160.0,2022-03-11 18:52:50,16.0,98.0,29.0,54.0,89.0,257.0,22.0,73.5,9.475,2.0,50.5943745,-84.8789686,9.475,9430.58,13.0,13.0,0.0,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:52:51,16.0,98.0,23.0,54.0,76.5,197.0,25.5,82.0,9.57,2.0,50.5944519,-84.8790687,9.57,9440.87,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:52:52,16.0,97.0,24.0,54.0,77.5,220.0,26.0,83.5,9.47,2.0,50.5945293,-84.8791689,9.47,9450.68,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:52:53,16.0,97.0,26.5,54.0,84.0,209.0,22.5,76.0,9.525,2.0,50.5946021,-84.879269,9.525,9460.19,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,162.0,2022-03-11 18:52:54,16.0,96.0,26.5,54.0,85.5,161.0,19.0,68.5,9.266,2.0,50.5946704,-84.87936,9.266,9469.26,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,163.0,2022-03-11 18:52:55,16.0,96.0,21.0,48.0,68.5,169.0,21.5,73.0,8.989,2.0,50.5947432,-84.879451,8.989,9478.63,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:52:56,16.0,95.0,21.0,51.0,68.5,161.0,21.5,73.0,9.262,2.0,50.594816,-84.879542,9.262,9487.93,12.600000000000023,12.600000000000023,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:52:57,16.0,97.0,21.5,53.0,69.5,164.0,21.0,71.0,9.2,2.0,50.5948888,-84.8796331,9.2,9497.13,12.600000000000023,12.600000000000023,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:52:58,16.0,101.0,21.5,55.0,71.0,110.0,19.0,65.0,8.81,2.0,50.5949616,-84.8797332,8.81,9506.76,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:52:59,16.0,101.0,14.5,55.0,47.5,70.0,18.5,63.0,8.51,2.0,50.5950345,-84.8798151,8.51,9515.57,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:00,16.0,94.0,8.0,53.0,27.5,37.0,15.0,56.5,8.043,2.0,50.5951027,-84.879897,8.043,9524.07,12.600000000000023,12.600000000000023,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:01,16.0,62.0,4.5,74.0,21.0,169.0,13.5,48.5,8.06,2.0,50.595171,-84.8799698,8.06,9532.07,12.600000000000023,12.600000000000023,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:02,16.0,55.0,5.0,80.0,29.0,384.0,14.0,43.5,8.59,2.0,50.5952393,-84.8800518,8.59,9540.39,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:03,16.0,85.0,12.5,56.0,48.5,417.0,14.0,43.5,8.944,2.0,50.5953075,-84.8801337,8.944,9549.31,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:04,16.0,88.0,32.0,52.0,99.5,414.0,14.0,43.5,8.965,2.0,50.5953758,-84.8802247,8.965,9558.31,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:05,16.0,91.0,32.0,52.0,99.5,411.0,14.0,43.5,9.123,2.0,50.5954441,-84.8803157,9.123,9567.19,12.600000000000023,12.600000000000023,0.0,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:06,16.0,93.0,31.5,49.0,98.5,363.0,23.0,69.0,9.399,2.0,50.5955169,-84.8804159,9.399,9576.59,12.600000000000023,12.600000000000023,0.0,2022,3,11,18,3.74,286.0
,163.0,2022-03-11 18:53:07,16.0,95.0,30.5,46.0,95.5,353.0,30.5,96.0,9.653,2.0,50.5955897,-84.8805069,9.653,9586.34,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,162.0,2022-03-11 18:53:08,16.0,96.0,30.5,46.0,93.0,370.0,27.0,92.0,9.829,2.0,50.5956671,-84.880607,9.829,9596.22,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:53:09,16.0,99.0,27.0,48.0,93.0,376.0,27.0,93.0,9.965,2.0,50.595749,-84.8807071,9.965,9606.3,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:53:10,16.0,100.0,27.0,46.0,93.0,314.0,27.0,93.0,9.944,2.0,50.5958263,-84.8808073,9.944,9616.25,12.799999999999955,12.799999999999955,0.0,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:53:11,16.0,101.0,26.5,46.0,88.5,304.0,25.5,92.5,10.057,2.0,50.5959083,-84.8809074,10.057,9626.71,13.0,13.0,0.0,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:53:12,16.0,101.0,24.5,50.0,85.5,298.0,25.0,92.0,9.844,3.0,50.5959947,-84.8810075,9.844,9637.09,13.0,13.0,0.25,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:53:13,16.0,101.0,23.0,53.0,84.0,298.0,25.0,89.0,9.93,3.0,50.5960721,-84.8811076,9.93,9647.05,13.200000000000045,13.200000000000045,0.66,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:53:14,15.0,101.0,23.5,51.0,83.0,304.0,23.0,82.5,9.926,3.0,50.5961495,-84.8812078,9.926,9657.08,13.0,13.0,0.77,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:53:15,15.0,101.0,21.5,51.0,77.5,253.0,23.0,82.5,9.864,3.0,50.5962268,-84.881317,9.864,9667.25,13.200000000000045,13.200000000000045,0.7,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:53:16,15.0,101.0,24.0,51.0,83.0,289.0,23.5,85.5,10.063,3.0,50.5963042,-84.8814171,10.063,9677.32,13.200000000000045,13.200000000000045,0.73,2022,3,11,18,3.74,286.0
,161.0,2022-03-11 18:53:17,15.0,102.0,27.0,52.0,88.0,304.0,25.0,87.5,10.089,3.0,50.5963816,-84.8815172,10.089,9687.49,13.200000000000045,13.200000000000045,0.57,2022,3,11,18,3.74,286.0
,162.0,2022-03-11 18:53:18,15.0,102.0,27.0,53.0,88.5,265.0,27.0,87.0,10.091,3.0,50.596459,-84.8816174,10.091,9697.51,13.200000000000045,13.200000000000045,0.18,2022,3,11,18,3.74,286.0
,162.0,2022-03-11 18:53:19,15.0,102.0,25.0,54.0,89.0,251.0,22.5,78.0,10.04,3.0,50.5965454,-84.8817175,10.04,9708.22,13.399999999999977,13.399999999999977,0.0,2022,3,11,18,3.74,286.0
,163.0,2022-03-11 18:53:20,15.0,103.0,23.0,51.0,82.5,216.0,23.0,80.0,9.816,3.0,50.5966319,-84.8818085,9.816,9718.32,13.200000000000045,13.200000000000045,0.0,2022,3,11,18,3.74,286.0
,163.0,2022-03-11 18:53:21,15.0,103.0,21.5,49.0,75.5,210.0,23.5,79.0,10.092,3.0,50.5967184,-84.8818995,10.092,9728.39,13.200000000000045,13.200000000000045,0.0,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:22,15.0,102.0,20.5,51.0,72.5,233.0,23.0,72.5,10.086,3.0,50.5968094,-84.8819814,10.086,9738.79,13.200000000000045,13.200000000000045,0.0,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:23,15.0,102.0,24.0,51.0,83.5,260.0,22.5,73.0,10.096,3.0,50.5969004,-84.8820543,10.096,9748.68,13.200000000000045,13.200000000000045,0.0,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:24,15.0,103.0,24.0,51.0,83.5,244.0,22.5,73.0,9.929,3.0,50.5969914,-84.8821271,9.929,9758.72,13.200000000000045,13.200000000000045,0.0,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:25,15.0,103.0,23.5,51.0,80.5,222.0,22.5,74.5,9.933,3.0,50.597087,-84.8821999,9.933,9768.75,13.0,13.0,-0.17,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:26,15.0,103.0,23.5,52.0,78.5,245.0,22.0,76.5,9.837,3.0,50.597178,-84.8822636,9.837,9778.27,13.0,13.0,-0.29,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:27,15.0,104.0,24.0,55.0,81.0,285.0,22.5,76.5,9.848,3.0,50.5972736,-84.8823273,9.848,9787.99,13.0,13.0,-0.12,2022,3,11,18,3.74,286.0
,164.0,2022-03-11 18:53:28,15.0,104.0,26.0,50.0,84.0,221.0,23.0,76.5,9.928,3.0,50.5973692,-84.8823819,9.928,9797.8,13.0,13.0,-0.18,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:29,15.0,103.0,22.0,51.0,74.0,216.0,25.0,80.5,9.933,3.0,50.5974693,-84.8824366,9.933,9807.7,12.600000000000023,12.600000000000023,-0.71,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:30,15.0,103.0,25.0,52.0,79.0,228.0,21.5,72.0,9.764,3.0,50.5975603,-84.8824912,9.764,9817.34,12.600000000000023,12.600000000000023,-1.11,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:31,15.0,102.0,27.5,53.0,83.0,236.0,21.5,71.0,9.972,3.0,50.5976604,-84.8825458,9.972,9827.36,12.600000000000023,12.600000000000023,-1.08,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:32,15.0,103.0,28.5,53.0,84.5,241.0,23.0,75.5,9.976,3.0,50.597756,-84.8826004,9.976,9836.8,12.600000000000023,12.600000000000023,-0.92,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:33,15.0,102.0,29.5,53.0,86.5,249.0,24.0,78.5,9.883,3.0,50.597847,-84.8826641,9.883,9846.26,12.799999999999955,12.799999999999955,-0.57,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:34,15.0,102.0,27.0,52.0,82.0,256.0,23.0,78.5,9.914,3.0,50.5979426,-84.8827187,9.914,9855.99,12.799999999999955,12.799999999999955,-0.15,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:35,15.0,102.0,27.5,53.0,84.5,256.0,23.0,77.5,10.139,3.0,50.5980427,-84.8827824,10.139,9866.15,12.600000000000023,12.600000000000023,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:36,15.0,102.0,27.0,52.0,84.0,234.0,23.0,77.0,10.122,3.0,50.5981383,-84.882837,10.122,9876.11,12.399999999999977,12.399999999999977,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:37,15.0,103.0,24.0,50.0,76.5,183.0,23.0,77.0,10.252,3.0,50.5982384,-84.8829008,10.252,9886.26,12.399999999999977,12.399999999999977,0.0,2022,3,11,18,3.74,286.0
,165.0,2022-03-11 18:53:38,15.0,103.0,24.0,50.0,75.0,132.0,23.5,78.0,10.025,3.0,50.5983204,-84.8829736,10.025,9895.59,12.600000000000023,12.600000000000023,0.0,2022,3,11,18,3.74,286.0
