battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,955.36,7.679,3,50.5007844,-84.8217138,7.679,2022-03-21 19:41:29,95.0,22.5,50.0,79.0,198.0,24.5,90.5,20.0,-16.0,-16.0,1.36,2022,3,21,19,2.33,121.0
,963.34,7.979,3,50.5007073,-84.8217642,7.979,2022-03-21 19:41:30,95.0,22.5,51.0,77.0,193.0,24.0,86.0,20.0,-16.0,-16.0,1.41,2022,3,21,19,2.33,121.0
,971.65,8.071,3,50.5006275,-84.8218178,8.071,2022-03-21 19:41:31,95.0,22.0,53.0,74.5,202.0,23.5,81.0,20.0,-16.0,-16.0,1.21,2022,3,21,19,2.33,121.0
,979.9,8.051,3,50.5005457,-84.8218633,8.051,2022-03-21 19:41:32,95.0,22.0,55.0,72.0,211.0,22.5,76.0,20.0,-15.800000000000011,-15.800000000000011,0.81,2022,3,21,19,2.33,121.0
,987.98,7.926,3,50.5004632,-84.8218998,7.926,2022-03-21 19:41:33,96.0,22.0,52.0,71.5,224.0,22.5,75.5,20.0,-15.800000000000011,-15.800000000000011,0.46,2022,3,21,19,2.33,121.0
,996.04,7.773,3,50.5003814,-84.8219378,7.773,2022-03-21 19:41:34,96.0,21.5,52.0,71.5,209.0,22.5,75.0,20.0,-15.800000000000011,-15.800000000000011,0.49,2022,3,21,19,2.33,121.0
,1003.92,7.827,3,50.5003012,-84.8219742,7.827,2022-03-21 19:41:35,96.0,21.0,52.0,71.5,195.0,22.5,75.0,20.0,-15.600000000000023,-15.600000000000023,0.46,2022,3,21,19,2.33,121.0
,1011.71,7.577,3,50.5002209,-84.8220058,7.577,2022-03-21 19:41:36,96.0,20.0,51.0,71.5,181.0,23.0,75.0,20.0,-15.600000000000023,-15.600000000000023,0.38,2022,3,21,19,2.33,121.0
,1019.31,7.678,3,50.5001434,-84.8220399,7.678,2022-03-21 19:41:37,96.0,19.5,51.0,71.5,167.0,23.0,74.5,20.0,-15.600000000000023,-15.600000000000023,0.41,2022,3,21,19,2.33,121.0
,1027.09,7.857,3,50.5000638,-84.8220741,7.857,2022-03-21 19:41:38,90.0,19.5,73.0,71.5,182.0,23.0,74.5,20.0,-15.399999999999977,-15.399999999999977,0.58,2022,3,21,19,2.33,121.0
,1034.33,7.59,3,50.4999893,-84.8221046,7.59,2022-03-21 19:41:39,78.0,19.5,62.0,71.5,230.0,23.0,74.5,20.0,-15.600000000000023,-15.600000000000023,0.77,2022,3,21,19,2.33,121.0
,1041.08,7.054,3,50.4999212,-84.8221377,7.054,2022-03-21 19:41:40,70.0,20.0,41.0,72.5,252.0,23.0,76.5,20.0,-15.600000000000023,-15.600000000000023,0.3,2022,3,21,19,2.33,121.0
,1047.99,7.08,3,50.4998524,-84.8221752,7.08,2022-03-21 19:41:41,79.0,21.5,42.0,75.0,198.0,23.5,82.0,20.0,-15.800000000000011,-15.800000000000011,0.0,2022,3,21,19,2.33,121.0
,1055.2,7.32,3,50.4997822,-84.8222195,7.32,2022-03-21 19:41:42,88.0,23.0,44.0,77.0,144.0,24.0,87.5,20.0,-15.800000000000011,-15.800000000000011,-0.09,2022,3,21,19,2.33,121.0
,1063.06,7.832,3,50.4997052,-84.8222656,7.832,2022-03-21 19:41:43,89.0,22.0,53.0,77.5,150.0,19.5,90.0,20.0,-15.800000000000011,-15.800000000000011,-0.53,2022,3,21,19,2.33,121.0
,1070.78,7.519,3,50.4996268,-84.8223021,7.519,2022-03-21 19:41:44,89.0,21.0,64.0,77.0,164.0,14.5,92.5,20.0,-15.800000000000011,-15.800000000000011,-0.88,2022,3,21,19,2.33,121.0
,1077.85,6.705,3,50.4995545,-84.8223334,6.705,2022-03-21 19:41:45,89.0,20.5,75.0,77.0,179.0,9.5,95.5,20.0,-15.600000000000023,-15.600000000000023,-0.45,2022,3,21,19,2.33,121.0
,1084.4,6.494,3,50.4994879,-84.8223632,6.494,2022-03-21 19:41:46,89.0,19.5,86.0,76.5,193.0,4.5,98.0,20.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1091.38,6.844,3,50.4994186,-84.8224018,6.844,2022-03-21 19:41:47,85.0,18.5,95.0,76.5,221.0,0.0,100.0,20.0,-15.399999999999977,-15.399999999999977,0.1,2022,3,21,19,2.33,121.0
,1098.96,7.244,3,50.499344,-84.8224457,7.244,2022-03-21 19:41:48,62.0,18.5,95.0,76.5,318.0,0.0,100.0,20.0,-15.600000000000023,-15.600000000000023,0.54,2022,3,21,19,2.33,121.0
,1106.63,7.099,3,50.4992702,-84.8224948,7.099,2022-03-21 19:41:49,89.0,18.5,95.0,76.5,153.0,0.0,100.0,20.0,-15.600000000000023,-15.600000000000023,0.79,2022,3,21,19,2.33,121.0
,1114.06,7.303,3,50.499198,-84.8225406,7.303,2022-03-21 19:41:50,69.0,26.5,87.0,85.5,164.0,9.5,81.0,20.0,-15.399999999999977,-15.399999999999977,0.35,2022,3,21,19,2.33,121.0
,1121.61,7.402,3,50.4991245,-84.8225869,7.402,2022-03-21 19:41:51,89.0,28.5,70.0,88.5,175.0,9.5,81.0,20.0,-15.399999999999977,-15.399999999999977,0.0,2022,3,21,19,2.33,121.0
,1129.34,7.592,3,50.4990497,-84.8226352,7.592,2022-03-21 19:41:52,93.0,24.5,49.0,86.0,183.0,0.0,100.0,20.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1137.48,8.031,3,50.4989711,-84.8226867,8.031,2022-03-21 19:41:53,96.0,29.0,51.0,94.5,234.0,0.0,100.0,20.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1145.9,8.167,3,50.4988895,-84.8227393,8.167,2022-03-21 19:41:54,97.0,23.5,47.0,85.0,249.0,20.0,93.5,20.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1154.21,8.203,3,50.4988067,-84.8227843,8.203,2022-03-21 19:41:55,98.0,21.5,46.0,81.0,295.0,28.5,90.5,20.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1162.58,8.02,3,50.4987223,-84.8228257,8.02,2022-03-21 19:41:56,98.0,22.5,44.0,83.0,276.0,27.0,88.0,20.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1170.56,7.688,3,50.4986408,-84.8228615,7.688,2022-03-21 19:41:57,97.0,25.0,41.0,87.5,246.0,24.0,83.0,20.0,-15.399999999999977,-15.399999999999977,0.0,2022,3,21,19,2.33,121.0
,1178.53,7.907,3,50.4985593,-84.822897,7.907,2022-03-21 19:41:58,96.0,25.0,41.0,87.5,259.0,24.0,83.0,20.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1186.51,7.755,3,50.4984776,-84.8229319,7.755,2022-03-21 19:41:59,95.0,23.0,52.0,84.5,250.0,24.5,80.5,20.0,-15.800000000000011,-15.800000000000011,0.0,2022,3,21,19,2.33,121.0
,1194.4,7.751,3,50.4983965,-84.8229646,7.751,2022-03-21 19:42:00,95.0,23.0,54.0,87.0,240.0,24.0,81.0,20.0,-15.800000000000011,-15.800000000000011,0.0,2022,3,21,19,2.33,121.0
,1202.31,8.04,3,50.4983142,-84.8229933,8.04,2022-03-21 19:42:01,95.0,26.0,49.0,93.0,236.0,24.5,84.5,20.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1210.62,8.111,3,50.4982278,-84.8230229,8.111,2022-03-21 19:42:02,95.0,32.0,45.0,97.0,239.0,26.5,90.0,20.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1219.27,8.146,3,50.4981384,-84.8230571,8.146,2022-03-21 19:42:03,96.0,26.0,57.0,83.0,248.0,33.5,95.5,20.0,-15.399999999999977,-15.399999999999977,0.0,2022,3,21,19,2.33,121.0
,1227.52,8.146,3,50.4980526,-84.8230869,8.146,2022-03-21 19:42:04,97.0,26.0,57.0,83.0,241.0,33.5,95.5,19.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1235.65,7.938,3,50.4979672,-84.8231113,7.938,2022-03-21 19:42:05,98.0,26.0,57.0,83.0,260.0,33.5,95.5,19.0,-15.399999999999977,-15.399999999999977,0.15,2022,3,21,19,2.33,121.0
,1243.69,7.863,3,50.4978827,-84.8231353,7.863,2022-03-21 19:42:06,97.0,26.0,57.0,83.0,257.0,33.5,95.5,19.0,-15.199999999999989,-15.199999999999989,0.81,2022,3,21,19,2.33,121.0
,1251.71,7.869,3,50.4977988,-84.823162,7.869,2022-03-21 19:42:07,96.0,25.5,57.0,82.5,242.0,32.0,93.5,19.0,-15.399999999999977,-15.399999999999977,1.11,2022,3,21,19,2.33,121.0
,1259.48,7.516,2,50.4977172,-84.8231846,7.516,2022-03-21 19:42:08,93.0,21.0,56.0,78.5,272.0,21.5,81.5,19.0,-15.800000000000011,-15.800000000000011,0.18,2022,3,21,19,2.33,121.0
,1266.86,7.308,2,50.4976397,-84.823207,7.308,2022-03-21 19:42:09,92.0,21.0,53.0,78.5,291.0,21.5,81.5,19.0,-15.600000000000023,-15.600000000000023,-0.26,2022,3,21,19,2.33,121.0
,1274.32,7.327,2,50.4975624,-84.8232356,7.327,2022-03-21 19:42:10,90.0,21.0,52.0,78.5,314.0,21.5,81.5,19.0,-15.600000000000023,-15.600000000000023,-0.15,2022,3,21,19,2.33,121.0
,1281.68,7.343,2,50.4974865,-84.8232653,7.343,2022-03-21 19:42:11,88.0,21.0,53.0,78.5,339.0,21.5,81.5,19.0,-15.600000000000023,-15.600000000000023,-0.8,2022,3,21,19,2.33,121.0
,1289.13,7.296,2,50.4974093,-84.8232938,7.296,2022-03-21 19:42:12,92.0,21.0,53.0,78.5,330.0,21.5,81.5,19.0,-15.600000000000023,-15.600000000000023,-1.06,2022,3,21,19,2.33,121.0
,1296.52,7.319,2,50.4973322,-84.8233194,7.319,2022-03-21 19:42:13,95.0,21.0,53.0,78.5,324.0,21.5,81.5,19.0,-15.600000000000023,-15.600000000000023,-0.42,2022,3,21,19,2.33,121.0
,1304.04,7.379,2,50.4972537,-84.8233442,7.379,2022-03-21 19:42:14,94.0,26.0,53.0,88.0,305.0,25.0,87.5,19.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1311.46,7.125,2,50.4971755,-84.8233652,7.125,2022-03-21 19:42:15,94.0,28.0,50.0,91.5,289.0,26.5,89.5,19.0,-15.600000000000023,-15.600000000000023,0.0,2022,3,21,19,2.33,121.0
,1318.69,7.062,2,50.4970995,-84.823387,7.062,2022-03-21 19:42:16,93.0,28.0,46.0,91.5,275.0,26.5,89.5,19.0,-15.399999999999977,-15.399999999999977,0.0,2022,3,21,19,2.33,121.0
,1325.66,6.944,2,50.497027,-84.8234117,6.944,2022-03-21 19:42:17,94.0,28.0,46.0,91.5,205.0,26.5,89.5,19.0,-15.199999999999989,-15.199999999999989,0.1,2022,3,21,19,2.33,121.0
,1332.68,7.086,2,50.4969536,-84.8234348,7.086,2022-03-21 19:42:18,93.0,28.0,46.0,91.5,180.0,26.5,89.5,19.0,-15.0,-15.0,0.67,2022,3,21,19,2.33,121.0
,1339.79,7.195,2,50.4968801,-84.8234625,7.195,2022-03-21 19:42:19,92.0,28.0,47.0,91.5,185.0,25.5,88.0,19.0,-15.0,-15.0,1.52,2022,3,21,19,2.33,121.0
,1346.96,7.077,2,50.4968066,-84.8234936,7.077,2022-03-21 19:42:20,92.0,28.0,47.0,91.0,192.0,25.0,86.5,19.0,-14.800000000000011,-14.800000000000011,1.91,2022,3,21,19,2.33,121.0
,1353.98,6.871,2,50.4967344,-84.8235228,6.871,2022-03-21 19:42:21,91.0,28.0,48.0,91.0,203.0,23.5,83.0,19.0,-14.800000000000011,-14.800000000000011,2.07,2022,3,21,19,2.33,121.0
,1360.71,6.806,2,50.4966648,-84.823549,6.806,2022-03-21 19:42:22,91.0,26.5,48.0,92.0,232.0,20.5,68.0,19.0,-14.800000000000011,-14.800000000000011,2.08,2022,3,21,19,2.33,121.0
,1367.22,6.615,2,50.4965972,-84.8235728,6.615,2022-03-21 19:42:23,89.0,26.5,48.0,92.0,175.0,20.5,67.0,19.0,-14.800000000000011,-14.800000000000011,1.53,2022,3,21,19,2.33,121.0
,1373.59,6.467,2,50.4965316,-84.8235994,6.467,2022-03-21 19:42:24,88.0,25.5,49.0,89.0,127.0,20.0,67.0,19.0,-14.800000000000011,-14.800000000000011,0.57,2022,3,21,19,2.33,121.0
,1379.62,6.053,2,50.4964694,-84.8236233,6.053,2022-03-21 19:42:25,87.0,24.0,51.0,85.0,89.0,19.0,67.0,19.0,-14.399999999999977,-14.399999999999977,0.11,2022,3,21,19,2.33,121.0
,1385.66,5.863,2,50.4964065,-84.8236447,5.863,2022-03-21 19:42:26,87.0,22.5,53.0,81.0,51.0,18.5,67.5,19.0,-14.199999999999989,-14.199999999999989,0.64,2022,3,21,19,2.33,121.0
,1390.99,5.884,2,50.4963509,-84.823663,5.884,2022-03-21 19:42:27,87.0,21.0,55.0,77.0,13.0,18.0,67.5,19.0,-14.199999999999989,-14.199999999999989,1.17,2022,3,21,19,2.33,121.0
,1396.35,5.633,2,50.4962959,-84.8236857,5.633,2022-03-21 19:42:28,0.0,20.5,57.0,75.5,0.0,17.5,67.5,19.0,-14.399999999999977,-14.399999999999977,1.26,2022,3,21,19,2.33,121.0
,1402.14,5.532,2,50.4962363,-84.8237093,5.532,2022-03-21 19:42:29,5.0,16.0,53.0,76.0,62.0,17.5,68.5,19.0,-14.600000000000023,-14.600000000000023,1.03,2022,3,21,19,2.33,121.0
,1407.36,5.419,2,50.4961833,-84.823734,5.419,2022-03-21 19:42:30,11.0,10.5,48.0,76.5,42.0,18.0,69.0,19.0,-14.800000000000011,-14.800000000000011,0.31,2022,3,21,19,2.33,121.0
,1412.67,5.332,2,50.4961285,-84.8237551,5.332,2022-03-21 19:42:31,16.0,5.5,43.0,77.0,22.0,18.0,70.0,19.0,-15.0,-15.0,-0.94,2022,3,21,19,2.33,121.0
,1417.72,5.01,2,50.4960759,-84.8237725,5.01,2022-03-21 19:42:32,21.0,0.5,38.0,78.0,2.0,18.5,71.0,19.0,-15.199999999999989,-15.199999999999989,-2.31,2022,3,21,19,2.33,121.0
,1422.02,3.9,2,50.4960305,-84.8237845,3.9,2022-03-21 19:42:33,0.0,0.0,33.0,78.5,0.0,18.5,71.0,19.0,-15.199999999999989,-15.199999999999989,-3.15,2022,3,21,19,2.33,121.0
,1425.09,2.744,2,50.4959986,-84.8237952,2.744,2022-03-21 19:42:34,0.0,0.0,28.0,79.0,0.0,18.5,71.0,19.0,-15.199999999999989,-15.199999999999989,-3.05,2022,3,21,19,2.33,121.0
,1427.45,2.471,2,50.4959741,-84.8238043,2.471,2022-03-21 19:42:35,2.0,0.0,23.0,79.5,0.0,17.5,70.0,19.0,-15.0,-15.0,-2.39,2022,3,21,19,2.33,121.0
,1430.28,2.995,2,50.495947,-84.8238219,2.995,2022-03-21 19:42:36,9.0,0.0,19.0,80.0,0.0,13.0,66.0,19.0,-14.800000000000011,-14.800000000000011,-1.58,2022,3,21,19,2.33,121.0
,1433.87,3.605,2,50.4959204,-84.8238577,3.605,2022-03-21 19:42:37,1.0,0.0,14.0,81.0,0.0,13.0,66.0,19.0,-14.600000000000023,-14.600000000000023,-0.45,2022,3,21,19,2.33,121.0
,1437.91,3.964,2,50.4959036,-84.8239111,3.964,2022-03-21 19:42:38,0.0,0.0,9.0,81.5,0.0,13.0,66.0,19.0,-14.600000000000023,-14.600000000000023,1.13,2022,3,21,19,2.33,121.0
,1442.44,4.294,2,50.4958961,-84.8239756,4.294,2022-03-21 19:42:39,0.0,0.0,4.0,82.0,0.0,13.0,66.0,19.0,-14.399999999999977,-14.399999999999977,2.53,2022,3,21,19,2.33,121.0
,1447.29,4.645,2,50.495896,-84.8240458,4.645,2022-03-21 19:42:40,4.0,4.0,0.0,82.5,0.0,13.0,66.0,18.0,-14.399999999999977,-14.399999999999977,2.99,2022,3,21,19,2.33,121.0
,1452.63,5.454,2,50.4959025,-84.8241225,5.454,2022-03-21 19:42:41,25.0,23.5,9.0,85.5,447.0,11.0,71.0,18.0,-14.399999999999977,-14.399999999999977,3.11,2022,3,21,19,2.33,121.0
,1458.89,6.408,2,50.4959162,-84.8242111,6.408,2022-03-21 19:42:42,60.0,29.5,56.0,98.0,482.0,0.5,98.5,18.0,-14.399999999999977,-14.399999999999977,2.87,2022,3,21,19,2.33,121.0
,1465.58,6.661,2,50.4959334,-84.8243051,6.661,2022-03-21 19:42:43,65.0,28.5,59.0,95.5,439.0,5.5,98.0,18.0,-14.600000000000023,-14.600000000000023,1.12,2022,3,21,19,2.33,121.0
,1472.91,7.023,2,50.4959505,-84.8244087,7.023,2022-03-21 19:42:44,67.0,27.0,59.0,92.5,390.0,11.5,95.5,18.0,-15.199999999999989,-15.199999999999989,-0.82,2022,3,21,19,2.33,121.0
,1480.62,7.297,2,50.4959704,-84.824517,7.297,2022-03-21 19:42:45,70.0,25.5,59.0,89.5,342.0,17.5,93.5,18.0,-15.399999999999977,-15.399999999999977,-2.47,2022,3,21,19,2.33,121.0
,1488.09,7.136,2,50.4959898,-84.8246218,7.136,2022-03-21 19:42:46,73.0,24.0,59.0,86.5,294.0,23.5,91.0,18.0,-15.399999999999977,-15.399999999999977,-3.21,2022,3,21,19,2.33,121.0
,1495.03,6.497,2,50.4960089,-84.8247189,6.497,2022-03-21 19:42:47,78.0,26.0,57.0,91.0,313.0,23.5,89.5,18.0,-15.399999999999977,-15.399999999999977,-3.15,2022,3,21,19,2.33,121.0
,1501.64,6.121,2,50.4960358,-84.824807,6.121,2022-03-21 19:42:48,84.0,28.5,55.0,95.5,336.0,23.5,88.0,18.0,-15.199999999999989,-15.199999999999989,-2.92,2022,3,21,19,2.33,121.0
,1508.9,6.688,2,50.4960806,-84.8248915,6.688,2022-03-21 19:42:49,90.0,30.0,53.0,99.5,331.0,23.0,86.5,18.0,-15.399999999999977,-15.399999999999977,-1.59,2022,3,21,19,2.33,121.0
,1516.71,7.482,2,50.4961442,-84.8249653,7.482,2022-03-21 19:42:50,95.0,30.0,49.0,99.5,218.0,23.0,86.5,18.0,-16.0,-16.0,-0.51,2022,3,21,19,2.33,121.0
,1524.89,7.965,2,50.4962148,-84.8250356,7.965,2022-03-21 19:42:51,96.0,27.0,49.0,82.5,196.0,25.5,82.0,18.0,-16.600000000000023,-16.600000000000023,-1.3,2022,3,21,19,2.33,121.0
,1533.02,7.787,2,50.4962859,-84.8251038,7.787,2022-03-21 19:42:52,95.0,27.5,48.0,83.0,199.0,24.5,80.0,18.0,-17.0,-17.0,-2.86,2022,3,21,19,2.33,121.0
,1540.84,7.639,2,50.4963515,-84.8251745,7.639,2022-03-21 19:42:53,95.0,28.0,47.0,84.0,204.0,24.0,78.5,18.0,-17.19999999999999,-17.19999999999999,-3.82,2022,3,21,19,2.33,121.0
,1548.27,7.566,2,50.4964133,-84.8252424,7.566,2022-03-21 19:42:54,94.0,28.5,47.0,85.5,208.0,23.0,76.5,18.0,-17.19999999999999,-17.19999999999999,-4.69,2022,3,21,19,2.33,121.0
,1555.63,7.307,2,50.4964765,-84.8253064,7.307,2022-03-21 19:42:55,93.0,29.0,46.0,86.5,211.0,22.5,75.0,18.0,-17.399999999999977,-17.399999999999977,-4.93,2022,3,21,19,2.33,121.0
,1562.87,7.028,2,50.4965401,-84.8253667,7.028,2022-03-21 19:42:56,92.0,29.0,46.0,86.5,204.0,22.5,75.0,18.0,-17.19999999999999,-17.19999999999999,-3.74,2022,3,21,19,2.33,121.0
,1570.08,6.913,2,50.4966042,-84.8254255,6.913,2022-03-21 19:42:57,90.0,26.5,46.0,80.0,202.0,24.5,79.5,18.0,-17.19999999999999,-17.19999999999999,-2.02,2022,3,21,19,2.33,121.0
,1577.1,6.579,2,50.4966663,-84.825483,6.579,2022-03-21 19:42:58,87.0,24.0,46.0,75.0,204.0,26.5,83.5,18.0,-17.19999999999999,-17.19999999999999,-1.0,2022,3,21,19,2.33,121.0
,1584.12,6.781,2,50.4967284,-84.8255404,6.781,2022-03-21 19:42:59,84.0,24.0,49.0,75.0,231.0,26.5,83.5,18.0,-17.0,-17.0,-0.31,2022,3,21,19,2.33,121.0
,1590.74,6.326,2,50.4967839,-84.8256001,6.326,2022-03-21 19:43:00,82.0,24.0,56.0,75.0,270.0,26.5,83.5,18.0,-16.80000000000001,-16.80000000000001,0.55,2022,3,21,19,2.33,121.0
,1596.84,5.893,2,50.4968311,-84.8256608,5.893,2022-03-21 19:43:01,84.0,24.0,56.0,75.0,219.0,26.5,83.5,18.0,-16.600000000000023,-16.600000000000023,1.03,2022,3,21,19,2.33,121.0
,1603.14,5.991,2,50.4968849,-84.8257162,5.991,2022-03-21 19:43:02,85.0,24.0,56.0,79.0,261.0,28.5,87.0,18.0,-16.19999999999999,-16.19999999999999,1.68,2022,3,21,19,2.33,121.0
,1609.84,6.02,2,50.4969443,-84.8257709,6.02,2022-03-21 19:43:03,86.0,27.0,56.0,85.5,272.0,30.5,89.5,18.0,-16.0,-16.0,2.98,2022,3,21,19,2.33,121.0
,1615.84,5.404,2,50.4969986,-84.8258174,5.404,2022-03-21 19:43:04,90.0,31.0,56.0,88.0,198.0,26.5,87.0,18.0,-16.0,-16.0,3.33,2022,3,21,19,2.33,121.0
,1621.07,4.776,2,50.4970484,-84.8258522,4.776,2022-03-21 19:43:05,90.0,23.0,57.0,73.0,174.0,18.0,80.5,18.0,-16.0,-16.0,3.13,2022,3,21,19,2.33,121.0
,1625.65,4.438,2,50.4970953,-84.8258679,4.438,2022-03-21 19:43:06,83.0,20.5,65.0,83.0,336.0,22.5,74.0,18.0,-15.800000000000011,-15.800000000000011,3.13,2022,3,21,19,2.33,121.0
,1630.46,4.862,3,50.4971466,-84.8258615,4.862,2022-03-21 19:43:07,82.0,24.0,61.0,92.5,317.0,22.5,73.5,18.0,-15.800000000000011,-15.800000000000011,2.65,2022,3,21,19,2.33,121.0
,1635.8,5.441,3,50.4972021,-84.8258425,5.441,2022-03-21 19:43:08,83.0,25.0,60.0,95.0,293.0,22.5,73.5,18.0,-15.399999999999977,-15.399999999999977,2.14,2022,3,21,19,2.33,121.0
,1641.49,5.807,3,50.4972591,-84.8258135,5.807,2022-03-21 19:43:09,86.0,25.0,60.0,93.0,239.0,21.5,74.0,18.0,-15.199999999999989,-15.199999999999989,2.38,2022,3,21,19,2.33,121.0
,1646.88,5.555,3,50.4973114,-84.8257803,5.555,2022-03-21 19:43:10,85.0,25.5,60.0,87.0,322.0,19.0,75.0,18.0,-15.0,-15.0,3.27,2022,3,21,19,2.33,121.0
,1652.37,5.386,3,50.4973677,-84.8257587,5.386,2022-03-21 19:43:11,83.0,30.5,60.0,97.0,446.0,27.5,94.0,18.0,-14.800000000000011,-14.800000000000011,4.12,2022,3,21,19,2.33,121.0
,1658.24,5.313,3,50.4974289,-84.8257643,5.313,2022-03-21 19:43:12,83.0,28.0,52.0,98.0,456.0,29.5,97.5,18.0,-14.600000000000023,-14.600000000000023,4.2,2022,3,21,19,2.33,121.0
,1664.41,5.9,3,50.4974847,-84.8258089,5.9,2022-03-21 19:43:13,83.0,28.0,43.0,96.5,245.0,30.0,99.0,18.0,-14.199999999999989,-14.199999999999989,3.79,2022,3,21,19,2.33,121.0
,1670.69,6.109,3,50.497524,-84.8258815,6.109,2022-03-21 19:43:14,81.0,25.0,35.0,83.5,143.0,28.0,92.0,18.0,-14.199999999999989,-14.199999999999989,3.74,2022,3,21,19,2.33,121.0
,1677.34,6.531,3,50.4975481,-84.8259716,6.531,2022-03-21 19:43:15,79.0,17.0,49.0,63.0,99.0,24.5,77.0,18.0,-14.0,-14.0,3.39,2022,3,21,19,2.33,121.0
,1684.4,6.565,3,50.4975603,-84.8260723,6.565,2022-03-21 19:43:16,80.0,13.5,52.0,49.0,127.0,15.5,52.5,18.0,-14.199999999999989,-14.199999999999989,2.73,2022,3,21,19,2.33,121.0
,1691.4,6.657,3,50.4975636,-84.8261735,6.657,2022-03-21 19:43:17,84.0,13.5,56.0,48.5,133.0,15.5,52.0,18.0,-14.399999999999977,-14.399999999999977,2.01,2022,3,21,19,2.33,121.0
,1698.39,6.757,3,50.497565,-84.8262746,6.757,2022-03-21 19:43:18,78.0,13.5,57.0,48.5,182.0,15.5,52.0,18.0,-14.600000000000023,-14.600000000000023,0.7,2022,3,21,19,2.33,121.0
,1705.35,6.851,3,50.4975668,-84.8263752,6.851,2022-03-21 19:43:19,71.0,20.0,57.0,65.0,223.0,21.0,67.0,18.0,-14.800000000000011,-14.800000000000011,-0.64,2022,3,21,19,2.33,121.0
,1712.33,6.936,3,50.4975746,-84.8264757,6.936,2022-03-21 19:43:20,72.0,30.0,57.0,91.0,250.0,29.5,91.0,17.0,-14.800000000000011,-14.800000000000011,-1.56,2022,3,21,19,2.33,121.0
,1719.73,7.149,2,50.4975846,-84.8265819,7.149,2022-03-21 19:43:21,78.0,30.0,57.0,91.0,295.0,29.5,91.0,17.0,-14.399999999999977,-14.399999999999977,-1.62,2022,3,21,19,2.33,121.0
,1727.39,7.17,2,50.49759,-84.8266925,7.17,2022-03-21 19:43:22,78.0,30.0,54.0,91.0,288.0,29.5,91.0,17.0,-14.199999999999989,-14.199999999999989,-0.55,2022,3,21,19,2.33,121.0
,1734.88,7.204,2,50.4975928,-84.8268009,7.204,2022-03-21 19:43:23,78.0,30.0,51.0,91.0,279.0,29.5,91.0,17.0,-14.199999999999989,-14.199999999999989,0.59,2022,3,21,19,2.33,121.0
,1742.66,7.213,2,50.4975916,-84.8269135,7.213,2022-03-21 19:43:24,78.0,30.0,48.0,91.0,271.0,29.5,91.0,17.0,-14.199999999999989,-14.199999999999989,1.08,2022,3,21,19,2.33,121.0
,1750.06,7.051,2,50.4975894,-84.8270203,7.051,2022-03-21 19:43:25,89.0,30.0,48.0,91.0,260.0,29.5,91.0,17.0,-14.199999999999989,-14.199999999999989,1.36,2022,3,21,19,2.33,121.0
,1757.41,7.009,2,50.4975915,-84.8271268,7.009,2022-03-21 19:43:26,91.0,30.0,48.0,91.0,241.0,29.5,91.0,17.0,-14.199999999999989,-14.199999999999989,1.29,2022,3,21,19,2.33,121.0
,1764.69,6.961,2,50.4975922,-84.8272321,6.961,2022-03-21 19:43:27,91.0,25.5,48.0,88.5,268.0,27.0,87.0,17.0,-14.199999999999989,-14.199999999999989,0.49,2022,3,21,19,2.33,121.0
,1772.01,7.089,2,50.4975896,-84.827338,7.089,2022-03-21 19:43:28,90.0,23.0,48.0,87.5,294.0,26.0,85.0,17.0,-14.199999999999989,-14.199999999999989,0.0,2022,3,21,19,2.33,121.0
,1779.47,7.114,2,50.4975856,-84.8274458,7.114,2022-03-21 19:43:29,89.0,23.0,48.0,87.5,294.0,26.0,85.0,17.0,-14.399999999999977,-14.399999999999977,0.0,2022,3,21,19,2.33,121.0
,1786.83,7.233,2,50.4975804,-84.8275521,7.233,2022-03-21 19:43:30,89.0,23.0,48.0,87.5,298.0,26.0,85.0,17.0,-14.600000000000023,-14.600000000000023,-0.13,2022,3,21,19,2.33,121.0
,1793.9,7.091,2,50.4975718,-84.8276538,7.091,2022-03-21 19:43:31,89.0,23.0,49.0,87.5,280.0,26.0,85.0,17.0,-14.600000000000023,-14.600000000000023,-0.9,2022,3,21,19,2.33,121.0
