battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,temperature,power,cadence,left_right_balance,altitude,enhanced_altitude,grade,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
,16829.07,8.767,2,105,50.5411594,-84.9260723,8.767,2022-03-23 20:10:42,11.0,299.0,105.0,51.0,27.600000000000023,27.600000000000023,0.21,26.0,91.5,22.0,81.0,2022,3,23,20,3.44,8.0
,16837.99,8.495,2,104,50.541069,-84.9260294,8.495,2022-03-23 20:10:43,11.0,353.0,107.0,58.0,27.600000000000023,27.600000000000023,0.36,25.5,92.0,27.0,84.0,2022,3,23,20,3.44,8.0
,16846.7,8.396,2,106,50.5409809,-84.925987,8.396,2022-03-23 20:10:44,11.0,271.0,108.0,51.0,27.399999999999977,27.399999999999977,0.15,25.5,92.0,28.5,85.0,2022,3,23,20,3.44,8.0
,16855.6,8.396,2,107,50.5408922,-84.925939,8.396,2022-03-23 20:10:45,11.0,244.0,108.0,48.0,27.600000000000023,27.600000000000023,0.19,25.5,92.0,28.5,85.0,2022,3,23,20,3.44,8.0
,16864.43,8.314,2,107,50.5408053,-84.9258881,8.314,2022-03-23 20:10:46,11.0,291.0,108.0,52.0,27.600000000000023,27.600000000000023,0.33,25.5,92.0,28.5,85.0,2022,3,23,20,3.44,8.0
,16873.04,8.223,2,107,50.5407199,-84.9258403,8.223,2022-03-23 20:10:47,11.0,242.0,108.0,47.0,27.600000000000023,27.600000000000023,0.14,25.5,92.0,28.5,85.0,2022,3,23,20,3.44,8.0
,16881.86,8.482,2,106,50.5406315,-84.9257945,8.482,2022-03-23 20:10:48,11.0,305.0,109.0,51.0,27.600000000000023,27.600000000000023,0.0,27.5,93.0,25.5,84.5,2022,3,23,20,3.44,8.0
,16890.5,8.742,2,107,50.5405436,-84.9257541,8.742,2022-03-23 20:10:49,11.0,292.0,109.0,49.0,27.600000000000023,27.600000000000023,0.0,26.0,87.0,25.0,81.0,2022,3,23,20,3.44,8.0
,16899.54,8.611,2,113,50.5404505,-84.925717,8.611,2022-03-23 20:10:50,11.0,287.0,109.0,43.0,27.799999999999955,27.799999999999955,0.0,23.0,77.0,24.5,80.5,2022,3,23,20,3.44,8.0
,16908.63,8.818,2,119,50.5403562,-84.9256828,8.818,2022-03-23 20:10:51,11.0,317.0,108.0,40.0,28.0,28.0,0.28,23.5,75.5,24.5,86.5,2022,3,23,20,3.44,8.0
,16918.09,8.892,2,121,50.540258,-84.925648,8.892,2022-03-23 20:10:52,11.0,345.0,108.0,42.0,28.0,28.0,0.7,23.0,83.0,22.5,72.5,2022,3,23,20,3.44,8.0
,16927.77,9.004,2,124,50.5401565,-84.9256178,9.004,2022-03-23 20:10:53,11.0,384.0,108.0,42.0,27.799999999999955,27.799999999999955,0.59,24.0,88.0,24.0,87.0,2022,3,23,20,3.44,8.0
,16937.68,9.236,2,128,50.5400515,-84.9255943,9.236,2022-03-23 20:10:54,11.0,366.0,109.0,46.0,28.0,28.0,0.36,24.0,89.0,24.0,90.0,2022,3,23,20,3.44,8.0
,16947.62,9.194,2,131,50.5399457,-84.9255758,9.194,2022-03-23 20:10:55,11.0,302.0,111.0,48.0,27.799999999999955,27.799999999999955,0.51,24.0,87.5,24.5,90.5,2022,3,23,20,3.44,8.0
,16957.56,9.032,2,134,50.5398397,-84.9255581,9.032,2022-03-23 20:10:56,11.0,205.0,111.0,49.0,28.0,28.0,0.45,24.0,83.0,25.5,91.5,2022,3,23,20,3.44,8.0
,16967.09,9.082,2,137,50.5397377,-84.9255468,9.082,2022-03-23 20:10:57,11.0,237.0,110.0,50.0,28.0,28.0,0.13,19.5,72.5,21.5,83.5,2022,3,23,20,3.44,8.0
,16976.54,9.265,2,139,50.5396365,-84.9255364,9.265,2022-03-23 20:10:58,11.0,363.0,109.0,52.0,28.0,28.0,0.0,21.0,78.0,22.0,83.0,2022,3,23,20,3.44,8.0
,16985.75,9.188,2,141,50.539538,-84.9255248,9.188,2022-03-23 20:10:59,11.0,352.0,109.0,52.0,28.200000000000045,28.200000000000045,0.0,25.0,89.0,23.5,84.5,2022,3,23,20,3.44,8.0
,16995.43,9.032,2,142,50.5394345,-84.9255107,9.032,2022-03-23 20:11:00,11.0,275.0,110.0,47.0,28.399999999999977,28.399999999999977,0.33,25.0,83.0,23.5,84.5,2022,3,23,20,3.44,8.0
,17004.77,9.028,2,143,50.5393353,-84.9254912,9.028,2022-03-23 20:11:01,11.0,248.0,109.0,40.0,28.399999999999977,28.399999999999977,0.92,20.0,62.5,23.0,85.0,2022,3,23,20,3.44,8.0
,17014.05,9.011,2,146,50.5392377,-84.9254645,9.011,2022-03-23 20:11:02,11.0,287.0,103.0,53.0,28.399999999999977,28.399999999999977,1.07,20.0,62.5,23.0,85.0,2022,3,23,20,3.44,8.0
,17023.13,8.962,2,149,50.5391439,-84.9254286,8.962,2022-03-23 20:11:03,11.0,302.0,101.0,52.0,28.399999999999977,28.399999999999977,0.88,21.5,76.0,26.0,85.5,2022,3,23,20,3.44,8.0
,17032.38,8.984,2,152,50.5390498,-84.9253858,8.984,2022-03-23 20:11:04,11.0,289.0,101.0,49.0,28.600000000000023,28.600000000000023,0.94,22.0,83.0,25.5,82.0,2022,3,23,20,3.44,8.0
,17041.39,8.973,2,154,50.5389592,-84.92534,8.973,2022-03-23 20:11:05,11.0,275.0,100.0,49.0,28.399999999999977,28.399999999999977,0.8,21.0,82.5,23.0,78.0,2022,3,23,20,3.44,8.0
,17050.21,8.93,2,154,50.5388713,-84.9252925,8.93,2022-03-23 20:11:06,11.0,280.0,99.0,50.0,28.600000000000023,28.600000000000023,0.26,22.5,83.5,26.5,83.5,2022,3,23,20,3.44,8.0
,17059.76,8.804,2,155,50.5387788,-84.9252331,8.804,2022-03-23 20:11:07,11.0,240.0,99.0,53.0,28.600000000000023,28.600000000000023,0.0,23.5,87.0,26.5,83.5,2022,3,23,20,3.44,8.0
,17068.51,8.749,2,156,50.5386981,-84.9251683,8.749,2022-03-23 20:11:08,11.0,244.0,99.0,51.0,28.600000000000023,28.600000000000023,0.0,23.5,87.5,26.5,83.5,2022,3,23,20,3.44,8.0
,17077.11,8.825,2,157,50.5386218,-84.9250979,8.825,2022-03-23 20:11:09,11.0,266.0,98.0,50.0,28.399999999999977,28.399999999999977,0.0,23.5,88.5,26.0,82.0,2022,3,23,20,3.44,8.0
,17086.53,9.034,2,157,50.5385388,-84.9250199,9.034,2022-03-23 20:11:10,11.0,293.0,98.0,51.0,28.399999999999977,28.399999999999977,0.0,23.5,89.0,25.5,79.0,2022,3,23,20,3.44,8.0
,17095.69,9.149,2,157,50.5384602,-84.9249404,9.149,2022-03-23 20:11:11,11.0,283.0,99.0,51.0,28.399999999999977,28.399999999999977,0.0,20.0,74.0,25.5,79.5,2022,3,23,20,3.44,8.0
,17104.97,9.186,2,157,50.5383841,-84.9248536,9.186,2022-03-23 20:11:12,11.0,261.0,100.0,49.0,28.0,28.0,-0.3,21.5,74.5,28.0,84.5,2022,3,23,20,3.44,8.0
,17114.22,9.204,2,157,50.5383125,-84.9247608,9.204,2022-03-23 20:11:13,11.0,247.0,101.0,50.0,27.799999999999955,27.799999999999955,-0.97,25.0,86.5,26.0,82.5,2022,3,23,20,3.44,8.0
,17123.35,8.802,2,154,50.5382468,-84.9246628,8.802,2022-03-23 20:11:14,11.0,260.0,101.0,49.0,28.0,28.0,-1.32,25.5,87.0,24.5,83.0,2022,3,23,20,3.44,8.0
,17132.0,8.681,2,153,50.5381892,-84.9245645,8.681,2022-03-23 20:11:15,11.0,291.0,101.0,47.0,28.0,28.0,-1.16,23.0,79.5,24.0,85.5,2022,3,23,20,3.44,8.0
,17140.69,8.745,2,153,50.5381372,-84.9244602,8.745,2022-03-23 20:11:16,11.0,320.0,101.0,51.0,28.0,28.0,-1.09,25.5,91.0,26.5,84.5,2022,3,23,20,3.44,8.0
,17149.87,9.031,2,153,50.5380863,-84.9243463,9.031,2022-03-23 20:11:17,11.0,326.0,102.0,50.0,28.0,28.0,-0.83,25.5,91.0,27.5,89.0,2022,3,23,20,3.44,8.0
,17159.14,9.324,2,154,50.5380353,-84.924231,9.324,2022-03-23 20:11:18,11.0,305.0,102.0,48.0,28.0,28.0,-0.11,25.5,89.5,28.0,92.5,2022,3,23,20,3.44,8.0
,17168.61,9.366,2,155,50.5379862,-84.9241109,9.366,2022-03-23 20:11:19,11.0,319.0,101.0,48.0,28.0,28.0,0.27,27.0,91.0,28.0,92.5,2022,3,23,20,3.44,8.0
,17178.18,9.186,2,156,50.5379417,-84.923986,9.186,2022-03-23 20:11:20,11.0,324.0,101.0,50.0,28.0,28.0,0.12,27.0,91.0,28.0,92.5,2022,3,23,20,3.44,8.0
,17187.27,8.937,2,158,50.5379017,-84.923866,8.937,2022-03-23 20:11:21,11.0,305.0,101.0,48.0,27.799999999999955,27.799999999999955,0.0,25.5,91.0,28.0,90.5,2022,3,23,20,3.44,8.0
,17196.0,8.556,3,157,50.5378652,-84.9237495,8.556,2022-03-23 20:11:22,11.0,261.0,101.0,49.0,27.799999999999955,27.799999999999955,0.0,27.0,88.0,28.5,90.0,2022,3,23,20,3.44,8.0
,17204.42,8.35,3,157,50.5378276,-84.9236387,8.35,2022-03-23 20:11:23,11.0,279.0,99.0,51.0,28.0,28.0,0.0,27.5,87.0,29.0,89.5,2022,3,23,20,3.44,8.0
,17212.4,7.808,3,158,50.5377922,-84.9235334,7.808,2022-03-23 20:11:24,11.0,212.0,98.0,55.0,28.0,28.0,0.0,26.0,89.0,29.5,88.0,2022,3,23,20,3.44,8.0
,17220.21,7.7,3,157,50.537763,-84.9234275,7.7,2022-03-23 20:11:25,11.0,225.0,103.0,55.0,28.200000000000045,28.200000000000045,0.0,24.5,78.0,29.5,88.0,2022,3,23,20,3.44,8.0
,17227.71,7.398,3,157,50.5377345,-84.923326,7.398,2022-03-23 20:11:26,11.0,173.0,101.0,54.0,28.200000000000045,28.200000000000045,0.21,24.5,78.0,29.5,88.0,2022,3,23,20,3.44,8.0
,17235.63,7.38,2,157,50.5377015,-84.9232201,7.38,2022-03-23 20:11:27,11.0,128.0,100.0,47.0,28.399999999999977,28.399999999999977,0.7,17.5,64.0,22.5,74.5,2022,3,23,20,3.44,8.0
,17243.56,7.513,2,156,50.5376689,-84.9231141,7.513,2022-03-23 20:11:28,11.0,73.0,97.0,45.0,28.399999999999977,28.399999999999977,1.21,14.0,57.0,19.5,68.5,2022,3,23,20,3.44,8.0
,17250.76,6.745,2,155,50.5376404,-84.9230172,6.745,2022-03-23 20:11:29,11.0,39.0,97.0,56.0,28.600000000000023,28.600000000000023,1.4,14.5,53.0,20.0,67.0,2022,3,23,20,3.44,8.0
,17257.4,5.807,2,153,50.5376143,-84.9229277,5.807,2022-03-23 20:11:30,11.0,5.0,96.0,68.0,28.600000000000023,28.600000000000023,1.35,15.0,49.0,20.5,65.0,2022,3,23,20,3.44,8.0
,17262.82,4.628,2,153,50.537588,-84.9228579,4.628,2022-03-23 20:11:31,11.0,0.0,42.0,79.0,28.799999999999955,28.799999999999955,1.41,4.5,58.5,17.0,55.5,2022,3,23,20,3.44,8.0
,17267.08,3.447,2,152,50.5375605,-84.9228091,3.447,2022-03-23 20:11:32,11.0,0.0,9.0,90.0,28.799999999999955,28.799999999999955,1.51,0.0,70.0,15.5,51.5,2022,3,23,20,3.44,8.0
,17270.1,2.626,2,151,50.5375345,-84.9227846,2.626,2022-03-23 20:11:33,11.0,0.0,2.0,98.0,29.0,29.0,1.66,1.0,81.5,14.0,53.0,2022,3,23,20,3.44,8.0
,17272.08,2.057,2,151,50.5375135,-84.9227834,2.057,2022-03-23 20:11:34,11.0,434.0,20.0,76.0,29.200000000000045,29.200000000000045,2.13,12.0,93.0,1.5,68.0,2022,3,23,20,3.44,8.0
,17274.99,3.081,2,151,50.5374951,-84.9228061,3.081,2022-03-23 20:11:35,11.0,509.0,39.0,73.0,29.399999999999977,29.399999999999977,2.69,27.0,97.5,0.0,82.5,2022,3,23,20,3.44,8.0
,17279.8,4.135,2,150,50.5374939,-84.9228755,4.135,2022-03-23 20:11:36,11.0,500.0,56.0,55.0,29.799999999999955,29.799999999999955,3.14,30.0,98.0,25.0,97.5,2022,3,23,20,3.44,8.0
,17285.31,5.063,2,149,50.5374998,-84.9229549,5.063,2022-03-23 20:11:37,11.0,506.0,61.0,53.0,30.0,30.0,3.88,29.5,96.5,30.5,99.0,2022,3,23,20,3.44,8.0
,17290.9,5.148,2,148,50.5375053,-84.9230356,5.148,2022-03-23 20:11:38,11.0,481.0,66.0,54.0,30.200000000000045,30.200000000000045,4.91,29.5,95.5,30.5,99.0,2022,3,23,20,3.44,8.0
,17296.18,5.318,2,146,50.5375093,-84.9231118,5.318,2022-03-23 20:11:39,11.0,456.0,68.0,50.0,30.600000000000023,30.600000000000023,5.75,29.0,95.5,30.0,99.0,2022,3,23,20,3.44,8.0
,17301.21,5.097,2,146,50.5375149,-84.9231842,5.097,2022-03-23 20:11:40,11.0,480.0,67.0,54.0,31.0,31.0,6.42,24.0,96.0,25.5,98.5,2022,3,23,20,3.44,8.0
,17306.37,5.166,2,146,50.5375237,-84.9232578,5.166,2022-03-23 20:11:41,11.0,458.0,67.0,52.0,31.399999999999977,31.399999999999977,6.89,25.5,97.5,23.5,98.5,2022,3,23,20,3.44,8.0
,17311.81,5.366,2,146,50.5375286,-84.9233363,5.366,2022-03-23 20:11:42,11.0,481.0,69.0,51.0,31.799999999999955,31.799999999999955,7.07,25.5,97.5,23.5,98.5,2022,3,23,20,3.44,8.0
,17317.73,5.784,2,146,50.53753,-84.923422,5.784,2022-03-23 20:11:43,11.0,527.0,70.0,51.0,32.200000000000045,32.200000000000045,7.31,25.0,98.0,22.5,97.5,2022,3,23,20,3.44,8.0
,17323.73,5.929,2,145,50.53753,-84.9235089,5.929,2022-03-23 20:11:44,11.0,537.0,72.0,51.0,32.60000000000002,32.60000000000002,7.61,24.5,98.5,22.0,96.5,2022,3,23,20,3.44,8.0
,17329.47,5.816,2,144,50.5375317,-84.923592,5.816,2022-03-23 20:11:45,11.0,514.0,76.0,51.0,33.0,33.0,7.6,25.5,98.5,24.0,99.0,2022,3,23,20,3.44,8.0
,17335.72,6.173,2,145,50.5375376,-84.9236821,6.173,2022-03-23 20:11:46,11.0,489.0,79.0,51.0,33.200000000000045,33.200000000000045,7.28,25.0,98.5,23.5,98.5,2022,3,23,20,3.44,8.0
,17342.68,6.704,2,145,50.5375442,-84.9237825,6.704,2022-03-23 20:11:47,11.0,428.0,81.0,52.0,33.60000000000002,33.60000000000002,6.48,22.0,96.5,23.5,98.5,2022,3,23,20,3.44,8.0
,17350.09,7.243,2,146,50.5375516,-84.9238893,7.243,2022-03-23 20:11:48,11.0,346.0,84.0,51.0,33.799999999999955,33.799999999999955,5.44,21.0,95.5,23.5,98.5,2022,3,23,20,3.44,8.0
,17357.53,7.385,2,147,50.537558,-84.9239967,7.385,2022-03-23 20:11:49,11.0,308.0,90.0,49.0,33.799999999999955,33.799999999999955,4.56,21.0,95.5,23.5,98.5,2022,3,23,20,3.44,8.0
,17365.28,7.616,2,147,50.537566,-84.9241084,7.616,2022-03-23 20:11:50,11.0,298.0,90.0,39.0,34.200000000000045,34.200000000000045,3.73,32.5,99.0,22.0,94.0,2022,3,23,20,3.44,8.0
,17372.96,7.682,2,147,50.537574,-84.9242191,7.682,2022-03-23 20:11:51,11.0,409.0,90.0,39.0,34.39999999999998,34.39999999999998,3.15,33.5,97.0,27.0,94.5,2022,3,23,20,3.44,8.0
,17380.97,7.925,2,147,50.537582,-84.9243347,7.925,2022-03-23 20:11:52,11.0,412.0,93.0,39.0,34.39999999999998,34.39999999999998,2.96,33.5,97.0,27.5,94.5,2022,3,23,20,3.44,8.0
,17389.29,8.248,2,147,50.5375905,-84.9244546,8.248,2022-03-23 20:11:53,10.0,413.0,97.0,40.0,34.60000000000002,34.60000000000002,2.8,33.5,97.0,27.5,94.5,2022,3,23,20,3.44,8.0
,17397.54,8.242,2,147,50.5376004,-84.9245733,8.242,2022-03-23 20:11:54,10.0,377.0,98.0,41.0,34.799999999999955,34.799999999999955,2.53,31.0,94.5,27.5,95.0,2022,3,23,20,3.44,8.0
,17405.3,7.9,2,147,50.5376114,-84.9246847,7.9,2022-03-23 20:11:55,10.0,345.0,99.0,43.0,35.0,35.0,2.51,28.0,91.5,27.5,96.0,2022,3,23,20,3.44,8.0
,17413.03,7.768,2,146,50.5376249,-84.9247951,7.768,2022-03-23 20:11:56,10.0,242.0,101.0,43.0,35.39999999999998,35.39999999999998,2.63,26.5,87.5,26.5,93.0,2022,3,23,20,3.44,8.0
,17420.79,7.759,2,146,50.5376374,-84.9249063,7.759,2022-03-23 20:11:57,10.0,266.0,100.0,43.0,35.60000000000002,35.60000000000002,2.77,24.0,81.5,24.0,85.0,2022,3,23,20,3.44,8.0
,17428.77,7.976,2,145,50.5376501,-84.9250206,7.976,2022-03-23 20:11:58,10.0,186.0,99.0,41.0,35.799999999999955,35.799999999999955,3.03,20.5,80.0,21.0,72.5,2022,3,23,20,3.44,8.0
,17436.77,8.055,2,145,50.5376599,-84.9251356,8.055,2022-03-23 20:11:59,10.0,196.0,99.0,42.0,36.0,36.0,3.15,20.5,71.0,24.0,76.0,2022,3,23,20,3.44,8.0
,17445.32,8.28,2,145,50.5376678,-84.9252589,8.28,2022-03-23 20:12:00,10.0,279.0,98.0,53.0,36.200000000000045,36.200000000000045,2.89,20.5,71.0,24.0,76.0,2022,3,23,20,3.44,8.0
,17453.74,8.433,2,144,50.5376715,-84.9253806,8.433,2022-03-23 20:12:01,10.0,277.0,98.0,48.0,36.200000000000045,36.200000000000045,2.47,22.5,80.0,27.0,85.5,2022,3,23,20,3.44,8.0
,17462.22,8.458,2,142,50.53768,-84.9255029,8.458,2022-03-23 20:12:02,10.0,259.0,99.0,45.0,36.0,36.0,1.96,23.5,83.5,28.0,89.0,2022,3,23,20,3.44,8.0
,17470.8,8.558,2,141,50.5376882,-84.9256267,8.558,2022-03-23 20:12:03,10.0,236.0,100.0,45.0,36.0,36.0,1.1,23.5,83.5,28.0,89.0,2022,3,23,20,3.44,8.0
,17479.37,8.547,2,140,50.5376928,-84.9257506,8.547,2022-03-23 20:12:04,10.0,199.0,101.0,51.0,36.200000000000045,36.200000000000045,0.28,21.5,75.5,24.5,84.0,2022,3,23,20,3.44,8.0
,17487.61,8.322,2,140,50.5376993,-84.9258695,8.322,2022-03-23 20:12:05,10.0,197.0,101.0,55.0,36.39999999999998,36.39999999999998,0.0,22.0,74.0,24.5,84.0,2022,3,23,20,3.44,8.0
,17495.74,8.235,2,140,50.5377077,-84.9259868,8.235,2022-03-23 20:12:06,10.0,204.0,99.0,57.0,36.60000000000002,36.60000000000002,0.28,22.0,74.0,24.5,84.0,2022,3,23,20,3.44,8.0
,17503.74,8.005,2,139,50.5377172,-84.9261019,8.005,2022-03-23 20:12:07,10.0,222.0,98.0,56.0,36.799999999999955,36.799999999999955,1.0,23.0,79.5,24.5,81.0,2022,3,23,20,3.44,8.0
,17511.54,7.863,2,139,50.5377251,-84.9262144,7.863,2022-03-23 20:12:08,10.0,239.0,98.0,53.0,36.799999999999955,36.799999999999955,1.64,24.0,87.0,24.5,77.0,2022,3,23,20,3.44,8.0
,17519.29,7.791,2,138,50.5377335,-84.9263259,7.791,2022-03-23 20:12:09,10.0,275.0,99.0,53.0,36.799999999999955,36.799999999999955,1.85,28.0,93.0,24.0,81.5,2022,3,23,20,3.44,8.0
,17527.57,8.103,2,137,50.5377448,-84.9264449,8.103,2022-03-23 20:12:10,10.0,255.0,100.0,49.0,37.0,37.0,1.75,28.0,93.0,24.0,81.5,2022,3,23,20,3.44,8.0
,17535.75,8.212,2,137,50.5377581,-84.926562,8.212,2022-03-23 20:12:11,10.0,189.0,101.0,49.0,37.0,37.0,1.38,24.5,85.0,25.5,82.5,2022,3,23,20,3.44,8.0
,17543.63,7.898,2,138,50.5377688,-84.9266752,7.898,2022-03-23 20:12:12,10.0,39.0,100.0,49.0,37.200000000000045,37.200000000000045,0.73,19.0,74.5,28.0,84.5,2022,3,23,20,3.44,8.0
,17551.2,7.339,2,137,50.5377769,-84.9267842,7.339,2022-03-23 20:12:13,10.0,28.0,92.0,45.0,37.200000000000045,37.200000000000045,0.38,14.0,81.5,28.0,84.5,2022,3,23,20,3.44,8.0
,17558.46,6.965,2,137,50.5377859,-84.9268886,6.965,2022-03-23 20:12:14,10.0,17.0,85.0,40.0,37.200000000000045,37.200000000000045,0.67,8.5,89.0,28.0,84.5,2022,3,23,20,3.44,8.0
,17565.41,6.84,2,138,50.5377967,-84.9269882,6.84,2022-03-23 20:12:15,10.0,6.0,78.0,36.0,37.200000000000045,37.200000000000045,0.71,3.0,96.0,28.0,84.5,2022,3,23,20,3.44,8.0
,17571.8,6.011,2,139,50.5378047,-84.9270802,6.011,2022-03-23 20:12:16,10.0,0.0,0.0,31.0,37.39999999999998,37.39999999999998,0.52,0.0,100.0,28.0,84.5,2022,3,23,20,3.44,8.0
,17577.32,4.911,2,140,50.5378127,-84.9271594,4.911,2022-03-23 20:12:17,10.0,0.0,0.0,27.0,37.39999999999998,37.39999999999998,0.49,0.0,100.0,28.0,84.5,2022,3,23,20,3.44,8.0
,17581.76,3.986,2,142,50.5378195,-84.927223,3.986,2022-03-23 20:12:18,10.0,0.0,0.0,22.0,37.39999999999998,37.39999999999998,0.22,0.0,100.0,28.0,84.5,2022,3,23,20,3.44,8.0
,17585.21,3.775,2,143,50.5378234,-84.9272727,3.775,2022-03-23 20:12:19,10.0,0.0,0.0,18.0,37.39999999999998,37.39999999999998,0.0,0.0,100.0,28.0,84.5,2022,3,23,20,3.44,8.0
,17587.8,2.873,2,145,50.5378269,-84.9273099,2.873,2022-03-23 20:12:20,10.0,0.0,0.0,13.0,37.39999999999998,37.39999999999998,0.0,0.0,100.0,28.0,84.5,2022,3,23,20,3.44,8.0
,17589.67,2.121,2,146,50.5378277,-84.9273368,2.121,2022-03-23 20:12:21,10.0,5.0,6.0,,37.39999999999998,37.39999999999998,0.0,0.0,,24.5,75.0,2022,3,23,20,3.44,8.0
,17590.92,1.471,2,147,50.5378252,-84.9273544,1.471,2022-03-23 20:12:22,10.0,3.0,16.0,,37.39999999999998,37.39999999999998,0.0,0.0,,19.5,60.5,2022,3,23,20,3.44,8.0
,17591.57,0.786,2,147,50.5378223,-84.9273658,0.786,2022-03-23 20:12:23,10.0,2.0,25.0,,37.39999999999998,37.39999999999998,0.0,0.0,,14.5,46.0,2022,3,23,20,3.44,8.0
,17592.36,3.031,1,123,50.5377691,-84.9273694,3.031,2022-03-23 20:12:57,10.0,0.0,0.0,,37.39999999999998,37.39999999999998,0.0,0.0,,9.0,30.5,2022,3,23,20,3.44,8.0
,17595.74,3.358,1,123,50.537736,-84.927351,3.358,2022-03-23 20:12:58,10.0,0.0,0.0,0.0,37.39999999999998,37.39999999999998,0.0,0.0,,9.0,30.5,2022,3,23,20,3.44,8.0
,17601.34,4.902,1,122,50.5376764,-84.9273402,4.902,2022-03-23 20:12:59,10.0,579.0,33.0,55.0,37.60000000000002,37.60000000000002,0.0,21.5,99.5,2.0,7.0,2022,3,23,20,3.44,8.0
,17607.5,5.843,1,122,50.5376107,-84.9273297,5.843,2022-03-23 20:13:00,10.0,544.0,62.0,57.0,37.60000000000002,37.60000000000002,0.0,23.0,94.0,20.0,57.0,2022,3,23,20,3.44,8.0
,17614.23,6.522,1,122,50.537539,-84.9273173,6.522,2022-03-23 20:13:01,10.0,421.0,82.0,46.0,37.60000000000002,37.60000000000002,0.0,23.0,92.0,32.5,99.0,2022,3,23,20,3.44,8.0
,17621.18,6.872,2,122,50.5374651,-84.9273034,6.872,2022-03-23 20:13:02,10.0,290.0,92.0,45.0,37.60000000000002,37.60000000000002,0.0,30.0,94.0,28.0,98.5,2022,3,23,20,3.44,8.0
,17628.37,7.118,2,121,50.5373885,-84.9272895,7.118,2022-03-23 20:13:03,10.0,302.0,96.0,40.0,37.799999999999955,37.799999999999955,0.24,30.0,94.0,28.0,98.5,2022,3,23,20,3.44,8.0
,17635.76,7.312,2,121,50.5373098,-84.9272772,7.312,2022-03-23 20:13:04,10.0,285.0,102.0,41.0,37.799999999999955,37.799999999999955,0.45,27.0,89.5,25.0,90.5,2022,3,23,20,3.44,8.0
,17642.8,7.101,2,121,50.5372345,-84.9272675,7.101,2022-03-23 20:13:05,10.0,222.0,103.0,43.0,37.799999999999955,37.799999999999955,0.21,23.0,80.0,23.5,85.5,2022,3,23,20,3.44,8.0
,17649.68,6.949,2,120,50.5371613,-84.9272542,6.949,2022-03-23 20:13:06,10.0,166.0,102.0,45.0,37.799999999999955,37.799999999999955,0.0,20.0,72.0,24.0,85.0,2022,3,23,20,3.44,8.0
,17656.46,6.832,2,119,50.5370891,-84.9272418,6.832,2022-03-23 20:13:07,10.0,148.0,103.0,45.0,37.799999999999955,37.799999999999955,0.0,17.0,66.0,23.0,73.0,2022,3,23,20,3.44,8.0
,17662.99,6.645,2,119,50.5370196,-84.9272291,6.645,2022-03-23 20:13:08,10.0,140.0,102.0,56.0,37.799999999999955,37.799999999999955,0.0,17.0,66.0,23.0,73.0,2022,3,23,20,3.44,8.0
,17669.51,6.465,2,119,50.5369501,-84.9272173,6.465,2022-03-23 20:13:09,10.0,134.0,101.0,56.0,38.0,38.0,0.35,18.5,67.0,23.0,72.5,2022,3,23,20,3.44,8.0
,17676.05,5.9,2,119,50.5368812,-84.9271989,5.9,2022-03-23 20:13:10,10.0,93.0,96.0,57.0,38.200000000000045,38.200000000000045,0.96,20.5,67.5,20.5,75.0,2022,3,23,20,3.44,8.0
,17681.95,5.29,2,119,50.5368189,-84.9271838,5.29,2022-03-23 20:13:11,10.0,125.0,87.0,61.0,38.200000000000045,38.200000000000045,1.21,17.0,63.5,15.0,82.0,2022,3,23,20,3.44,8.0
,17687.0,4.697,2,119,50.536765,-84.9271803,4.697,2022-03-23 20:13:12,10.0,157.0,78.0,64.0,38.200000000000045,38.200000000000045,1.26,13.5,59.5,9.0,89.0,2022,3,23,20,3.44,8.0
,17692.42,5.476,2,119,50.5367073,-84.9271904,5.476,2022-03-23 20:13:13,10.0,189.0,70.0,68.0,38.200000000000045,38.200000000000045,1.32,10.0,55.0,3.0,96.5,2022,3,23,20,3.44,8.0
,17698.68,6.214,2,120,50.5366412,-84.9272068,6.214,2022-03-23 20:13:14,10.0,674.0,50.0,70.0,38.39999999999998,38.39999999999998,1.17,13.0,65.0,0.0,100.0,2022,3,23,20,3.44,8.0
,17705.89,6.927,2,120,50.5365647,-84.927223,6.927,2022-03-23 20:13:15,10.0,594.0,93.0,63.0,38.60000000000002,38.60000000000002,0.99,23.0,92.0,9.0,99.5,2022,3,23,20,3.44,8.0
,17713.92,7.02,2,119,50.5364789,-84.927229,7.02,2022-03-23 20:13:16,10.0,428.0,99.0,49.0,38.799999999999955,38.799999999999955,1.11,22.5,91.5,23.5,99.0,2022,3,23,20,3.44,8.0
,17721.21,6.878,2,119,50.5364015,-84.9272152,6.878,2022-03-23 20:13:17,10.0,210.0,104.0,40.0,38.799999999999955,38.799999999999955,1.39,23.5,92.5,23.5,99.0,2022,3,23,20,3.44,8.0
,17727.85,6.855,2,118,50.5363326,-84.9271902,6.855,2022-03-23 20:13:18,10.0,196.0,104.0,49.0,39.0,39.0,1.72,21.0,74.0,26.0,84.0,2022,3,23,20,3.44,8.0
,17735.16,6.566,2,117,50.5362569,-84.9271626,6.566,2022-03-23 20:13:19,10.0,161.0,101.0,50.0,39.200000000000045,39.200000000000045,2.06,20.5,69.0,26.5,80.0,2022,3,23,20,3.44,8.0
