battery_soc,cadence,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,timestamp,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,96,113,25.0,47.0,82.5,247,24.5,81.5,2022-06-28 17:36:43,1025.39,6.912,2.0,50.3886084,-84.4640046,6.912,33.0,2.1999999999999886,2.1999999999999886,2.52,2022,6,28,17,4.44,157.0
,98,113,26.0,50.0,85.0,240,24.0,81.0,2022-06-28 17:36:44,1032.36,6.678,2.0,50.388545,-84.4639511,6.678,33.0,2.3999999999999773,2.3999999999999773,2.92,2022,6,28,17,4.44,157.0
,101,112,28.5,55.0,94.5,279,24.0,82.0,2022-06-28 17:36:45,1039.22,6.577,2.0,50.3884825,-84.4638984,6.577,33.0,2.6000000000000227,2.6000000000000227,3.15,2022,6,28,17,4.44,157.0
,99,112,28.5,54.0,94.5,321,24.0,82.0,2022-06-28 17:36:46,1046.13,6.716,2.0,50.3884197,-84.4638453,6.716,33.0,2.8000000000000114,2.8000000000000114,3.39,2022,6,28,17,4.44,157.0
,97,112,28.5,54.0,94.5,331,24.0,82.0,2022-06-28 17:36:47,1053.24,6.396,2.0,50.3883563,-84.4637879,6.396,33.0,3.1999999999999886,3.1999999999999886,3.62,2022,6,28,17,4.44,157.0
,95,114,30.5,51.0,95.0,316,25.5,85.0,2022-06-28 17:36:48,1059.59,6.178,2.0,50.3883002,-84.4637356,6.178,33.0,3.3999999999999773,3.3999999999999773,3.77,2022,6,28,17,4.44,157.0
,94,113,33.5,48.0,95.5,311,27.5,89.5,2022-06-28 17:36:49,1065.82,5.897,2.0,50.3882465,-84.463682,5.897,33.0,3.8000000000000114,3.8000000000000114,3.57,2022,6,28,17,4.44,157.0
,94,113,33.5,47.0,95.5,333,27.5,89.5,2022-06-28 17:36:50,1071.58,5.573,2.0,50.3881955,-84.4636348,5.573,33.0,4.0,4.0,3.41,2022,6,28,17,4.44,157.0
,98,112,33.5,47.0,95.5,363,27.5,89.5,2022-06-28 17:36:51,1078.21,5.963,2.0,50.3881369,-84.4635804,5.963,33.0,4.399999999999977,4.399999999999977,3.67,2022,6,28,17,4.44,157.0
,96,112,33.0,47.0,95.0,371,27.5,90.0,2022-06-28 17:36:52,1084.3,6.027,2.0,50.3880824,-84.4635318,6.027,33.0,4.800000000000011,4.800000000000011,3.93,2022,6,28,17,4.44,157.0
,95,111,32.0,48.0,94.5,366,28.0,91.0,2022-06-28 17:36:53,1090.2,5.603,2.0,50.3880308,-84.4634821,5.603,33.0,5.199999999999989,5.199999999999989,4.31,2022,6,28,17,4.44,157.0
,95,111,30.5,48.0,94.0,362,28.5,92.0,2022-06-28 17:36:54,1095.94,5.744,2.0,50.3879813,-84.4634328,5.744,33.0,5.399999999999977,5.399999999999977,5.15,2022,6,28,17,4.44,157.0
,94,111,29.5,49.0,93.0,357,28.5,93.0,2022-06-28 17:36:55,1101.98,5.891,2.0,50.3879278,-84.4633835,5.891,33.0,5.800000000000011,5.800000000000011,5.81,2022,6,28,17,4.44,157.0
,94,112,28.5,49.0,92.5,353,29.0,94.0,2022-06-28 17:36:56,1107.59,5.693,2.0,50.3878762,-84.4633415,5.693,33.0,6.0,6.0,5.97,2022,6,28,17,4.44,157.0
,93,113,28.5,49.0,94.5,337,28.0,93.5,2022-06-28 17:36:57,1113.19,5.41,2.0,50.3878273,-84.4632945,5.41,33.0,6.399999999999977,6.399999999999977,6.03,2022,6,28,17,4.44,157.0
,93,114,28.5,49.0,95.5,318,27.0,93.0,2022-06-28 17:36:58,1118.71,5.421,2.0,50.3877788,-84.4632486,5.421,33.0,6.600000000000023,6.600000000000023,5.79,2022,6,28,17,4.44,157.0
,94,115,28.5,49.0,95.5,303,27.0,93.0,2022-06-28 17:36:59,1124.79,5.706,2.0,50.3877207,-84.4632087,5.706,33.0,6.800000000000011,6.800000000000011,5.48,2022,6,28,17,4.44,157.0
,95,118,28.5,50.0,95.5,301,27.0,93.0,2022-06-28 17:37:00,1131.06,6.326,2.0,50.3876595,-84.4631705,6.326,33.0,7.0,7.0,5.16,2022,6,28,17,4.44,157.0
,96,120,28.5,49.0,95.5,275,27.0,93.0,2022-06-28 17:37:01,1137.98,6.346,2.0,50.3875921,-84.4631287,6.346,33.0,7.199999999999989,7.199999999999989,4.3,2022,6,28,17,4.44,157.0
,98,122,28.0,47.0,94.5,248,26.5,92.5,2022-06-28 17:37:02,1144.46,6.44,2.0,50.3875276,-84.4630934,6.44,33.0,7.399999999999977,7.399999999999977,3.61,2022,6,28,17,4.44,157.0
,98,124,27.0,48.0,92.0,256,25.5,91.0,2022-06-28 17:37:03,1151.14,6.374,2.0,50.3874617,-84.4630552,6.374,33.0,7.399999999999977,7.399999999999977,3.2,2022,6,28,17,4.44,157.0
,98,125,25.0,49.0,86.0,257,25.0,88.5,2022-06-28 17:37:04,1158.01,6.705,2.0,50.3873952,-84.4630121,6.705,33.0,7.600000000000023,7.600000000000023,2.6,2022,6,28,17,4.44,157.0
,97,126,20.5,49.0,74.0,244,26.0,84.5,2022-06-28 17:37:05,1164.75,6.542,2.0,50.3873307,-84.462968,6.542,33.0,7.600000000000023,7.600000000000023,2.16,2022,6,28,17,4.44,157.0
,100,128,19.5,49.0,72.0,235,26.0,84.0,2022-06-28 17:37:06,1172.32,7.033,2.0,50.3872568,-84.4629221,7.033,33.0,7.800000000000011,7.800000000000011,2.12,2022,6,28,17,4.44,157.0
,96,129,19.5,49.0,72.0,242,26.0,84.0,2022-06-28 17:37:07,1179.55,7.068,2.0,50.3871857,-84.4628804,7.068,33.0,7.800000000000011,7.800000000000011,1.91,2022,6,28,17,4.44,157.0
,92,131,19.5,49.0,72.0,216,26.0,84.0,2022-06-28 17:37:08,1186.75,7.488,2.0,50.3871164,-84.4628343,7.488,33.0,8.0,8.0,1.6,2022,6,28,17,4.44,157.0
,93,133,20.0,49.0,73.0,214,26.0,84.0,2022-06-28 17:37:09,1194.79,7.703,2.0,50.3870384,-84.4627843,7.703,33.0,8.0,8.0,1.54,2022,6,28,17,4.44,157.0
,94,136,26.5,53.0,81.5,205,24.0,81.5,2022-06-28 17:37:10,1202.57,7.475,2.0,50.3869633,-84.4627348,7.475,33.0,8.199999999999989,8.199999999999989,1.45,2022,6,28,17,4.44,157.0
,95,139,26.5,47.0,81.5,188,24.0,81.5,2022-06-28 17:37:11,1210.63,7.585,2.0,50.3868865,-84.4626809,7.585,33.0,8.199999999999989,8.199999999999989,1.35,2022,6,28,17,4.44,157.0
,97,144,24.0,46.0,84.0,194,23.5,77.0,2022-06-28 17:37:12,1218.39,7.829,2.0,50.3868125,-84.4626296,7.829,33.0,8.199999999999989,8.199999999999989,1.13,2022,6,28,17,4.44,157.0
,98,147,21.5,49.0,77.0,200,23.0,73.0,2022-06-28 17:37:13,1226.65,7.797,2.0,50.386734,-84.4625741,7.797,33.0,8.199999999999989,8.199999999999989,0.87,2022,6,28,17,4.44,157.0
,101,149,20.0,53.0,68.0,195,22.5,71.5,2022-06-28 17:37:14,1234.3,7.622,2.0,50.3866596,-84.4625272,7.622,33.0,8.199999999999989,8.199999999999989,0.37,2022,6,28,17,4.44,157.0
,101,150,24.0,52.0,74.5,166,22.5,72.5,2022-06-28 17:37:15,1242.48,7.89,2.0,50.3865788,-84.4624808,7.89,33.0,8.399999999999977,8.399999999999977,0.0,2022,6,28,17,4.44,157.0
,102,150,24.0,46.0,74.5,222,22.5,72.5,2022-06-28 17:37:16,1250.54,8.116,2.0,50.3864988,-84.462436,8.116,33.0,8.399999999999977,8.399999999999977,0.0,2022,6,28,17,4.44,157.0
,102,149,25.0,49.0,81.5,218,22.0,72.5,2022-06-28 17:37:17,1258.75,7.95,2.0,50.3864169,-84.4623921,7.95,33.0,8.399999999999977,8.399999999999977,0.0,2022,6,28,17,4.44,157.0
,103,148,23.5,54.0,82.5,193,21.5,72.5,2022-06-28 17:37:18,1267.16,7.932,2.0,50.3863322,-84.4623499,7.932,32.0,8.399999999999977,8.399999999999977,0.0,2022,6,28,17,4.44,157.0
,102,148,20.5,54.0,72.5,202,21.5,72.5,2022-06-28 17:37:19,1275.06,7.958,2.0,50.3862519,-84.4623127,7.958,32.0,8.399999999999977,8.399999999999977,0.0,2022,6,28,17,4.44,157.0
,102,147,23.5,54.0,79.0,213,22.5,73.0,2022-06-28 17:37:20,1283.14,7.691,2.0,50.38617,-84.4622745,7.691,32.0,8.399999999999977,8.399999999999977,0.0,2022,6,28,17,4.44,157.0
,102,147,26.5,54.0,85.5,225,23.0,73.5,2022-06-28 17:37:21,1290.79,7.468,2.0,50.3860939,-84.4622325,7.468,32.0,8.600000000000023,8.600000000000023,0.02,2022,6,28,17,4.44,157.0
,100,147,27.0,54.0,87.5,276,24.0,75.0,2022-06-28 17:37:22,1298.16,7.049,2.0,50.3860204,-84.462193,7.049,32.0,8.600000000000023,8.600000000000023,0.4,2022,6,28,17,4.44,157.0
,99,147,22.0,54.0,83.5,261,28.0,83.0,2022-06-28 17:37:23,1305.64,7.078,2.0,50.3859443,-84.4621588,7.078,32.0,8.800000000000011,8.800000000000011,0.9,2022,6,28,17,4.44,157.0
,99,147,22.0,55.0,83.5,284,28.0,83.0,2022-06-28 17:37:24,1312.64,7.34,2.0,50.3858736,-84.4621244,7.34,32.0,9.0,9.0,1.18,2022,6,28,17,4.44,157.0
,100,147,21.5,58.0,80.0,240,25.0,78.0,2022-06-28 17:37:25,1320.2,7.449,2.0,50.3857964,-84.4620899,7.449,32.0,9.0,9.0,1.35,2022,6,28,17,4.44,157.0
,100,147,23.0,59.0,78.5,221,24.0,77.5,2022-06-28 17:37:26,1328.6,7.889,2.0,50.385711,-84.4620512,7.889,32.0,9.199999999999989,9.199999999999989,1.34,2022,6,28,17,4.44,157.0
,99,147,25.0,59.0,78.5,244,23.5,75.0,2022-06-28 17:37:27,1337.44,7.773,2.0,50.3856213,-84.4620096,7.773,32.0,9.199999999999989,9.199999999999989,1.29,2022,6,28,17,4.44,157.0
,99,148,25.5,59.0,81.0,270,23.0,72.0,2022-06-28 17:37:28,1345.99,7.947,2.0,50.385533,-84.4619751,7.947,32.0,9.399999999999977,9.399999999999977,1.39,2022,6,28,17,4.44,157.0
,100,148,24.5,59.0,85.0,255,23.0,72.0,2022-06-28 17:37:29,1354.86,8.023,2.0,50.3854425,-84.4619349,8.023,32.0,9.600000000000023,9.600000000000023,1.47,2022,6,28,17,4.44,157.0
,101,148,24.5,59.0,85.5,307,23.0,72.0,2022-06-28 17:37:30,1363.37,7.784,2.0,50.3853556,-84.4618973,7.784,32.0,9.800000000000011,9.800000000000011,1.52,2022,6,28,17,4.44,157.0
,101,148,24.5,58.0,85.5,297,23.0,72.0,2022-06-28 17:37:31,1371.35,7.404,2.0,50.3852739,-84.4618623,7.404,32.0,10.0,10.0,1.8,2022,6,28,17,4.44,157.0
,101,148,24.5,56.0,85.5,280,23.0,72.0,2022-06-28 17:37:32,1378.82,7.329,2.0,50.3851987,-84.4618248,7.329,32.0,10.0,10.0,2.03,2022,6,28,17,4.44,157.0
,101,148,24.5,54.0,85.5,263,23.0,72.0,2022-06-28 17:37:33,1386.67,7.654,2.0,50.3851191,-84.461787,7.654,32.0,10.199999999999989,10.199999999999989,2.06,2022,6,28,17,4.44,157.0
,101,148,24.5,54.0,84.0,268,22.5,73.5,2022-06-28 17:37:34,1394.46,7.758,2.0,50.3850403,-84.4617495,7.758,32.0,10.399999999999977,10.399999999999977,2.16,2022,6,28,17,4.44,157.0
,101,148,24.0,53.0,82.0,275,21.5,75.0,2022-06-28 17:37:35,1402.06,7.337,2.0,50.384964,-84.4617103,7.337,32.0,10.600000000000023,10.600000000000023,2.28,2022,6,28,17,4.44,157.0
,100,148,25.5,53.0,87.5,293,23.5,77.5,2022-06-28 17:37:36,1409.4,7.312,2.0,50.3848908,-84.4616709,7.312,32.0,10.800000000000011,10.800000000000011,2.41,2022,6,28,17,4.44,157.0
,100,147,26.5,53.0,91.5,309,25.0,79.0,2022-06-28 17:37:37,1417.55,7.726,2.0,50.3848072,-84.461636,7.726,32.0,11.0,11.0,2.61,2022,6,28,17,4.44,157.0
,99,147,26.5,53.0,91.5,281,25.0,79.0,2022-06-28 17:37:38,1425.12,7.646,2.0,50.3847307,-84.4615988,7.646,32.0,11.199999999999989,11.199999999999989,2.5,2022,6,28,17,4.44,157.0
,98,147,26.5,53.0,91.5,295,25.0,79.0,2022-06-28 17:37:39,1432.63,7.525,2.0,50.3846544,-84.4615636,7.525,32.0,11.399999999999977,11.399999999999977,2.31,2022,6,28,17,4.44,157.0
,98,148,26.0,53.0,89.0,287,24.0,79.5,2022-06-28 17:37:40,1440.79,7.616,2.0,50.3845715,-84.4615257,7.616,32.0,11.600000000000023,11.600000000000023,2.36,2022,6,28,17,4.44,157.0
,98,148,25.0,52.0,85.5,274,22.5,80.0,2022-06-28 17:37:41,1448.9,7.68,2.0,50.384489,-84.4614882,7.68,32.0,11.800000000000011,11.800000000000011,2.26,2022,6,28,17,4.44,157.0
,97,148,28.0,52.0,90.5,293,23.0,79.0,2022-06-28 17:37:42,1456.44,7.33,2.0,50.3844118,-84.4614552,7.33,32.0,12.0,12.0,1.9,2022,6,28,17,4.44,157.0
,96,148,30.5,52.0,96.0,321,23.5,78.5,2022-06-28 17:37:43,1463.42,6.679,2.0,50.384341,-84.4614218,6.679,32.0,12.200000000000045,12.200000000000045,2.13,2022,6,28,17,4.44,157.0
,96,149,30.0,52.0,95.5,328,23.5,79.0,2022-06-28 17:37:44,1470.58,6.99,2.0,50.3842684,-84.4613877,6.99,32.0,12.200000000000045,12.200000000000045,2.41,2022,6,28,17,4.44,157.0
,96,149,27.5,51.0,92.0,314,23.0,82.5,2022-06-28 17:37:45,1478.71,7.533,2.0,50.3841848,-84.4613537,7.533,32.0,12.200000000000045,12.200000000000045,2.06,2022,6,28,17,4.44,157.0
,97,149,24.5,50.0,88.0,301,22.5,86.5,2022-06-28 17:37:46,1486.69,7.717,2.0,50.3841035,-84.4613176,7.717,32.0,12.399999999999977,12.399999999999977,1.86,2022,6,28,17,4.44,157.0
,98,149,23.0,51.0,83.5,275,23.0,86.0,2022-06-28 17:37:47,1494.67,7.906,2.0,50.384022,-84.4612815,7.906,32.0,12.399999999999977,12.399999999999977,1.82,2022,6,28,17,4.44,157.0
,101,149,23.0,52.0,80.0,219,24.0,81.5,2022-06-28 17:37:48,1502.87,8.173,2.0,50.383938,-84.4612462,8.173,32.0,12.600000000000023,12.600000000000023,1.44,2022,6,28,17,4.44,157.0
,103,148,17.5,49.0,67.5,220,23.0,79.5,2022-06-28 17:37:49,1511.46,7.976,2.0,50.3838505,-84.4612066,7.976,32.0,12.799999999999955,12.799999999999955,1.24,2022,6,28,17,4.44,157.0
,100,148,17.5,32.0,67.5,212,23.0,79.5,2022-06-28 17:37:50,1519.96,8.303,2.0,50.3837634,-84.4611698,8.303,32.0,12.799999999999955,12.799999999999955,1.33,2022,6,28,17,4.44,157.0
,99,148,23.0,55.0,80.0,198,23.0,76.5,2022-06-28 17:37:51,1528.8,8.298,2.0,50.3836739,-84.4611271,8.298,32.0,12.799999999999955,12.799999999999955,1.11,2022,6,28,17,4.44,157.0
,98,149,26.0,65.0,88.0,211,23.0,73.5,2022-06-28 17:37:52,1537.63,8.308,2.0,50.3835845,-84.4610847,8.308,32.0,12.799999999999955,12.799999999999955,0.99,2022,6,28,17,4.44,157.0
,98,149,27.5,62.0,92.5,245,22.5,71.0,2022-06-28 17:37:53,1546.22,8.582,2.0,50.3834963,-84.4610485,8.582,32.0,12.799999999999955,12.799999999999955,0.49,2022,6,28,17,4.44,157.0
,102,150,35.5,57.0,98.0,249,19.5,65.5,2022-06-28 17:37:54,1555.16,8.898,2.0,50.3834051,-84.4610081,8.898,32.0,12.799999999999955,12.799999999999955,0.0,2022,6,28,17,4.44,157.0
,106,150,22.5,49.0,77.5,213,21.0,75.0,2022-06-28 17:37:55,1564.79,9.163,2.0,50.3833097,-84.4609545,9.163,32.0,12.799999999999955,12.799999999999955,0.0,2022,6,28,17,4.44,157.0
,91,151,23.5,62.0,81.0,191,20.5,74.5,2022-06-28 17:37:56,1574.44,9.423,2.0,50.3832141,-84.4609007,9.423,32.0,12.799999999999955,12.799999999999955,0.0,2022,6,28,17,4.44,157.0
,81,151,27.5,75.0,89.0,281,19.0,66.0,2022-06-28 17:37:57,1584.49,9.599,2.0,50.3831147,-84.460844,9.599,32.0,12.600000000000023,12.600000000000023,-0.03,2022,6,28,17,4.44,157.0
,87,151,26.0,55.0,84.0,300,17.5,53.5,2022-06-28 17:37:58,1594.81,9.855,2.0,50.3830135,-84.4607829,9.855,32.0,12.200000000000045,12.200000000000045,-0.78,2022,6,28,17,4.44,157.0
,91,151,26.0,55.0,84.0,320,17.5,53.5,2022-06-28 17:37:59,1605.13,10.1,2.0,50.3829125,-84.4607216,10.1,32.0,12.0,12.0,-1.69,2022,6,28,17,4.44,157.0
,94,151,25.0,50.0,83.5,267,22.0,69.5,2022-06-28 17:38:00,1615.3,10.153,2.0,50.382815,-84.4606557,10.153,32.0,12.0,12.0,-1.69,2022,6,28,17,4.44,157.0
,99,151,23.5,47.0,82.5,294,24.5,79.0,2022-06-28 17:38:01,1626.1,10.845,2.0,50.3827131,-84.460581,10.845,32.0,12.0,12.0,-1.43,2022,6,28,17,4.44,157.0
,100,150,20.0,47.0,76.0,273,20.5,70.0,2022-06-28 17:38:02,1636.88,10.678,2.0,50.3826154,-84.4604973,10.678,32.0,12.0,12.0,-1.31,2022,6,28,17,4.44,157.0
,102,150,19.5,46.0,75.5,207,20.0,69.0,2022-06-28 17:38:03,1647.42,10.3,2.0,50.3825196,-84.4604163,10.3,32.0,12.0,12.0,-0.62,2022,6,28,17,4.44,157.0
,102,150,18.0,45.0,71.5,177,20.0,68.5,2022-06-28 17:38:04,1657.84,10.223,2.0,50.3824209,-84.4603452,10.223,32.0,11.800000000000011,11.800000000000011,0.0,2022,6,28,17,4.44,157.0
,102,149,15.5,45.0,65.5,168,20.0,68.0,2022-06-28 17:38:05,1668.45,10.426,2.0,50.3823205,-84.4602726,10.426,32.0,11.600000000000023,11.600000000000023,-0.01,2022,6,28,17,4.44,157.0
,103,149,12.5,45.0,59.5,159,20.0,67.5,2022-06-28 17:38:06,1679.12,10.65,2.0,50.3822194,-84.4602,10.65,32.0,11.399999999999977,11.399999999999977,-0.55,2022,6,28,17,4.44,157.0
,103,149,10.0,45.0,53.0,150,20.0,67.0,2022-06-28 17:38:07,1690.68,11.254,2.0,50.3821081,-84.4601261,11.254,32.0,11.0,11.0,-1.3,2022,6,28,17,4.44,157.0
,98,150,9.0,45.0,51.0,152,20.0,67.5,2022-06-28 17:38:08,1702.47,11.718,2.0,50.3819962,-84.4600462,11.718,32.0,10.800000000000011,10.800000000000011,-1.81,2022,6,28,17,4.44,157.0
90.0,69,151,16.0,45.0,68.5,213,21.0,75.0,2022-06-28 17:38:09,1714.47,12.013,2.0,50.3818821,-84.4599656,12.013,32.0,10.399999999999977,10.399999999999977,-2.34,2022,6,28,17,4.44,157.0
,102,152,18.5,45.0,74.5,190,21.5,77.5,2022-06-28 17:38:10,1726.65,11.702,2.0,50.3817657,-84.4598852,11.702,32.0,10.0,10.0,-2.67,2022,6,28,17,4.44,157.0
,102,152,18.5,46.0,74.5,169,21.5,77.5,2022-06-28 17:38:11,1738.42,11.742,2.0,50.3816541,-84.4598054,11.742,32.0,9.600000000000023,9.600000000000023,-2.81,2022,6,28,17,4.44,157.0
,102,153,18.5,49.0,74.5,175,21.5,77.5,2022-06-28 17:38:12,1750.19,11.905,2.0,50.3815431,-84.4597239,11.905,32.0,9.0,9.0,-3.19,2022,6,28,17,4.44,157.0
,103,153,18.0,50.0,71.5,177,20.5,75.0,2022-06-28 17:38:13,1762.48,12.68,2.0,50.3814286,-84.4596355,12.68,32.0,8.600000000000023,8.600000000000023,-3.71,2022,6,28,17,4.44,157.0
,103,153,17.0,52.0,68.0,179,19.5,72.5,2022-06-28 17:38:14,1775.55,12.62,2.0,50.3813037,-84.4595495,12.62,32.0,8.0,8.0,-3.55,2022,6,28,17,4.44,157.0
,103,154,16.5,53.0,65.0,181,19.0,69.5,2022-06-28 17:38:15,1788.59,12.556,2.0,50.3811788,-84.459464,12.556,32.0,7.600000000000023,7.600000000000023,-3.81,2022,6,28,17,4.44,157.0
,104,154,16.0,55.0,62.0,197,18.0,67.5,2022-06-28 17:38:16,1801.27,12.394,2.0,50.3810554,-84.4593867,12.394,32.0,7.199999999999989,7.199999999999989,-3.85,2022,6,28,17,4.44,157.0
,104,154,16.0,61.0,62.0,280,18.0,67.5,2022-06-28 17:38:17,1813.28,11.857,2.0,50.380937,-84.4593178,11.857,32.0,6.600000000000023,6.600000000000023,-3.33,2022,6,28,17,4.44,157.0
,99,153,16.0,61.0,62.0,260,18.0,67.5,2022-06-28 17:38:18,1824.84,11.281,2.0,50.3808219,-84.4592549,11.281,32.0,6.199999999999989,6.199999999999989,-3.3,2022,6,28,17,4.44,157.0
,98,152,16.0,59.0,62.0,295,18.0,67.5,2022-06-28 17:38:19,1835.3,10.284,2.0,50.3807152,-84.459208,10.284,32.0,5.800000000000011,5.800000000000011,-3.68,2022,6,28,17,4.44,157.0
,98,152,17.0,54.0,65.0,290,18.5,68.5,2022-06-28 17:38:20,1845.73,10.141,2.0,50.3806063,-84.4591726,10.141,32.0,5.600000000000023,5.600000000000023,-3.7,2022,6,28,17,4.44,157.0
,98,153,23.0,50.0,81.0,277,22.0,75.5,2022-06-28 17:38:21,1856.1,10.01,2.0,50.3804958,-84.4591535,10.01,32.0,5.199999999999989,5.199999999999989,-3.55,2022,6,28,17,4.44,157.0
,98,153,27.5,47.0,93.0,268,25.0,81.5,2022-06-28 17:38:22,1866.58,10.34,2.0,50.3803834,-84.4591475,10.34,32.0,5.0,5.0,-3.64,2022,6,28,17,4.44,157.0
,97,153,24.0,47.0,83.5,281,24.0,80.0,2022-06-28 17:38:23,1877.02,10.49,2.0,50.3802715,-84.4591394,10.49,32.0,4.800000000000011,4.800000000000011,-3.34,2022,6,28,17,4.44,157.0
,96,152,28.0,44.0,87.5,246,24.5,80.0,2022-06-28 17:38:24,1888.28,11.25,2.0,50.3801507,-84.4591296,11.25,32.0,4.600000000000023,4.600000000000023,-2.99,2022,6,28,17,4.44,157.0
,96,152,30.0,41.0,86.5,241,25.5,81.5,2022-06-28 17:38:25,1899.96,11.023,2.0,50.3800254,-84.4591219,11.023,32.0,4.399999999999977,4.399999999999977,-2.55,2022,6,28,17,4.44,157.0
,97,152,17.5,41.0,64.0,290,26.5,88.5,2022-06-28 17:38:26,1911.07,10.637,2.0,50.3799061,-84.4591178,10.637,32.0,4.199999999999989,4.199999999999989,-2.08,2022,6,28,17,4.44,157.0
,97,152,22.0,49.0,81.5,291,21.0,75.0,2022-06-28 17:38:27,1922.52,11.027,2.0,50.3797832,-84.4591119,11.027,32.0,4.0,4.0,-1.72,2022,6,28,17,4.44,157.0
,96,151,23.0,49.0,82.5,266,22.0,78.0,2022-06-28 17:38:28,1934.05,11.015,2.0,50.3796594,-84.4591078,11.015,32.0,3.8000000000000114,3.8000000000000114,-1.52,2022,6,28,17,4.44,157.0
,96,151,24.0,49.0,83.5,242,23.5,81.0,2022-06-28 17:38:29,1945.42,10.809,2.0,50.3795374,-84.4591015,10.809,32.0,3.6000000000000227,3.6000000000000227,-1.37,2022,6,28,17,4.44,157.0
,95,151,23.5,50.0,83.0,209,23.5,81.0,2022-06-28 17:38:30,1957.39,11.487,2.0,50.3794091,-84.4590893,11.487,32.0,3.6000000000000227,3.6000000000000227,-1.34,2022,6,28,17,4.44,157.0
,93,150,20.5,54.0,80.0,214,22.5,77.5,2022-06-28 17:38:31,1969.1,11.299,2.0,50.3792841,-84.4590715,11.299,32.0,3.3999999999999773,3.3999999999999773,-1.48,2022,6,28,17,4.44,157.0
,93,150,23.0,52.0,77.5,179,20.5,70.5,2022-06-28 17:38:32,1980.6,10.926,2.0,50.3791612,-84.4590536,10.926,32.0,3.1999999999999886,3.1999999999999886,-1.54,2022,6,28,17,4.44,157.0
,93,150,23.0,47.0,77.5,228,20.5,70.5,2022-06-28 17:38:33,1992.43,11.126,2.0,50.379035,-84.459034,11.126,32.0,3.1999999999999886,3.1999999999999886,-1.43,2022,6,28,17,4.44,157.0
,92,149,23.5,45.0,75.5,226,21.0,76.0,2022-06-28 17:38:34,2003.56,10.366,2.0,50.378916,-84.4590201,10.366,32.0,3.0,3.0,-1.38,2022,6,28,17,4.44,157.0
,91,150,23.0,45.0,72.5,205,21.0,77.5,2022-06-28 17:38:35,2014.96,10.813,2.0,50.3787941,-84.4590037,10.813,32.0,2.8000000000000114,2.8000000000000114,-1.41,2022,6,28,17,4.44,157.0
,90,149,21.5,46.0,69.5,195,21.0,77.0,2022-06-28 17:38:36,2025.96,10.665,2.0,50.3786767,-84.4589859,10.665,32.0,2.6000000000000227,2.6000000000000227,-1.51,2022,6,28,17,4.44,157.0
,91,148,23.0,52.0,73.5,188,22.5,74.0,2022-06-28 17:38:37,2037.15,10.5,2.0,50.3785579,-84.4589617,10.5,32.0,2.3999999999999773,2.3999999999999773,-1.63,2022,6,28,17,4.44,157.0
,95,148,23.0,52.0,73.5,207,22.5,74.0,2022-06-28 17:38:38,2047.64,9.874,2.0,50.3784477,-84.4589298,9.874,32.0,2.3999999999999773,2.3999999999999773,-1.59,2022,6,28,17,4.44,157.0
,100,148,23.0,52.0,73.5,233,22.5,74.0,2022-06-28 17:38:39,2057.0,9.032,2.0,50.378349,-84.4589044,9.032,32.0,2.1999999999999886,2.1999999999999886,-1.36,2022,6,28,17,4.44,157.0
,102,150,23.0,52.0,73.5,252,23.0,75.0,2022-06-28 17:38:40,2066.89,9.555,3.0,50.378244,-84.4588826,9.555,32.0,2.1999999999999886,2.1999999999999886,-1.1,2022,6,28,17,4.44,157.0
,101,150,23.0,52.0,73.0,234,23.5,77.0,2022-06-28 17:38:41,2077.24,9.707,2.0,50.3781342,-84.4588594,9.707,32.0,2.1999999999999886,2.1999999999999886,-0.85,2022,6,28,17,4.44,157.0
,100,150,23.0,52.0,73.0,243,23.5,77.0,2022-06-28 17:38:42,2087.22,9.236,2.0,50.37803,-84.4588256,9.236,32.0,2.0,2.0,-0.6,2022,6,28,17,4.44,157.0
,99,149,23.0,52.0,73.0,195,23.5,77.0,2022-06-28 17:38:43,2096.7,8.937,2.0,50.3779321,-84.458788,8.937,31.0,2.0,2.0,-0.56,2022,6,28,17,4.44,157.0
,94,149,21.0,53.0,66.0,181,23.5,76.5,2022-06-28 17:38:44,2106.23,8.621,2.0,50.3778359,-84.4587411,8.621,31.0,2.0,2.0,-0.65,2022,6,28,17,4.44,157.0
,84,148,16.0,57.0,50.0,213,24.0,75.0,2022-06-28 17:38:45,2115.47,9.319,2.0,50.3777466,-84.4586829,9.319,31.0,2.0,2.0,-0.61,2022,6,28,17,4.44,157.0
,78,148,15.0,59.0,46.5,238,24.5,74.0,2022-06-28 17:38:46,2124.92,9.429,2.0,50.3776594,-84.458613,9.429,31.0,2.0,2.0,-0.29,2022,6,28,17,4.44,157.0
,92,148,28.5,59.0,89.0,235,24.5,74.0,2022-06-28 17:38:47,2134.59,9.593,2.0,50.3775735,-84.4585345,9.593,31.0,1.8000000000000114,1.8000000000000114,0.0,2022,6,28,17,4.44,157.0
,92,147,29.0,59.0,91.0,277,24.5,74.0,2022-06-28 17:38:48,2144.15,9.586,2.0,50.3774925,-84.4584496,9.586,31.0,1.8000000000000114,1.8000000000000114,0.0,2022,6,28,17,4.44,157.0
