battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,left_right_balance,position_lat,position_long,power,speed,timestamp,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,34,81,3051.55,4.677,2,58.0,50.5391429,-84.8220034,111,4.677,2023-05-25 14:11:31,17.0,20.5,76.5,14.0,51.5,13.600000000000023,9.0,9.0,13.600000000000023,0.0,2023,5,25,14,1.94,192.0
,12,81,3055.58,3.704,2,66.0,50.5391514,-84.822058,96,3.704,2023-05-25 14:11:32,17.0,21.5,79.0,10.5,39.5,14.0,9.0,9.0,14.0,0.0,2023,5,25,14,1.94,192.0
,4,81,3059.99,4.502,2,74.0,50.5391304,-84.8221125,0,4.502,2023-05-25 14:11:33,17.0,23.0,82.0,7.0,27.5,14.0,9.0,9.0,14.0,0.0,2023,5,25,14,1.94,192.0
,27,81,3064.96,4.947,2,83.0,50.5390963,-84.8221669,19,4.947,2023-05-25 14:11:34,17.0,24.0,84.5,3.5,15.5,14.200000000000045,9.0,9.0,14.200000000000045,0.0,2023,5,25,14,1.94,192.0
,67,81,3070.05,5.102,2,74.0,50.5390632,-84.8222217,80,5.102,2023-05-25 14:11:35,17.0,25.5,87.5,4.5,19.0,14.200000000000045,9.0,9.0,14.200000000000045,0.0,2023,5,25,14,1.94,192.0
,72,82,3074.03,4.306,2,49.0,50.5390627,-84.8222762,145,4.306,2023-05-25 14:11:36,17.0,27.5,89.5,25.0,89.0,14.0,9.0,9.0,14.0,0.0,2023,5,25,14,1.94,192.0
,77,82,3080.26,4.555,2,52.0,50.5391207,-84.8222681,223,4.555,2023-05-25 14:11:37,17.0,27.0,90.0,26.5,95.5,13.799999999999955,9.0,9.0,13.799999999999955,0.17,2023,5,25,14,1.94,192.0
,78,82,3087.68,6.145,3,53.0,50.5391972,-84.8222407,204,6.145,2023-05-25 14:11:38,17.0,26.5,89.0,26.0,94.0,13.600000000000023,9.0,9.0,13.600000000000023,0.91,2023,5,25,14,1.94,192.0
,79,82,3095.45,6.598,3,54.0,50.5392778,-84.8222205,185,6.598,2023-05-25 14:11:39,17.0,25.5,87.0,26.0,90.0,13.399999999999977,9.0,9.0,13.399999999999977,0.3,2023,5,25,14,1.94,192.0
,79,82,3103.23,6.415,3,55.0,50.5393599,-84.8222023,185,6.415,2023-05-25 14:11:40,17.0,25.0,85.5,25.5,86.5,13.399999999999977,9.0,10.0,13.399999999999977,-0.58,2023,5,25,14,1.94,192.0
,79,83,3110.67,7.211,3,55.0,50.5394382,-84.8221771,185,7.211,2023-05-25 14:11:41,17.0,24.0,83.5,25.0,82.5,13.399999999999977,9.0,10.0,13.399999999999977,-1.39,2023,5,25,14,1.94,192.0
,80,83,3118.23,7.517,3,51.0,50.5395193,-84.8221567,175,7.517,2023-05-25 14:11:42,17.0,22.5,77.0,22.5,78.0,13.399999999999977,9.0,10.0,13.399999999999977,-1.83,2023,5,25,14,1.94,192.0
,80,83,3126.01,7.726,3,52.0,50.5396012,-84.8221385,162,7.726,2023-05-25 14:11:43,17.0,21.5,74.5,20.5,75.5,13.399999999999977,9.0,10.0,13.399999999999977,-1.84,2023,5,25,14,1.94,192.0
,78,83,3132.81,7.052,3,52.0,50.5396722,-84.8221274,161,7.052,2023-05-25 14:11:44,17.0,22.0,77.5,20.0,76.5,13.399999999999977,9.0,10.0,13.399999999999977,-1.41,2023,5,25,14,1.94,192.0
,77,83,3139.06,6.454,3,50.0,50.5397406,-84.8221183,164,6.454,2023-05-25 14:11:45,17.0,20.5,76.0,19.0,73.0,13.200000000000045,9.0,10.0,13.200000000000045,0.0,2023,5,25,14,1.94,192.0
,76,83,3146.91,7.485,3,47.0,50.5398196,-84.8220812,158,7.485,2023-05-25 14:11:46,17.0,20.5,72.0,18.5,69.5,13.200000000000045,9.0,10.0,13.200000000000045,-0.1,2023,5,25,14,1.94,192.0
,74,84,3154.53,7.595,3,49.0,50.539898,-84.8220427,128,7.595,2023-05-25 14:11:47,17.0,20.0,67.5,18.0,66.5,13.200000000000045,9.0,10.0,13.200000000000045,-0.5,2023,5,25,14,1.94,192.0
,72,84,3160.47,6.387,3,48.0,50.5399575,-84.8220203,119,6.387,2023-05-25 14:11:48,17.0,19.5,67.5,17.0,63.0,13.399999999999977,9.0,10.0,13.399999999999977,0.0,2023,5,25,14,1.94,192.0
,54,84,3166.9,6.416,3,48.0,50.5400262,-84.8219951,106,6.416,2023-05-25 14:11:49,17.0,,,,,13.399999999999977,9.0,10.0,13.399999999999977,0.0,2023,5,25,14,1.94,192.0
,34,84,3175.83,8.276,3,,50.5401132,-84.8219398,92,8.276,2023-05-25 14:11:50,17.0,,,,,13.399999999999977,9.0,10.0,13.399999999999977,0.0,2023,5,25,14,1.94,192.0
,15,84,3181.94,6.647,3,,50.5401728,-84.821911,78,6.647,2023-05-25 14:11:51,17.0,,,,,13.600000000000023,9.0,10.0,13.600000000000023,0.0,2023,5,25,14,1.94,192.0
,0,84,3188.84,6.836,3,,50.5402438,-84.8218858,0,6.836,2023-05-25 14:11:52,17.0,,,,,13.600000000000023,9.0,10.0,13.600000000000023,0.0,2023,5,25,14,1.94,192.0
,0,84,3194.52,6.007,3,,50.5403028,-84.8218726,0,6.007,2023-05-25 14:11:53,17.0,,,,,13.799999999999955,9.0,10.0,13.799999999999955,0.13,2023,5,25,14,1.94,192.0
,0,84,3200.23,5.772,3,,50.540365,-84.8218634,0,5.772,2023-05-25 14:11:54,17.0,,,,,13.799999999999955,10.0,10.0,13.799999999999955,0.79,2023,5,25,14,1.94,192.0
,0,84,3204.87,4.928,3,,50.5404149,-84.8218543,0,4.928,2023-05-25 14:11:55,17.0,,,,,13.799999999999955,10.0,10.0,13.799999999999955,0.74,2023,5,25,14,1.94,192.0
,0,84,3209.05,4.358,3,,50.5404571,-84.8218382,0,4.358,2023-05-25 14:11:56,17.0,,,,,13.799999999999955,10.0,10.0,13.799999999999955,0.12,2023,5,25,14,1.94,192.0
,0,84,3213.05,4.085,3,,50.5404982,-84.8218269,0,4.085,2023-05-25 14:11:57,17.0,,,,,14.0,10.0,10.0,14.0,0.75,2023,5,25,14,1.94,192.0
,0,84,3216.86,3.881,3,,50.5405391,-84.8218108,0,3.881,2023-05-25 14:11:58,17.0,,,,,14.0,10.0,10.0,14.0,0.8,2023,5,25,14,1.94,192.0
,0,84,3220.72,3.868,3,,50.54058,-84.8218066,0,3.868,2023-05-25 14:11:59,17.0,,,,,14.200000000000045,10.0,10.0,14.200000000000045,0.97,2023,5,25,14,1.94,192.0
,0,84,3224.48,3.786,3,,50.5406174,-84.8218066,0,3.786,2023-05-25 14:12:00,17.0,,,,,14.399999999999977,10.0,10.0,14.399999999999977,1.25,2023,5,25,14,1.94,192.0
,0,84,3227.49,3.206,3,,50.5406503,-84.8218066,0,3.206,2023-05-25 14:12:01,17.0,,,,,14.600000000000023,10.0,10.0,14.600000000000023,1.65,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.697,3,,50.5406648,-84.8218066,0,0.697,2023-05-25 14:12:02,17.0,,,,,14.600000000000023,10.0,10.0,14.600000000000023,2.19,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.0,3,,50.5406809,-84.8217927,0,0.0,2023-05-25 14:12:03,17.0,,,,,14.799999999999955,11.0,10.0,14.799999999999955,2.26,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.0,3,,50.5406956,-84.8217815,0,0.0,2023-05-25 14:12:04,17.0,,,,,14.799999999999955,11.0,10.0,14.799999999999955,0.0,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.0,3,,50.5406987,-84.8217793,0,0.0,2023-05-25 14:12:05,17.0,,,,,14.799999999999955,11.0,10.0,14.799999999999955,0.0,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.0,2,,50.5406987,-84.8217793,0,0.0,2023-05-25 14:12:06,17.0,,,,,14.600000000000023,11.0,10.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.0,1,,50.5406987,-84.8217793,0,0.0,2023-05-25 14:12:07,17.0,,,,,14.600000000000023,11.0,10.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.0,1,,50.5406987,-84.8217793,0,0.0,2023-05-25 14:12:08,17.0,,,,,14.600000000000023,11.0,10.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.0,1,,50.5406987,-84.8217793,0,0.0,2023-05-25 14:12:09,17.0,,,,,14.600000000000023,11.0,10.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.0,1,,50.5406987,-84.8217793,0,0.0,2023-05-25 14:12:10,17.0,,,,,14.600000000000023,11.0,10.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
,0,84,3228.14,0.0,1,,50.5406987,-84.8217793,0,0.0,2023-05-25 14:12:11,17.0,,,,,14.600000000000023,11.0,10.0,14.600000000000023,0.0,2023,5,25,14,1.94,192.0
