heart_rate,timestamp,altitude,ascent,battery_soc,cadence,calories,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
95,2022-10-29 17:56:12,35.799999999999955,2.0,,100.0,29.0,0.0,977.39,35.799999999999955,8.638,2.0,3.67,23.5,47.0,78.5,50.5200712,-84.8308988,246.0,25.0,79.0,8.638,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:13,35.60000000000002,2.0,,101.0,30.0,0.0,985.87,35.60000000000002,8.895,2.0,3.24,21.5,43.0,72.5,50.5201582,-84.8309423,177.0,24.0,76.0,8.895,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:14,35.39999999999998,2.0,,98.0,30.0,0.0,994.69,35.39999999999998,9.251,2.0,0.96,19.5,44.0,67.0,50.5202457,-84.8309861,132.0,22.5,72.5,9.251,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:15,35.0,2.0,,67.0,30.0,0.0,1005.22,35.0,9.492,2.0,0.62,18.0,61.0,61.0,50.520351,-84.8310368,120.0,21.5,69.0,9.492,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:16,34.60000000000002,2.0,,37.0,30.0,0.0,1014.99,34.60000000000002,9.629,2.0,0.18,16.0,65.0,55.5,50.5204511,-84.8310861,108.0,20.0,65.5,9.629,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:17,34.200000000000045,2.0,,6.0,30.0,1.0,1025.01,34.200000000000045,9.397,2.0,-0.72,16.0,69.0,55.0,50.5205517,-84.8311381,96.0,18.5,60.0,9.397,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:18,34.0,2.0,,0.0,30.0,1.0,1034.3,34.0,9.034,2.0,-1.47,18.0,73.0,58.0,50.5206446,-84.8311832,0.0,16.0,52.5,9.034,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:19,33.39999999999998,2.0,,0.0,30.0,1.0,1043.47,33.39999999999998,9.16,2.0,-2.05,20.0,77.0,61.5,50.5207369,-84.8312246,0.0,14.0,45.5,9.16,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:20,33.0,2.0,,0.0,30.0,2.0,1052.81,33.0,9.382,2.0,-2.55,22.0,81.0,65.0,50.5208348,-84.8312573,0.0,11.5,38.0,9.382,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:21,32.60000000000002,2.0,,0.0,30.0,2.0,1062.18,32.60000000000002,9.428,2.0,-3.02,24.0,85.0,68.5,50.5209327,-84.8312922,0.0,9.5,30.5,9.428,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:22,32.200000000000045,2.0,,5.0,30.0,3.0,1071.44,32.200000000000045,9.07,2.0,-3.41,26.0,89.0,71.5,50.5210245,-84.8313416,1.0,7.0,23.5,9.07,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:23,31.799999999999955,2.0,,22.0,30.0,3.0,1079.85,31.799999999999955,7.719,2.0,-3.71,28.0,92.0,75.0,50.5211075,-84.8313887,2.0,5.0,16.0,7.719,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:24,31.600000000000023,2.0,,39.0,30.0,3.0,1086.44,31.600000000000023,5.605,2.0,-3.91,30.0,96.0,78.5,50.5211712,-84.831429,4.0,2.5,8.5,5.605,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:25,31.600000000000023,2.0,,45.0,30.0,4.0,1090.98,31.600000000000023,3.473,2.0,-3.95,32.0,99.0,82.0,50.521211,-84.8314668,15.0,0.5,1.5,3.473,19.0,2022,10,29,17,4.83,207.0
97,2022-10-29 17:56:26,31.600000000000023,2.0,,44.0,30.0,4.0,1093.95,31.600000000000023,2.438,2.0,-3.72,29.5,82.0,80.5,50.5212409,-84.8314862,22.0,0.0,10.0,2.438,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:27,31.600000000000023,2.0,,42.0,30.0,4.0,1096.21,31.600000000000023,2.2,2.0,-3.31,25.5,65.0,78.5,50.5212643,-84.8314954,37.0,0.0,22.5,2.2,19.0,2022,10,29,17,4.83,207.0
97,2022-10-29 17:56:28,31.600000000000023,2.0,,36.0,30.0,4.0,1098.61,31.600000000000023,2.843,2.0,-2.83,22.0,54.0,80.0,50.5212885,-84.8315084,40.0,2.5,35.0,2.843,19.0,2022,10,29,17,4.83,207.0
98,2022-10-29 17:56:29,31.600000000000023,2.0,,30.0,30.0,4.0,1101.9,31.600000000000023,3.582,2.0,-0.79,20.0,49.0,89.0,50.5213222,-84.8315227,44.0,10.0,47.5,3.582,19.0,2022,10,29,17,4.83,207.0
98,2022-10-29 17:56:30,31.600000000000023,2.0,,42.0,30.0,4.0,1105.96,31.600000000000023,4.471,2.0,-1.05,18.5,45.0,98.5,50.5213624,-84.8315357,171.0,17.5,60.0,4.471,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:31,31.600000000000023,2.0,,76.0,30.0,4.0,1110.7,31.600000000000023,5.214,2.0,-0.43,24.0,48.0,100.0,50.5214117,-84.8315538,258.0,24.5,74.5,5.214,19.0,2022,10,29,17,4.83,207.0
97,2022-10-29 17:56:32,31.600000000000023,2.0,,86.0,31.0,4.0,1116.05,31.600000000000023,5.763,2.0,0.0,31.0,50.0,100.0,50.5214679,-84.8315757,313.0,31.5,89.5,5.763,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:33,31.600000000000023,2.0,,89.0,31.0,4.0,1121.96,31.600000000000023,6.258,2.0,0.0,35.0,52.0,99.0,50.5215291,-84.8316031,340.0,35.5,99.5,6.258,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:34,31.600000000000023,2.0,,92.0,32.0,4.0,1128.47,31.600000000000023,6.717,2.0,0.0,32.5,54.0,95.5,50.5215952,-84.8316345,367.0,34.5,98.0,6.717,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:35,31.600000000000023,2.0,,96.0,32.0,4.0,1135.33,31.600000000000023,7.175,2.0,0.0,30.0,57.0,92.5,50.5216633,-84.8316708,368.0,33.5,97.0,7.175,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:36,31.600000000000023,2.0,,99.0,32.0,4.0,1142.68,31.600000000000023,7.63,2.0,0.0,27.5,59.0,89.0,50.5217351,-84.831707,339.0,32.5,95.5,7.63,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:37,31.600000000000023,2.0,,98.0,33.0,4.0,1150.8,31.600000000000023,8.251,2.0,0.0,24.5,63.0,85.0,50.5218166,-84.8317475,293.0,30.0,91.5,8.251,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:38,31.399999999999977,2.0,,102.0,33.0,4.0,1159.23,31.399999999999977,8.49,2.0,0.0,22.0,68.0,80.5,50.5219027,-84.8317928,258.0,25.5,83.0,8.49,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:39,31.399999999999977,2.0,,101.0,33.0,4.0,1167.61,31.399999999999977,8.314,2.0,0.0,26.0,71.0,87.5,50.5219865,-84.8318379,220.0,22.5,75.5,8.314,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:40,31.399999999999977,2.0,,99.0,33.0,4.0,1176.12,31.399999999999977,8.367,2.0,0.0,30.0,58.0,94.5,50.5220704,-84.8318834,237.0,19.5,68.0,8.367,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:41,31.399999999999977,2.0,,99.0,33.0,4.0,1184.63,31.399999999999977,8.308,2.0,0.0,30.0,59.0,96.5,50.5221564,-84.8319297,265.0,18.5,65.0,8.308,19.0,2022,10,29,17,4.83,207.0
97,2022-10-29 17:56:42,31.200000000000045,2.0,,99.0,34.0,4.0,1192.95,31.200000000000045,8.303,2.0,0.0,26.5,57.0,91.5,50.5222393,-84.8319747,257.0,20.5,70.0,8.303,19.0,2022,10,29,17,4.83,207.0
97,2022-10-29 17:56:43,31.200000000000045,2.0,,100.0,34.0,4.0,1201.22,31.200000000000045,8.296,2.0,0.0,24.0,54.0,79.5,50.5223223,-84.8320194,237.0,26.0,83.0,8.296,19.0,2022,10,29,17,4.83,207.0
97,2022-10-29 17:56:44,31.200000000000045,2.0,,100.0,34.0,4.0,1209.8,31.200000000000045,8.395,2.0,0.0,25.5,53.0,82.5,50.5224068,-84.8320653,242.0,27.0,81.0,8.395,19.0,2022,10,29,17,4.83,207.0
98,2022-10-29 17:56:45,31.0,2.0,,100.0,34.0,4.0,1218.62,31.0,8.455,2.0,0.0,26.0,56.0,85.5,50.5224946,-84.8321115,247.0,25.5,83.0,8.455,19.0,2022,10,29,17,4.83,207.0
98,2022-10-29 17:56:46,31.200000000000045,2.0,,100.0,35.0,4.0,1227.07,31.200000000000045,8.357,2.0,0.0,26.0,58.0,87.0,50.522579,-84.8321608,248.0,24.5,82.0,8.357,19.0,2022,10,29,17,4.83,207.0
97,2022-10-29 17:56:47,31.200000000000045,2.0,,99.0,35.0,4.0,1235.64,31.200000000000045,8.371,2.0,0.0,26.0,58.0,87.5,50.522662,-84.8322121,251.0,23.0,80.0,8.371,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:48,31.399999999999977,2.0,,100.0,35.0,4.0,1244.18,31.399999999999977,8.541,2.0,0.0,27.0,56.0,89.0,50.5227477,-84.8322575,236.0,21.5,82.0,8.541,19.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:49,31.399999999999977,2.0,,101.0,35.0,4.0,1252.81,31.399999999999977,8.73,2.0,0.0,27.5,56.0,84.0,50.5228344,-84.8323029,222.0,25.0,86.5,8.73,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:50,31.399999999999977,2.0,,103.0,36.0,4.0,1261.58,31.399999999999977,8.787,2.0,0.0,25.5,64.0,83.5,50.5229225,-84.8323485,210.0,23.5,80.5,8.787,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:51,31.600000000000023,2.0,,103.0,36.0,4.0,1270.55,31.600000000000023,8.838,2.0,0.0,23.0,66.0,83.5,50.523014,-84.8323939,209.0,21.5,72.5,8.838,19.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:52,31.600000000000023,2.0,,104.0,36.0,4.0,1279.35,31.600000000000023,8.643,2.0,0.0,23.0,64.0,84.5,50.5231004,-84.8324355,227.0,21.0,72.0,8.643,19.0,2022,10,29,17,4.83,207.0
94,2022-10-29 17:56:53,31.600000000000023,2.0,,103.0,36.0,4.0,1288.04,31.600000000000023,8.513,2.0,0.0,27.0,61.0,86.5,50.523189,-84.8324759,258.0,23.5,84.0,8.513,18.0,2022,10,29,17,4.83,207.0
94,2022-10-29 17:56:54,31.600000000000023,2.0,,102.0,37.0,4.0,1296.56,31.600000000000023,8.392,2.0,0.0,24.5,58.0,85.0,50.5232755,-84.8325211,252.0,23.5,84.0,8.392,18.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:55,31.600000000000023,2.0,,101.0,37.0,4.0,1304.96,31.600000000000023,8.222,2.0,0.0,23.5,62.0,83.5,50.5233589,-84.8325664,229.0,22.5,78.0,8.222,18.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:56,31.799999999999955,2.0,,100.0,37.0,4.0,1313.43,31.799999999999955,8.505,2.0,0.0,23.0,63.0,81.5,50.5234455,-84.8326119,208.0,21.0,71.5,8.505,18.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:56:57,31.799999999999955,2.0,,100.0,37.0,4.0,1322.04,31.799999999999955,8.479,2.0,0.0,24.0,59.0,83.0,50.523527,-84.8326698,209.0,20.5,69.0,8.479,18.0,2022,10,29,17,4.83,207.0
96,2022-10-29 17:56:58,32.0,2.0,,99.0,38.0,4.0,1330.32,32.0,8.253,2.0,0.0,27.5,54.0,91.0,50.5235938,-84.8327464,327.0,22.0,75.0,8.253,18.0,2022,10,29,17,4.83,207.0
94,2022-10-29 17:56:59,32.200000000000045,2.0,,99.0,38.0,4.0,1338.43,32.200000000000045,8.363,2.0,0.0,27.5,55.0,92.0,50.5236445,-84.8328384,352.0,22.5,77.0,8.363,18.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:57:00,32.39999999999998,2.0,,100.0,38.0,4.0,1346.72,32.39999999999998,8.316,2.0,0.0,27.5,57.0,92.5,50.5236816,-84.8329471,356.0,23.0,78.5,8.316,18.0,2022,10,29,17,4.83,207.0
94,2022-10-29 17:57:01,32.60000000000002,2.0,,100.0,39.0,4.0,1355.29,32.60000000000002,8.327,2.0,0.0,27.5,57.0,93.0,50.5237102,-84.8330627,351.0,23.0,80.0,8.327,18.0,2022,10,29,17,4.83,207.0
94,2022-10-29 17:57:02,32.799999999999955,2.0,,99.0,39.0,4.0,1363.6,32.799999999999955,8.19,2.0,0.0,27.5,57.0,94.0,50.523733,-84.8331814,307.0,23.5,82.0,8.19,18.0,2022,10,29,17,4.83,207.0
94,2022-10-29 17:57:03,33.200000000000045,2.0,,96.0,39.0,4.0,1371.7,33.200000000000045,7.993,2.0,0.0,27.5,58.0,94.5,50.5237557,-84.8332956,303.0,24.0,83.5,7.993,18.0,2022,10,29,17,4.83,207.0
94,2022-10-29 17:57:04,33.39999999999998,2.0,,96.0,40.0,4.0,1379.65,33.39999999999998,7.764,2.0,0.0,27.5,58.0,95.5,50.5237765,-84.8334047,313.0,24.5,85.5,7.764,18.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:57:05,33.799999999999955,2.0,,95.0,40.0,4.0,1387.47,33.799999999999955,7.509,2.0,0.0,28.0,58.0,96.5,50.5237947,-84.833514,324.0,27.0,89.5,7.509,18.0,2022,10,29,17,4.83,207.0
95,2022-10-29 17:57:06,34.200000000000045,3.0,,95.0,40.0,4.0,1395.3,34.200000000000045,7.443,2.0,1.69,29.0,57.0,97.5,50.5238148,-84.833623,336.0,29.5,94.5,7.443,18.0,2022,10,29,17,4.83,207.0
97,2022-10-29 17:57:07,34.60000000000002,3.0,,94.0,41.0,4.0,1403.1,34.60000000000002,7.459,2.0,2.62,29.0,57.0,98.0,50.5238357,-84.8337323,369.0,31.5,98.0,7.459,18.0,2022,10,29,17,4.83,207.0
94,2022-10-29 17:57:08,34.799999999999955,4.0,,94.0,41.0,4.0,1410.76,34.799999999999955,7.474,2.0,2.88,28.0,54.0,96.0,50.5238559,-84.8338417,372.0,32.0,99.5,7.474,18.0,2022,10,29,17,4.83,207.0
97,2022-10-29 17:57:09,35.200000000000045,4.0,,95.0,41.0,4.0,1418.4,35.200000000000045,7.898,2.0,3.16,25.5,49.0,88.0,50.5238784,-84.8339498,312.0,30.5,99.0,7.898,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:10,35.200000000000045,4.0,,98.0,42.0,4.0,1426.03,35.200000000000045,8.265,2.0,3.4,25.0,59.0,87.5,50.5239,-84.8340571,262.0,30.5,99.0,8.265,18.0,2022,10,29,17,4.83,207.0
103,2022-10-29 17:57:11,35.200000000000045,5.0,,101.0,42.0,4.0,1434.25,35.200000000000045,8.698,2.0,3.43,24.0,63.0,85.0,50.5239191,-84.8341729,229.0,27.0,91.0,8.698,18.0,2022,10,29,17,4.83,207.0
103,2022-10-29 17:57:12,35.0,5.0,,102.0,42.0,4.0,1443.89,35.0,9.298,2.0,3.16,22.5,66.0,80.0,50.5239338,-84.8343087,203.0,22.5,79.5,9.298,18.0,2022,10,29,17,4.83,207.0
103,2022-10-29 17:57:13,34.799999999999955,5.0,,105.0,42.0,4.0,1453.04,34.799999999999955,9.499,2.0,0.97,19.5,67.0,70.0,50.5239513,-84.8344404,169.0,21.5,75.0,9.499,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:14,34.39999999999998,5.0,,102.0,42.0,4.0,1462.51,34.39999999999998,9.761,2.0,0.0,16.0,51.0,60.0,50.5239797,-84.8345713,153.0,20.5,70.5,9.761,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:15,34.0,5.0,,101.0,42.0,5.0,1472.33,34.0,10.134,2.0,0.02,17.5,59.0,64.5,50.5240086,-84.8347089,142.0,18.0,68.0,10.134,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:16,33.60000000000002,5.0,,103.0,43.0,5.0,1482.09,33.60000000000002,10.291,3.0,-0.77,20.5,65.0,73.0,50.5240268,-84.8348459,150.0,16.0,63.5,10.291,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:17,33.39999999999998,5.0,,104.0,43.0,6.0,1491.3,33.39999999999998,10.253,3.0,-1.66,20.0,68.0,73.0,50.524049,-84.8349743,155.0,16.5,54.5,10.253,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:18,33.200000000000045,5.0,,104.0,43.0,6.0,1500.08,33.200000000000045,9.868,3.0,-2.21,20.0,69.0,69.5,50.5240664,-84.8350998,140.0,16.0,54.5,9.868,18.0,2022,10,29,17,4.83,207.0
100,2022-10-29 17:57:19,33.0,5.0,,102.0,43.0,6.0,1509.49,33.0,9.467,3.0,-2.47,20.0,66.0,66.5,50.5240767,-84.8352361,147.0,15.5,54.0,9.467,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:20,33.200000000000045,5.0,,100.0,43.0,6.0,1519.42,33.200000000000045,9.117,3.0,-2.4,21.0,66.0,73.0,50.524095,-84.8353772,165.0,15.0,53.5,9.117,18.0,2022,10,29,17,4.83,207.0
100,2022-10-29 17:57:21,33.39999999999998,5.0,,97.0,43.0,6.0,1529.08,33.39999999999998,8.781,3.0,-2.05,18.5,64.0,69.5,50.5241153,-84.8355153,179.0,17.0,60.5,8.781,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:22,33.60000000000002,5.0,,93.0,43.0,6.0,1537.97,33.60000000000002,8.16,3.0,-0.62,10.0,61.0,43.5,50.5241341,-84.8356387,164.0,22.5,76.0,8.16,18.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:23,33.60000000000002,5.0,,79.0,44.0,6.0,1545.9,33.60000000000002,7.367,3.0,0.0,11.0,58.0,44.5,50.5241475,-84.8357514,139.0,21.0,72.5,7.367,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:24,33.799999999999955,5.0,,53.0,44.0,6.0,1553.12,33.799999999999955,6.606,3.0,-0.03,11.5,55.0,45.5,50.5241611,-84.8358563,115.0,20.0,68.5,6.606,18.0,2022,10,29,17,4.83,207.0
103,2022-10-29 17:57:25,34.0,6.0,,28.0,44.0,6.0,1559.72,34.0,5.765,3.0,0.35,12.5,63.0,47.0,50.524179,-84.8359507,91.0,19.0,65.0,5.765,18.0,2022,10,29,17,4.83,207.0
103,2022-10-29 17:57:26,34.39999999999998,6.0,,3.0,44.0,6.0,1565.49,34.39999999999998,4.675,3.0,0.93,13.0,72.0,48.0,50.5242018,-84.8360288,0.0,18.0,61.5,4.675,18.0,2022,10,29,17,4.83,207.0
103,2022-10-29 17:57:27,34.60000000000002,6.0,,0.0,44.0,6.0,1570.03,34.60000000000002,3.671,2.0,1.55,13.5,81.0,49.0,50.5242243,-84.8360892,0.0,17.0,57.5,3.671,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:28,34.60000000000002,6.0,,5.0,44.0,6.0,1573.68,34.60000000000002,3.282,2.0,2.11,14.5,90.0,50.0,50.524245,-84.8361345,8.0,15.5,54.0,3.282,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:29,34.799999999999955,6.0,,11.0,44.0,6.0,1577.33,34.799999999999955,3.355,2.0,2.48,19.5,99.0,65.5,50.5242632,-84.8361798,18.0,10.5,63.0,3.355,18.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:30,35.0,7.0,,17.0,44.0,6.0,1581.09,35.0,3.599,2.0,2.79,25.0,85.0,83.0,50.524285,-84.836225,28.0,5.0,73.5,3.599,18.0,2022,10,29,17,4.83,207.0
100,2022-10-29 17:57:31,35.200000000000045,7.0,,50.0,44.0,6.0,1585.3,35.200000000000045,4.212,2.0,3.15,29.0,67.0,98.0,50.5243145,-84.836271,158.0,3.0,84.0,4.212,18.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:32,35.39999999999998,7.0,,64.0,44.0,6.0,1589.97,35.39999999999998,4.704,2.0,3.51,23.5,52.0,97.0,50.5243482,-84.8363203,299.0,25.5,95.0,4.704,18.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:33,35.39999999999998,7.0,,68.0,44.0,6.0,1595.29,35.39999999999998,4.978,2.0,3.75,26.0,50.0,98.0,50.5243886,-84.8363751,339.0,28.5,97.5,4.978,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:34,35.60000000000002,7.0,,69.0,45.0,6.0,1600.79,35.60000000000002,5.113,2.0,3.79,25.5,50.0,93.0,50.5244339,-84.8364256,309.0,27.5,93.5,5.113,18.0,2022,10,29,17,4.83,207.0
103,2022-10-29 17:57:35,35.799999999999955,7.0,,68.0,45.0,6.0,1605.99,35.799999999999955,4.883,2.0,3.66,23.5,51.0,84.5,50.5244802,-84.836464,259.0,25.0,86.0,4.883,18.0,2022,10,29,17,4.83,207.0
100,2022-10-29 17:57:36,35.799999999999955,7.0,,68.0,45.0,6.0,1610.94,35.799999999999955,4.68,2.0,3.42,22.0,53.0,77.5,50.5245277,-84.8364953,214.0,23.0,79.5,4.68,18.0,2022,10,29,17,4.83,207.0
100,2022-10-29 17:57:37,36.0,8.0,,68.0,45.0,6.0,1615.6,36.0,4.614,2.0,3.16,23.5,56.0,82.0,50.5245756,-84.8365237,188.0,22.0,80.5,4.614,18.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:38,36.200000000000045,8.0,,68.0,46.0,6.0,1619.47,36.200000000000045,4.278,2.0,2.95,25.5,55.0,86.5,50.5246166,-84.8365408,188.0,21.0,81.0,4.278,18.0,2022,10,29,17,4.83,207.0
103,2022-10-29 17:57:39,36.200000000000045,8.0,,68.0,46.0,6.0,1623.66,36.200000000000045,4.369,2.0,2.69,27.0,55.0,91.0,50.5246595,-84.8365551,188.0,20.0,81.5,4.369,18.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:40,36.200000000000045,8.0,,72.0,46.0,6.0,1630.01,36.200000000000045,5.454,2.0,2.46,29.0,54.0,95.5,50.5247263,-84.8365691,254.0,19.0,82.5,5.454,18.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:41,36.200000000000045,8.0,,95.0,46.0,6.0,1636.95,36.200000000000045,6.578,2.0,2.24,31.0,52.0,99.5,50.5248006,-84.8365835,473.0,19.5,85.0,6.578,18.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:42,36.200000000000045,8.0,,113.0,47.0,6.0,1644.94,36.200000000000045,7.635,2.0,0.71,33.0,45.0,99.5,50.5248844,-84.8366004,665.0,30.5,98.5,7.635,18.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:43,36.0,8.0,,104.0,48.0,6.0,1653.5,36.0,8.37,2.0,0.0,22.0,34.0,83.5,50.5249744,-84.8366237,639.0,34.5,100.0,8.37,18.0,2022,10,29,17,4.83,207.0
100,2022-10-29 17:57:44,35.799999999999955,8.0,,95.0,48.0,6.0,1662.69,35.799999999999955,9.176,2.0,0.0,27.0,47.0,88.5,50.5250736,-84.8366419,557.0,28.0,91.0,9.176,18.0,2022,10,29,17,4.83,207.0
99,2022-10-29 17:57:45,35.60000000000002,8.0,,102.0,49.0,6.0,1672.71,35.60000000000002,10.063,2.0,0.0,33.5,53.0,98.5,50.5251812,-84.8366603,743.0,24.5,88.0,10.063,18.0,2022,10,29,17,4.83,207.0
100,2022-10-29 17:57:46,35.200000000000045,8.0,,111.0,50.0,7.0,1683.55,35.200000000000045,10.543,2.0,-0.55,27.0,55.0,93.0,50.525296,-84.8366745,545.0,33.0,99.5,10.543,18.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:47,35.0,8.0,,108.0,50.0,7.0,1695.42,35.0,11.007,3.0,-1.24,20.5,57.0,73.5,50.5254218,-84.8366874,350.0,26.0,96.5,11.007,17.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:48,34.60000000000002,8.0,,108.0,50.0,7.0,1707.63,34.60000000000002,11.454,3.0,-1.79,24.5,65.0,83.0,50.5255525,-84.8367129,296.0,24.5,85.0,11.454,17.0,2022,10,29,17,4.83,207.0
103,2022-10-29 17:57:49,34.200000000000045,8.0,,107.0,51.0,8.0,1719.85,34.200000000000045,11.717,3.0,-2.2,29.5,62.0,91.0,50.5256807,-84.8367493,322.0,25.5,84.5,11.717,17.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:50,34.0,8.0,,103.0,51.0,8.0,1731.7,34.0,11.703,3.0,-2.47,33.0,56.0,96.0,50.5258021,-84.8367972,358.0,27.0,90.0,11.703,17.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:51,33.799999999999955,8.0,,101.0,51.0,8.0,1743.29,33.799999999999955,11.321,3.0,-2.59,28.5,52.0,93.0,50.5259172,-84.8368675,358.0,28.0,98.5,11.321,17.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:52,33.60000000000002,8.0,,66.0,52.0,9.0,1755.26,33.60000000000002,10.857,3.0,-2.56,27.0,55.0,91.0,50.5260253,-84.8369586,265.0,28.0,97.5,10.857,17.0,2022,10,29,17,4.83,207.0
101,2022-10-29 17:57:53,33.60000000000002,8.0,,54.0,52.0,9.0,1766.5,33.60000000000002,10.819,3.0,-2.41,25.5,55.0,89.0,50.5261074,-84.8370739,195.0,28.0,95.5,10.819,17.0,2022,10,29,17,4.83,207.0
100,2022-10-29 17:57:54,33.39999999999998,8.0,,100.0,52.0,9.0,1777.55,33.39999999999998,10.921,3.0,-2.13,24.5,55.0,87.0,50.5261651,-84.8372136,190.0,27.5,93.5,10.921,17.0,2022,10,29,17,4.83,207.0
100,2022-10-29 17:57:55,33.39999999999998,8.0,,106.0,52.0,9.0,1789.26,33.39999999999998,10.802,3.0,-1.77,23.5,54.0,85.0,50.5262099,-84.8373685,231.0,27.5,91.5,10.802,17.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:56,33.60000000000002,8.0,,105.0,53.0,9.0,1800.21,33.60000000000002,10.362,3.0,-1.39,22.0,54.0,83.0,50.5262461,-84.83752,307.0,27.5,89.5,10.362,17.0,2022,10,29,17,4.83,207.0
102,2022-10-29 17:57:57,33.799999999999955,8.0,,103.0,53.0,9.0,1809.98,33.799999999999955,9.961,3.0,-0.42,20.5,54.0,75.0,50.5262709,-84.8376555,385.0,25.5,80.0,9.961,17.0,2022,10,29,17,4.83,207.0
104,2022-10-29 17:57:58,34.0,8.0,,98.0,53.0,9.0,1819.54,34.0,9.637,3.0,0.0,19.0,62.0,70.0,50.5262837,-84.8377916,301.0,21.5,67.0,9.637,17.0,2022,10,29,17,4.83,207.0
106,2022-10-29 17:57:59,34.39999999999998,8.0,,82.0,53.0,9.0,1828.87,34.39999999999998,8.952,3.0,0.13,12.5,41.0,46.5,50.5262983,-84.8379259,232.0,18.0,58.5,8.952,17.0,2022,10,29,17,4.83,207.0
107,2022-10-29 17:58:00,34.60000000000002,9.0,,67.0,53.0,9.0,1837.03,34.60000000000002,7.612,3.0,0.54,0.5,13.0,5.0,50.5263074,-84.8380449,102.0,16.5,55.0,7.612,17.0,2022,10,29,17,4.83,207.0
