distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,enhanced_altitude,ascent,battery_soc,cadence,calories,descent,grade,heart_rate,left_right_balance,power,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
691.79,5.461,2.0,50.5378483,-84.820047,5.461,2023-05-17 22:48:48,55.0,55.0,2.0,,4.0,14.0,7.0,0.0,130.0,24.0,0.0,10.0,92.0,13.5,88.5,17.0,2023,5,17,22,0.95,108.0
697.01,5.266,2.0,50.5378145,-84.8199879,5.266,2023-05-17 22:48:49,55.200000000000045,55.200000000000045,2.0,,0.0,14.0,7.0,0.0,130.0,30.0,0.0,14.5,93.5,11.0,90.5,17.0,2023,5,17,22,0.95,108.0
702.17,5.195,2.0,50.5377782,-84.8199293,5.195,2023-05-17 22:48:50,55.200000000000045,55.200000000000045,2.0,,0.0,14.0,7.0,0.0,130.0,37.0,0.0,19.0,95.0,8.0,92.0,17.0,2023,5,17,22,0.95,108.0
707.23,5.143,2.0,50.5377423,-84.8198746,5.143,2023-05-17 22:48:51,55.200000000000045,55.200000000000045,2.0,,0.0,14.0,7.0,0.0,130.0,43.0,0.0,23.0,96.5,5.5,94.0,17.0,2023,5,17,22,0.95,108.0
712.49,5.451,2.0,50.5376995,-84.8198289,5.451,2023-05-17 22:48:52,55.200000000000045,55.200000000000045,2.0,,43.0,14.0,7.0,0.0,131.0,49.0,2.0,27.5,98.0,3.0,95.5,17.0,2023,5,17,22,0.95,108.0
718.5,6.076,2.0,50.5376527,-84.8197694,6.076,2023-05-17 22:48:53,55.39999999999998,55.39999999999998,2.0,,61.0,14.0,7.0,0.0,131.0,55.0,121.0,32.0,99.5,0.5,97.5,17.0,2023,5,17,22,0.95,108.0
724.87,6.474,2.0,50.537612,-84.819697,6.474,2023-05-17 22:48:54,55.39999999999998,55.39999999999998,2.0,,70.0,15.0,7.0,0.0,131.0,55.0,300.0,31.5,99.5,21.5,99.5,17.0,2023,5,17,22,0.95,108.0
730.88,6.142,2.0,50.5375733,-84.8196287,6.142,2023-05-17 22:48:55,55.60000000000002,55.60000000000002,2.0,,73.0,15.0,7.0,0.0,131.0,54.0,312.0,31.0,99.5,32.5,100.0,17.0,2023,5,17,22,0.95,108.0
736.92,6.227,2.0,50.5375326,-84.8195607,6.227,2023-05-17 22:48:56,55.60000000000002,55.60000000000002,2.0,,76.0,15.0,7.0,0.0,131.0,53.0,321.0,31.0,99.0,32.0,99.5,17.0,2023,5,17,22,0.95,108.0
743.54,6.842,2.0,50.5374871,-84.8194837,6.842,2023-05-17 22:48:57,55.60000000000002,55.60000000000002,2.0,,78.0,16.0,7.0,0.0,132.0,52.0,293.0,30.5,97.5,31.5,99.5,17.0,2023,5,17,22,0.95,108.0
750.52,6.899,2.0,50.5374393,-84.8194058,6.899,2023-05-17 22:48:58,55.60000000000002,55.60000000000002,2.0,,79.0,16.0,7.0,0.0,132.0,51.0,257.0,25.0,82.0,31.5,99.5,17.0,2023,5,17,22,0.95,108.0
757.67,6.976,2.0,50.5373892,-84.8193285,6.976,2023-05-17 22:48:59,55.60000000000002,55.60000000000002,2.0,,68.0,16.0,7.0,0.0,132.0,50.0,216.0,20.0,66.5,23.5,81.0,17.0,2023,5,17,22,0.95,108.0
764.75,6.978,2.0,50.5373392,-84.819251,6.978,2023-05-17 22:49:00,55.60000000000002,55.60000000000002,2.0,,50.0,16.0,7.0,0.0,132.0,52.0,174.0,24.0,65.0,18.0,66.0,17.0,2023,5,17,22,0.95,108.0
771.77,6.965,2.0,50.5372912,-84.8191737,6.965,2023-05-17 22:49:01,55.60000000000002,55.60000000000002,2.0,,36.0,16.0,7.0,0.0,132.0,55.0,67.0,34.0,72.5,14.5,56.0,17.0,2023,5,17,22,0.95,108.0
778.6,6.752,2.0,50.5372458,-84.8190963,6.752,2023-05-17 22:49:02,55.60000000000002,55.60000000000002,2.0,,65.0,16.0,7.0,0.0,132.0,58.0,62.0,41.0,78.0,11.0,51.0,16.0,2023,5,17,22,0.95,108.0
785.26,6.593,2.0,50.5371982,-84.8190236,6.593,2023-05-17 22:49:03,55.60000000000002,55.60000000000002,2.0,,64.0,16.0,7.0,0.0,132.0,60.0,59.0,22.0,64.5,1.5,93.5,16.0,2023,5,17,22,0.95,108.0
791.9,6.658,2.0,50.537148,-84.8189549,6.658,2023-05-17 22:49:04,55.60000000000002,55.60000000000002,2.0,,42.0,16.0,7.0,0.0,132.0,63.0,56.0,16.0,64.0,2.5,92.5,16.0,2023,5,17,22,0.95,108.0
798.59,6.731,2.0,50.5370955,-84.8188908,6.731,2023-05-17 22:49:05,55.60000000000002,55.60000000000002,2.0,,20.0,16.0,7.0,0.0,132.0,66.0,54.0,12.0,65.5,5.5,83.0,16.0,2023,5,17,22,0.95,108.0
804.96,6.357,2.0,50.5370456,-84.8188277,6.357,2023-05-17 22:49:06,55.799999999999955,55.799999999999955,2.0,,0.0,16.0,7.0,0.0,131.0,52.0,0.0,8.0,67.0,8.5,74.0,16.0,2023,5,17,22,0.95,108.0
811.02,6.066,2.0,50.5370004,-84.8187644,6.066,2023-05-17 22:49:07,55.799999999999955,55.799999999999955,2.0,,14.0,16.0,7.0,0.0,131.0,25.0,5.0,4.5,69.0,11.0,65.0,16.0,2023,5,17,22,0.95,108.0
817.27,6.384,2.0,50.5369503,-84.8187001,6.384,2023-05-17 22:49:08,55.799999999999955,55.799999999999955,2.0,,21.0,16.0,7.0,0.0,131.0,5.0,15.0,0.5,70.5,14.0,56.0,16.0,2023,5,17,22,0.95,108.0
823.69,6.478,2.0,50.5369,-84.8186365,6.478,2023-05-17 22:49:09,55.799999999999955,55.799999999999955,2.0,,71.0,16.0,7.0,0.0,130.0,61.0,57.0,5.0,72.0,15.5,58.5,16.0,2023,5,17,22,0.95,108.0
830.16,6.499,2.0,50.5368545,-84.8185686,6.499,2023-05-17 22:49:10,55.799999999999955,55.799999999999955,2.0,,72.0,16.0,7.0,0.0,129.0,64.0,83.0,11.5,74.0,16.5,62.5,16.0,2023,5,17,22,0.95,108.0
836.74,6.532,2.0,50.5368064,-84.8184994,6.532,2023-05-17 22:49:11,55.799999999999955,55.799999999999955,2.0,,73.0,16.0,7.0,0.0,129.0,61.0,113.0,17.5,75.5,17.5,67.0,16.0,2023,5,17,22,0.95,108.0
843.16,6.539,2.0,50.5367545,-84.8184362,6.539,2023-05-17 22:49:12,55.60000000000002,55.60000000000002,2.0,,73.0,17.0,7.0,0.0,128.0,58.0,124.0,23.0,76.5,18.5,70.5,16.0,2023,5,17,22,0.95,108.0
849.77,6.573,2.0,50.5367,-84.8183768,6.573,2023-05-17 22:49:13,55.60000000000002,55.60000000000002,2.0,,74.0,17.0,7.0,0.0,127.0,52.0,127.0,22.5,73.5,18.0,68.0,16.0,2023,5,17,22,0.95,108.0
856.38,6.429,2.0,50.5366429,-84.8183219,6.429,2023-05-17 22:49:14,55.60000000000002,55.60000000000002,2.0,,74.0,17.0,7.0,0.0,125.0,56.0,130.0,21.5,70.5,17.5,65.5,16.0,2023,5,17,22,0.95,108.0
862.87,6.543,2.0,50.5365837,-84.8182672,6.543,2023-05-17 22:49:15,55.60000000000002,55.60000000000002,2.0,,70.0,17.0,7.0,0.0,125.0,60.0,144.0,24.5,80.5,19.5,72.0,16.0,2023,5,17,22,0.95,108.0
869.33,6.51,2.0,50.5365267,-84.8182169,6.51,2023-05-17 22:49:16,55.60000000000002,55.60000000000002,2.0,,57.0,17.0,7.0,0.0,125.0,48.0,146.0,29.0,90.0,22.0,82.0,16.0,2023,5,17,22,0.95,108.0
875.65,6.232,2.0,50.5364701,-84.8181672,6.232,2023-05-17 22:49:17,55.60000000000002,55.60000000000002,2.0,,45.0,17.0,7.0,0.0,124.0,26.0,147.0,32.0,85.0,24.0,88.5,16.0,2023,5,17,22,0.95,108.0
882.16,6.547,2.0,50.5364112,-84.8181129,6.547,2023-05-17 22:49:18,55.799999999999955,55.799999999999955,2.0,,47.0,17.0,7.0,0.0,123.0,13.0,147.0,34.5,80.0,26.0,94.5,16.0,2023,5,17,22,0.95,108.0
889.15,7.003,2.0,50.5363478,-84.8180626,7.003,2023-05-17 22:49:19,55.799999999999955,55.799999999999955,2.0,,63.0,18.0,7.0,0.0,122.0,72.0,140.0,29.0,84.5,25.0,90.5,16.0,2023,5,17,22,0.95,108.0
896.23,6.975,2.0,50.5362812,-84.8180167,6.975,2023-05-17 22:49:20,55.799999999999955,55.799999999999955,2.0,,77.0,18.0,7.0,0.0,121.0,59.0,166.0,25.5,84.0,24.0,87.5,16.0,2023,5,17,22,0.95,108.0
903.15,6.909,2.0,50.5362155,-84.8179713,6.909,2023-05-17 22:49:21,55.799999999999955,55.799999999999955,2.0,,77.0,18.0,7.0,0.0,120.0,54.0,161.0,24.5,82.5,24.0,84.5,16.0,2023,5,17,22,0.95,108.0
910.07,6.848,2.0,50.536147,-84.8179257,6.848,2023-05-17 22:49:22,55.799999999999955,55.799999999999955,2.0,,78.0,18.0,7.0,0.0,120.0,59.0,151.0,25.0,86.0,22.5,78.5,16.0,2023,5,17,22,0.95,108.0
917.1,6.99,2.0,50.5360782,-84.8178798,6.99,2023-05-17 22:49:23,55.60000000000002,55.60000000000002,2.0,,79.0,18.0,7.0,0.0,120.0,57.0,160.0,26.0,90.0,20.5,72.5,16.0,2023,5,17,22,0.95,108.0
924.34,7.214,2.0,50.5360082,-84.8178389,7.214,2023-05-17 22:49:24,55.60000000000002,55.60000000000002,2.0,,80.0,18.0,7.0,0.0,120.0,56.0,204.0,26.5,93.5,20.0,70.5,16.0,2023,5,17,22,0.95,108.0
931.9,7.401,2.0,50.5359336,-84.8177984,7.401,2023-05-17 22:49:25,55.60000000000002,55.60000000000002,2.0,,82.0,19.0,7.0,0.0,119.0,56.0,210.0,27.0,93.5,21.5,76.5,16.0,2023,5,17,22,0.95,108.0
939.57,7.488,2.0,50.535858,-84.8177527,7.488,2023-05-17 22:49:26,55.60000000000002,55.60000000000002,2.0,,83.0,19.0,7.0,0.0,118.0,55.0,206.0,24.5,87.5,25.0,90.0,16.0,2023,5,17,22,0.95,108.0
947.2,7.507,2.0,50.535783,-84.8177114,7.507,2023-05-17 22:49:27,55.60000000000002,55.60000000000002,2.0,,84.0,19.0,7.0,0.0,118.0,51.0,201.0,22.0,76.5,22.5,84.0,16.0,2023,5,17,22,0.95,108.0
954.93,7.58,2.0,50.5357035,-84.8176707,7.58,2023-05-17 22:49:28,55.60000000000002,55.60000000000002,2.0,,84.0,19.0,7.0,0.0,119.0,53.0,196.0,23.0,80.5,20.0,79.0,16.0,2023,5,17,22,0.95,108.0
962.57,7.614,2.0,50.535624,-84.8176297,7.614,2023-05-17 22:49:29,55.60000000000002,55.60000000000002,2.0,,84.0,19.0,7.0,0.0,120.0,52.0,208.0,24.0,83.0,21.0,82.0,16.0,2023,5,17,22,0.95,108.0
970.42,7.674,2.0,50.5355457,-84.8175938,7.674,2023-05-17 22:49:30,55.39999999999998,55.39999999999998,2.0,,85.0,20.0,7.0,0.0,120.0,53.0,218.0,23.0,81.5,23.0,86.5,16.0,2023,5,17,22,0.95,108.0
978.68,7.692,2.0,50.5354641,-84.8175534,7.692,2023-05-17 22:49:31,55.39999999999998,55.39999999999998,2.0,,85.0,20.0,7.0,0.0,120.0,53.0,217.0,21.5,77.0,24.0,85.5,16.0,2023,5,17,22,0.95,108.0
986.92,7.695,2.0,50.5353809,-84.8175158,7.695,2023-05-17 22:49:32,55.39999999999998,55.39999999999998,2.0,,86.0,20.0,7.0,0.0,121.0,50.0,204.0,19.5,72.5,24.5,85.0,16.0,2023,5,17,22,0.95,108.0
994.97,7.607,2.0,50.5352963,-84.8174839,7.607,2023-05-17 22:49:33,55.200000000000045,55.200000000000045,2.0,,86.0,20.0,7.0,0.0,121.0,52.0,189.0,21.5,71.5,22.0,80.5,16.0,2023,5,17,22,0.95,108.0
1003.01,7.428,2.0,50.5352145,-84.8174477,7.428,2023-05-17 22:49:34,55.0,55.0,2.0,,85.0,20.0,7.0,0.0,121.0,53.0,158.0,21.0,70.0,19.5,76.0,16.0,2023,5,17,22,0.95,108.0
1010.85,7.387,2.0,50.5351372,-84.8174113,7.387,2023-05-17 22:49:35,55.0,55.0,2.0,,84.0,21.0,7.0,0.0,121.0,54.0,146.0,19.5,70.0,17.5,70.5,16.0,2023,5,17,22,0.95,108.0
1018.59,7.364,2.0,50.5350597,-84.8173705,7.364,2023-05-17 22:49:36,55.200000000000045,55.200000000000045,2.0,,84.0,21.0,7.0,0.0,122.0,55.0,140.0,21.0,72.0,17.0,65.5,16.0,2023,5,17,22,0.95,108.0
1026.19,7.113,2.0,50.5349845,-84.817325,7.113,2023-05-17 22:49:37,55.39999999999998,55.39999999999998,2.0,,83.0,21.0,7.0,0.0,122.0,57.0,136.0,21.0,75.0,17.5,68.0,16.0,2023,5,17,22,0.95,108.0
1033.45,6.918,2.0,50.5349116,-84.8172794,6.918,2023-05-17 22:49:38,55.60000000000002,55.60000000000002,2.0,,81.0,21.0,7.0,0.0,122.0,57.0,138.0,23.0,79.5,18.0,70.0,16.0,2023,5,17,22,0.95,108.0
1040.62,7.182,2.0,50.5348393,-84.8172385,7.182,2023-05-17 22:49:39,55.60000000000002,55.60000000000002,2.0,,81.0,21.0,7.0,0.0,122.0,57.0,139.0,22.5,78.0,18.5,68.5,15.0,2023,5,17,22,0.95,108.0
1047.9,7.285,2.0,50.5347673,-84.8172025,7.285,2023-05-17 22:49:40,55.799999999999955,55.799999999999955,2.0,,80.0,21.0,7.0,0.0,122.0,59.0,137.0,21.5,75.5,18.0,66.5,15.0,2023,5,17,22,0.95,108.0
1055.4,7.367,2.0,50.5346925,-84.817162,7.367,2023-05-17 22:49:41,56.0,56.0,2.0,,79.0,21.0,7.0,0.0,122.0,59.0,134.0,22.5,76.0,17.0,67.5,15.0,2023,5,17,22,0.95,108.0
1062.95,7.478,2.0,50.5346161,-84.8171244,7.478,2023-05-17 22:49:42,56.200000000000045,56.200000000000045,2.0,,80.0,21.0,7.0,0.0,122.0,57.0,134.0,21.5,74.5,17.0,67.5,15.0,2023,5,17,22,0.95,108.0
1069.92,6.817,2.0,50.534545,-84.8170969,6.817,2023-05-17 22:49:43,56.200000000000045,56.200000000000045,2.0,,80.0,22.0,7.0,0.0,122.0,54.0,154.0,22.5,76.5,17.5,69.0,15.0,2023,5,17,22,0.95,108.0
1076.95,6.642,2.0,50.5344748,-84.8170568,6.642,2023-05-17 22:49:44,56.39999999999998,56.39999999999998,2.0,,76.0,22.0,7.0,0.0,122.0,54.0,148.0,22.0,74.0,18.0,72.0,15.0,2023,5,17,22,0.95,108.0
1084.21,6.837,2.0,50.5344042,-84.8170151,6.837,2023-05-17 22:49:45,56.60000000000002,56.60000000000002,2.0,,50.0,22.0,7.0,0.0,123.0,69.0,122.0,16.5,59.0,19.0,74.5,15.0,2023,5,17,22,0.95,108.0
1091.09,6.633,2.0,50.5343343,-84.8169838,6.633,2023-05-17 22:49:46,56.60000000000002,56.60000000000002,2.0,,30.0,22.0,7.0,0.0,123.0,100.0,66.0,5.0,26.5,15.5,60.0,15.0,2023,5,17,22,0.95,108.0
1097.59,6.268,2.0,50.5342657,-84.8169558,6.268,2023-05-17 22:49:47,56.799999999999955,56.799999999999955,2.0,,19.0,22.0,7.0,0.0,123.0,100.0,47.0,7.5,33.5,13.0,62.5,15.0,2023,5,17,22,0.95,108.0
1103.61,5.7,2.0,50.5342035,-84.8169331,5.7,2023-05-17 22:49:48,56.799999999999955,56.799999999999955,2.0,,9.0,22.0,7.0,0.0,123.0,100.0,28.0,11.0,45.5,10.5,67.5,15.0,2023,5,17,22,0.95,108.0
1108.99,5.058,2.0,50.5341491,-84.8169103,5.058,2023-05-17 22:49:49,56.799999999999955,56.799999999999955,2.0,,0.0,22.0,7.0,0.0,123.0,100.0,0.0,14.5,57.0,8.0,72.0,15.0,2023,5,17,22,0.95,108.0
1113.88,4.772,2.0,50.5340991,-84.8168879,4.772,2023-05-17 22:49:50,57.0,57.0,2.0,,0.0,22.0,7.0,0.0,124.0,100.0,0.0,18.5,69.0,5.5,76.5,15.0,2023,5,17,22,0.95,108.0
1118.66,4.854,2.0,50.534051,-84.8168647,4.854,2023-05-17 22:49:51,57.0,57.0,2.0,,11.0,22.0,7.0,0.0,124.0,100.0,10.0,22.0,80.5,3.0,81.0,15.0,2023,5,17,22,0.95,108.0
1123.73,5.087,2.0,50.5340014,-84.8168381,5.087,2023-05-17 22:49:52,57.0,57.0,2.0,,39.0,22.0,7.0,0.0,124.0,100.0,37.0,25.5,92.5,1.0,86.0,15.0,2023,5,17,22,0.95,108.0
1129.17,5.374,2.0,50.5339467,-84.8168059,5.374,2023-05-17 22:49:53,56.799999999999955,56.799999999999955,2.0,,60.0,22.0,7.0,0.0,125.0,70.0,198.0,29.0,98.0,0.0,90.5,15.0,2023,5,17,22,0.95,108.0
1134.72,5.64,2.0,50.5338919,-84.8167742,5.64,2023-05-17 22:49:54,56.799999999999955,56.799999999999955,2.0,,66.0,23.0,7.0,0.0,125.0,55.0,262.0,32.5,99.5,11.5,95.0,15.0,2023,5,17,22,0.95,108.0
1140.51,5.876,2.0,50.5338354,-84.8167422,5.876,2023-05-17 22:49:55,57.0,57.0,2.0,,70.0,23.0,7.0,0.0,125.0,52.0,288.0,35.0,99.5,36.0,99.0,15.0,2023,5,17,22,0.95,108.0
1146.73,6.136,2.0,50.533774,-84.8167106,6.136,2023-05-17 22:49:56,57.0,57.0,2.0,,73.0,23.0,7.0,0.0,126.0,53.0,301.0,31.0,97.0,34.0,99.0,15.0,2023,5,17,22,0.95,108.0
1153.33,6.308,2.0,50.5337077,-84.8166739,6.308,2023-05-17 22:49:57,57.0,57.0,2.0,,76.0,23.0,7.0,0.0,126.0,53.0,308.0,27.0,94.0,32.5,99.5,15.0,2023,5,17,22,0.95,108.0
1159.68,6.367,2.0,50.5336441,-84.816639,6.367,2023-05-17 22:49:58,57.0,57.0,2.0,,79.0,24.0,7.0,0.0,127.0,53.0,301.0,28.0,94.5,32.0,99.5,15.0,2023,5,17,22,0.95,108.0
1166.12,6.425,2.0,50.5335795,-84.8166069,6.425,2023-05-17 22:49:59,57.0,57.0,2.0,,82.0,24.0,7.0,0.0,127.0,53.0,276.0,29.5,94.5,31.0,98.5,15.0,2023,5,17,22,0.95,108.0
1173.09,6.503,2.0,50.5335078,-84.816574,6.503,2023-05-17 22:50:00,57.200000000000045,57.200000000000045,2.0,,82.0,24.0,7.0,0.0,127.0,54.0,263.0,28.5,92.5,27.5,96.0,15.0,2023,5,17,22,0.95,108.0
1179.81,6.573,2.0,50.5334416,-84.8165376,6.573,2023-05-17 22:50:01,57.200000000000045,57.200000000000045,2.0,,83.0,25.0,7.0,0.0,127.0,54.0,241.0,27.5,90.5,25.5,94.5,15.0,2023,5,17,22,0.95,108.0
1186.55,6.568,2.0,50.5333755,-84.816501,6.568,2023-05-17 22:50:02,57.39999999999998,57.39999999999998,2.0,,84.0,25.0,7.0,0.0,127.0,55.0,232.0,26.5,88.0,24.5,93.0,15.0,2023,5,17,22,0.95,108.0
1193.26,6.576,2.0,50.5333073,-84.8164689,6.576,2023-05-17 22:50:03,57.39999999999998,57.39999999999998,2.0,,84.0,25.0,7.0,0.0,128.0,55.0,225.0,26.0,85.0,23.5,90.0,15.0,2023,5,17,22,0.95,108.0
1199.99,6.639,2.0,50.5332391,-84.8164374,6.639,2023-05-17 22:50:04,57.60000000000002,57.60000000000002,2.0,,84.0,25.0,7.0,0.0,128.0,53.0,216.0,25.0,82.0,22.5,87.0,15.0,2023,5,17,22,0.95,108.0
1206.77,6.711,2.0,50.533171,-84.8164011,6.711,2023-05-17 22:50:05,57.799999999999955,57.799999999999955,2.0,,85.0,25.0,7.0,0.0,128.0,54.0,210.0,25.0,81.5,22.0,83.5,15.0,2023,5,17,22,0.95,108.0
1213.65,6.738,2.0,50.5331004,-84.8163688,6.738,2023-05-17 22:50:06,57.799999999999955,57.799999999999955,2.0,,86.0,26.0,7.0,0.0,128.0,53.0,204.0,25.0,81.0,22.5,82.5,15.0,2023,5,17,22,0.95,108.0
1220.58,6.774,2.0,50.5330294,-84.816337,6.774,2023-05-17 22:50:07,58.0,58.0,2.0,,86.0,26.0,7.0,0.0,128.0,54.0,206.0,24.5,82.0,22.5,81.5,15.0,2023,5,17,22,0.95,108.0
1227.52,6.801,2.0,50.5329592,-84.8163008,6.801,2023-05-17 22:50:08,58.200000000000045,58.200000000000045,2.0,,87.0,26.0,7.0,0.0,129.0,56.0,214.0,24.0,83.0,21.5,79.0,15.0,2023,5,17,22,0.95,108.0
1234.47,6.828,2.0,50.5328891,-84.8162646,6.828,2023-05-17 22:50:09,58.200000000000045,58.200000000000045,2.0,,87.0,26.0,7.0,0.0,129.0,57.0,203.0,23.5,81.0,24.5,85.0,15.0,2023,5,17,22,0.95,108.0
1241.46,6.856,2.0,50.5328186,-84.8162324,6.856,2023-05-17 22:50:10,58.39999999999998,58.39999999999998,2.0,,87.0,26.0,7.0,0.0,129.0,55.0,194.0,24.0,80.5,21.0,78.5,15.0,2023,5,17,22,0.95,108.0
1248.51,6.912,2.0,50.5327477,-84.8162008,6.912,2023-05-17 22:50:11,58.39999999999998,58.39999999999998,2.0,,87.0,27.0,7.0,0.0,129.0,57.0,200.0,24.5,80.5,20.0,77.0,15.0,2023,5,17,22,0.95,108.0
1255.57,6.976,2.0,50.5326776,-84.8161645,6.976,2023-05-17 22:50:12,58.60000000000002,58.60000000000002,2.0,,85.0,27.0,7.0,0.0,129.0,60.0,204.0,25.5,84.0,20.0,77.5,15.0,2023,5,17,22,0.95,108.0
1262.73,7.004,2.0,50.5326045,-84.8161279,7.004,2023-05-17 22:50:13,58.799999999999955,58.799999999999955,2.0,,83.0,27.0,7.0,0.0,129.0,59.0,207.0,25.5,89.0,20.5,79.0,15.0,2023,5,17,22,0.95,108.0
1269.84,7.017,2.0,50.5325335,-84.8160914,7.017,2023-05-17 22:50:14,58.799999999999955,58.799999999999955,2.0,,84.0,27.0,7.0,0.0,129.0,55.0,205.0,24.0,82.0,23.0,87.5,15.0,2023,5,17,22,0.95,108.0
1276.95,7.073,2.0,50.5324631,-84.816055,7.073,2023-05-17 22:50:15,58.799999999999955,58.799999999999955,2.0,,84.0,27.0,7.0,0.0,128.0,58.0,199.0,24.0,84.0,21.0,79.0,15.0,2023,5,17,22,0.95,108.0
1284.25,7.184,2.0,50.5323901,-84.8160185,7.184,2023-05-17 22:50:16,59.0,59.0,2.0,,85.0,28.0,7.0,0.0,128.0,53.0,200.0,24.0,83.0,21.0,78.0,15.0,2023,5,17,22,0.95,108.0
1291.55,7.287,2.0,50.5323158,-84.8159824,7.287,2023-05-17 22:50:17,59.0,59.0,2.0,,85.0,28.0,8.0,0.93,128.0,50.0,200.0,23.5,81.0,22.0,81.5,14.0,2023,5,17,22,0.95,108.0
1299.02,7.347,2.0,50.5322386,-84.8159461,7.347,2023-05-17 22:50:18,59.200000000000045,59.200000000000045,2.0,,87.0,28.0,8.0,1.3,128.0,52.0,202.0,23.0,80.5,23.0,83.5,14.0,2023,5,17,22,0.95,108.0
1306.59,7.405,2.0,50.5321627,-84.8159093,7.405,2023-05-17 22:50:19,59.200000000000045,59.200000000000045,2.0,,88.0,28.0,8.0,1.2,126.0,54.0,215.0,23.0,81.0,22.5,82.5,14.0,2023,5,17,22,0.95,108.0
1314.15,7.465,2.0,50.532088,-84.8158688,7.465,2023-05-17 22:50:20,59.200000000000045,59.200000000000045,2.0,,88.0,28.0,8.0,1.11,126.0,50.0,209.0,23.5,82.0,21.5,81.0,14.0,2023,5,17,22,0.95,108.0
1321.69,7.511,2.0,50.5320111,-84.8158278,7.511,2023-05-17 22:50:21,59.39999999999998,59.39999999999998,2.0,,89.0,29.0,8.0,1.02,126.0,52.0,188.0,22.5,78.5,21.5,80.5,14.0,2023,5,17,22,0.95,108.0
1329.32,7.579,2.0,50.5319334,-84.8157912,7.579,2023-05-17 22:50:22,59.39999999999998,59.39999999999998,2.0,,89.0,29.0,8.0,0.91,126.0,54.0,185.0,23.0,74.5,20.5,76.5,14.0,2023,5,17,22,0.95,108.0
1337.11,7.666,2.0,50.5318554,-84.8157545,7.666,2023-05-17 22:50:23,59.200000000000045,59.200000000000045,2.0,,88.0,29.0,8.0,0.29,126.0,57.0,185.0,25.5,74.5,19.0,70.0,14.0,2023,5,17,22,0.95,108.0
1345.04,7.822,2.0,50.531776,-84.8157182,7.822,2023-05-17 22:50:24,59.200000000000045,59.200000000000045,2.0,,86.0,29.0,8.0,0.0,125.0,59.0,198.0,25.5,84.0,19.0,71.5,14.0,2023,5,17,22,0.95,108.0
1352.99,7.917,2.0,50.5316945,-84.8156776,7.917,2023-05-17 22:50:25,59.39999999999998,59.39999999999998,2.0,,86.0,29.0,8.0,0.0,125.0,54.0,216.0,24.5,87.5,19.0,71.5,14.0,2023,5,17,22,0.95,108.0
1360.99,7.978,2.0,50.5316126,-84.8156364,7.978,2023-05-17 22:50:26,59.39999999999998,59.39999999999998,2.0,,87.0,30.0,8.0,0.0,125.0,55.0,217.0,22.5,82.0,20.5,78.0,14.0,2023,5,17,22,0.95,108.0
1369.14,8.047,2.0,50.5315303,-84.8155955,8.047,2023-05-17 22:50:27,59.39999999999998,59.39999999999998,2.0,,88.0,30.0,8.0,0.0,126.0,56.0,204.0,21.5,76.5,21.0,82.0,14.0,2023,5,17,22,0.95,108.0
1377.3,8.08,2.0,50.5314488,-84.8155545,8.08,2023-05-17 22:50:28,59.39999999999998,59.39999999999998,2.0,,88.0,30.0,8.0,0.0,128.0,56.0,190.0,23.0,76.0,20.5,78.5,14.0,2023,5,17,22,0.95,108.0
1385.48,8.153,2.0,50.5313673,-84.815514,8.153,2023-05-17 22:50:29,59.39999999999998,59.39999999999998,2.0,,90.0,30.0,8.0,0.0,130.0,54.0,180.0,24.5,76.0,19.5,75.5,14.0,2023,5,17,22,0.95,108.0
1393.57,8.263,2.0,50.531285,-84.8154726,8.263,2023-05-17 22:50:30,59.200000000000045,59.200000000000045,2.0,,88.0,30.0,8.0,0.0,131.0,50.0,172.0,26.0,75.5,18.5,72.0,14.0,2023,5,17,22,0.95,108.0
1401.55,8.372,2.0,50.5312028,-84.815437,8.372,2023-05-17 22:50:31,59.200000000000045,59.200000000000045,2.0,,86.0,31.0,8.0,0.0,131.0,58.0,174.0,25.5,80.0,19.0,70.5,14.0,2023,5,17,22,0.95,108.0
1409.94,8.476,2.0,50.5311185,-84.8154006,8.476,2023-05-17 22:50:32,59.200000000000045,59.200000000000045,2.0,,85.0,31.0,8.0,0.0,131.0,59.0,201.0,24.5,86.5,22.0,75.5,14.0,2023,5,17,22,0.95,108.0
1418.68,8.57,2.0,50.5310315,-84.8153586,8.57,2023-05-17 22:50:33,59.200000000000045,59.200000000000045,2.0,,86.0,31.0,8.0,0.0,131.0,57.0,223.0,25.5,93.0,29.5,95.0,14.0,2023,5,17,22,0.95,108.0
1427.11,8.67,2.0,50.5309452,-84.8153175,8.67,2023-05-17 22:50:34,59.200000000000045,59.200000000000045,2.0,,88.0,31.0,8.0,0.0,131.0,56.0,231.0,25.5,91.5,29.5,95.0,14.0,2023,5,17,22,0.95,108.0
1435.68,8.775,2.0,50.5308569,-84.8152769,8.775,2023-05-17 22:50:35,59.0,59.0,2.0,,89.0,31.0,8.0,0.0,131.0,56.0,230.0,25.5,89.5,27.0,90.5,14.0,2023,5,17,22,0.95,108.0
