ascent,descent,timestamp,altitude,battery_soc,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,distance,temperature,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,calories,year,month,day,hour,wind_speed,wind_direction
0,0,2022-10-07 11:23:43,-3.1999999999999886,,-3.1999999999999886,1.592,1.0,0.0,50.5167826,-84.8075162,1.592,821.13,20.0,0.0,,,,0.0,,,14.0,2022,10,7,11,2.47,122.0
0,0,2022-10-07 11:23:44,-3.1999999999999886,,-3.1999999999999886,1.344,1.0,0.0,50.5167963,-84.8075071,1.344,822.57,20.0,0.0,,,,0.0,,,14.0,2022,10,7,11,2.47,122.0
0,0,2022-10-07 11:23:45,-3.1999999999999886,,-3.1999999999999886,2.133,1.0,0.0,50.5168145,-84.807498,2.133,824.35,20.0,0.0,,,,0.0,,,14.0,2022,10,7,11,2.47,122.0
0,0,2022-10-07 11:23:46,-3.1999999999999886,,-3.1999999999999886,3.073,1.0,0.0,50.5168418,-84.8074889,3.073,826.97,20.0,0.0,,,,0.0,,,14.0,2022,10,7,11,2.47,122.0
0,0,2022-10-07 11:23:47,-3.1999999999999886,,-3.1999999999999886,3.756,1.0,0.0,50.5168782,-84.807498,3.756,830.17,20.0,14.0,35.0,84.0,100.0,2.0,0.0,0.0,14.0,2022,10,7,11,2.47,122.0
0,0,2022-10-07 11:23:48,-3.1999999999999886,,-3.1999999999999886,4.376,1.0,0.0,50.5169146,-84.8075344,4.376,834.33,20.0,40.0,33.5,68.0,100.0,17.0,6.0,44.5,15.0,2022,10,7,11,2.47,122.0
1,0,2022-10-07 11:23:49,-3.3999999999999773,,-3.3999999999999773,4.941,1.0,0.0,50.516951,-84.8075799,4.941,838.93,20.0,56.0,31.5,55.0,99.5,213.0,12.0,89.0,15.0,2022,10,7,11,2.47,122.0
1,0,2022-10-07 11:23:50,-3.3999999999999773,,-3.3999999999999773,5.655,1.0,0.0,50.516992,-84.8076345,5.655,844.3,20.0,73.0,32.0,57.0,99.5,235.0,29.5,98.0,15.0,2022,10,7,11,2.47,122.0
1,0,2022-10-07 11:23:51,-3.6000000000000227,,-3.6000000000000227,6.053,2.0,0.0,50.5170375,-84.8076982,6.053,850.51,20.0,80.0,33.0,56.0,99.5,243.0,36.5,100.0,15.0,2022,10,7,11,2.47,122.0
1,0,2022-10-07 11:23:52,-3.8000000000000114,,-3.8000000000000114,6.504,2.0,0.0,50.5170876,-84.8077619,6.504,857.09,20.0,86.0,32.0,60.0,99.0,243.0,35.5,99.5,16.0,2022,10,7,11,2.47,122.0
1,0,2022-10-07 11:23:53,-3.8000000000000114,,-3.8000000000000114,6.297,2.0,0.0,50.5171376,-84.8078256,6.297,863.35,20.0,91.0,28.0,64.0,96.5,239.0,32.5,97.0,16.0,2022,10,7,11,2.47,122.0
1,1,2022-10-07 11:23:54,-3.8000000000000114,,-3.8000000000000114,6.629,2.0,0.0,50.5171877,-84.8078985,6.629,870.22,20.0,94.0,25.0,67.0,86.0,238.0,27.0,83.0,16.0,2022,10,7,11,2.47,122.0
1,1,2022-10-07 11:23:55,-4.0,,-4.0,6.664,2.0,0.0,50.5172423,-84.8079713,6.664,877.0,20.0,93.0,28.0,64.0,92.5,235.0,24.5,74.0,16.0,2022,10,7,11,2.47,122.0
1,1,2022-10-07 11:23:56,-4.0,,-4.0,6.995,2.0,0.0,50.5172878,-84.8080441,6.995,884.03,20.0,89.0,29.0,63.0,95.0,225.0,26.0,76.0,17.0,2022,10,7,11,2.47,122.0
1,1,2022-10-07 11:23:57,-4.0,,-4.0,7.294,2.0,0.0,50.517347,-84.808126,7.294,891.62,20.0,90.0,28.0,63.0,94.5,217.0,29.0,83.5,17.0,2022,10,7,11,2.47,122.0
1,1,2022-10-07 11:23:58,-4.199999999999989,,-4.199999999999989,7.438,2.0,0.0,50.5174016,-84.8082079,7.438,899.07,20.0,92.0,27.0,65.0,94.5,225.0,32.5,91.5,17.0,2022,10,7,11,2.47,122.0
1,1,2022-10-07 11:23:59,-4.199999999999989,,-4.199999999999989,7.575,2.0,0.0,50.5174562,-84.8082807,7.575,906.68,20.0,95.0,25.0,62.0,87.0,209.0,31.0,88.0,17.0,2022,10,7,11,2.47,122.0
1,1,2022-10-07 11:24:00,-4.199999999999989,,-4.199999999999989,7.602,2.0,0.0,50.5175108,-84.8083536,7.602,914.35,20.0,96.0,25.0,59.0,86.5,193.0,30.0,86.5,17.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:01,-4.399999999999977,,-4.399999999999977,7.64,2.0,0.0,50.51757,-84.8084446,7.64,921.99,20.0,97.0,26.0,61.0,90.0,183.0,30.0,86.0,18.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:02,-4.399999999999977,,-4.399999999999977,7.679,2.0,0.0,50.5176337,-84.8085265,7.679,930.12,20.0,97.0,26.5,64.0,92.5,187.0,29.0,84.5,18.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:03,-4.600000000000023,,-4.600000000000023,7.112,2.0,0.0,50.5176974,-84.8085993,7.112,937.64,20.0,98.0,24.5,65.0,88.5,190.0,24.5,77.0,18.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:04,-4.600000000000023,,-4.600000000000023,7.199,2.0,0.0,50.5177611,-84.8086448,7.199,944.95,20.0,99.0,22.5,70.0,87.0,199.0,21.0,65.0,18.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:05,-4.600000000000023,,-4.600000000000023,7.591,2.0,0.0,50.5178385,-84.8086994,7.591,952.63,20.0,99.0,23.0,70.0,85.0,209.0,20.0,60.5,18.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:06,-4.600000000000023,,-4.600000000000023,7.738,2.0,0.0,50.5179068,-84.808745,7.738,960.08,20.0,99.0,24.5,67.0,83.0,187.0,19.5,59.5,18.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:07,-4.600000000000023,,-4.600000000000023,7.723,2.0,0.0,50.5179841,-84.8087905,7.723,967.96,20.0,99.0,26.5,65.0,82.0,165.0,20.5,62.0,19.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:08,-4.399999999999977,,-4.399999999999977,7.822,2.0,0.0,50.5180615,-84.8088451,7.822,975.69,20.0,99.0,29.0,65.0,89.5,164.0,26.0,79.0,19.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:09,-4.399999999999977,,-4.399999999999977,7.685,2.0,0.0,50.5181389,-84.8088815,7.685,983.46,20.0,99.0,28.5,61.0,89.5,166.0,25.5,78.5,19.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:10,-4.399999999999977,,-4.399999999999977,7.567,2.0,0.0,50.5182117,-84.8089179,7.567,990.86,20.0,99.0,28.0,62.0,89.0,166.0,24.5,76.5,19.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:11,-4.399999999999977,,-4.399999999999977,7.754,2.0,0.0,50.5182936,-84.8089634,7.754,998.74,20.0,99.0,27.5,65.0,89.0,164.0,24.0,74.5,19.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:12,-4.399999999999977,,-4.399999999999977,7.381,2.0,0.0,50.5183664,-84.8089907,7.381,1006.25,20.0,99.0,27.0,66.0,87.5,165.0,23.0,73.5,19.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:13,-4.399999999999977,,-4.399999999999977,7.17,2.0,0.0,50.5184347,-84.8090453,7.17,1013.15,19.0,99.0,26.5,67.0,83.5,168.0,24.5,77.5,20.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:14,-4.399999999999977,,-4.399999999999977,7.574,2.0,0.0,50.518503,-84.8090908,7.574,1020.56,19.0,99.0,27.0,70.0,86.0,171.0,22.0,70.5,20.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:15,-4.399999999999977,,-4.399999999999977,7.561,2.0,0.0,50.5185758,-84.8091364,7.561,1028.06,19.0,99.0,27.5,72.0,89.5,173.0,19.0,63.0,20.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:16,-4.399999999999977,,-4.399999999999977,7.528,2.0,0.0,50.5186532,-84.8091728,7.528,1035.58,19.0,98.0,28.5,72.0,93.0,175.0,16.5,56.5,20.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:17,-4.600000000000023,,-4.600000000000023,7.653,2.0,0.0,50.5187351,-84.8092092,7.653,1043.3,19.0,98.0,30.5,69.0,94.5,180.0,16.5,56.5,20.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:18,-4.399999999999977,,-4.399999999999977,7.539,2.0,0.0,50.5188079,-84.8092365,7.539,1050.66,19.0,98.0,28.5,65.0,91.0,186.0,20.0,64.5,21.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:19,-4.399999999999977,,-4.399999999999977,7.625,2.0,0.0,50.5188807,-84.809282,7.625,1058.33,19.0,98.0,26.0,69.0,87.5,186.0,23.5,73.0,21.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:20,-4.399999999999977,,-4.399999999999977,7.427,2.0,0.0,50.5189626,-84.8093184,7.427,1065.89,19.0,98.0,25.0,66.0,84.0,181.0,23.0,72.0,21.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:21,-4.600000000000023,,-4.600000000000023,7.421,2.0,0.0,50.5190354,-84.8093548,7.421,1073.12,19.0,98.0,25.0,66.0,83.5,178.0,18.5,62.0,21.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:22,-4.600000000000023,,-4.600000000000023,7.398,2.0,0.0,50.5191037,-84.8094003,7.398,1080.51,19.0,98.0,26.5,71.0,95.0,178.0,20.5,71.5,21.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:23,-4.600000000000023,,-4.600000000000023,7.365,2.0,0.0,50.5191811,-84.8094458,7.365,1088.03,19.0,98.0,27.5,63.0,86.0,173.0,19.5,65.0,21.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:24,-4.600000000000023,,-4.600000000000023,7.611,3.0,0.0,50.5192539,-84.8094913,7.611,1095.75,19.0,97.0,29.5,65.0,90.5,181.0,23.0,71.0,22.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:25,-4.399999999999977,,-4.399999999999977,7.639,3.0,0.0,50.5193313,-84.8095278,7.639,1103.24,19.0,97.0,30.0,64.0,93.5,190.0,26.5,78.5,22.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:26,-4.399999999999977,,-4.399999999999977,7.665,3.0,0.0,50.5194086,-84.8095642,7.665,1111.14,19.0,97.0,27.5,63.0,87.5,190.0,26.0,79.0,22.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:27,-4.399999999999977,,-4.399999999999977,7.646,3.0,0.0,50.5194951,-84.8095915,7.646,1119.0,19.0,97.0,27.5,65.0,87.0,190.0,24.5,73.5,22.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:28,-4.399999999999977,,-4.399999999999977,7.627,2.0,0.0,50.5195679,-84.809637,7.627,1126.58,19.0,98.0,27.5,68.0,86.5,176.0,22.5,67.5,22.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:29,-4.399999999999977,,-4.399999999999977,7.636,2.0,0.0,50.5196453,-84.8096734,7.636,1134.34,19.0,99.0,27.5,71.0,86.0,170.0,21.5,66.5,23.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:30,-4.600000000000023,,-4.600000000000023,7.889,2.0,0.0,50.5196999,-84.8097462,7.889,1141.64,19.0,99.0,28.0,67.0,85.0,164.0,21.0,66.5,23.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:31,-4.600000000000023,,-4.600000000000023,7.779,2.0,0.0,50.5197818,-84.8097917,7.779,1149.48,19.0,99.0,28.0,64.0,84.0,163.0,20.0,67.0,23.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:32,-4.600000000000023,,-4.600000000000023,7.763,2.0,0.0,50.5198546,-84.8098281,7.763,1156.99,19.0,99.0,28.5,65.0,83.0,161.0,19.5,67.5,23.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:33,-4.600000000000023,,-4.600000000000023,7.982,2.0,0.0,50.5199366,-84.8098645,7.982,1165.14,19.0,98.0,25.5,68.0,83.5,157.0,19.5,63.5,23.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:34,-4.600000000000023,,-4.600000000000023,7.777,2.0,0.0,50.5200185,-84.8099009,7.777,1172.88,19.0,98.0,24.0,66.0,81.5,152.0,19.0,60.0,23.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:35,-4.600000000000023,,-4.600000000000023,7.667,2.0,0.0,50.5201004,-84.8099374,7.667,1180.83,19.0,97.0,24.0,65.0,78.5,145.0,18.5,56.5,23.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:36,-4.600000000000023,,-4.600000000000023,7.525,2.0,0.0,50.5201778,-84.8099829,7.525,1188.57,19.0,97.0,24.5,66.0,79.0,137.0,18.0,54.0,24.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:37,-4.600000000000023,,-4.600000000000023,7.212,2.0,0.0,50.5202506,-84.8100284,7.212,1196.04,19.0,96.0,29.5,66.0,90.0,142.0,18.5,54.0,24.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:38,-4.600000000000023,,-4.600000000000023,7.573,2.0,0.0,50.520328,-84.8100648,7.573,1203.75,19.0,95.0,31.5,66.0,94.5,178.0,22.5,69.5,24.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:39,-4.399999999999977,,-4.399999999999977,7.577,2.0,0.0,50.5204053,-84.810083,7.577,1211.32,19.0,95.0,28.5,66.0,92.5,188.0,24.5,75.5,24.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:40,-4.399999999999977,,-4.399999999999977,7.241,2.0,0.0,50.5204827,-84.8101194,7.241,1218.66,19.0,94.0,26.5,67.0,92.5,189.0,24.0,73.0,24.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:41,-4.399999999999977,,-4.399999999999977,7.204,2.0,0.0,50.5205601,-84.8101558,7.204,1226.34,19.0,93.0,28.0,66.0,96.0,188.0,21.0,67.5,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:42,-4.199999999999989,,-4.199999999999989,6.697,2.0,0.0,50.5206283,-84.8102013,6.697,1233.27,19.0,92.0,24.5,65.0,93.0,184.0,21.5,71.0,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:43,-4.0,,-4.0,6.891,2.0,0.0,50.5206921,-84.8102377,6.891,1239.95,19.0,92.0,23.5,64.0,85.5,155.0,17.5,59.0,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:44,-4.0,,-4.0,6.88,2.0,0.0,50.5207649,-84.810265,6.88,1247.0,19.0,91.0,25.0,62.0,85.5,148.0,17.5,59.5,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:45,-3.8000000000000114,,-3.8000000000000114,6.956,2.0,0.0,50.5208377,-84.8102923,6.956,1254.2,19.0,85.0,27.0,61.0,88.5,146.0,20.0,64.5,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:46,-3.8000000000000114,,-3.8000000000000114,6.826,2.0,0.0,50.5209105,-84.8103196,6.826,1261.22,19.0,61.0,29.0,60.0,91.5,136.0,22.0,70.0,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:47,-3.6000000000000227,,-3.6000000000000227,5.479,2.0,0.0,50.5209742,-84.8103378,5.479,1267.03,19.0,37.0,31.0,59.0,95.0,126.0,24.5,75.0,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:48,-3.3999999999999773,,-3.3999999999999773,4.022,2.0,0.0,50.5210243,-84.8103561,4.022,1271.61,19.0,13.0,19.0,58.0,95.5,116.0,25.0,75.0,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:49,-3.1999999999999886,,-3.1999999999999886,2.85,2.0,0.0,50.5210561,-84.8103652,2.85,1274.92,19.0,25.0,6.5,13.0,95.5,9.0,25.5,74.5,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:50,-3.0,,-3.0,2.436,2.0,0.0,50.5210834,-84.8103834,2.436,1277.78,19.0,23.0,4.5,53.0,96.0,27.0,26.5,77.0,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:51,-2.8000000000000114,,-2.8000000000000114,2.577,2.0,0.0,50.5211062,-84.8104107,2.577,1280.77,19.0,39.0,14.0,87.0,96.5,48.0,28.0,83.0,25.0,2022,10,7,11,2.47,122.0
1,2,2022-10-07 11:24:52,-2.8000000000000114,,-2.8000000000000114,3.205,2.0,0.0,50.5211381,-84.8104289,3.205,1283.93,19.0,56.0,23.0,76.0,96.5,126.0,30.0,88.5,25.0,2022,10,7,11,2.47,122.0
2,2,2022-10-07 11:24:53,-2.6000000000000227,,-2.6000000000000227,3.473,3.0,0.0,50.521179,-84.8104562,3.473,1287.94,18.0,82.0,32.5,65.0,97.0,181.0,31.5,94.5,26.0,2022,10,7,11,2.47,122.0
2,2,2022-10-07 11:24:54,-2.6000000000000227,,-2.6000000000000227,4.256,3.0,0.0,50.52122,-84.8104835,4.256,1292.29,18.0,90.0,32.5,64.0,96.0,229.0,34.0,96.0,26.0,2022,10,7,11,2.47,122.0
2,2,2022-10-07 11:24:55,-2.6000000000000227,,-2.6000000000000227,4.323,3.0,0.0,50.5212609,-84.8105199,4.323,1297.11,18.0,98.0,29.5,64.0,92.0,248.0,33.0,89.5,26.0,2022,10,7,11,2.47,122.0
2,2,2022-10-07 11:24:56,-2.3999999999999773,,-2.3999999999999773,3.577,3.0,0.0,50.5212974,-84.8105563,3.577,1301.11,18.0,101.0,26.0,63.0,80.0,218.0,21.0,63.5,26.0,2022,10,7,11,2.47,122.0
2,2,2022-10-07 11:24:57,-2.3999999999999773,,-2.3999999999999773,4.477,3.0,0.98,50.5213383,-84.8105927,4.477,1305.73,18.0,98.0,26.5,63.0,84.5,179.0,22.0,65.0,26.0,2022,10,7,11,2.47,122.0
2,2,2022-10-07 11:24:58,-2.1999999999999886,,-2.1999999999999886,4.284,3.0,2.72,50.5213793,-84.81062,4.284,1309.97,18.0,93.0,29.0,64.0,93.0,183.0,25.0,74.0,27.0,2022,10,7,11,2.47,122.0
2,2,2022-10-07 11:24:59,-2.1999999999999886,,-2.1999999999999886,4.575,3.0,2.14,50.5214248,-84.8106473,4.575,1314.6,18.0,91.0,30.0,65.0,95.5,193.0,27.0,80.0,27.0,2022,10,7,11,2.47,122.0
2,2,2022-10-07 11:25:00,-2.0,,-2.0,4.333,3.0,1.83,50.5214612,-84.8106746,4.333,1318.69,18.0,92.0,28.5,65.0,90.5,200.0,26.5,79.5,27.0,2022,10,7,11,2.47,122.0
2,2,2022-10-07 11:25:01,-2.0,,-2.0,5.195,3.0,1.73,50.5215204,-84.810711,5.195,1324.37,18.0,94.0,25.5,66.0,85.0,174.0,24.5,77.5,27.0,2022,10,7,11,2.47,122.0
3,2,2022-10-07 11:25:02,-1.8000000000000114,,-1.8000000000000114,5.578,3.0,1.76,50.521575,-84.8107383,5.578,1330.04,18.0,94.0,22.5,67.0,80.0,156.0,22.5,75.0,27.0,2022,10,7,11,2.47,122.0
3,2,2022-10-07 11:25:03,-1.8000000000000114,,-1.8000000000000114,4.756,3.0,1.85,50.5216159,-84.8107657,4.756,1334.41,18.0,94.0,21.0,65.0,76.5,142.0,20.5,69.5,28.0,2022,10,7,11,2.47,122.0
3,2,2022-10-07 11:25:04,-1.6000000000000227,,-1.6000000000000227,5.108,3.0,1.91,50.5216705,-84.810793,5.108,1339.66,18.0,93.0,20.5,67.0,73.0,125.0,18.5,62.5,28.0,2022,10,7,11,2.47,122.0
3,2,2022-10-07 11:25:05,-1.6000000000000227,,-1.6000000000000227,5.607,3.0,1.9,50.5217252,-84.8108294,5.607,1345.45,18.0,92.0,19.5,68.0,70.0,107.0,16.5,55.5,28.0,2022,10,7,11,2.47,122.0
3,2,2022-10-07 11:25:06,-1.6000000000000227,,-1.6000000000000227,5.623,3.0,1.84,50.5217889,-84.8108476,5.623,1351.1,18.0,92.0,19.0,66.0,67.0,95.0,14.5,48.5,28.0,2022,10,7,11,2.47,122.0
3,2,2022-10-07 11:25:07,-1.3999999999999773,,-1.3999999999999773,5.606,3.0,1.7,50.5218435,-84.8108658,5.606,1356.68,18.0,80.0,18.5,67.0,67.5,82.0,14.0,46.5,28.0,2022,10,7,11,2.47,122.0
3,2,2022-10-07 11:25:08,-1.3999999999999773,,-1.3999999999999773,5.34,3.0,1.55,50.5218935,-84.8108931,5.34,1361.79,18.0,53.0,18.0,69.0,68.0,66.0,13.0,44.5,28.0,2022,10,7,11,2.47,122.0
3,2,2022-10-07 11:25:09,-1.1999999999999886,,-1.1999999999999886,5.174,3.0,1.39,50.5219482,-84.8109204,5.174,1367.04,18.0,27.0,18.0,70.0,68.0,50.0,12.5,42.5,28.0,2022,10,7,11,2.47,122.0
3,2,2022-10-07 11:25:10,-1.1999999999999886,,-1.1999999999999886,4.784,3.0,1.31,50.5219937,-84.8109477,4.784,1371.57,18.0,0.0,17.5,70.0,69.0,0.0,12.5,41.5,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:11,-1.0,,-1.0,4.024,3.0,1.31,50.5220346,-84.8109659,4.024,1375.52,18.0,0.0,18.5,71.0,70.5,0.0,13.5,44.5,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:12,-1.0,,-1.0,3.483,3.0,1.37,50.5220665,-84.810975,3.483,1378.84,18.0,0.0,19.5,72.0,72.5,0.0,14.5,47.5,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:13,-0.8000000000000114,,-0.8000000000000114,2.218,3.0,1.49,50.5220847,-84.8109841,2.218,1380.58,18.0,0.0,20.5,72.0,74.5,0.0,16.0,50.5,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:14,-0.8000000000000114,,-0.8000000000000114,1.457,3.0,1.67,50.5220983,-84.8109932,1.457,1381.78,18.0,0.0,21.5,73.0,76.0,0.0,17.0,53.5,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:15,-0.6000000000000227,,-0.6000000000000227,0.054,3.0,1.89,50.5221166,-84.8110023,0.054,1381.82,18.0,0.0,22.5,74.0,78.0,0.0,18.5,56.0,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:16,-0.6000000000000227,,-0.6000000000000227,0.0,3.0,1.38,50.5221166,-84.8109932,0.0,1381.82,18.0,0.0,23.5,74.0,79.5,0.0,19.5,59.0,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:17,-0.6000000000000227,,-0.6000000000000227,0.0,3.0,0.0,50.5221166,-84.8109932,0.0,1381.82,18.0,0.0,24.5,75.0,81.5,0.0,21.0,62.0,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:18,-0.6000000000000227,,-0.6000000000000227,0.0,3.0,0.0,50.5221166,-84.8109932,0.0,1381.82,18.0,0.0,25.5,76.0,83.0,0.0,22.0,65.0,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:19,-0.6000000000000227,,-0.6000000000000227,0.0,1.0,0.0,50.5221166,-84.8109932,0.0,1381.82,18.0,0.0,26.5,76.0,85.0,0.0,23.0,68.0,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:20,-0.6000000000000227,,-0.6000000000000227,0.0,1.0,0.0,50.5221166,-84.8109932,0.0,1381.82,18.0,0.0,27.5,77.0,86.5,0.0,24.5,71.0,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:21,-0.6000000000000227,,-0.6000000000000227,0.0,1.0,0.0,50.5221166,-84.8109932,0.0,1381.82,18.0,0.0,28.5,78.0,88.5,0.0,25.5,73.5,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:22,-0.6000000000000227,,-0.6000000000000227,0.0,1.0,0.0,50.5221166,-84.8109932,0.0,1381.82,18.0,0.0,29.0,78.0,90.5,0.0,27.0,76.5,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:23,-0.6000000000000227,,-0.6000000000000227,0.0,1.0,0.0,50.5221166,-84.8109932,0.0,1381.82,18.0,0.0,30.0,79.0,92.0,0.0,28.0,79.5,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:26,-0.39999999999997726,,-0.39999999999997726,3.727,1.0,0.0,50.5221666,-84.8110114,3.727,1381.82,18.0,33.0,33.0,81.0,97.5,139.0,31.5,88.0,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:27,-0.39999999999997726,,-0.39999999999997726,4.158,1.0,0.0,50.5222121,-84.8110387,4.158,1385.89,18.0,61.0,34.0,67.0,99.0,221.0,33.0,91.0,28.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:28,-0.19999999999998863,,-0.19999999999998863,4.386,2.0,0.0,50.5222531,-84.811066,4.386,1390.43,18.0,79.0,34.0,63.0,100.0,344.0,32.5,95.5,29.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:29,-0.19999999999998863,,-0.19999999999998863,4.575,2.0,0.0,50.5222986,-84.8110842,4.575,1394.9,18.0,87.0,31.0,64.0,97.5,373.0,30.5,99.5,29.0,2022,10,7,11,2.47,122.0
4,2,2022-10-07 11:25:30,-0.19999999999998863,,-0.19999999999998863,4.675,2.0,0.0,50.5223441,-84.8111115,4.675,1399.52,18.0,87.0,24.0,68.0,89.0,351.0,29.0,99.0,29.0,2022,10,7,11,2.47,122.0
5,2,2022-10-07 11:25:31,0.0,,0.0,4.622,2.0,0.4,50.5223942,-84.8111388,4.622,1404.37,18.0,90.0,28.0,71.0,93.5,262.0,29.0,99.0,30.0,2022,10,7,11,2.47,122.0
5,2,2022-10-07 11:25:32,0.0,,0.0,4.796,2.0,1.23,50.5224397,-84.8111662,4.796,1409.17,18.0,92.0,28.0,68.0,91.5,244.0,22.5,85.0,30.0,2022,10,7,11,2.47,122.0
5,2,2022-10-07 11:25:33,0.0,,0.0,5.243,2.0,1.18,50.5224897,-84.8112026,5.243,1414.5,18.0,96.0,27.5,64.0,91.0,231.0,19.0,74.0,30.0,2022,10,7,11,2.47,122.0
5,2,2022-10-07 11:25:34,0.0,,0.0,5.388,2.0,0.76,50.5225489,-84.8112299,5.388,1419.95,18.0,94.0,27.0,63.0,99.0,236.0,28.5,84.0,30.0,2022,10,7,11,2.47,122.0
5,2,2022-10-07 11:25:35,0.0,,0.0,5.329,2.0,0.0,50.522599,-84.8112572,5.329,1425.27,18.0,94.0,27.0,66.0,95.5,237.0,28.0,79.0,30.0,2022,10,7,11,2.47,122.0
5,2,2022-10-07 11:25:36,0.0,,0.0,4.874,2.0,0.0,50.5226399,-84.8112936,4.874,1429.7,18.0,96.0,23.0,66.0,83.0,237.0,26.0,74.5,31.0,2022,10,7,11,2.47,122.0
5,2,2022-10-07 11:25:37,0.0,,0.0,4.651,2.0,0.21,50.5226809,-84.8113391,4.651,1434.53,18.0,86.0,18.0,66.0,67.5,212.0,23.5,69.5,31.0,2022,10,7,11,2.47,122.0
