battery_soc,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,left_right_balance,year,month,day,hour,wind_speed,wind_direction
,4040.46,9.497,3,91,50.4160545,-84.4724121,9.497,2022-06-30 23:49:14,103.0,21.5,84.0,372.0,25.0,88.0,20.0,38.799999999999955,38.799999999999955,2.13,51.0,2022,6,30,23,4.34,206.0
,4050.2,9.21,3,91,50.4160464,-84.4725526,9.21,2022-06-30 23:49:15,104.0,21.5,84.0,366.0,25.0,88.0,20.0,39.0,39.0,1.96,50.0,2022,6,30,23,4.34,206.0
,4059.65,9.184,3,89,50.4160365,-84.4726885,9.184,2022-06-30 23:49:16,104.0,21.5,84.0,366.0,25.0,88.0,20.0,39.200000000000045,39.200000000000045,2.05,49.0,2022,6,30,23,4.34,206.0
,4069.25,9.356,3,89,50.416021,-84.4728257,9.356,2022-06-30 23:49:17,103.0,23.0,86.5,355.0,25.0,88.5,20.0,39.39999999999998,39.39999999999998,2.05,48.0,2022,6,30,23,4.34,206.0
,4079.03,9.372,3,89,50.4160069,-84.4729659,9.372,2022-06-30 23:49:18,104.0,25.0,88.5,346.0,25.0,89.0,20.0,39.39999999999998,39.39999999999998,1.97,48.0,2022,6,30,23,4.34,206.0
,4088.61,9.398,3,90,50.4159931,-84.4731032,9.398,2022-06-30 23:49:19,104.0,25.5,85.5,338.0,25.0,89.0,20.0,39.60000000000002,39.60000000000002,1.9,51.0,2022,6,30,23,4.34,206.0
,4098.78,9.581,3,90,50.415979,-84.4732489,9.581,2022-06-30 23:49:20,106.0,22.5,81.0,347.0,24.0,82.5,20.0,39.60000000000002,39.60000000000002,1.74,49.0,2022,6,30,23,4.34,206.0
,4108.88,9.798,3,90,50.4159709,-84.4733946,9.798,2022-06-30 23:49:21,107.0,22.0,83.0,327.0,23.5,82.5,20.0,39.799999999999955,39.799999999999955,1.45,50.0,2022,6,30,23,4.34,206.0
,4119.12,9.831,3,90,50.4159609,-84.473542,9.831,2022-06-30 23:49:22,107.0,21.5,84.0,312.0,23.5,82.5,20.0,39.799999999999955,39.799999999999955,1.12,52.0,2022,6,30,23,4.34,206.0
,4129.28,9.807,2,91,50.4159491,-84.4736881,9.807,2022-06-30 23:49:23,107.0,21.5,81.5,265.0,23.0,81.5,21.0,39.799999999999955,39.799999999999955,0.83,57.0,2022,6,30,23,4.34,206.0
,4139.24,9.963,2,92,50.4159411,-84.4738316,9.963,2022-06-30 23:49:24,107.0,22.0,77.5,257.0,22.5,79.5,21.0,39.799999999999955,39.799999999999955,0.5,59.0,2022,6,30,23,4.34,206.0
,4149.44,10.152,2,91,50.415937,-84.473979,10.152,2022-06-30 23:49:25,107.0,20.5,77.5,267.0,21.5,77.5,21.0,39.799999999999955,39.799999999999955,0.15,56.0,2022,6,30,23,4.34,206.0
,4159.89,10.463,2,92,50.4159443,-84.4741298,10.463,2022-06-30 23:49:26,104.0,20.5,77.5,252.0,21.5,77.5,21.0,39.799999999999955,39.799999999999955,0.0,51.0,2022,6,30,23,4.34,206.0
,4170.7,10.559,2,92,50.4159563,-84.4742852,10.559,2022-06-30 23:49:27,101.0,16.0,64.0,198.0,21.0,77.0,21.0,39.60000000000002,39.60000000000002,0.0,50.0,2022,6,30,23,4.34,206.0
,4182.05,10.804,3,92,50.4159643,-84.474449,10.804,2022-06-30 23:49:28,100.0,13.5,56.0,169.0,20.5,77.0,21.0,39.39999999999998,39.39999999999998,-0.21,50.0,2022,6,30,23,4.34,206.0
,4194.38,11.508,3,90,50.4159972,-84.4746215,11.508,2022-06-30 23:49:29,103.0,13.5,56.0,166.0,20.5,77.0,21.0,39.0,39.0,-0.88,50.0,2022,6,30,23,4.34,206.0
,4206.47,11.894,4,89,50.4160715,-84.4747644,11.894,2022-06-30 23:49:30,107.0,13.5,56.5,156.0,20.5,77.0,21.0,38.60000000000002,38.60000000000002,-1.73,50.0,2022,6,30,23,4.34,206.0
,4218.42,12.082,4,90,50.4161607,-84.4748885,12.082,2022-06-30 23:49:31,107.0,16.5,63.5,203.0,23.0,81.0,21.0,38.200000000000045,38.200000000000045,-2.36,51.0,2022,6,30,23,4.34,206.0
,4231.05,12.212,4,90,50.4162597,-84.4750134,12.212,2022-06-30 23:49:32,106.0,19.5,71.0,251.0,25.0,85.0,21.0,37.799999999999955,37.799999999999955,-2.83,53.0,2022,6,30,23,4.34,206.0
,4244.03,12.075,4,90,50.4163663,-84.4751343,12.075,2022-06-30 23:49:33,106.0,22.5,78.5,299.0,27.5,88.5,21.0,37.60000000000002,37.60000000000002,-2.99,54.0,2022,6,30,23,4.34,206.0
,4256.37,11.972,3,89,50.4164668,-84.4752505,11.972,2022-06-30 23:49:34,106.0,22.5,79.0,300.0,27.5,88.0,21.0,37.39999999999998,37.39999999999998,-2.75,54.0,2022,6,30,23,4.34,206.0
,4268.34,11.746,3,89,50.4165618,-84.4753673,11.746,2022-06-30 23:49:35,105.0,22.0,77.5,289.0,26.5,85.5,21.0,37.200000000000045,37.200000000000045,-2.41,54.0,2022,6,30,23,4.34,206.0
,4279.94,11.581,3,89,50.4166494,-84.4754864,11.581,2022-06-30 23:49:36,105.0,21.5,76.5,278.0,25.5,83.5,21.0,37.0,37.0,-2.11,54.0,2022,6,30,23,4.34,206.0
,4292.38,11.589,3,88,50.416745,-84.4756121,11.589,2022-06-30 23:49:37,104.0,21.0,75.0,268.0,24.5,81.5,21.0,36.799999999999955,36.799999999999955,-1.78,54.0,2022,6,30,23,4.34,206.0
,4304.34,11.451,3,90,50.4168365,-84.4757334,11.451,2022-06-30 23:49:38,104.0,20.5,73.5,257.0,24.0,79.5,21.0,36.799999999999955,36.799999999999955,-1.57,54.0,2022,6,30,23,4.34,206.0
,4316.49,11.459,3,90,50.4169314,-84.4758541,11.459,2022-06-30 23:49:39,104.0,20.0,73.0,248.0,23.0,77.5,21.0,36.60000000000002,36.60000000000002,-1.53,54.0,2022,6,30,23,4.34,206.0
,4327.42,11.356,3,91,50.4170173,-84.4759619,11.356,2022-06-30 23:49:40,102.0,22.0,78.5,262.0,22.5,77.0,21.0,36.39999999999998,36.39999999999998,-1.42,54.0,2022,6,30,23,4.34,206.0
,4339.1,11.321,3,90,50.4171119,-84.4760726,11.321,2022-06-30 23:49:41,99.0,23.0,81.0,273.0,22.5,76.5,21.0,36.200000000000045,36.200000000000045,-1.28,54.0,2022,6,30,23,4.34,206.0
,4350.64,11.345,3,89,50.4172032,-84.4761855,11.345,2022-06-30 23:49:42,97.0,23.0,81.0,277.0,22.5,76.5,21.0,36.200000000000045,36.200000000000045,-1.25,54.0,2022,6,30,23,4.34,206.0
,4362.18,11.355,3,88,50.4172905,-84.476304,11.355,2022-06-30 23:49:43,97.0,23.0,81.0,274.0,22.5,76.5,21.0,36.0,36.0,-1.3,53.0,2022,6,30,23,4.34,206.0
,4374.47,11.47,3,87,50.4173854,-84.4764275,11.47,2022-06-30 23:49:44,97.0,21.5,78.5,269.0,23.0,78.5,21.0,35.799999999999955,35.799999999999955,-1.36,53.0,2022,6,30,23,4.34,206.0
,4386.67,11.554,4,87,50.417479,-84.4765509,11.554,2022-06-30 23:49:45,97.0,19.5,75.5,263.0,23.5,81.0,21.0,35.799999999999955,35.799999999999955,-1.36,52.0,2022,6,30,23,4.34,206.0
,4398.48,11.329,4,86,50.4175607,-84.4766815,11.329,2022-06-30 23:49:46,97.0,18.0,72.5,257.0,24.0,84.0,21.0,35.60000000000002,35.60000000000002,-1.26,51.0,2022,6,30,23,4.34,206.0
,4409.12,11.323,4,88,50.4176187,-84.4768139,11.323,2022-06-30 23:49:47,97.0,18.5,73.0,244.0,25.0,86.0,21.0,35.60000000000002,35.60000000000002,-1.07,51.0,2022,6,30,23,4.34,206.0
,4419.98,11.131,4,88,50.417658,-84.4769617,11.131,2022-06-30 23:49:48,97.0,21.0,77.0,224.0,26.5,87.5,21.0,35.39999999999998,35.39999999999998,-0.93,51.0,2022,6,30,23,4.34,206.0
,4431.68,11.391,4,89,50.4176855,-84.4771266,11.391,2022-06-30 23:49:49,97.0,21.0,77.0,188.0,26.5,87.5,21.0,35.0,35.0,-0.96,51.0,2022,6,30,23,4.34,206.0
,4443.82,11.855,4,88,50.4177092,-84.4772993,11.855,2022-06-30 23:49:50,97.0,21.0,77.0,264.0,26.5,87.5,21.0,34.60000000000002,34.60000000000002,-1.21,54.0,2022,6,30,23,4.34,206.0
,4455.7,12.127,4,88,50.4177237,-84.4774699,12.127,2022-06-30 23:49:51,99.0,21.0,77.0,287.0,26.5,87.5,21.0,34.200000000000045,34.200000000000045,-1.79,57.0,2022,6,30,23,4.34,206.0
,4468.02,12.279,4,89,50.4177357,-84.4776474,12.279,2022-06-30 23:49:52,101.0,21.0,77.0,269.0,26.5,87.5,21.0,33.60000000000002,33.60000000000002,-2.62,54.0,2022,6,30,23,4.34,206.0
,4480.43,12.193,4,87,50.4177496,-84.4778257,12.193,2022-06-30 23:49:53,103.0,21.0,76.5,266.0,26.5,87.0,21.0,33.200000000000045,33.200000000000045,-3.37,50.0,2022,6,30,23,4.34,206.0
,4493.16,12.111,4,87,50.4177578,-84.4780095,12.111,2022-06-30 23:49:54,105.0,19.5,70.0,242.0,24.0,78.0,21.0,32.799999999999955,32.799999999999955,-3.76,51.0,2022,6,30,23,4.34,206.0
,4505.07,12.121,4,86,50.4177543,-84.4781816,12.121,2022-06-30 23:49:55,105.0,20.0,70.0,286.0,24.0,77.5,21.0,32.60000000000002,32.60000000000002,-3.79,53.0,2022,6,30,23,4.34,206.0
,4516.24,12.157,4,87,50.4177484,-84.4783429,12.157,2022-06-30 23:49:56,105.0,22.0,72.0,294.0,24.0,79.0,21.0,32.200000000000045,32.200000000000045,-3.57,55.0,2022,6,30,23,4.34,206.0
,4527.77,12.016,3,87,50.4177597,-84.4785089,12.016,2022-06-30 23:49:57,105.0,23.0,74.0,303.0,25.0,80.5,21.0,32.39999999999998,32.39999999999998,-2.99,55.0,2022,6,30,23,4.34,206.0
,4539.43,12.014,3,88,50.4177694,-84.478677,12.014,2022-06-30 23:49:58,105.0,23.0,75.0,312.0,25.5,82.0,21.0,32.39999999999998,32.39999999999998,-2.06,51.0,2022,6,30,23,4.34,206.0
,4552.14,12.0,3,87,50.4177757,-84.4788605,12.0,2022-06-30 23:49:59,104.0,24.5,77.5,319.0,26.0,80.5,21.0,32.60000000000002,32.60000000000002,-1.2,49.0,2022,6,30,23,4.34,206.0
,4563.94,11.997,3,88,50.4177796,-84.4790311,11.997,2022-06-30 23:50:00,103.0,24.5,78.0,315.0,26.0,80.5,21.0,32.60000000000002,32.60000000000002,-0.56,49.0,2022,6,30,23,4.34,206.0
,4576.54,11.998,3,88,50.4177985,-84.4792113,11.998,2022-06-30 23:50:01,103.0,24.0,78.0,311.0,26.0,81.0,21.0,32.60000000000002,32.60000000000002,0.05,49.0,2022,6,30,23,4.34,206.0
,4588.8,12.111,3,88,50.417813,-84.4793875,12.111,2022-06-30 23:50:02,103.0,23.5,78.0,308.0,26.5,82.0,21.0,32.60000000000002,32.60000000000002,0.37,49.0,2022,6,30,23,4.34,206.0
,4601.49,11.997,4,88,50.4178253,-84.4795703,11.997,2022-06-30 23:50:03,103.0,22.5,78.5,305.0,27.0,83.0,21.0,32.60000000000002,32.60000000000002,0.19,49.0,2022,6,30,23,4.34,206.0
,4613.65,11.813,3,88,50.4178372,-84.4797454,11.813,2022-06-30 23:50:04,103.0,22.0,78.5,302.0,27.5,84.5,21.0,32.799999999999955,32.799999999999955,0.0,49.0,2022,6,30,23,4.34,206.0
,4625.42,11.676,3,87,50.4178492,-84.4799148,11.676,2022-06-30 23:50:05,103.0,23.0,81.0,301.0,27.0,85.0,21.0,32.799999999999955,32.799999999999955,0.0,49.0,2022,6,30,23,4.34,206.0
,4637.11,11.444,3,87,50.4178669,-84.480082,11.444,2022-06-30 23:50:06,101.0,26.5,83.5,303.0,27.0,84.5,21.0,32.799999999999955,32.799999999999955,0.0,50.0,2022,6,30,23,4.34,206.0
,4648.4,11.425,3,87,50.4178791,-84.4802444,11.425,2022-06-30 23:50:07,100.0,27.0,83.5,319.0,28.0,85.5,21.0,32.799999999999955,32.799999999999955,0.1,50.0,2022,6,30,23,4.34,206.0
,4659.5,11.226,4,87,50.4179198,-84.4803951,11.226,2022-06-30 23:50:08,99.0,25.5,86.0,359.0,27.5,86.0,21.0,32.799999999999955,32.799999999999955,0.21,50.0,2022,6,30,23,4.34,206.0
,4669.56,11.228,4,87,50.4179628,-84.4805286,11.228,2022-06-30 23:50:09,99.0,30.5,94.0,348.0,28.0,87.5,21.0,32.60000000000002,32.60000000000002,0.01,50.0,2022,6,30,23,4.34,206.0
,4679.95,11.033,4,85,50.4180167,-84.4806601,11.033,2022-06-30 23:50:10,98.0,31.5,95.0,330.0,28.0,88.0,21.0,32.39999999999998,32.39999999999998,-0.19,50.0,2022,6,30,23,4.34,206.0
,4690.91,11.25,4,85,50.4180815,-84.4807923,11.25,2022-06-30 23:50:11,98.0,31.5,95.0,328.0,28.0,88.0,21.0,32.39999999999998,32.39999999999998,-0.27,50.0,2022,6,30,23,4.34,206.0
,4702.16,10.835,4,86,50.4181637,-84.4809114,10.835,2022-06-30 23:50:12,97.0,31.5,95.0,298.0,28.0,88.0,21.0,32.60000000000002,32.60000000000002,-0.51,50.0,2022,6,30,23,4.34,206.0
,4713.24,10.599,4,85,50.4182516,-84.4810195,10.599,2022-06-30 23:50:13,95.0,31.5,95.0,340.0,28.0,88.0,21.0,32.799999999999955,32.799999999999955,-0.51,50.0,2022,6,30,23,4.34,206.0
,4724.13,10.255,4,83,50.4183463,-84.4811117,10.255,2022-06-30 23:50:14,94.0,31.5,95.0,235.0,28.0,88.0,21.0,33.0,33.0,0.08,50.0,2022,6,30,23,4.34,206.0
,4734.72,10.034,4,85,50.4184356,-84.4812066,10.034,2022-06-30 23:50:15,97.0,31.5,95.0,301.0,28.0,88.0,21.0,33.39999999999998,33.39999999999998,0.86,50.0,2022,6,30,23,4.34,206.0
,4745.24,10.005,4,85,50.4185249,-84.4812999,10.005,2022-06-30 23:50:16,116.0,31.5,95.0,466.0,28.0,88.0,21.0,33.60000000000002,33.60000000000002,1.51,50.0,2022,6,30,23,4.34,206.0
,4755.02,9.976,3,84,50.4186091,-84.4813843,9.976,2022-06-30 23:50:17,113.0,31.5,95.0,506.0,28.0,88.0,21.0,33.799999999999955,33.799999999999955,2.06,47.0,2022,6,30,23,4.34,206.0
,4764.82,9.821,3,85,50.4186915,-84.4814725,9.821,2022-06-30 23:50:18,112.0,30.5,96.5,530.0,28.0,91.0,21.0,34.39999999999998,34.39999999999998,2.6,48.0,2022,6,30,23,4.34,206.0
,4774.41,9.557,3,86,50.41877,-84.4815624,9.557,2022-06-30 23:50:19,111.0,29.5,98.0,550.0,28.0,94.5,21.0,34.799999999999955,34.799999999999955,3.16,49.0,2022,6,30,23,4.34,206.0
,4784.16,9.172,3,87,50.4188432,-84.481663,9.172,2022-06-30 23:50:20,110.0,30.0,97.5,528.0,29.0,96.5,21.0,35.39999999999998,35.39999999999998,3.78,49.0,2022,6,30,23,4.34,206.0
,4793.13,8.611,3,87,50.4188975,-84.4817701,8.611,2022-06-30 23:50:21,109.0,30.0,97.0,519.0,30.0,97.5,21.0,35.799999999999955,35.799999999999955,4.47,49.0,2022,6,30,23,4.34,206.0
,4801.76,8.158,3,87,50.418936,-84.4818835,8.158,2022-06-30 23:50:22,106.0,30.0,97.0,512.0,30.0,97.5,21.0,36.39999999999998,36.39999999999998,4.9,49.0,2022,6,30,23,4.34,206.0
,4809.84,7.788,3,87,50.41896,-84.4819957,7.788,2022-06-30 23:50:23,103.0,30.0,97.0,503.0,30.0,97.5,21.0,37.0,37.0,4.95,51.0,2022,6,30,23,4.34,206.0
,4817.38,7.371,2,86,50.4189762,-84.4821026,7.371,2022-06-30 23:50:24,107.0,30.0,97.0,559.0,30.0,97.5,21.0,37.60000000000002,37.60000000000002,5.16,52.0,2022,6,30,23,4.34,206.0
,4824.74,7.005,2,86,50.4189885,-84.4822077,7.005,2022-06-30 23:50:25,112.0,30.0,97.0,583.0,30.0,97.5,21.0,38.200000000000045,38.200000000000045,5.62,51.0,2022,6,30,23,4.34,206.0
,4831.83,6.852,2,86,50.4189985,-84.4823094,6.852,2022-06-30 23:50:26,111.0,30.0,97.0,590.0,30.0,97.5,21.0,39.0,39.0,6.1,50.0,2022,6,30,23,4.34,206.0
,4838.75,6.852,2,84,50.4190084,-84.4824085,6.852,2022-06-30 23:50:27,110.0,30.0,97.0,597.0,30.0,97.5,21.0,39.60000000000002,39.60000000000002,6.98,48.0,2022,6,30,23,4.34,206.0
,4845.77,6.976,2,83,50.4190202,-84.4825087,6.976,2022-06-30 23:50:28,106.0,31.0,98.5,541.0,32.0,99.0,21.0,40.200000000000045,40.200000000000045,8.22,48.0,2022,6,30,23,4.34,206.0
,4852.99,7.01,2,82,50.4190342,-84.4826114,7.01,2022-06-30 23:50:29,101.0,28.5,97.5,473.0,33.0,99.5,21.0,40.60000000000002,40.60000000000002,8.86,48.0,2022,6,30,23,4.34,206.0
,4859.98,7.284,2,83,50.4190535,-84.4827091,7.284,2022-06-30 23:50:30,101.0,26.5,94.0,379.0,31.5,99.0,21.0,41.0,41.0,8.7,48.0,2022,6,30,23,4.34,206.0
,4867.38,7.052,2,83,50.4190794,-84.4828103,7.052,2022-06-30 23:50:31,102.0,24.5,91.0,283.0,30.0,98.5,21.0,41.200000000000045,41.200000000000045,7.99,47.0,2022,6,30,23,4.34,206.0
,4874.31,7.134,2,83,50.4191122,-84.4829001,7.134,2022-06-30 23:50:32,103.0,18.5,69.0,291.0,24.0,84.0,21.0,41.39999999999998,41.39999999999998,6.75,29.0,2022,6,30,23,4.34,206.0
,4881.86,7.559,2,84,50.4191577,-84.4829905,7.559,2022-06-30 23:50:33,102.0,18.5,72.5,285.0,25.5,88.5,21.0,41.39999999999998,41.39999999999998,5.23,37.0,2022,6,30,23,4.34,206.0
,4890.11,8.265,2,84,50.4192171,-84.4830788,8.265,2022-06-30 23:50:34,103.0,21.5,82.0,260.0,26.5,91.5,21.0,41.39999999999998,41.39999999999998,3.64,49.0,2022,6,30,23,4.34,206.0
,4898.89,8.707,2,84,50.419285,-84.483167,8.707,2022-06-30 23:50:35,100.0,23.0,81.5,241.0,24.5,85.5,21.0,41.39999999999998,41.39999999999998,2.22,49.0,2022,6,30,23,4.34,206.0
,4907.89,9.249,2,83,50.4193542,-84.4832579,9.249,2022-06-30 23:50:36,102.0,18.0,68.0,218.0,24.0,75.5,21.0,41.39999999999998,41.39999999999998,1.08,49.0,2022,6,30,23,4.34,206.0
,4917.42,9.534,2,83,50.4194255,-84.4833568,9.534,2022-06-30 23:50:37,102.0,17.5,65.0,265.0,23.5,78.0,21.0,41.39999999999998,41.39999999999998,0.28,49.0,2022,6,30,23,4.34,206.0
,4927.25,9.446,2,83,50.4194975,-84.4834607,9.446,2022-06-30 23:50:38,100.0,21.0,75.5,277.0,20.5,74.5,21.0,41.200000000000045,41.200000000000045,0.0,48.0,2022,6,30,23,4.34,206.0
,4937.11,9.294,2,83,50.4195707,-84.4835636,9.294,2022-06-30 23:50:39,95.0,23.0,81.5,270.0,20.5,75.0,21.0,41.200000000000045,41.200000000000045,0.0,48.0,2022,6,30,23,4.34,206.0
,4947.27,9.411,2,83,50.4196491,-84.4836659,9.411,2022-06-30 23:50:40,96.0,21.5,76.0,271.0,28.0,90.0,21.0,41.200000000000045,41.200000000000045,-0.15,48.0,2022,6,30,23,4.34,206.0
,4957.19,9.505,2,83,50.4197314,-84.483757,9.505,2022-06-30 23:50:41,96.0,21.5,76.5,266.0,28.5,88.0,21.0,41.200000000000045,41.200000000000045,-0.48,53.0,2022,6,30,23,4.34,206.0
,4966.53,9.16,2,84,50.4198098,-84.4838413,9.16,2022-06-30 23:50:42,96.0,20.5,73.0,261.0,26.0,82.5,21.0,41.0,41.0,-0.71,48.0,2022,6,30,23,4.34,206.0
,4976.33,9.243,2,83,50.4198973,-84.4839197,9.243,2022-06-30 23:50:43,96.0,20.0,71.5,256.0,24.0,78.5,21.0,41.0,41.0,-0.61,47.0,2022,6,30,23,4.34,206.0
,4986.14,9.559,2,83,50.4199905,-84.4839859,9.559,2022-06-30 23:50:44,96.0,19.5,72.0,250.0,23.0,76.5,21.0,41.0,41.0,-0.23,49.0,2022,6,30,23,4.34,206.0
,4996.6,9.885,2,83,50.4200946,-84.4840427,9.885,2022-06-30 23:50:45,96.0,19.0,70.0,244.0,22.5,76.5,21.0,40.799999999999955,40.799999999999955,-0.16,51.0,2022,6,30,23,4.34,206.0
,5006.56,9.471,3,82,50.4201956,-84.4840905,9.471,2022-06-30 23:50:46,98.0,18.0,65.5,240.0,24.5,78.5,21.0,40.799999999999955,40.799999999999955,-0.46,51.0,2022,6,30,23,4.34,206.0
,5016.25,9.683,3,82,50.4202929,-84.48414,9.683,2022-06-30 23:50:47,100.0,18.0,65.0,245.0,24.5,78.5,21.0,40.799999999999955,40.799999999999955,-0.6,51.0,2022,6,30,23,4.34,206.0
,5026.92,10.171,3,82,50.4203998,-84.4841954,10.171,2022-06-30 23:50:48,101.0,18.0,65.0,244.0,24.5,78.5,21.0,40.60000000000002,40.60000000000002,-0.64,52.0,2022,6,30,23,4.34,206.0
,5038.57,10.208,3,83,50.4205189,-84.4842474,10.208,2022-06-30 23:50:49,102.0,18.0,65.0,268.0,24.5,78.5,21.0,40.60000000000002,40.60000000000002,-0.67,53.0,2022,6,30,23,4.34,206.0
,5049.47,10.199,3,83,50.4206285,-84.4843028,10.199,2022-06-30 23:50:50,102.0,19.0,67.0,261.0,23.5,75.5,21.0,40.60000000000002,40.60000000000002,-0.47,51.0,2022,6,30,23,4.34,206.0
,5060.6,9.923,3,83,50.420742,-84.484353,9.923,2022-06-30 23:50:51,102.0,20.5,69.5,249.0,22.0,72.0,21.0,40.60000000000002,40.60000000000002,-0.14,50.0,2022,6,30,23,4.34,206.0
,5071.08,9.704,3,82,50.4208502,-84.4843946,9.704,2022-06-30 23:50:52,102.0,21.5,72.0,238.0,20.5,68.5,21.0,40.60000000000002,40.60000000000002,0.0,48.0,2022,6,30,23,4.34,206.0
63.0,5081.36,9.564,3,82,50.4209553,-84.4844407,9.564,2022-06-30 23:50:53,101.0,20.5,71.0,220.0,21.0,70.5,21.0,40.60000000000002,40.60000000000002,0.0,47.0,2022,6,30,23,4.34,206.0
,5091.21,9.644,3,81,50.4210508,-84.4845015,9.644,2022-06-30 23:50:54,99.0,18.5,68.0,178.0,22.5,75.0,21.0,40.60000000000002,40.60000000000002,0.0,47.0,2022,6,30,23,4.34,206.0
,5100.75,9.669,3,82,50.4211368,-84.4845765,9.669,2022-06-30 23:50:55,98.0,18.5,68.0,203.0,22.5,75.0,21.0,40.60000000000002,40.60000000000002,0.0,47.0,2022,6,30,23,4.34,206.0
,5110.81,10.259,3,82,50.4212132,-84.4846793,10.259,2022-06-30 23:50:56,98.0,18.5,67.5,235.0,22.0,74.0,21.0,40.60000000000002,40.60000000000002,0.0,48.0,2022,6,30,23,4.34,206.0
,5121.06,10.494,2,82,50.4212732,-84.4848034,10.494,2022-06-30 23:50:57,98.0,18.5,66.5,227.0,21.5,72.0,21.0,40.39999999999998,40.39999999999998,-0.16,50.0,2022,6,30,23,4.34,206.0
,5131.71,10.692,2,82,50.4213232,-84.4849417,10.692,2022-06-30 23:50:58,98.0,18.5,65.5,220.0,21.0,70.0,21.0,40.200000000000045,40.200000000000045,-0.51,51.0,2022,6,30,23,4.34,206.0
,5142.61,10.818,2,83,50.4213654,-84.4850888,10.818,2022-06-30 23:50:59,100.0,19.0,67.0,220.0,20.0,68.5,21.0,40.200000000000045,40.200000000000045,-0.76,52.0,2022,6,30,23,4.34,206.0
,5153.11,10.727,3,83,50.4213961,-84.4852348,10.727,2022-06-30 23:51:00,104.0,20.0,70.5,233.0,19.5,67.5,21.0,40.0,40.0,-0.95,52.0,2022,6,30,23,4.34,206.0
,5165.78,10.266,3,83,50.4214337,-84.485411,10.266,2022-06-30 23:51:01,105.0,20.0,70.5,252.0,19.5,67.5,21.0,40.0,40.0,-1.01,51.0,2022,6,30,23,4.34,206.0
,5176.86,10.363,3,83,50.4214616,-84.4855667,10.363,2022-06-30 23:51:02,106.0,20.0,70.5,270.0,19.5,67.5,21.0,40.200000000000045,40.200000000000045,-0.69,50.0,2022,6,30,23,4.34,206.0
,5187.17,10.169,3,82,50.4214816,-84.4857132,10.169,2022-06-30 23:51:03,105.0,22.5,74.0,287.0,22.0,72.0,21.0,40.200000000000045,40.200000000000045,-0.21,52.0,2022,6,30,23,4.34,206.0
,5197.56,10.076,3,82,50.4215068,-84.4858596,10.076,2022-06-30 23:51:04,104.0,24.5,77.5,280.0,24.0,76.0,21.0,40.39999999999998,40.39999999999998,0.0,53.0,2022,6,30,23,4.34,206.0
,5207.77,9.924,4,82,50.4215311,-84.4860036,9.924,2022-06-30 23:51:05,102.0,22.0,75.0,243.0,21.5,72.5,21.0,40.39999999999998,40.39999999999998,0.17,52.0,2022,6,30,23,4.34,206.0
,5217.5,10.017,3,83,50.4215473,-84.4861425,10.017,2022-06-30 23:51:06,100.0,23.0,76.5,234.0,24.5,78.5,21.0,40.60000000000002,40.60000000000002,0.59,53.0,2022,6,30,23,4.34,206.0
,5226.89,10.284,3,83,50.4215652,-84.4862762,10.284,2022-06-30 23:51:07,100.0,23.5,74.5,227.0,25.0,79.0,21.0,40.60000000000002,40.60000000000002,0.87,51.0,2022,6,30,23,4.34,206.0
,5237.14,10.42,4,82,50.4215804,-84.4864229,10.42,2022-06-30 23:51:08,101.0,23.5,73.0,203.0,25.0,78.5,21.0,40.39999999999998,40.39999999999998,0.67,50.0,2022,6,30,23,4.34,206.0
,5248.11,10.428,3,83,50.4215932,-84.4865807,10.428,2022-06-30 23:51:09,103.0,23.5,73.0,223.0,25.0,78.5,21.0,40.200000000000045,40.200000000000045,0.22,48.0,2022,6,30,23,4.34,206.0
,5258.92,10.217,3,85,50.421607,-84.4867358,10.217,2022-06-30 23:51:10,104.0,23.5,73.0,226.0,25.0,78.5,21.0,40.0,40.0,-0.18,50.0,2022,6,30,23,4.34,206.0
,5269.43,10.439,3,87,50.4216096,-84.4868877,10.439,2022-06-30 23:51:11,105.0,23.5,73.0,222.0,25.0,78.5,21.0,39.799999999999955,39.799999999999955,-0.68,52.0,2022,6,30,23,4.34,206.0
,5279.99,10.459,3,84,50.4216172,-84.48704,10.459,2022-06-30 23:51:12,106.0,22.0,73.5,237.0,24.5,75.0,21.0,39.799999999999955,39.799999999999955,-1.17,50.0,2022,6,30,23,4.34,206.0
,5290.16,10.378,4,83,50.4216249,-84.4871868,10.378,2022-06-30 23:51:13,105.0,20.5,74.0,287.0,23.5,70.5,21.0,39.60000000000002,39.60000000000002,-1.41,50.0,2022,6,30,23,4.34,206.0
,5300.99,9.951,4,83,50.4216369,-84.4873425,9.951,2022-06-30 23:51:14,104.0,21.5,76.5,351.0,24.0,72.0,21.0,39.799999999999955,39.799999999999955,-1.32,57.0,2022,6,30,23,4.34,206.0
,5310.76,9.611,3,83,50.4216547,-84.4874817,9.611,2022-06-30 23:51:15,103.0,28.0,90.0,320.0,28.5,80.5,21.0,39.799999999999955,39.799999999999955,-0.96,55.0,2022,6,30,23,4.34,206.0
,5319.69,9.57,3,83,50.4216765,-84.4876075,9.57,2022-06-30 23:51:16,102.0,30.0,94.5,348.0,30.0,83.0,21.0,40.0,40.0,-0.56,54.0,2022,6,30,23,4.34,206.0
