altitude,ascent,battery_soc,cadence,calories,descent,enhanced_altitude,grade,power,temperature,timestamp,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,year,month,day,hour,wind_speed,wind_direction
55.39999999999998,60,,84.0,91,6,55.39999999999998,0.0,188.0,2,2023-02-07 23:53:23,25.5,89.5,25.5,85.0,52.0,3104.99,9.962,3.0,50.5190894,-84.8094819,9.962,2023,2,7,23,4.84,308.0
55.39999999999998,60,,81.0,91,6,55.39999999999998,0.0,186.0,2,2023-02-07 23:53:24,25.0,88.0,25.0,82.5,54.0,3114.51,9.637,3.0,50.5189951,-84.8094329,9.637,2023,2,7,23,4.84,308.0
55.799999999999955,60,,81.0,91,6,55.799999999999955,0.39,185.0,2,2023-02-07 23:53:25,24.5,85.0,24.5,79.0,54.0,3124.62,9.958,3.0,50.5188925,-84.8093854,9.958,2023,2,7,23,4.84,308.0
56.0,61,,90.0,91,6,56.0,0.82,232.0,2,2023-02-07 23:53:26,23.0,78.0,25.0,77.5,51.0,3134.5,9.887,3.0,50.5187897,-84.8093527,9.887,2023,2,7,23,4.84,308.0
56.0,61,,78.0,91,6,56.0,1.04,204.0,2,2023-02-07 23:53:27,18.5,64.0,29.0,90.0,47.0,3144.04,9.628,3.0,50.5186893,-84.8093216,9.628,2023,2,7,23,4.84,308.0
55.799999999999955,61,,52.0,91,6,55.799999999999955,1.11,175.0,2,2023-02-07 23:53:28,18.5,63.5,27.0,,50.0,3153.35,9.387,3.0,50.5185911,-84.8092852,9.387,2023,2,7,23,4.84,308.0
55.799999999999955,61,,27.0,91,6,55.799999999999955,1.06,146.0,2,2023-02-07 23:53:29,18.5,63.0,24.5,,52.0,3162.29,9.014,3.0,50.518501,-84.8092487,9.014,2023,2,7,23,4.84,308.0
56.0,61,,1.0,91,6,56.0,0.4,0.0,2,2023-02-07 23:53:30,18.5,63.0,22.0,,54.0,3170.37,8.333,3.0,50.5184191,-84.8092161,8.333,2023,2,7,23,4.84,308.0
56.200000000000045,61,,0.0,91,6,56.200000000000045,0.46,0.0,2,2023-02-07 23:53:31,18.5,63.0,20.0,,56.0,3177.89,7.768,3.0,50.5183395,-84.8091927,7.768,2023,2,7,23,4.84,308.0
56.39999999999998,61,,0.0,91,6,56.39999999999998,0.72,0.0,2,2023-02-07 23:53:32,18.5,62.5,17.5,,59.0,3185.17,7.38,3.0,50.5182637,-84.8091744,7.38,2023,2,7,23,4.84,308.0
56.39999999999998,61,,0.0,91,6,56.39999999999998,0.68,0.0,2,2023-02-07 23:53:33,18.5,62.5,15.0,,61.0,3191.87,6.879,3.0,50.5181929,-84.8091599,6.879,2023,2,7,23,4.84,308.0
56.39999999999998,62,,0.0,91,6,56.39999999999998,0.66,0.0,2,2023-02-07 23:53:34,18.5,62.5,13.0,,63.0,3198.28,6.534,3.0,50.5181246,-84.8091434,6.534,2023,2,7,23,4.84,308.0
56.39999999999998,62,,0.0,91,6,56.39999999999998,0.72,0.0,2,2023-02-07 23:53:35,18.5,62.0,10.5,,65.0,3204.85,6.548,3.0,50.5180562,-84.809116,6.548,2023,2,7,23,4.84,308.0
56.60000000000002,62,,0.0,91,6,56.60000000000002,0.89,0.0,2,2023-02-07 23:53:36,18.5,62.0,8.0,,68.0,3211.3,6.495,3.0,50.5179939,-84.8090779,6.495,2023,2,7,23,4.84,308.0
56.799999999999955,62,,0.0,91,6,56.799999999999955,1.14,0.0,2,2023-02-07 23:53:37,18.5,62.0,6.0,,70.0,3217.13,5.996,3.0,50.5179448,-84.8090269,5.996,2023,2,7,23,4.84,308.0
57.0,62,,15.0,91,6,57.0,1.37,1.0,2,2023-02-07 23:53:38,18.5,61.5,3.5,,72.0,3221.72,4.934,3.0,50.5179074,-84.808985,4.934,2023,2,7,23,4.84,308.0
57.200000000000045,62,,51.0,92,6,57.200000000000045,1.58,14.0,2,2023-02-07 23:53:39,18.5,61.5,1.0,,74.0,3225.51,4.08,3.0,50.5178738,-84.8089523,4.08,2023,2,7,23,4.84,308.0
57.39999999999998,62,,50.0,92,6,57.39999999999998,1.75,34.0,2,2023-02-07 23:53:40,18.5,61.0,0.0,,63.0,3228.95,3.594,3.0,50.517841,-84.8089286,3.594,2023,2,7,23,4.84,308.0
57.39999999999998,63,,36.0,92,6,57.39999999999998,2.0,37.0,2,2023-02-07 23:53:41,19.0,60.5,0.5,,52.0,3231.77,3.013,3.0,50.5178137,-84.8089142,3.013,2023,2,7,23,4.84,308.0
57.60000000000002,63,,22.0,92,6,57.60000000000002,2.29,40.0,2,2023-02-07 23:53:42,20.0,63.5,1.5,,48.0,3234.37,2.708,2.0,50.5177901,-84.8088977,2.708,2023,2,7,23,4.84,308.0
57.60000000000002,63,,7.0,92,6,57.60000000000002,2.51,43.0,2,2023-02-07 23:53:43,20.5,66.0,3.0,,44.0,3236.76,2.466,2.0,50.5177682,-84.8088815,2.466,2023,2,7,23,4.84,308.0
57.60000000000002,63,,0.0,92,6,57.60000000000002,2.65,0.0,2,2023-02-07 23:53:44,21.0,68.5,4.5,,40.0,3238.21,1.704,2.0,50.517752,-84.8088815,1.704,2023,2,7,23,4.84,308.0
57.799999999999955,63,,40.0,92,6,57.799999999999955,0.0,57.0,2,2023-02-07 23:53:49,24.5,82.0,11.5,43.5,19.0,3239.72,5.979,2.0,50.5176528,-84.8088031,5.979,2023,2,7,23,4.84,308.0
57.799999999999955,63,,76.0,92,6,57.799999999999955,0.0,137.0,2,2023-02-07 23:53:50,22.0,78.5,15.5,61.5,36.0,3243.77,4.537,2.0,50.5176191,-84.8087668,4.537,2023,2,7,23,4.84,308.0
57.799999999999955,63,,91.0,92,6,57.799999999999955,0.0,231.0,2,2023-02-07 23:53:51,18.5,72.0,21.0,76.5,48.0,3248.26,4.49,2.0,50.5175824,-84.8087263,4.49,2023,2,7,23,4.84,308.0
57.799999999999955,63,,101.0,92,6,57.799999999999955,0.0,265.0,2,2023-02-07 23:53:52,26.5,79.5,22.0,83.0,52.0,3252.8,4.525,2.0,50.5175479,-84.8086771,4.525,2023,2,7,23,4.84,308.0
57.60000000000002,63,,92.0,93,6,57.60000000000002,0.0,233.0,2,2023-02-07 23:53:53,28.0,89.5,26.5,88.0,73.0,3257.64,4.753,2.0,50.517514,-84.8086223,4.753,2023,2,7,23,4.84,308.0
57.60000000000002,63,,91.0,93,6,57.60000000000002,0.0,209.0,2,2023-02-07 23:53:54,28.0,93.5,28.0,89.5,70.0,3262.78,5.046,2.0,50.5174797,-84.8085643,5.046,2023,2,7,23,4.84,308.0
57.39999999999998,63,,87.0,93,6,57.39999999999998,0.0,189.0,2,2023-02-07 23:53:55,26.5,90.0,26.5,87.5,59.0,3268.17,5.304,2.0,50.5174424,-84.8085045,5.304,2023,2,7,23,4.84,308.0
57.200000000000045,63,,88.0,93,6,57.200000000000045,0.0,206.0,2,2023-02-07 23:53:56,25.5,86.5,25.0,85.5,51.0,3273.82,5.563,2.0,50.5173987,-84.8084462,5.563,2023,2,7,23,4.84,308.0
57.200000000000045,63,,89.0,94,6,57.200000000000045,0.0,221.0,2,2023-02-07 23:53:57,24.5,83.5,24.0,83.5,52.0,3279.52,5.668,2.0,50.517358,-84.8083864,5.668,2023,2,7,23,4.84,308.0
57.200000000000045,63,,91.0,94,6,57.200000000000045,0.0,229.0,2,2023-02-07 23:53:58,23.5,82.0,23.5,83.0,50.0,3284.94,5.5,2.0,50.5173204,-84.8083314,5.5,2023,2,7,23,4.84,308.0
57.200000000000045,63,,92.0,94,6,57.200000000000045,0.0,231.0,2,2023-02-07 23:53:59,22.5,78.5,23.0,82.5,53.0,3290.13,5.275,2.0,50.5172867,-84.8082731,5.275,2023,2,7,23,4.84,308.0
57.200000000000045,63,,92.0,94,6,57.200000000000045,0.0,223.0,2,2023-02-07 23:54:00,21.0,72.0,22.5,81.0,51.0,3295.62,5.491,3.0,50.5172493,-84.8082107,5.491,2023,2,7,23,4.84,308.0
57.200000000000045,63,,69.0,94,6,57.200000000000045,0.0,145.0,2,2023-02-07 23:54:01,19.0,65.5,21.5,80.0,45.0,3301.01,5.448,3.0,50.5172122,-84.8081477,5.448,2023,2,7,23,4.84,308.0
57.200000000000045,63,,46.0,94,6,57.200000000000045,0.0,104.0,2,2023-02-07 23:54:02,20.0,69.5,21.5,78.5,56.0,3306.46,5.207,3.0,50.5171742,-84.8080861,5.207,2023,2,7,23,4.84,308.0
57.0,63,,23.0,94,6,57.0,0.0,63.0,2,2023-02-07 23:54:03,21.0,74.0,21.0,77.0,68.0,3312.16,5.095,3.0,50.5171307,-84.8080318,5.095,2023,2,7,23,4.84,308.0
57.200000000000045,63,,0.0,94,6,57.200000000000045,0.0,0.0,2,2023-02-07 23:54:04,22.5,78.0,21.0,76.0,80.0,3317.46,4.564,3.0,50.5170872,-84.80798,4.564,2023,2,7,23,4.84,308.0
57.200000000000045,63,,23.0,94,6,57.200000000000045,0.0,24.0,2,2023-02-07 23:54:05,23.5,82.5,20.5,74.5,91.0,3322.05,4.146,3.0,50.5170417,-84.8079531,4.146,2023,2,7,23,4.84,308.0
57.39999999999998,63,,49.0,94,6,57.39999999999998,0.0,97.0,2,2023-02-07 23:54:06,24.5,86.5,20.5,73.0,93.0,3326.75,4.339,2.0,50.5169927,-84.8079531,4.339,2023,2,7,23,4.84,308.0
57.60000000000002,63,,80.0,95,6,57.60000000000002,0.0,182.0,2,2023-02-07 23:54:07,26.0,93.0,24.0,84.5,65.0,3332.09,4.87,2.0,50.5169383,-84.8079677,4.87,2023,2,7,23,4.84,308.0
57.60000000000002,63,,89.0,95,7,57.60000000000002,0.49,260.0,2,2023-02-07 23:54:08,27.0,94.0,29.5,92.5,54.0,3337.89,5.566,2.0,50.5168815,-84.8080079,5.566,2023,2,7,23,4.84,308.0
57.799999999999955,63,,94.0,95,7,57.799999999999955,1.03,305.0,2,2023-02-07 23:54:09,24.5,82.5,32.0,96.5,51.0,3344.37,6.206,2.0,50.516824,-84.8080574,6.206,2023,2,7,23,4.84,308.0
57.799999999999955,63,,94.0,95,7,57.799999999999955,1.38,310.0,2,2023-02-07 23:54:10,21.0,69.5,29.0,93.0,51.0,3351.01,6.505,2.0,50.5167677,-84.8081155,6.505,2023,2,7,23,4.84,308.0
57.799999999999955,63,,90.0,96,7,57.799999999999955,1.66,257.0,2,2023-02-07 23:54:11,24.0,84.0,22.0,75.0,50.0,3358.14,6.77,2.0,50.5167028,-84.8081756,6.77,2023,2,7,23,4.84,308.0
57.799999999999955,63,,89.0,96,7,57.799999999999955,1.75,241.0,2,2023-02-07 23:54:12,22.0,79.0,25.0,85.5,50.0,3365.72,6.939,2.0,50.5166341,-84.8082336,6.939,2023,2,7,23,4.84,308.0
57.799999999999955,64,,89.0,96,7,57.799999999999955,1.6,226.0,1,2023-02-07 23:54:13,20.0,74.0,27.0,91.0,52.0,3373.46,7.152,2.0,50.5165704,-84.808301,7.152,2023,2,7,23,4.84,308.0
57.799999999999955,64,,91.0,96,7,57.799999999999955,1.32,191.0,1,2023-02-07 23:54:14,19.0,69.0,24.5,82.5,55.0,3381.22,7.221,2.0,50.5165064,-84.8083741,7.221,2023,2,7,23,4.84,308.0
57.799999999999955,64,,92.0,96,7,57.799999999999955,0.48,171.0,1,2023-02-07 23:54:15,18.0,64.0,22.0,74.5,55.0,3388.92,7.244,2.0,50.5164429,-84.8084467,7.244,2023,2,7,23,4.84,308.0
57.799999999999955,64,,91.0,97,7,57.799999999999955,0.0,170.0,1,2023-02-07 23:54:16,20.0,73.5,21.5,72.5,55.0,3396.64,7.33,2.0,50.516381,-84.8085195,7.33,2023,2,7,23,4.84,308.0
57.60000000000002,64,,89.0,97,7,57.60000000000002,0.0,185.0,1,2023-02-07 23:54:17,22.5,83.0,21.5,72.5,58.0,3404.35,7.568,2.0,50.5163205,-84.8085917,7.568,2023,2,7,23,4.84,308.0
57.60000000000002,64,,90.0,97,7,57.60000000000002,0.0,234.0,1,2023-02-07 23:54:18,24.0,86.5,22.5,74.5,59.0,3412.15,7.81,2.0,50.5162548,-84.8086648,7.81,2023,2,7,23,4.84,308.0
57.39999999999998,64,,87.0,97,7,57.39999999999998,0.0,220.0,1,2023-02-07 23:54:19,24.0,85.5,26.0,83.0,54.0,3420.05,7.821,2.0,50.5161875,-84.8087385,7.821,2023,2,7,23,4.84,308.0
57.39999999999998,64,,84.0,98,7,57.39999999999998,0.0,207.0,1,2023-02-07 23:54:20,24.0,84.0,24.0,76.5,45.0,3427.66,7.682,2.0,50.5161257,-84.8088113,7.682,2023,2,7,23,4.84,308.0
57.39999999999998,64,,81.0,98,7,57.39999999999998,0.0,189.0,1,2023-02-07 23:54:21,24.0,82.5,22.0,69.5,53.0,3435.27,7.666,2.0,50.5160651,-84.8088837,7.666,2023,2,7,23,4.84,308.0
57.60000000000002,64,,76.0,98,7,57.60000000000002,0.0,180.0,1,2023-02-07 23:54:22,24.0,81.5,22.5,73.0,53.0,3443.02,7.748,2.0,50.5160016,-84.8089563,7.748,2023,2,7,23,4.84,308.0
57.60000000000002,64,,77.0,98,7,57.60000000000002,0.0,189.0,1,2023-02-07 23:54:23,24.0,82.5,25.5,82.5,52.0,3450.65,7.701,2.0,50.515938,-84.8090252,7.701,2023,2,7,23,4.84,308.0
57.60000000000002,64,,77.0,98,7,57.60000000000002,0.0,189.0,1,2023-02-07 23:54:24,22.0,85.0,27.0,84.5,51.0,3458.52,7.751,2.0,50.515872,-84.8090932,7.751,2023,2,7,23,4.84,308.0
57.39999999999998,64,,77.0,98,7,57.39999999999998,0.0,191.0,1,2023-02-07 23:54:25,24.5,87.0,26.5,83.5,51.0,3466.37,7.684,2.0,50.5158056,-84.8091659,7.684,2023,2,7,23,4.84,308.0
57.39999999999998,64,,77.0,99,7,57.39999999999998,0.0,191.0,1,2023-02-07 23:54:26,26.5,89.0,26.0,82.5,53.0,3474.17,7.679,2.0,50.5157419,-84.8092388,7.679,2023,2,7,23,4.84,308.0
57.39999999999998,64,,73.0,99,7,57.39999999999998,0.0,185.0,1,2023-02-07 23:54:27,25.0,82.5,25.5,82.0,55.0,3481.91,7.502,2.0,50.5156783,-84.8093114,7.502,2023,2,7,23,4.84,308.0
57.39999999999998,64,,60.0,99,7,57.39999999999998,0.0,94.0,1,2023-02-07 23:54:28,21.0,69.0,25.0,82.0,57.0,3489.63,7.32,2.0,50.5156145,-84.8093844,7.32,2023,2,7,23,4.84,308.0
57.60000000000002,64,,67.0,99,7,57.60000000000002,0.0,84.0,1,2023-02-07 23:54:29,19.5,58.0,22.0,81.5,58.0,3497.12,7.402,2.0,50.5155505,-84.8094537,7.402,2023,2,7,23,4.84,308.0
57.60000000000002,64,,73.0,99,7,57.60000000000002,0.0,98.0,1,2023-02-07 23:54:30,22.5,71.0,7.5,32.0,56.0,3504.45,7.357,2.0,50.515489,-84.8095171,7.357,2023,2,7,23,4.84,308.0
57.39999999999998,64,,76.0,99,7,57.39999999999998,0.0,161.0,1,2023-02-07 23:54:31,24.0,78.0,16.0,56.5,54.0,3511.85,7.426,2.0,50.5154306,-84.8095835,7.426,2023,2,7,23,4.84,308.0
57.39999999999998,64,,77.0,100,7,57.39999999999998,0.0,243.0,1,2023-02-07 23:54:32,24.5,83.5,27.0,87.0,53.0,3519.37,7.585,2.0,50.5153716,-84.8096562,7.585,2023,2,7,23,4.84,308.0
57.200000000000045,64,,77.0,100,7,57.200000000000045,0.0,232.0,1,2023-02-07 23:54:33,25.0,88.0,26.5,80.5,53.0,3527.15,7.563,2.0,50.5153116,-84.8097374,7.563,2023,2,7,23,4.84,308.0
57.39999999999998,64,,78.0,100,7,57.39999999999998,0.0,218.0,1,2023-02-07 23:54:34,24.0,83.0,26.5,79.5,56.0,3534.88,7.534,2.0,50.515254,-84.8098213,7.534,2023,2,7,23,4.84,308.0
57.39999999999998,64,,77.0,100,7,57.39999999999998,0.0,197.0,1,2023-02-07 23:54:35,24.0,79.5,25.0,80.0,52.0,3542.35,7.297,2.0,50.5151995,-84.8098977,7.297,2023,2,7,23,4.84,308.0
57.60000000000002,64,,76.0,100,7,57.60000000000002,0.0,120.0,1,2023-02-07 23:54:36,22.5,71.5,23.0,75.5,48.0,3549.84,7.307,2.0,50.5151467,-84.8099796,7.307,2023,2,7,23,4.84,308.0
57.60000000000002,64,,76.0,100,7,57.60000000000002,0.0,99.0,1,2023-02-07 23:54:37,19.5,61.0,20.0,66.0,48.0,3557.45,7.363,2.0,50.5150946,-84.8100655,7.363,2023,2,7,23,4.84,308.0
57.799999999999955,64,,75.0,100,7,57.799999999999955,0.0,88.0,1,2023-02-07 23:54:38,18.0,57.0,16.0,55.5,53.0,3565.11,7.381,2.0,50.5150437,-84.8101529,7.381,2023,2,7,23,4.84,308.0
57.799999999999955,64,,74.0,100,7,57.799999999999955,0.0,84.0,1,2023-02-07 23:54:39,20.0,60.0,15.5,51.0,58.0,3572.1,6.689,2.0,50.5149982,-84.8102311,6.689,2023,2,7,23,4.84,308.0
58.0,64,,60.0,101,7,58.0,0.0,78.0,1,2023-02-07 23:54:40,23.5,68.0,15.5,53.0,62.0,3577.62,4.798,2.0,50.5149582,-84.8102929,4.798,2023,2,7,23,4.84,308.0
58.200000000000045,64,,36.0,101,7,58.200000000000045,0.0,68.0,1,2023-02-07 23:54:41,,,,,,3580.11,1.954,2.0,50.5149319,-84.8103234,1.954,2023,2,7,23,4.84,308.0
56.60000000000002,64,,40.0,101,7,56.60000000000002,0.0,104.0,8,2023-02-08 00:00:14,29.5,94.0,30.0,94.5,43.0,3580.86,0.814,2.0,50.5143379,-84.8102663,0.814,2023,2,8,0,4.6,304.0
56.60000000000002,64,,58.0,101,7,56.60000000000002,0.0,137.0,8,2023-02-08 00:00:15,26.5,87.0,31.5,94.5,41.0,3582.83,2.933,2.0,50.5143241,-84.8103171,2.933,2023,2,8,0,4.6,304.0
56.60000000000002,64,,66.0,101,7,56.60000000000002,0.0,176.0,8,2023-02-08 00:00:16,22.5,75.5,30.5,94.5,40.0,3585.84,4.253,2.0,50.5143085,-84.810373,4.253,2023,2,8,0,4.6,304.0
56.60000000000002,64,,73.0,101,7,56.60000000000002,0.0,201.0,8,2023-02-08 00:00:17,18.5,63.5,30.0,94.5,38.0,3590.5,4.518,2.0,50.5142904,-84.8104364,4.518,2023,2,8,0,4.6,304.0
56.60000000000002,64,,78.0,101,7,56.60000000000002,0.0,203.0,8,2023-02-08 00:00:18,14.5,51.5,29.5,94.5,36.0,3595.45,4.844,2.0,50.5142667,-84.8105001,4.844,2023,2,8,0,4.6,304.0
56.799999999999955,64,,80.0,101,7,56.799999999999955,0.0,192.0,8,2023-02-08 00:00:19,17.0,62.5,27.5,86.5,39.0,3600.54,5.017,2.0,50.5142385,-84.8105639,5.017,2023,2,8,0,4.6,304.0
56.799999999999955,64,,82.0,102,7,56.799999999999955,0.0,180.0,8,2023-02-08 00:00:20,21.5,78.5,25.0,77.5,43.0,3605.77,5.165,2.0,50.5142157,-84.8106313,5.165,2023,2,8,0,4.6,304.0
56.799999999999955,64,,84.0,102,7,56.799999999999955,0.0,167.0,8,2023-02-08 00:00:21,21.0,76.0,25.0,77.5,46.0,3611.31,5.402,2.0,50.5141912,-84.810704,5.402,2023,2,8,0,4.6,304.0
57.0,64,,88.0,102,7,57.0,0.0,185.0,8,2023-02-08 00:00:22,22.0,77.0,27.0,84.5,50.0,3617.04,5.585,2.0,50.5141636,-84.8107793,5.585,2023,2,8,0,4.6,304.0
56.799999999999955,64,,91.0,102,7,56.799999999999955,0.0,200.0,8,2023-02-08 00:00:23,22.5,77.5,26.0,85.0,52.0,3622.85,5.717,2.0,50.5141362,-84.8108569,5.717,2023,2,8,0,4.6,304.0
56.60000000000002,64,,93.0,102,7,56.60000000000002,0.0,210.0,8,2023-02-08 00:00:24,21.5,78.0,25.5,83.0,54.0,3628.71,5.856,2.0,50.5141109,-84.8109319,5.856,2023,2,8,0,4.6,304.0
56.200000000000045,64,,93.0,103,7,56.200000000000045,0.0,223.0,8,2023-02-08 00:00:25,20.0,78.0,26.0,83.0,52.0,3634.86,6.052,2.0,50.5140856,-84.8110096,6.052,2023,2,8,0,4.6,304.0
56.0,64,,82.0,103,7,56.0,0.0,213.0,8,2023-02-08 00:00:26,20.5,72.0,25.5,82.5,49.0,3641.3,6.324,2.0,50.5140559,-84.8110967,6.324,2023,2,8,0,4.6,304.0
56.0,64,,79.0,103,7,56.0,0.0,216.0,8,2023-02-08 00:00:27,24.5,85.0,25.5,82.5,58.0,3647.69,6.433,2.0,50.5140272,-84.8111814,6.433,2023,2,8,0,4.6,304.0
56.0,64,,81.0,103,7,56.0,0.0,227.0,8,2023-02-08 00:00:28,25.5,89.0,27.0,88.5,53.0,3654.3,6.574,2.0,50.5140055,-84.8112706,6.574,2023,2,8,0,4.6,304.0
56.0,64,,83.0,104,7,56.0,0.0,240.0,8,2023-02-08 00:00:29,25.0,88.5,28.0,92.5,52.0,3661.23,6.83,2.0,50.5139899,-84.8113671,6.83,2023,2,8,0,4.6,304.0
55.799999999999955,64,,84.0,104,7,55.799999999999955,0.0,252.0,8,2023-02-08 00:00:30,24.0,88.0,27.5,91.5,52.0,3667.93,6.732,2.0,50.5139719,-84.8114611,6.732,2023,2,8,0,4.6,304.0
55.799999999999955,64,,85.0,104,7,55.799999999999955,0.0,239.0,8,2023-02-08 00:00:31,27.5,94.0,27.0,90.0,51.0,3674.79,6.775,2.0,50.5139537,-84.8115611,6.775,2023,2,8,0,4.6,304.0
55.60000000000002,64,,81.0,104,7,55.60000000000002,0.0,203.0,8,2023-02-08 00:00:32,22.0,79.0,28.0,93.0,51.0,3681.85,6.762,2.0,50.5139353,-84.8116621,6.762,2023,2,8,0,4.6,304.0
55.60000000000002,64,,70.0,104,7,55.60000000000002,0.0,152.0,8,2023-02-08 00:00:33,17.5,57.0,25.0,88.5,50.0,3688.65,6.232,2.0,50.513919,-84.8117583,6.232,2023,2,8,0,4.6,304.0
55.60000000000002,64,,56.0,104,7,55.60000000000002,0.0,95.0,8,2023-02-08 00:00:34,10.0,31.0,19.0,72.0,49.0,3694.68,5.17,2.0,50.5139053,-84.8118422,5.17,2023,2,8,0,4.6,304.0
55.799999999999955,64,,56.0,104,7,55.799999999999955,0.0,41.0,8,2023-02-08 00:00:35,3.0,12.0,13.5,48.5,48.0,3699.71,4.146,2.0,50.5138972,-84.8119108,4.146,2023,2,8,0,4.6,304.0
55.799999999999955,64,,56.0,104,7,55.799999999999955,0.0,17.0,8,2023-02-08 00:00:36,9.0,28.5,10.0,37.0,47.0,3704.21,3.574,2.0,50.5138972,-84.8119744,3.574,2023,2,8,0,4.6,304.0
56.0,64,,55.0,104,7,56.0,0.0,22.0,8,2023-02-08 00:00:37,14.5,45.5,6.0,26.0,46.0,3708.14,3.196,2.0,50.5138954,-84.8120313,3.196,2023,2,8,0,4.6,304.0
56.0,64,,58.0,104,7,56.0,0.0,33.0,8,2023-02-08 00:00:38,20.5,61.5,9.0,37.5,45.0,3711.45,3.142,2.0,50.513889,-84.8120802,3.142,2023,2,8,0,4.6,304.0
56.200000000000045,64,,66.0,105,7,56.200000000000045,0.0,55.0,8,2023-02-08 00:00:39,27.0,77.0,14.5,58.0,49.0,3714.96,3.542,2.0,50.5138818,-84.8121339,3.542,2023,2,8,0,4.6,304.0
56.200000000000045,64,,79.0,105,7,56.200000000000045,0.0,153.0,8,2023-02-08 00:00:40,33.5,93.0,20.5,79.0,53.0,3719.05,4.301,2.0,50.513872,-84.8121884,4.301,2023,2,8,0,4.6,304.0
56.200000000000045,64,,85.0,105,7,56.200000000000045,0.0,216.0,8,2023-02-08 00:00:41,30.5,91.5,23.5,85.5,52.0,3723.7,4.856,2.0,50.5138536,-84.8122474,4.856,2023,2,8,0,4.6,304.0
56.200000000000045,64,,82.0,105,7,56.200000000000045,0.0,235.0,8,2023-02-08 00:00:42,27.0,89.0,27.0,91.5,52.0,3728.76,5.251,2.0,50.5138352,-84.8123153,5.251,2023,2,8,0,4.6,304.0
56.200000000000045,64,,79.0,105,7,56.200000000000045,0.0,232.0,8,2023-02-08 00:00:43,24.5,85.0,29.0,95.5,51.0,3734.22,5.601,2.0,50.513817,-84.8123922,5.601,2023,2,8,0,4.6,304.0
56.200000000000045,64,,83.0,106,7,56.200000000000045,0.0,283.0,7,2023-02-08 00:00:44,21.5,78.5,30.0,97.0,51.0,3740.08,5.9,2.0,50.5137969,-84.812474,5.9,2023,2,8,0,4.6,304.0
56.200000000000045,64,,85.0,106,7,56.200000000000045,0.0,240.0,7,2023-02-08 00:00:45,19.0,72.0,31.0,98.5,50.0,3746.23,6.086,2.0,50.5137742,-84.8125558,6.086,2023,2,8,0,4.6,304.0
56.0,64,,88.0,106,7,56.0,0.0,210.0,7,2023-02-08 00:00:46,23.5,87.5,30.0,96.0,50.0,3752.5,6.299,2.0,50.5137496,-84.8126413,6.299,2023,2,8,0,4.6,304.0
56.0,64,,88.0,106,7,56.0,0.0,216.0,7,2023-02-08 00:00:47,23.5,88.5,29.0,95.5,49.0,3758.86,6.485,2.0,50.5137242,-84.8127284,6.485,2023,2,8,0,4.6,304.0
56.0,64,,84.0,107,7,56.0,0.0,228.0,7,2023-02-08 00:00:48,24.5,87.0,28.0,90.0,50.0,3765.55,6.675,2.0,50.5136995,-84.8128145,6.675,2023,2,8,0,4.6,304.0
55.799999999999955,64,,85.0,107,7,55.799999999999955,0.0,226.0,7,2023-02-08 00:00:49,26.5,86.0,26.5,83.0,51.0,3772.28,6.811,2.0,50.5136725,-84.812908,6.811,2023,2,8,0,4.6,304.0
55.60000000000002,64,,82.0,107,7,55.60000000000002,0.0,191.0,7,2023-02-08 00:00:50,20.0,77.5,28.0,90.0,50.0,3779.16,6.809,2.0,50.5136472,-84.8130038,6.809,2023,2,8,0,4.6,304.0
55.60000000000002,64,,80.0,107,7,55.60000000000002,0.0,163.0,7,2023-02-08 00:00:51,18.0,72.5,26.5,86.0,49.0,3786.23,6.743,2.0,50.5136205,-84.8130961,6.743,2023,2,8,0,4.6,304.0
55.60000000000002,64,,79.0,107,7,55.60000000000002,0.0,153.0,7,2023-02-08 00:00:52,16.0,67.0,25.0,82.0,48.0,3792.98,6.585,2.0,50.5135886,-84.813187,6.585,2023,2,8,0,4.6,304.0
55.60000000000002,64,,76.0,107,7,55.60000000000002,0.0,150.0,7,2023-02-08 00:00:53,14.0,62.0,23.0,77.5,39.0,3799.54,6.478,2.0,50.5135584,-84.8132749,6.478,2023,2,8,0,4.6,304.0
55.60000000000002,64,,71.0,108,7,55.60000000000002,0.0,122.0,7,2023-02-08 00:00:54,13.5,56.5,19.5,67.5,32.0,3805.95,6.309,2.0,50.5135293,-84.8133566,6.309,2023,2,8,0,4.6,304.0
55.799999999999955,64,,46.0,108,7,55.799999999999955,0.0,37.0,7,2023-02-08 00:00:55,18.0,49.0,8.5,37.0,34.0,3812.03,5.95,2.0,50.5135012,-84.8134385,5.95,2023,2,8,0,4.6,304.0
55.799999999999955,64,,30.0,108,7,55.799999999999955,0.0,24.0,7,2023-02-08 00:00:56,5.5,16.5,8.5,36.5,63.0,3817.86,5.776,2.0,50.5134784,-84.8135168,5.776,2023,2,8,0,4.6,304.0
56.0,64,,18.0,108,7,56.0,0.0,18.0,7,2023-02-08 00:00:57,3.5,13.0,10.0,39.5,92.0,3823.61,5.703,2.0,50.5134537,-84.8135898,5.703,2023,2,8,0,4.6,304.0
56.200000000000045,64,,6.0,108,7,56.200000000000045,0.0,12.0,7,2023-02-08 00:00:58,5.5,20.0,12.0,44.0,98.0,3828.98,5.233,2.0,50.5134264,-84.8136589,5.233,2023,2,8,0,4.6,304.0
